,着,艇番,選手登番,選手名,モーター,ボート,展示,進入,スタートタイミング,場所,R,天気,風向,風量,波,日時,3連単_結果,3連単_払戻,3連複_結果,3連複_払戻,2連単_結果,2連単_払戻,2連複_結果,2連複_払戻,RaceID
0,1,1,3843,上之晃弘,41,56,6.93,1,0.25,24,1R,晴,北西,2,1,2021_10_12,1-2-4,850,1-2-4,490,1-2,260,1-2,250,2021_10_12_24_1R
1,2,2,4425,大井清貴,15,55,7.01,2,0.22,24,1R,晴,北西,2,1,2021_10_12,1-2-4,850,1-2-4,490,1-2,260,1-2,250,2021_10_12_24_1R
2,3,4,3787,天野誠,38,23,6.94,4,0.25,24,1R,晴,北西,2,1,2021_10_12,1-2-4,850,1-2-4,490,1-2,260,1-2,250,2021_10_12_24_1R
3,4,3,3123,中西宏文,56,44,6.97,3,0.23,24,1R,晴,北西,2,1,2021_10_12,1-2-4,850,1-2-4,490,1-2,260,1-2,250,2021_10_12_24_1R
4,5,5,3508,久富政弘,75,16,6.94,5,0.27,24,1R,晴,北西,2,1,2021_10_12,1-2-4,850,1-2-4,490,1-2,260,1-2,250,2021_10_12_24_1R
5,6,6,3948,大町利克,62,64,6.93,6,0.26,24,1R,晴,北西,2,1,2021_10_12,1-2-4,850,1-2-4,490,1-2,260,1-2,250,2021_10_12_24_1R
6,1,5,4822,百武翔,37,39,6.98,5,0.15,24,2R,晴,北西,3,2,2021_10_12,5-4-6,38180,4-5-6,7750,5-4,18000,4-5,6850,2021_10_12_24_2R
7,2,4,4693,松下誉士,24,51,6.82,4,0.15,24,2R,晴,北西,3,2,2021_10_12,5-4-6,38180,4-5-6,7750,5-4,18000,4-5,6850,2021_10_12_24_2R
8,3,6,3158,島川光男,26,21,6.91,6,0.14,24,2R,晴,北西,3,2,2021_10_12,5-4-6,38180,4-5-6,7750,5-4,18000,4-5,6850,2021_10_12_24_2R
9,4,2,4106,坂井康嗣,61,58,6.96,2,0.24,24,2R,晴,北西,3,2,2021_10_12,5-4-6,38180,4-5-6,7750,5-4,18000,4-5,6850,2021_10_12_24_2R
10,5,3,4553,坪口竜也,64,63,6.91,3,0.25,24,2R,晴,北西,3,2,2021_10_12,5-4-6,38180,4-5-6,7750,5-4,18000,4-5,6850,2021_10_12_24_2R
11,6,1,4710,福田宗平,22,50,6.90,1,0.19,24,2R,晴,北西,3,2,2021_10_12,5-4-6,38180,4-5-6,7750,5-4,18000,4-5,6850,2021_10_12_24_2R
12,1,3,3606,川北浩貴,59,11,6.89,3,0.08,24,3R,晴,北西,3,2,2021_10_12,3-6-1,7040,1-3-6,1020,3-6,1850,3-6,1290,2021_10_12_24_3R
13,2,6,4100,松田隆司,57,29,6.95,6,0.05,24,3R,晴,北西,3,2,2021_10_12,3-6-1,7040,1-3-6,1020,3-6,1850,3-6,1290,2021_10_12_24_3R
14,3,1,3600,玄馬徹,48,22,6.91,1,0.17,24,3R,晴,北西,3,2,2021_10_12,3-6-1,7040,1-3-6,1020,3-6,1850,3-6,1290,2021_10_12_24_3R
15,4,4,3478,嶋田貴支,55,14,6.97,4,0.19,24,3R,晴,北西,3,2,2021_10_12,3-6-1,7040,1-3-6,1020,3-6,1850,3-6,1290,2021_10_12_24_3R
16,5,5,3930,岸本隆,74,43,6.94,5,0.06,24,3R,晴,北西,3,2,2021_10_12,3-6-1,7040,1-3-6,1020,3-6,1850,3-6,1290,2021_10_12_24_3R
17,6,2,4045,佐々木裕美,46,61,6.89,2,0.17,24,3R,晴,北西,3,2,2021_10_12,3-6-1,7040,1-3-6,1020,3-6,1850,3-6,1290,2021_10_12_24_3R
18,1,6,4503,上野真之介,13,32,6.91,5,0.10,24,4R,晴,北西,3,2,2021_10_12,6-4-2,1280,2-4-6,220,6-4,530,4-6,250,2021_10_12_24_4R
19,2,4,3473,石川真二,18,24,6.91,1,0.13,24,4R,晴,北西,3,2,2021_10_12,6-4-2,1280,2-4-6,220,6-4,530,4-6,250,2021_10_12_24_4R
20,3,2,4069,山本修一,47,53,6.97,3,0.18,24,4R,晴,北西,3,2,2021_10_12,6-4-2,1280,2-4-6,220,6-4,530,4-6,250,2021_10_12_24_4R
21,4,1,3551,藤田美代,43,66,6.83,2,0.24,24,4R,晴,北西,3,2,2021_10_12,6-4-2,1280,2-4-6,220,6-4,530,4-6,250,2021_10_12_24_4R
22,5,3,4883,岡部大輝,20,35,6.90,4,0.14,24,4R,晴,北西,3,2,2021_10_12,6-4-2,1280,2-4-6,220,6-4,530,4-6,250,2021_10_12_24_4R
23,6,5,5198,奥村明日香,73,36,6.97,6,0.15,24,4R,晴,北西,3,2,2021_10_12,6-4-2,1280,2-4-6,220,6-4,530,4-6,250,2021_10_12_24_4R
24,1,4,4095,福来剛,17,69,6.81,4,0.05,24,5R,晴,北,4,3,2021_10_12,4-1-2,1540,1-2-4,300,4-1,460,1-4,170,2021_10_12_24_5R
25,2,1,4259,真庭明志,39,76,6.85,1,0.21,24,5R,晴,北,4,3,2021_10_12,4-1-2,1540,1-2-4,300,4-1,460,1-4,170,2021_10_12_24_5R
26,3,2,3427,大賀広幸,60,74,6.88,2,0.24,24,5R,晴,北,4,3,2021_10_12,4-1-2,1540,1-2-4,300,4-1,460,1-4,170,2021_10_12_24_5R
27,4,6,4823,中村桃佳,27,12,6.81,6,0.09,24,5R,晴,北,4,3,2021_10_12,4-1-2,1540,1-2-4,300,4-1,460,1-4,170,2021_10_12_24_5R
28,5,3,4637,中田友也,52,38,6.91,3,0.29,24,5R,晴,北,4,3,2021_10_12,4-1-2,1540,1-2-4,300,4-1,460,1-4,170,2021_10_12_24_5R
29,6,5,3123,中西宏文,56,44,6.94,5,0.07,24,5R,晴,北,4,3,2021_10_12,4-1-2,1540,1-2-4,300,4-1,460,1-4,170,2021_10_12_24_5R
30,1,1,3233,小畑実成,70,57,6.87,1,0.07,24,6R,晴,北西,3,2,2021_10_12,1-6-4,1430,1-4-6,480,1-6,400,1-6,320,2021_10_12_24_6R
31,2,6,4205,山口剛,67,68,6.83,5,0.11,24,6R,晴,北西,3,2,2021_10_12,1-6-4,1430,1-4-6,480,1-6,400,1-6,320,2021_10_12_24_6R
32,3,4,4822,百武翔,37,39,6.93,4,0.13,24,6R,晴,北西,3,2,2021_10_12,1-6-4,1430,1-4-6,480,1-6,400,1-6,320,2021_10_12_24_6R
33,4,5,5192,中尾優香,35,41,6.91,6,0.29,24,6R,晴,北西,3,2,2021_10_12,1-6-4,1430,1-4-6,480,1-6,400,1-6,320,2021_10_12_24_6R
34,1,4,4504,前田将太,69,18,6.82,4,0.02,24,7R,晴,北西,3,2,2021_10_12,4-1-2,880,1-2-4,180,4-1,360,1-4,140,2021_10_12_24_7R
35,2,1,4528,黒井達矢,54,33,6.87,1,0.04,24,7R,晴,北西,3,2,2021_10_12,4-1-2,880,1-2-4,180,4-1,360,1-4,140,2021_10_12_24_7R
36,3,2,3478,嶋田貴支,55,14,6.93,2,0.10,24,7R,晴,北西,3,2,2021_10_12,4-1-2,880,1-2-4,180,4-1,360,1-4,140,2021_10_12_24_7R
37,4,5,4106,坂井康嗣,61,58,6.92,5,0.04,24,7R,晴,北西,3,2,2021_10_12,4-1-2,880,1-2-4,180,4-1,360,1-4,140,2021_10_12_24_7R
38,5,6,5133,堀越雄貴,31,13,6.92,6,0.41,24,7R,晴,北西,3,2,2021_10_12,4-1-2,880,1-2-4,180,4-1,360,1-4,140,2021_10_12_24_7R
