,艇番,選手登番,選手名,年齢,支部,体重,級別,全国勝率,全国2連率,当地勝率,当地2連率,モーター2連率,ボート2連率,RaceID,場所,R
0,1,4650,中山雄太,34,愛知,52,A1,6.21,43.43,5.86,36.36,35.19,36.36,2019_7_5_23_1R,23,1R
1,2,4842,山下昂大,27,岡山,53,B1,3.32,15.09,4.21,15.79,37.50,37.04,2019_7_5_23_1R,23,1R
2,3,4970,井町泰,27,山口,48,B2,1.77,2.56,2.00,6.25,31.86,20.00,2019_7_5_23_1R,23,1R
3,4,3701,大西隆洋,46,香川,57,B1,4.08,24.00,3.68,14.29,38.03,24.62,2019_7_5_23_1R,23,1R
4,5,4996,中尾智博,26,佐賀,52,B2,1.93,3.57,1.43,0.00,35.35,63.49,2019_7_5_23_1R,23,1R
5,6,4315,山崎昂介,35,長崎,52,B1,5.07,32.98,4.09,18.18,38.83,15.15,2019_7_5_23_1R,23,1R
6,1,4513,河野真也,30,福岡,52,A2,5.50,35.64,6.10,43.33,29.11,32.26,2019_7_5_23_2R,23,2R
7,2,4330,奈須啓太,35,福岡,50,A1,6.41,46.15,6.56,56.25,27.86,42.86,2019_7_5_23_2R,23,2R
8,3,4164,岩永節也,37,長崎,50,B1,3.66,15.91,4.23,19.23,34.70,31.03,2019_7_5_23_2R,23,2R
9,4,4143,浦田晃嗣,37,佐賀,56,B1,4.39,24.44,5.20,31.11,37.62,35.82,2019_7_5_23_2R,23,2R
10,5,4307,村上橋蔵,35,愛知,60,B1,3.51,12.82,3.95,31.58,41.26,41.27,2019_7_5_23_2R,23,2R
11,6,5001,坂本雅佳,24,岡山,59,B2,1.79,0.00,1.78,0.00,30.15,26.32,2019_7_5_23_2R,23,2R
12,1,4600,井内将太,34,広島,52,A2,5.93,43.81,4.84,32.00,32.74,29.03,2019_7_5_23_3R,23,3R
13,2,4322,永瀬巧,33,群馬,56,B1,3.20,8.89,0.00,0.00,29.05,28.57,2019_7_5_23_3R,23,3R
14,3,4472,尾嶋一広,32,兵庫,55,A1,6.22,37.69,4.88,37.50,36.02,29.51,2019_7_5_23_3R,23,3R
15,4,4674,池田剛規,31,福岡,51,B1,3.96,14.49,5.87,40.00,35.59,28.79,2019_7_5_23_3R,23,3R
16,5,4327,加藤翔,36,静岡,52,B1,4.27,18.29,3.50,6.25,42.57,35.38,2019_7_5_23_3R,23,3R
17,6,3878,胡本悟志,42,山口,52,B1,4.77,26.67,4.64,17.78,34.07,40.63,2019_7_5_23_3R,23,3R
18,1,4316,山口裕太,35,広島,52,A2,5.42,33.80,4.97,36.67,33.67,31.75,2019_7_5_23_4R,23,4R
19,2,4436,渋谷明憲,33,大阪,52,A2,5.00,29.21,5.44,30.77,35.19,41.54,2019_7_5_23_4R,23,4R
20,3,4129,宇野博之,39,愛知,54,B1,4.17,23.96,4.41,18.52,31.66,39.06,2019_7_5_23_4R,23,4R
21,4,3444,香月大介,49,福岡,52,B1,4.64,25.77,4.10,16.67,38.61,38.10,2019_7_5_23_4R,23,4R
22,5,3158,島川光男,54,広島,53,A1,6.45,51.28,7.31,64.71,41.29,35.48,2019_7_5_23_4R,23,4R
23,6,3718,伊達正利,44,静岡,54,B1,5.28,30.85,5.65,35.48,42.57,40.00,2019_7_5_23_4R,23,4R
24,1,4833,吉崎悠司,31,福井,53,B1,4.12,28.33,0.00,0.00,32.54,25.40,2019_7_5_23_5R,23,5R
