,着,艇番,選手登番,選手名,モーター,ボート,展示,進入,スタートタイミング,場所,R,天気,風向,風量,波,日時,3連単_結果,3連単_払戻,3連複_結果,3連複_払戻,2連単_結果,2連単_払戻,2連複_結果,2連複_払戻,RaceID
0,1,5,4683,向井田直弥,67,127,6.84,5,0.12,22,1R,晴,北東,2,3,2020_10_12,5-4-1,29930,1-4-5,1790,5-4,14010,4-5,3670,2020_10_12_22_1R
1,2,4,4333,村田友也,68,130,6.90,4,0.08,22,1R,晴,北東,2,3,2020_10_12,5-4-1,29930,1-4-5,1790,5-4,14010,4-5,3670,2020_10_12_22_1R
2,3,1,4771,下寺秀和,43,163,6.88,1,0.16,22,1R,晴,北東,2,3,2020_10_12,5-4-1,29930,1-4-5,1790,5-4,14010,4-5,3670,2020_10_12_22_1R
3,4,6,5073,上原健次郎,20,153,6.82,6,0.16,22,1R,晴,北東,2,3,2020_10_12,5-4-1,29930,1-4-5,1790,5-4,14010,4-5,3670,2020_10_12_22_1R
4,5,3,5032,谷口知優,12,173,6.88,3,0.19,22,1R,晴,北東,2,3,2020_10_12,5-4-1,29930,1-4-5,1790,5-4,14010,4-5,3670,2020_10_12_22_1R
5,6,2,4234,野相弘司,48,143,6.93,2,0.16,22,1R,晴,北東,2,3,2020_10_12,5-4-1,29930,1-4-5,1790,5-4,14010,4-5,3670,2020_10_12_22_1R
6,1,1,3906,飯山晃三,47,164,6.87,1,0.19,22,2R,晴,北,1,2,2020_10_12,1-6-5,36590,1-5-6,13490,1-6,5770,1-6,10380,2020_10_12_22_2R
7,2,6,4892,柴田直哉,53,113,6.89,6,0.13,22,2R,晴,北,1,2,2020_10_12,1-6-5,36590,1-5-6,13490,1-6,5770,1-6,10380,2020_10_12_22_2R
8,3,5,3708,岡部貴司,36,166,6.90,5,0.14,22,2R,晴,北,1,2,2020_10_12,1-6-5,36590,1-5-6,13490,1-6,5770,1-6,10380,2020_10_12_22_2R
9,4,2,4027,松江秀徳,42,115,6.92,2,0.19,22,2R,晴,北,1,2,2020_10_12,1-6-5,36590,1-5-6,13490,1-6,5770,1-6,10380,2020_10_12_22_2R
10,5,3,3459,中野和裕,63,108,6.87,3,0.12,22,2R,晴,北,1,2,2020_10_12,1-6-5,36590,1-5-6,13490,1-6,5770,1-6,10380,2020_10_12_22_2R
11,6,4,4607,鶴田勇雄,15,119,6.89,4,0.11,22,2R,晴,北,1,2,2020_10_12,1-6-5,36590,1-5-6,13490,1-6,5770,1-6,10380,2020_10_12_22_2R
12,1,3,4222,山口高志,71,102,6.84,3,0.15,22,3R,晴,北,1,2,2020_10_12,3-4-1,3310,1-3-4,220,3-4,2100,3-4,1280,2020_10_12_22_3R
13,2,4,3901,松田憲幸,29,120,6.89,4,0.10,22,3R,晴,北,1,2,2020_10_12,3-4-1,3310,1-3-4,220,3-4,2100,3-4,1280,2020_10_12_22_3R
14,3,1,3568,木村光宏,54,121,6.85,1,0.07,22,3R,晴,北,1,2,2020_10_12,3-4-1,3310,1-3-4,220,3-4,2100,3-4,1280,2020_10_12_22_3R
15,4,2,4985,井本昌也,24,156,6.89,2,0.13,22,3R,晴,北,1,2,2020_10_12,3-4-1,3310,1-3-4,220,3-4,2100,3-4,1280,2020_10_12_22_3R
16,5,5,4603,谷川将太,44,154,6.84,5,0.11,22,3R,晴,北,1,2,2020_10_12,3-4-1,3310,1-3-4,220,3-4,2100,3-4,1280,2020_10_12_22_3R
17,6,6,5106,山崎祥,64,139,6.86,6,0.09,22,3R,晴,北,1,2,2020_10_12,3-4-1,3310,1-3-4,220,3-4,2100,3-4,1280,2020_10_12_22_3R
18,1,4,3024,西島義則,73,123,6.91,2,0.09,22,4R,晴,北,2,2,2020_10_12,4-3-5,1330,3-4-5,290,4-3,700,3-4,290,2020_10_12_22_4R
19,2,3,3933,山地正樹,25,134,6.84,3,0.13,22,4R,晴,北,2,2,2020_10_12,4-3-5,1330,3-4-5,290,4-3,700,3-4,290,2020_10_12_22_4R
20,3,5,4886,入海馨,60,151,6.90,5,0.21,22,4R,晴,北,2,2,2020_10_12,4-3-5,1330,3-4-5,290,4-3,700,3-4,290,2020_10_12_22_4R
21,4,6,4966,田川大貴,11,152,6.89,6,0.21,22,4R,晴,北,2,2,2020_10_12,4-3-5,1330,3-4-5,290,4-3,700,3-4,290,2020_10_12_22_4R
22,5,2,4873,蒲原健太,13,148,6.90,4,0.16,22,4R,晴,北,2,2,2020_10_12,4-3-5,1330,3-4-5,290,4-3,700,3-4,290,2020_10_12_22_4R
23,6,1,3936,三瀬譲,39,165,6.87,1,0.33,22,4R,晴,北,2,2,2020_10_12,4-3-5,1330,3-4-5,290,4-3,700,3-4,290,2020_10_12_22_4R
24,1,2,4441,末永由楽,52,167,6.91,2,0.13,22,5R,晴,北,2,2,2020_10_12,2-1-6,11110,1-2-6,4240,2-1,1070,1-2,550,2020_10_12_22_5R
25,2,1,3964,宮地博士,66,118,6.88,1,0.19,22,5R,晴,北,2,2,2020_10_12,2-1-6,11110,1-2-6,4240,2-1,1070,1-2,550,2020_10_12_22_5R
26,3,6,4879,山崎鉄平,56,129,6.87,6,0.25,22,5R,晴,北,2,2,2020_10_12,2-1-6,11110,1-2-6,4240,2-1,1070,1-2,550,2020_10_12_22_5R
27,4,3,4348,宮崎奨,51,140,6.88,3,0.24,22,5R,晴,北,2,2,2020_10_12,2-1-6,11110,1-2-6,4240,2-1,1070,1-2,550,2020_10_12_22_5R
28,1,5,4544,松田大志郎,32,141,6.80,4,0.18,22,6R,晴,北,2,2,2020_10_12,5-6-3,1160,3-5-6,210,5-6,590,5-6,500,2020_10_12_22_6R
29,2,6,4027,松江秀徳,42,115,6.93,5,0.21,22,6R,晴,北,2,2,2020_10_12,5-6-3,1160,3-5-6,210,5-6,590,5-6,500,2020_10_12_22_6R
30,3,3,4082,濱崎誠,40,145,6.95,3,0.15,22,6R,晴,北,2,2,2020_10_12,5-6-3,1160,3-5-6,210,5-6,590,5-6,500,2020_10_12_22_6R
31,4,1,3123,中西宏文,74,114,6.93,1,0.19,22,6R,晴,北,2,2,2020_10_12,5-6-3,1160,3-5-6,210,5-6,590,5-6,500,2020_10_12_22_6R
32,5,4,5032,谷口知優,12,173,6.88,6,0.26,22,6R,晴,北,2,2,2020_10_12,5-6-3,1160,3-5-6,210,5-6,590,5-6,500,2020_10_12_22_6R
33,6,2,4557,松尾光広,21,160,6.90,2,0.24,22,6R,晴,北,2,2,2020_10_12,5-6-3,1160,3-5-6,210,5-6,590,5-6,500,2020_10_12_22_6R
34,1,3,3721,守田俊介,38,170,6.94,3,0.10,22,7R,晴,北,2,3,2020_10_12,3-4-6,1760,3-4-6,1350,3-4,360,3-4,330,2020_10_12_22_7R
35,2,4,4593,小坂宗司,61,168,6.94,4,0.13,22,7R,晴,北,2,3,2020_10_12,3-4-6,1760,3-4-6,1350,3-4,360,3-4,330,2020_10_12_22_7R
36,3,6,4985,井本昌也,24,156,6.88,5,0.10,22,7R,晴,北,2,3,2020_10_12,3-4-6,1760,3-4-6,1350,3-4,360,3-4,330,2020_10_12_22_7R
37,4,2,4607,鶴田勇雄,15,119,6.87,2,0.14,22,7R,晴,北,2,3,2020_10_12,3-4-6,1760,3-4-6,1350,3-4,360,3-4,330,2020_10_12_22_7R
38,5,1,4549,小林文彦,27,144,6.91,1,0.18,22,7R,晴,北,2,3,2020_10_12,3-4-6,1760,3-4-6,1350,3-4,360,3-4,330,2020_10_12_22_7R
39,6,5,5073,上原健次郎,20,153,6.82,6,0.14,22,7R,晴,北,2,3,2020_10_12,3-4-6,1760,3-4-6,1350,3-4,360,3-4,330,2020_10_12_22_7R
40,1,1,3558,山本浩次,16,106,6.88,1,0.01,22,8R,晴,北西,2,3,2020_10_12,1-3-2,970,1-2-3,740,1-3,340,1-3,220,2020_10_12_22_8R
41,2,3,4234,野相弘司,48,143,6.93,3,0.12,22,8R,晴,北西,2,3,2020_10_12,1-3-2,970,1-2-3,740,1-3,340,1-3,220,2020_10_12_22_8R
42,3,2,3459,中野和裕,63,108,6.91,2,0.16,22,8R,晴,北西,2,3,2020_10_12,1-3-2,970,1-2-3,740,1-3,340,1-3,220,2020_10_12_22_8R
43,4,4,3935,岩津徹郎,33,109,6.90,4,0.14,22,8R,晴,北西,2,3,2020_10_12,1-3-2,970,1-2-3,740,1-3,340,1-3,220,2020_10_12_22_8R
44,5,6,5104,山田丈,31,104,6.84,6,0.21,22,8R,晴,北西,2,3,2020_10_12,1-3-2,970,1-2-3,740,1-3,340,1-3,220,2020_10_12_22_8R
45,6,5,5025,粟田祥,57,169,6.92,5,0.22,22,8R,晴,北西,2,3,2020_10_12,1-3-2,970,1-2-3,740,1-3,340,1-3,220,2020_10_12_22_8R
46,1,4,3906,飯山晃三,47,164,6.91,2,0.09,22,9R,晴,北,2,2,2020_10_12,4-3-5,56810,3-4-5,3310,4-3,25050,3-4,7540,2020_10_12_22_9R
47,2,3,4892,柴田直哉,53,113,6.87,5,0.25,22,9R,晴,北,2,2,2020_10_12,4-3-5,56810,3-4-5,3310,4-3,25050,3-4,7540,2020_10_12_22_9R
48,3,5,3933,山地正樹,25,134,6.85,3,0.16,22,9R,晴,北,2,2,2020_10_12,4-3-5,56810,3-4-5,3310,4-3,25050,3-4,7540,2020_10_12_22_9R
49,4,1,4521,小池公生,41,161,6.91,1,0.12,22,9R,晴,北,2,2,2020_10_12,4-3-5,56810,3-4-5,3310,4-3,25050,3-4,7540,2020_10_12_22_9R
50,5,6,4333,村田友也,68,130,6.91,6,0.23,22,9R,晴,北,2,2,2020_10_12,4-3-5,56810,3-4-5,3310,4-3,25050,3-4,7540,2020_10_12_22_9R
51,6,2,4351,里岡右貴,49,174,6.93,4,0.19,22,9R,晴,北,2,2,2020_10_12,4-3-5,56810,3-4-5,3310,4-3,25050,3-4,7540,2020_10_12_22_9R
52,1,3,4368,山口隆史,17,112,6.91,3,0.24,22,10R,晴,北,2,2,2020_10_12,3-4-5,16030,3-4-5,3330,3-4,5130,3-4,1700,2020_10_12_22_10R
53,2,4,3708,岡部貴司,36,166,6.90,4,0.29,22,10R,晴,北,2,2,2020_10_12,3-4-5,16030,3-4-5,3330,3-4,5130,3-4,1700,2020_10_12_22_10R
54,3,5,4771,下寺秀和,43,163,6.89,5,0.31,22,10R,晴,北,2,2,2020_10_12,3-4-5,16030,3-4-5,3330,3-4,5130,3-4,1700,2020_10_12_22_10R
55,4,1,4441,末永由楽,52,167,6.88,1,0.15,22,10R,晴,北,2,2,2020_10_12,3-4-5,16030,3-4-5,3330,3-4,5130,3-4,1700,2020_10_12_22_10R
