,着,艇番,選手登番,選手名,モーター,ボート,展示,進入,スタートタイミング,場所,R,天気,風向,風量,波,日時,RaceID
0,1,1,3297,藤丸光一,13,78,6.78,1,0.09,23,1R,雨,南,8,8,2022_3_26,2022_3_26_23_1R
1,2,3,3742,宮地秀祈,11,86,6.77,3,0.12,23,1R,雨,南,8,8,2022_3_26,2022_3_26_23_1R
2,3,4,4406,幸野史明,42,65,6.83,4,0.15,23,1R,雨,南,8,8,2022_3_26,2022_3_26_23_1R
3,4,2,4499,滝川真由子,39,56,6.85,2,0.07,23,1R,雨,南,8,8,2022_3_26,2022_3_26_23_1R
4,5,6,5200,筒井美琴,33,68,6.89,5,0.28,23,1R,雨,南,8,8,2022_3_26,2022_3_26_23_1R
5,6,5,4879,山崎鉄平,28,83,6.79,6,0.27,23,1R,雨,南,8,8,2022_3_26,2022_3_26_23_1R
6,1,1,3975,小野寺智洋,63,71,6.78,1,0.16,23,2R,雨,南,8,8,2022_3_26,2022_3_26_23_2R
7,2,2,3737,上平真二,57,54,6.84,2,0.21,23,2R,雨,南,8,8,2022_3_26,2022_3_26_23_2R
8,3,5,3709,田中浩之,21,66,6.86,5,0.31,23,2R,雨,南,8,8,2022_3_26,2022_3_26_23_2R
9,4,4,3224,栗山繁洋,51,60,6.85,4,0.29,23,2R,雨,南,8,8,2022_3_26,2022_3_26_23_2R
10,5,3,4871,菊池宏志,31,57,6.78,3,0.21,23,2R,雨,南,8,8,2022_3_26,2022_3_26_23_2R
11,6,6,3820,樫葉次郎,19,87,6.83,6,0.26,23,2R,雨,南,8,8,2022_3_26,2022_3_26_23_2R
12,1,1,4424,松尾昂明,65,51,6.80,1,0.13,23,3R,雨,南,6,6,2022_3_26,2022_3_26_23_3R
13,2,4,5018,竹下大樹,26,63,6.82,4,0.34,23,3R,雨,南,6,6,2022_3_26,2022_3_26_23_3R
14,3,2,3773,津留浩一郎,66,84,6.85,2,0.19,23,3R,雨,南,6,6,2022_3_26,2022_3_26_23_3R
15,4,6,3953,志道吉和,60,76,6.84,6,0.34,23,3R,雨,南,6,6,2022_3_26,2022_3_26_23_3R
16,5,3,4564,山本景士郎,47,91,6.83,3,0.23,23,3R,雨,南,6,6,2022_3_26,2022_3_26_23_3R
17,6,5,5072,吉田杏美,14,79,6.77,5,0.37,23,3R,雨,南,6,6,2022_3_26,2022_3_26_23_3R
18,1,1,3284,渡邊伸太郎,58,52,6.84,1,0.20,23,4R,雨,南,4,4,2022_3_26,2022_3_26_23_4R
19,2,5,4587,木田峰由季,45,72,6.91,5,0.24,23,4R,雨,南,4,4,2022_3_26,2022_3_26_23_4R
20,3,2,4349,犬童千秋,25,95,6.86,3,0.16,23,4R,雨,南,4,4,2022_3_26,2022_3_26_23_4R
21,4,6,3025,山口哲治,23,85,6.85,6,0.28,23,4R,雨,南,4,4,2022_3_26,2022_3_26_23_4R
