,艇番,選手登番,選手名,年齢,支部,体重,級別,全国勝率,全国2連率,当地勝率,当地2連率,モーター2連率,ボート2連率,RaceID,場所,R
0,1,2958,井川正人,61,長崎,50,B1,4.32,21.98,5.19,36.26,30.65,27.57,2019_6_15_24_1R,24,1R
1,2,3818,山崎康弘,47,長崎,57,B2,2.52,4.76,3.87,16.85,55.70,29.78,2019_6_15_24_1R,24,1R
2,3,4919,吉田翔悟,28,長崎,52,B1,3.97,13.00,2.72,6.82,25.00,23.03,2019_6_15_24_1R,24,1R
3,4,3682,切田潤二,45,山口,50,B1,3.80,10.17,4.58,16.67,25.71,37.44,2019_6_15_24_1R,24,1R
4,5,5027,重冨勇哉,22,山口,57,B2,1.47,0.00,0.00,0.00,34.78,26.04,2019_6_15_24_1R,24,1R
5,6,3571,寺本武司,47,長崎,53,B1,3.82,18.18,4.45,25.74,38.24,33.03,2019_6_15_24_1R,24,1R
6,1,4272,大場広孝,37,福岡,57,B1,5.56,34.04,5.84,32.26,36.21,37.10,2019_6_15_24_2R,24,2R
7,2,4570,前田聖文,31,愛知,54,A2,5.83,36.73,5.25,26.92,17.24,35.62,2019_6_15_24_2R,24,2R
8,3,4715,村上遼,27,長崎,52,A2,6.31,44.96,6.59,51.38,49.21,29.31,2019_6_15_24_2R,24,2R
9,4,4842,山下昂大,27,岡山,53,B1,3.78,21.54,3.00,6.25,31.43,31.52,2019_6_15_24_2R,24,2R
10,5,4970,井町泰,27,山口,48,B2,1.91,2.27,1.57,0.00,25.86,28.35,2019_6_15_24_2R,24,2R
11,6,3025,山口哲治,57,長崎,49,B1,4.30,16.42,4.61,26.23,36.92,28.24,2019_6_15_24_2R,24,2R
12,1,3683,小羽正作,45,福岡,51,B1,5.45,33.77,5.55,35.48,24.19,29.05,2019_6_15_24_3R,24,3R
13,2,4040,廣瀬将亨,40,兵庫,56,A1,6.57,47.57,6.17,48.28,28.36,26.01,2019_6_15_24_3R,24,3R
14,3,4957,竹之内極,24,福岡,56,B1,3.89,22.92,2.09,0.00,28.79,42.99,2019_6_15_24_3R,24,3R
15,4,4489,岩川仁士,32,大阪,53,B1,4.81,26.67,0.00,0.00,33.33,29.69,2019_6_15_24_3R,24,3R
16,5,4674,池田剛規,31,福岡,51,B1,3.96,17.28,3.56,11.76,45.16,31.63,2019_6_15_24_3R,24,3R
17,6,3606,川北浩貴,47,滋賀,51,A1,7.79,63.57,7.13,53.13,25.71,34.33,2019_6_15_24_3R,24,3R
18,1,4302,西野翔太,36,広島,51,A2,5.98,43.41,6.07,46.67,32.35,34.53,2019_6_15_24_4R,24,4R
19,2,4514,上條嘉嗣,29,大阪,53,A2,5.58,33.33,5.71,42.86,32.84,39.37,2019_6_15_24_4R,24,4R
20,3,3572,安田政彦,47,兵庫,53,A1,6.46,45.59,7.55,63.16,32.88,32.04,2019_6_15_24_4R,24,4R
21,4,4041,小林基樹,39,山口,54,B1,4.81,30.93,4.65,17.39,32.81,38.89,2019_6_15_24_4R,24,4R
22,5,4388,是澤孝宏,33,滋賀,50,A2,6.50,46.90,6.56,44.44,35.59,20.65,2019_6_15_24_4R,24,4R
23,6,4072,森永淳,38,佐賀,51,A1,6.50,50.45,6.88,54.90,36.84,33.66,2019_6_15_24_4R,24,4R
24,1,4855,江頭賢太,23,長崎,52,A2,4.05,23.26,4.65,27.56,41.67,31.61,2019_6_15_24_5R,24,5R
25,2,4638,小林遼太,28,福岡,54,B1,5.37,32.93,5.35,35.29,24.64,34.82,2019_6_15_24_5R,24,5R
26,3,3716,石渡鉄兵,44,東京,54,A2,7.90,63.70,6.69,42.31,25.00,30.56,2019_6_15_24_5R,24,5R
27,4,4919,吉田翔悟,28,長崎,52,B1,3.97,13.00,2.72,6.82,25.00,23.03,2019_6_15_24_5R,24,5R
28,5,3699,富永正人,46,埼玉,53,A2,5.73,38.32,4.06,18.75,40.91,31.86,2019_6_15_24_5R,24,5R
29,6,5083,柳瀬幹太,20,山口,54,B2,1.11,0.00,0.00,0.00,32.26,32.11,2019_6_15_24_5R,24,5R
30,1,4318,桑原将光,34,東京,52,A2,5.55,36.15,5.63,37.50,28.99,23.39,2019_6_15_24_6R,24,6R
31,2,4537,渡邉和将,29,岡山,49,A1,6.77,50.82,6.58,38.46,20.29,28.00,2019_6_15_24_6R,24,6R
32,3,4258,関根彰人,35,埼玉,52,B1,5.09,28.42,5.74,42.86,23.44,33.18,2019_6_15_24_6R,24,6R
33,4,3025,山口哲治,57,長崎,49,B1,4.30,16.42,4.61,26.23,36.92,28.24,2019_6_15_24_6R,24,6R
34,5,4948,木場悠介,26,長崎,52,B1,4.17,17.02,3.02,9.40,42.37,30.00,2019_6_15_24_6R,24,6R
35,6,5027,重冨勇哉,22,山口,57,B2,1.47,0.00,0.00,0.00,34.78,26.04,2019_6_15_24_6R,24,6R
36,1,4532,秋元哲,30,埼玉,50,A1,6.88,59.22,7.29,64.29,26.76,38.18,2019_6_15_24_7R,24,7R
37,2,3036,吉本正昭,61,山口,56,B1,4.48,21.28,2.14,7.14,16.13,34.88,2019_6_15_24_7R,24,7R
38,3,3858,織田猛,46,佐賀,52,B1,5.03,29.29,4.89,32.08,32.76,34.53,2019_6_15_24_7R,24,7R
39,4,4293,鈴木智啓,33,愛知,58,B1,4.58,20.31,6.50,50.00,33.33,28.41,2019_6_15_24_7R,24,7R
40,5,3571,寺本武司,47,長崎,53,B1,3.82,18.18,4.45,25.74,38.24,33.03,2019_6_15_24_7R,24,7R
41,6,4970,井町泰,27,山口,48,B2,1.91,2.27,1.57,0.00,25.86,28.35,2019_6_15_24_7R,24,7R
42,1,4215,吉島祥之,34,愛知,56,A2,5.84,44.12,4.94,28.13,25.81,42.72,2019_6_15_24_8R,24,8R
43,2,3682,切田潤二,45,山口,50,B1,3.80,10.17,4.58,16.67,25.71,37.44,2019_6_15_24_8R,24,8R
44,3,3576,白水勝也,46,福岡,49,A1,7.17,53.98,6.78,50.00,49.23,38.92,2019_6_15_24_8R,24,8R
45,4,4957,竹之内極,24,福岡,56,B1,3.89,22.92,2.09,0.00,28.79,42.99,2019_6_15_24_8R,24,8R
46,5,4842,山下昂大,27,岡山,53,B1,3.78,21.54,3.00,6.25,31.43,31.52,2019_6_15_24_8R,24,8R
47,6,4514,上條嘉嗣,29,大阪,53,A2,5.58,33.33,5.71,42.86,32.84,39.37,2019_6_15_24_8R,24,8R
48,1,4409,坂元浩仁,33,愛知,55,A1,6.23,45.24,6.71,50.00,46.03,31.28,2019_6_15_24_9R,24,9R
49,2,4485,楠原正剛,33,福岡,53,B1,4.99,25.33,5.04,41.67,40.00,26.51,2019_6_15_24_9R,24,9R
50,3,4855,江頭賢太,23,長崎,52,A2,4.05,23.26,4.65,27.56,41.67,31.61,2019_6_15_24_9R,24,9R
51,4,4302,西野翔太,36,広島,51,A2,5.98,43.41,6.07,46.67,32.35,34.53,2019_6_15_24_9R,24,9R
52,5,3683,小羽正作,45,福岡,51,B1,5.45,33.77,5.55,35.48,24.19,29.05,2019_6_15_24_9R,24,9R
53,6,4706,三浦洋次,30,愛知,49,A2,5.28,32.86,4.51,17.78,32.31,34.22,2019_6_15_24_9R,24,9R
54,1,3572,安田政彦,47,兵庫,53,A1,6.46,45.59,7.55,63.16,32.88,32.04,2019_6_15_24_10R,24,10R
55,2,3699,富永正人,46,埼玉,53,A2,5.73,38.32,4.06,18.75,40.91,31.86,2019_6_15_24_10R,24,10R
56,3,4532,秋元哲,30,埼玉,50,A1,6.88,59.22,7.29,64.29,26.76,38.18,2019_6_15_24_10R,24,10R
57,4,4318,桑原将光,34,東京,52,A2,5.55,36.15,5.63,37.50,28.99,23.39,2019_6_15_24_10R,24,10R
58,5,4272,大場広孝,37,福岡,57,B1,5.56,34.04,5.84,32.26,36.21,37.10,2019_6_15_24_10R,24,10R
59,6,4022,待鳥雄紀,39,福岡,56,A2,5.79,41.53,6.11,42.11,32.26,31.96,2019_6_15_24_10R,24,10R
60,1,3576,白水勝也,46,福岡,49,A1,7.17,53.98,6.78,50.00,49.23,38.92,2019_6_15_24_11R,24,11R
61,2,4388,是澤孝宏,33,滋賀,50,A2,6.50,46.90,6.56,44.44,35.59,20.65,2019_6_15_24_11R,24,11R
62,3,3873,別府昌樹,43,広島,52,A2,6.03,44.44,6.00,41.38,29.23,33.50,2019_6_15_24_11R,24,11R
63,4,3606,川北浩貴,47,滋賀,51,A1,7.79,63.57,7.13,53.13,25.71,34.33,2019_6_15_24_11R,24,11R
64,5,4258,関根彰人,35,埼玉,52,B1,5.09,28.42,5.74,42.86,23.44,33.18,2019_6_15_24_11R,24,11R
65,6,4570,前田聖文,31,愛知,54,A2,5.83,36.73,5.25,26.92,17.24,35.62,2019_6_15_24_11R,24,11R
66,1,3716,石渡鉄兵,44,東京,54,A2,7.90,63.70,6.69,42.31,25.00,30.56,2019_6_15_24_12R,24,12R
67,2,4409,坂元浩仁,33,愛知,55,A1,6.23,45.24,6.71,50.00,46.03,31.28,2019_6_15_24_12R,24,12R
68,3,4040,廣瀬将亨,40,兵庫,56,A1,6.57,47.57,6.17,48.28,28.36,26.01,2019_6_15_24_12R,24,12R
69,4,4072,森永淳,38,佐賀,51,A1,6.50,50.45,6.88,54.90,36.84,33.66,2019_6_15_24_12R,24,12R
70,5,4715,村上遼,27,長崎,52,A2,6.31,44.96,6.59,51.38,49.21,29.31,2019_6_15_24_12R,24,12R
71,6,4537,渡邉和将,29,岡山,49,A1,6.77,50.82,6.58,38.46,20.29,28.00,2019_6_15_24_12R,24,12R
72,1,3212,亀本勇樹,57,広島,58,A2,6.17,43.33,5.40,30.00,33.16,50.00,2019_6_15_23_1R,23,1R
73,2,4038,田中健太,40,岡山,57,B1,3.95,19.18,5.05,23.26,38.66,19.57,2019_6_15_23_1R,23,1R
74,3,4367,山口修路,33,福岡,50,B1,4.93,24.00,4.49,24.32,28.50,25.58,2019_6_15_23_1R,23,1R
75,4,5025,粟田祥,24,徳島,59,B2,1.53,0.00,1.38,0.00,36.32,33.96,2019_6_15_23_1R,23,1R
76,5,3695,安東将,47,山口,51,B1,3.46,15.22,4.18,15.79,40.66,16.98,2019_6_15_23_1R,23,1R
