,着,艇番,選手登番,選手名,モーター,ボート,展示,進入,スタートタイミング,場所,R,天気,風向,風量,波,日時,3連単_結果,3連単_払戻,3連複_結果,3連複_払戻,2連単_結果,2連単_払戻,2連複_結果,2連複_払戻,RaceID
0,1,1,4107,吉村茂樹,72,32,6.59,1,0.27,24,1R,晴,北,2,1,2019_10_6,1-2-3,1210,1-2-3,630,1-2,290,1-2,260,2019_10_6_24_1R
1,2,2,4837,酒井陽祐,25,38,6.63,2,0.21,24,1R,晴,北,2,1,2019_10_6,1-2-3,1210,1-2-3,630,1-2,290,1-2,260,2019_10_6_24_1R
2,3,3,4461,安田吉宏,16,21,6.70,3,0.25,24,1R,晴,北,2,1,2019_10_6,1-2-3,1210,1-2-3,630,1-2,290,1-2,260,2019_10_6_24_1R
3,4,5,4265,村上祐次,53,34,6.77,5,0.33,24,1R,晴,北,2,1,2019_10_6,1-2-3,1210,1-2-3,630,1-2,290,1-2,260,2019_10_6_24_1R
4,1,1,3889,須藤隆雄,74,53,6.65,1,0.24,24,2R,晴,北,3,2,2019_10_6,1-2-3,950,1-2-3,370,1-2,460,1-2,420,2019_10_6_24_2R
5,2,2,3283,窪田好弘,39,29,6.61,2,0.26,24,2R,晴,北,3,2,2019_10_6,1-2-3,950,1-2-3,370,1-2,460,1-2,420,2019_10_6_24_2R
6,3,3,4558,宮野仁,71,62,6.60,3,0.28,24,2R,晴,北,3,2,2019_10_6,1-2-3,950,1-2-3,370,1-2,460,1-2,420,2019_10_6_24_2R
7,4,5,4198,沼田克彦,31,27,6.67,5,0.31,24,2R,晴,北,3,2,2019_10_6,1-2-3,950,1-2-3,370,1-2,460,1-2,420,2019_10_6_24_2R
8,5,4,4321,岩田優一,38,19,6.63,4,0.29,24,2R,晴,北,3,2,2019_10_6,1-2-3,950,1-2-3,370,1-2,460,1-2,420,2019_10_6_24_2R
9,6,6,5084,末永和也,13,72,6.66,6,0.26,24,2R,晴,北,3,2,2019_10_6,1-2-3,950,1-2-3,370,1-2,460,1-2,420,2019_10_6_24_2R
10,1,5,3024,西島義則,69,52,6.68,2,0.09,24,3R,晴,北,3,2,2019_10_6,5-2-4,3180,2-4-5,820,5-2,1110,2-5,630,2019_10_6_24_3R
11,2,2,3054,北川幸典,56,17,6.62,3,0.12,24,3R,晴,北,3,2,2019_10_6,5-2-4,3180,2-4-5,820,5-2,1110,2-5,630,2019_10_6_24_3R
12,3,4,4931,木谷賢太,58,49,6.57,5,0.17,24,3R,晴,北,3,2,2019_10_6,5-2-4,3180,2-4-5,820,5-2,1110,2-5,630,2019_10_6_24_3R
13,4,3,4835,橋本明,22,37,6.63,4,0.17,24,3R,晴,北,3,2,2019_10_6,5-2-4,3180,2-4-5,820,5-2,1110,2-5,630,2019_10_6_24_3R
14,5,1,4226,村田浩司,28,44,6.62,1,0.31,24,3R,晴,北,3,2,2019_10_6,5-2-4,3180,2-4-5,820,5-2,1110,2-5,630,2019_10_6_24_3R
15,6,6,4449,中嶋達也,30,55,6.62,6,0.13,24,3R,晴,北,3,2,2019_10_6,5-2-4,3180,2-4-5,820,5-2,1110,2-5,630,2019_10_6_24_3R
16,1,3,4811,向井田佑紀,68,28,6.66,3,0.06,24,4R,晴,北,2,1,2019_10_6,3-5-4,20330,3-4-5,1970,3-5,9180,3-5,4220,2019_10_6_24_4R
17,2,5,3880,浅見宗孝,61,60,6.75,5,0.13,24,4R,晴,北,2,1,2019_10_6,3-5-4,20330,3-4-5,1970,3-5,9180,3-5,4220,2019_10_6_24_4R
18,3,4,4903,吉田凌太朗,75,74,6.68,4,0.13,24,4R,晴,北,2,1,2019_10_6,3-5-4,20330,3-4-5,1970,3-5,9180,3-5,4220,2019_10_6_24_4R
19,4,6,3812,山崎聖司,35,75,6.69,6,0.14,24,4R,晴,北,2,1,2019_10_6,3-5-4,20330,3-4-5,1970,3-5,9180,3-5,4220,2019_10_6_24_4R
