,着,艇番,選手登番,選手名,モーター,ボート,展示,進入,スタートタイミング,場所,R,天気,風向,風量,波,日時,3連単_結果,3連単_払戻,3連複_結果,3連複_払戻,2連単_結果,2連単_払戻,2連複_結果,2連複_払戻,RaceID
0,1,1,4747,山戸信二,21,31,6.90,1,0.19,24,1R,晴,北西,2,1,2021_5_9,1-5-3,11290,1-3-5,1530,1-5,2330,1-5,2600,2021_5_9_24_1R
1,2,5,4924,中北涼,53,37,6.93,5,0.09,24,1R,晴,北西,2,1,2021_5_9,1-5-3,11290,1-3-5,1530,1-5,2330,1-5,2600,2021_5_9_24_1R
2,3,3,4393,田中孝明,71,70,6.87,3,0.16,24,1R,晴,北西,2,1,2021_5_9,1-5-3,11290,1-3-5,1530,1-5,2330,1-5,2600,2021_5_9_24_1R
3,4,2,3752,宇土泰就,35,38,6.86,2,0.16,24,1R,晴,北西,2,1,2021_5_9,1-5-3,11290,1-3-5,1530,1-5,2330,1-5,2600,2021_5_9_24_1R
4,5,4,5144,中尾彩香,62,62,6.88,4,0.08,24,1R,晴,北西,2,1,2021_5_9,1-5-3,11290,1-3-5,1530,1-5,2330,1-5,2600,2021_5_9_24_1R
5,6,6,4495,森晋太郎,12,66,6.88,6,0.10,24,1R,晴,北西,2,1,2021_5_9,1-5-3,11290,1-3-5,1530,1-5,2330,1-5,2600,2021_5_9_24_1R
6,1,4,4734,安河内将,13,16,6.94,4,0.20,24,2R,晴,北西,1,1,2021_5_9,4-2-1,3220,1-2-4,300,4-2,1430,2-4,720,2021_5_9_24_2R
7,2,2,3871,池田紫乃,27,36,6.85,2,0.17,24,2R,晴,北西,1,1,2021_5_9,4-2-1,3220,1-2-4,300,4-2,1430,2-4,720,2021_5_9_24_2R
8,3,1,4574,東潤樹,33,26,6.96,1,0.19,24,2R,晴,北西,1,1,2021_5_9,4-2-1,3220,1-2-4,300,4-2,1430,2-4,720,2021_5_9_24_2R
9,4,3,4299,中島浩哉,19,54,6.93,3,0.13,24,2R,晴,北西,1,1,2021_5_9,4-2-1,3220,1-2-4,300,4-2,1430,2-4,720,2021_5_9_24_2R
10,5,6,4899,占部一真,61,45,6.89,6,0.16,24,2R,晴,北西,1,1,2021_5_9,4-2-1,3220,1-2-4,300,4-2,1430,2-4,720,2021_5_9_24_2R
11,6,5,4153,佐々木巌,28,67,6.97,5,0.24,24,2R,晴,北西,1,1,2021_5_9,4-2-1,3220,1-2-4,300,4-2,1430,2-4,720,2021_5_9_24_2R
12,1,1,3470,新田芳美,44,44,6.93,1,0.16,24,3R,晴,北西,1,1,2021_5_9,1-6-5,2000,1-5-6,500,1-6,500,1-6,240,2021_5_9_24_3R
13,2,6,4174,赤坂俊輔,55,34,6.92,2,0.20,24,3R,晴,北西,1,1,2021_5_9,1-6-5,2000,1-5-6,500,1-6,500,1-6,240,2021_5_9_24_3R
14,3,5,3875,廣中良一,48,60,6.88,4,0.17,24,3R,晴,北西,1,1,2021_5_9,1-6-5,2000,1-5-6,500,1-6,500,1-6,240,2021_5_9_24_3R
15,4,2,4652,酒見峻介,29,15,6.88,3,0.14,24,3R,晴,北西,1,1,2021_5_9,1-6-5,2000,1-5-6,500,1-6,500,1-6,240,2021_5_9_24_3R
16,5,3,4982,中村将隆,20,63,6.96,5,0.19,24,3R,晴,北西,1,1,2021_5_9,1-6-5,2000,1-5-6,500,1-6,500,1-6,240,2021_5_9_24_3R
17,6,4,5162,松尾怜実,34,46,6.88,6,0.14,24,3R,晴,北西,1,1,2021_5_9,1-6-5,2000,1-5-6,500,1-6,500,1-6,240,2021_5_9_24_3R
18,1,2,4498,宮本夏樹,64,47,6.85,2,0.07,24,4R,晴,北西,1,1,2021_5_9,2-1-3,3250,1-2-3,240,2-1,1430,1-2,150,2021_5_9_24_4R
19,2,1,3876,中辻崇人,68,72,6.92,1,0.05,24,4R,晴,北西,1,1,2021_5_9,2-1-3,3250,1-2-3,240,2-1,1430,1-2,150,2021_5_9_24_4R
20,3,3,4919,吉田翔悟,15,14,6.89,3,0.07,24,4R,晴,北西,1,1,2021_5_9,2-1-3,3250,1-2-3,240,2-1,1430,1-2,150,2021_5_9_24_4R
21,4,4,4485,楠原正剛,46,12,6.87,4,0.02,24,4R,晴,北西,1,1,2021_5_9,2-1-3,3250,1-2-3,240,2-1,1430,1-2,150,2021_5_9_24_4R
22,5,5,3273,石田豪,72,68,6.95,5,0.01,24,4R,晴,北西,1,1,2021_5_9,2-1-3,3250,1-2-3,240,2-1,1430,1-2,150,2021_5_9_24_4R
23,6,6,3604,武藤綾子,22,74,6.90,6,0.04,24,4R,晴,北西,1,1,2021_5_9,2-1-3,3250,1-2-3,240,2-1,1430,1-2,150,2021_5_9_24_4R
24,1,1,4694,高田綾,63,58,6.96,1,0.13,24,5R,晴,北西,1,1,2021_5_9,1-2-4,2310,1-2-4,320,1-2,1550,1-2,670,2021_5_9_24_5R
25,2,2,3559,水長照雄,59,27,6.91,2,0.11,24,5R,晴,北西,1,1,2021_5_9,1-2-4,2310,1-2-4,320,1-2,1550,1-2,670,2021_5_9_24_5R
26,3,4,4000,松本博昭,25,32,6.91,4,0.17,24,5R,晴,北西,1,1,2021_5_9,1-2-4,2310,1-2-4,320,1-2,1550,1-2,670,2021_5_9_24_5R
27,4,6,4523,中村辰也,49,50,6.90,5,0.14,24,5R,晴,北西,1,1,2021_5_9,1-2-4,2310,1-2-4,320,1-2,1550,1-2,670,2021_5_9_24_5R
28,5,3,5117,冨名腰桃奈,57,41,6.87,3,0.08,24,5R,晴,北西,1,1,2021_5_9,1-2-4,2310,1-2-4,320,1-2,1550,1-2,670,2021_5_9_24_5R
29,6,5,5195,北村寧々,66,22,6.92,6,0.15,24,5R,晴,北西,1,1,2021_5_9,1-2-4,2310,1-2-4,320,1-2,1550,1-2,670,2021_5_9_24_5R
30,1,1,3804,中渡修作,65,11,6.91,1,0.14,24,6R,晴,北西,1,1,2021_5_9,1-3-6,610,1-3-6,320,1-3,240,1-3,140,2021_5_9_24_6R
31,2,3,4398,船岡洋一郎,18,69,6.87,3,0.11,24,6R,晴,北西,1,1,2021_5_9,1-3-6,610,1-3-6,320,1-3,240,1-3,140,2021_5_9_24_6R
32,3,6,4060,島田一生,70,23,6.82,6,0.12,24,6R,晴,北西,1,1,2021_5_9,1-3-6,610,1-3-6,320,1-3,240,1-3,140,2021_5_9_24_6R
33,4,4,3164,森脇徹,30,18,6.92,4,0.16,24,6R,晴,北西,1,1,2021_5_9,1-3-6,610,1-3-6,320,1-3,240,1-3,140,2021_5_9_24_6R
34,5,5,4393,田中孝明,71,70,6.92,5,0.21,24,6R,晴,北西,1,1,2021_5_9,1-3-6,610,1-3-6,320,1-3,240,1-3,140,2021_5_9_24_6R
35,6,2,4899,占部一真,61,45,6.93,2,0.14,24,6R,晴,北西,1,1,2021_5_9,1-3-6,610,1-3-6,320,1-3,240,1-3,140,2021_5_9_24_6R
36,1,1,4424,松尾昂明,58,59,6.87,1,0.11,24,7R,晴,北西,1,1,2021_5_9,1-4-6,1250,1-4-6,680,1-4,210,1-4,160,2021_5_9_24_7R
37,2,4,4545,岡村慶太,14,55,6.89,4,0.13,24,7R,晴,北西,1,1,2021_5_9,1-4-6,1250,1-4-6,680,1-4,210,1-4,160,2021_5_9_24_7R
38,3,6,4652,酒見峻介,29,15,6.91,6,0.06,24,7R,晴,北西,1,1,2021_5_9,1-4-6,1250,1-4-6,680,1-4,210,1-4,160,2021_5_9_24_7R
