,着,艇番,選手登番,選手名,モーター,ボート,展示,進入,スタートタイミング,場所,R,天気,風向,風量,波,日時,3連単_結果,3連単_払戻,3連複_結果,3連複_払戻,2連単_結果,2連単_払戻,2連複_結果,2連複_払戻,RaceID
0,1,5,3153,前川竜次,58,45,6.81,2,0.21,24,1R,晴,北西,2,1,2019_1_25,5-1-4,6150,1-4-5,410,5-1,3350,1-5,640,2019_1_25_24_1R
1,2,1,2912,尾崎鉄也,17,49,6.85,1,0.19,24,1R,晴,北西,2,1,2019_1_25,5-1-4,6150,1-4-5,410,5-1,3350,1-5,640,2019_1_25_24_1R
2,3,4,4164,岩永節也,50,22,6.81,5,0.22,24,1R,晴,北西,2,1,2019_1_25,5-1-4,6150,1-4-5,410,5-1,3350,1-5,640,2019_1_25_24_1R
3,4,2,4864,小川日紀太,71,37,6.86,3,0.21,24,1R,晴,北西,2,1,2019_1_25,5-1-4,6150,1-4-5,410,5-1,3350,1-5,640,2019_1_25_24_1R
4,5,3,4956,齊藤大将,40,69,6.89,4,0.19,24,1R,晴,北西,2,1,2019_1_25,5-1-4,6150,1-4-5,410,5-1,3350,1-5,640,2019_1_25_24_1R
5,6,6,5022,伊藤尚汰,13,38,6.85,6,0.21,24,1R,晴,北西,2,1,2019_1_25,5-1-4,6150,1-4-5,410,5-1,3350,1-5,640,2019_1_25_24_1R
6,1,4,3159,江口晃生,55,56,6.80,2,0.10,24,2R,晴,西,2,1,2019_1_25,4-1-2,600,1-2-4,200,4-1,300,1-4,170,2019_1_25_24_2R
7,2,1,3353,前田光昭,73,68,6.97,1,0.15,24,2R,晴,西,2,1,2019_1_25,4-1-2,600,1-2-4,200,4-1,300,1-4,170,2019_1_25_24_2R
8,3,2,3713,伊藤誠二,21,27,6.87,3,0.17,24,2R,晴,西,2,1,2019_1_25,4-1-2,600,1-2-4,200,4-1,300,1-4,170,2019_1_25_24_2R
9,4,5,4271,川崎公靖,65,44,6.88,5,0.16,24,2R,晴,西,2,1,2019_1_25,4-1-2,600,1-2-4,200,4-1,300,1-4,170,2019_1_25_24_2R
10,5,3,3755,吉村和也,47,73,6.89,4,0.23,24,2R,晴,西,2,1,2019_1_25,4-1-2,600,1-2-4,200,4-1,300,1-4,170,2019_1_25_24_2R
11,6,6,5053,山口広樹,16,62,6.84,6,0.10,24,2R,晴,西,2,1,2019_1_25,4-1-2,600,1-2-4,200,4-1,300,1-4,170,2019_1_25_24_2R
12,1,1,4321,岩田優一,11,60,6.86,1,0.08,24,3R,晴,北西,2,1,2019_1_25,1-3-5,1370,1-3-5,430,1-3,370,1-3,430,2019_1_25_24_3R
13,2,3,4653,小野達哉,39,24,6.92,3,0.03,24,3R,晴,北西,2,1,2019_1_25,1-3-5,1370,1-3-5,430,1-3,370,1-3,430,2019_1_25_24_3R
14,3,5,4319,三宅潤,22,65,6.85,5,0.11,24,3R,晴,北西,2,1,2019_1_25,1-3-5,1370,1-3-5,430,1-3,370,1-3,430,2019_1_25_24_3R
15,4,4,4638,小林遼太,69,15,6.79,4,0.11,24,3R,晴,北西,2,1,2019_1_25,1-3-5,1370,1-3-5,430,1-3,370,1-3,430,2019_1_25_24_3R
16,5,6,3771,折下寛法,37,53,6.86,6,0.11,24,3R,晴,北西,2,1,2019_1_25,1-3-5,1370,1-3-5,430,1-3,370,1-3,430,2019_1_25_24_3R
17,1,1,3548,室田泰史,41,33,6.86,1,0.12,24,4R,晴,北西,2,1,2019_1_25,1-2-3,1320,1-2-3,670,1-2,410,1-2,360,2019_1_25_24_4R
18,2,2,3156,金子良昭,49,18,6.85,2,0.27,24,4R,晴,北西,2,1,2019_1_25,1-2-3,1320,1-2-3,670,1-2,410,1-2,360,2019_1_25_24_4R
19,3,3,4112,大久保信一郎,52,32,6.89,3,0.25,24,4R,晴,北西,2,1,2019_1_25,1-2-3,1320,1-2-3,670,1-2,410,1-2,360,2019_1_25_24_4R
20,4,4,3602,奥平拓也,34,40,6.92,4,0.36,24,4R,晴,北西,2,1,2019_1_25,1-2-3,1320,1-2-3,670,1-2,410,1-2,360,2019_1_25_24_4R
21,5,5,4061,萩原秀人,76,25,6.90,5,0.30,24,4R,晴,北西,2,1,2019_1_25,1-2-3,1320,1-2-3,670,1-2,410,1-2,360,2019_1_25_24_4R
22,6,6,4491,田中堅,36,12,7.00,6,0.38,24,4R,晴,北西,2,1,2019_1_25,1-2-3,1320,1-2-3,670,1-2,410,1-2,360,2019_1_25_24_4R
23,1,1,3696,白井友晴,70,31,6.80,1,0.15,24,5R,晴,北西,2,1,2019_1_25,1-2-3,1650,1-2-3,830,1-2,440,1-2,440,2019_1_25_24_5R
24,2,2,3691,加藤知弘,54,29,6.96,2,0.23,24,5R,晴,北西,2,1,2019_1_25,1-2-3,1650,1-2-3,830,1-2,440,1-2,440,2019_1_25_24_5R
25,3,3,3934,鋤柄貴俊,23,34,6.99,3,0.20,24,5R,晴,北西,2,1,2019_1_25,1-2-3,1650,1-2-3,830,1-2,440,1-2,440,2019_1_25_24_5R
26,4,4,3829,落合純,66,35,6.97,4,0.17,24,5R,晴,北西,2,1,2019_1_25,1-2-3,1650,1-2-3,830,1-2,440,1-2,440,2019_1_25_24_5R
27,5,5,4096,石橋道友,29,46,6.88,5,0.17,24,5R,晴,北西,2,1,2019_1_25,1-2-3,1650,1-2-3,830,1-2,440,1-2,440,2019_1_25_24_5R
28,1,2,4889,後藤盛也,30,59,6.88,2,0.09,24,6R,晴,北西,3,2,2019_1_25,2-1-5,19690,1-2-5,340,2-1,3330,1-2,310,2019_1_25_24_6R
29,2,1,3995,重野哲之,63,48,6.83,1,0.05,24,6R,晴,北西,3,2,2019_1_25,2-1-5,19690,1-2-5,340,2-1,3330,1-2,310,2019_1_25_24_6R
30,3,5,3282,池本輝明,57,28,6.83,5,0.12,24,6R,晴,北西,3,2,2019_1_25,2-1-5,19690,1-2-5,340,2-1,3330,1-2,310,2019_1_25_24_6R
