,艇番,選手登番,選手名,年齢,支部,体重,級別,全国勝率,全国2連率,当地勝率,当地2連率,モーター2連率,ボート2連率,RaceID,場所,R
0,1,5055,眞鳥章太,25,長崎,53,B1,4.66,25.00,3.68,18.48,31.15,34.43,2021_4_4_24_1R,24,1R
1,2,4346,前田健太,35,福岡,55,B1,4.65,24.79,3.38,7.69,25.75,25.79,2021_4_4_24_1R,24,1R
2,3,4056,小西英輝,42,福井,54,B1,4.57,22.12,5.22,27.78,36.42,36.57,2021_4_4_24_1R,24,1R
3,4,3741,松尾基成,46,福岡,56,B1,4.21,22.32,4.98,34.48,28.92,30.29,2021_4_4_24_1R,24,1R
4,5,5129,山口真喜,24,長崎,49,B2,2.22,2.44,2.81,9.68,32.12,37.16,2021_4_4_24_1R,24,1R
5,6,5165,小林愛実,20,岡山,47,B2,1.47,0.00,0.00,0.00,34.08,32.43,2021_4_4_24_1R,24,1R
6,1,3949,今出晋二,44,岡山,57,B1,4.01,16.30,4.82,21.21,32.26,27.78,2021_4_4_24_2R,24,2R
7,2,4241,大串重幸,36,長崎,54,B1,5.32,34.40,5.22,34.32,30.25,30.29,2021_4_4_24_2R,24,2R
8,3,4909,薮内瑞希,25,岡山,44,B1,4.59,19.64,3.78,11.11,30.41,39.44,2021_4_4_24_2R,24,2R
9,4,3444,香月大介,51,福岡,53,B1,3.84,19.23,3.29,21.43,25.75,21.05,2021_4_4_24_2R,24,2R
10,5,4343,村岡賢,36,広島,55,B1,4.41,18.97,4.14,14.29,29.78,33.90,2021_4_4_24_2R,24,2R
11,6,5113,黒明花夢,21,岡山,50,B2,1.53,1.89,0.00,0.00,26.54,33.88,2021_4_4_24_2R,24,2R
12,1,4600,井内将太,36,広島,52,B1,5.44,35.09,5.67,33.33,34.12,33.70,2021_4_4_24_3R,24,3R
13,2,3819,大内裕樹,49,滋賀,55,B1,3.68,14.89,0.00,0.00,34.30,34.64,2021_4_4_24_3R,24,3R
14,3,3964,宮地博士,42,長崎,54,B1,4.43,21.36,4.63,21.52,20.39,39.20,2021_4_4_24_3R,24,3R
15,4,4514,上條嘉嗣,31,大阪,53,A2,5.98,46.72,6.71,57.14,40.22,31.67,2021_4_4_24_3R,24,3R
16,5,5045,平川香織,20,埼玉,46,B1,4.81,26.60,1.88,0.00,17.88,31.98,2021_4_4_24_3R,24,3R
17,6,5029,中亮太,23,福岡,54,B1,5.69,42.34,3.59,18.52,31.46,27.81,2021_4_4_24_3R,24,3R
18,1,4247,齊藤優,38,徳島,55,B1,5.60,34.40,5.40,37.50,36.53,29.82,2021_4_4_24_4R,24,4R
19,2,3711,江本真治,46,山口,53,A2,6.12,45.65,5.79,47.37,29.88,32.60,2021_4_4_24_4R,24,4R
20,3,3568,木村光宏,50,香川,53,A2,5.69,42.11,6.11,46.30,38.89,27.22,2021_4_4_24_4R,24,4R
21,4,3491,富永茂,53,福岡,52,B1,3.84,17.89,4.09,17.86,44.94,38.33,2021_4_4_24_4R,24,4R
22,5,4138,中井俊祐,40,大阪,52,B1,4.89,28.95,3.86,14.29,27.49,35.12,2021_4_4_24_4R,24,4R
23,6,3300,川崎智幸,53,岡山,53,A1,6.46,48.08,7.55,68.97,30.23,29.45,2021_4_4_24_4R,24,4R
24,1,4553,坪口竜也,31,長崎,54,A2,6.52,49.25,6.26,43.11,46.34,27.22,2021_4_4_24_5R,24,5R
25,2,4657,江崎一雄,33,福岡,53,B1,4.85,27.16,5.47,35.29,35.26,34.64,2021_4_4_24_5R,24,5R
26,3,3741,松尾基成,46,福岡,56,B1,4.21,22.32,4.98,34.48,28.92,30.29,2021_4_4_24_5R,24,5R
27,4,4653,小野達哉,35,大阪,52,A1,6.26,43.75,7.36,68.18,29.38,40.22,2021_4_4_24_5R,24,5R
28,5,5165,小林愛実,20,岡山,47,B2,1.47,0.00,0.00,0.00,34.08,32.43,2021_4_4_24_5R,24,5R
29,6,4857,加藤翔馬,23,兵庫,56,A2,5.84,43.65,6.24,58.82,37.50,37.85,2021_4_4_24_5R,24,5R
30,1,4098,赤澤文香,38,岡山,47,B1,4.63,25.93,0.00,0.00,50.00,29.82,2021_4_4_24_6R,24,6R
