,着,艇番,選手登番,選手名,モーター,ボート,展示,進入,スタートタイミング,場所,R,天気,風向,風量,波,日時,3連単_結果,3連単_払戻,3連複_結果,3連複_払戻,2連単_結果,2連単_払戻,2連複_結果,2連複_払戻,RaceID
0,1R,晴,北西,4,4,福岡,2022_2_6,3-1-5,2240,,420,3-1,770,1-3,180,,,,,,,,,,
1,1R,晴,北西,4,4,福岡,2022_2_6,3-1-5,2240,,420,3-1,770,1-3,180,,,,,,,,,,
2,1R,晴,北西,4,4,福岡,2022_2_6,3-1-5,2240,,420,3-1,770,1-3,180,,,,,,,,,,
3,1R,晴,北西,4,4,福岡,2022_2_6,3-1-5,2240,,420,3-1,770,1-3,180,,,,,,,,,,
4,1R,晴,北西,4,4,福岡,2022_2_6,3-1-5,2240,,420,3-1,770,1-3,180,,,,,,,,,,
5,1R,晴,北西,4,4,福岡,2022_2_6,3-1-5,2240,,420,3-1,770,1-3,180,,,,,,,,,,
6,2R,晴,北,4,4,福岡,2022_2_6,3-2-1,6910,,450,3-2,2250,2-3,840,,,,,,,,,,
7,2R,晴,北,4,4,福岡,2022_2_6,3-2-1,6910,,450,3-2,2250,2-3,840,,,,,,,,,,
8,2R,晴,北,4,4,福岡,2022_2_6,3-2-1,6910,,450,3-2,2250,2-3,840,,,,,,,,,,
9,2R,晴,北,4,4,福岡,2022_2_6,3-2-1,6910,,450,3-2,2250,2-3,840,,,,,,,,,,
10,2R,晴,北,4,4,福岡,2022_2_6,3-2-1,6910,,450,3-2,2250,2-3,840,,,,,,,,,,
11,2R,晴,北,4,4,福岡,2022_2_6,3-2-1,6910,,450,3-2,2250,2-3,840,,,,,,,,,,
12,3R,晴,北,4,4,福岡,2022_2_6,3-6-4,12690,,2410,3-6,3760,3-6,1710,,,,,,,,,,
13,3R,晴,北,4,4,福岡,2022_2_6,3-6-4,12690,,2410,3-6,3760,3-6,1710,,,,,,,,,,
14,3R,晴,北,4,4,福岡,2022_2_6,3-6-4,12690,,2410,3-6,3760,3-6,1710,,,,,,,,,,
15,3R,晴,北,4,4,福岡,2022_2_6,3-6-4,12690,,2410,3-6,3760,3-6,1710,,,,,,,,,,
16,3R,晴,北,4,4,福岡,2022_2_6,3-6-4,12690,,2410,3-6,3760,3-6,1710,,,,,,,,,,
17,3R,晴,北,4,4,福岡,2022_2_6,3-6-4,12690,,2410,3-6,3760,3-6,1710,,,,,,,,,,
18,4R,晴,北,4,4,福岡,2022_2_6,2-1-3,4050,,420,2-1,1780,1-2,460,,,,,,,,,,
19,4R,晴,北,4,4,福岡,2022_2_6,2-1-3,4050,,420,2-1,1780,1-2,460,,,,,,,,,,
20,4R,晴,北,4,4,福岡,2022_2_6,2-1-3,4050,,420,2-1,1780,1-2,460,,,,,,,,,,
21,4R,晴,北,4,4,福岡,2022_2_6,2-1-3,4050,,420,2-1,1780,1-2,460,,,,,,,,,,
22,4R,晴,北,4,4,福岡,2022_2_6,2-1-3,4050,,420,2-1,1780,1-2,460,,,,,,,,,,
23,4R,晴,北,4,4,福岡,2022_2_6,2-1-3,4050,,420,2-1,1780,1-2,460,,,,,,,,,,
24,5R,晴,北,4,4,福岡,2022_2_6,1-3-4,1460,,550,1-3,520,1-3,530,,,,,,,,,,
25,5R,晴,北,4,4,福岡,2022_2_6,1-3-4,1460,,550,1-3,520,1-3,530,,,,,,,,,,
26,5R,晴,北,4,4,福岡,2022_2_6,1-3-4,1460,,550,1-3,520,1-3,530,,,,,,,,,,
27,5R,晴,北,4,4,福岡,2022_2_6,1-3-4,1460,,550,1-3,520,1-3,530,,,,,,,,,,
28,5R,晴,北,4,4,福岡,2022_2_6,1-3-4,1460,,550,1-3,520,1-3,530,,,,,,,,,,
29,5R,晴,北,4,4,福岡,2022_2_6,1-3-4,1460,,550,1-3,520,1-3,530,,,,,,,,,,
30,6R,晴,北,4,4,福岡,2022_2_6,1-2-5,3590,,1670,1-2,540,1-2,340,,,,,,,,,,
31,6R,晴,北,4,4,福岡,2022_2_6,1-2-5,3590,,1670,1-2,540,1-2,340,,,,,,,,,,
32,6R,晴,北,4,4,福岡,2022_2_6,1-2-5,3590,,1670,1-2,540,1-2,340,,,,,,,,,,
33,6R,晴,北,4,4,福岡,2022_2_6,1-2-5,3590,,1670,1-2,540,1-2,340,,,,,,,,,,
34,6R,晴,北,4,4,福岡,2022_2_6,1-2-5,3590,,1670,1-2,540,1-2,340,,,,,,,,,,
35,6R,晴,北,4,4,福岡,2022_2_6,1-2-5,3590,,1670,1-2,540,1-2,340,,,,,,,,,,
36,7R,晴,北,4,4,福岡,2022_2_6,1-6-5,3200,,780,1-6,1680,1-6,980,,,,,,,,,,
37,7R,晴,北,4,4,福岡,2022_2_6,1-6-5,3200,,780,1-6,1680,1-6,980,,,,,,,,,,
38,7R,晴,北,4,4,福岡,2022_2_6,1-6-5,3200,,780,1-6,1680,1-6,980,,,,,,,,,,
39,7R,晴,北,4,4,福岡,2022_2_6,1-6-5,3200,,780,1-6,1680,1-6,980,,,,,,,,,,
40,7R,晴,北,4,4,福岡,2022_2_6,1-6-5,3200,,780,1-6,1680,1-6,980,,,,,,,,,,
41,7R,晴,北,4,4,福岡,2022_2_6,1-6-5,3200,,780,1-6,1680,1-6,980,,,,,,,,,,
42,8R,晴,北,4,4,福岡,2022_2_6,2-4-5,4750,,1470,2-4,1380,2-4,750,,,,,,,,,,
