,着,艇番,選手登番,選手名,モーター,ボート,展示,進入,スタートタイミング,場所,R,天気,風向,風量,波,日時,RaceID
0,1,4,4988,牟田奨太,32,43,7.08,4,0.13,24,1R,晴,西,2,1,2022_7_1,2022_7_1_24_1R
1,2,2,5110,杉山喜一,13,15,7.10,2,0.18,24,1R,晴,西,2,1,2022_7_1,2022_7_1_24_1R
2,3,1,4855,江頭賢太,45,45,7.03,1,0.19,24,1R,晴,西,2,1,2022_7_1,2022_7_1_24_1R
3,4,6,3506,宮西真昭,54,47,7.07,6,0.20,24,1R,晴,西,2,1,2022_7_1,2022_7_1_24_1R
4,5,3,4864,小川日紀太,29,48,7.01,3,0.09,24,1R,晴,西,2,1,2022_7_1,2022_7_1_24_1R
5,6,5,2912,尾崎鉄也,52,50,7.09,5,0.15,24,1R,晴,西,2,1,2022_7_1,2022_7_1_24_1R
6,1,4,5049,松井友汰,48,21,6.98,4,0.16,24,2R,晴,西,2,1,2022_7_1,2022_7_1_24_2R
7,2,1,3151,落合敬一,33,26,7.04,1,0.18,24,2R,晴,西,2,1,2022_7_1,2022_7_1_24_2R
8,3,5,3662,大庭元明,20,54,6.99,5,0.12,24,2R,晴,西,2,1,2022_7_1,2022_7_1_24_2R
9,4,2,4475,末永祐輝,14,40,6.94,2,0.23,24,2R,晴,西,2,1,2022_7_1,2022_7_1_24_2R
10,5,3,4458,抹香雄三,30,51,7.03,3,0.27,24,2R,晴,西,2,1,2022_7_1,2022_7_1_24_2R
11,6,6,5209,小野京平,37,20,7.08,6,0.24,24,2R,晴,西,2,1,2022_7_1,2022_7_1_24_2R
12,1,1,3615,横田茂,35,22,7.06,1,0.10,24,3R,晴,西,5,4,2022_7_1,2022_7_1_24_3R
13,2,3,3988,古川誠之,24,44,7.05,3,0.09,24,3R,晴,西,5,4,2022_7_1,2022_7_1_24_3R
14,3,6,4371,西山貴浩,50,18,7.00,4,0.12,24,3R,晴,西,5,4,2022_7_1,2022_7_1_24_3R
15,4,2,4462,夏山亮平,12,33,7.08,2,0.22,24,3R,晴,西,5,4,2022_7_1,2022_7_1_24_3R
16,5,5,5152,丸山祐也,46,41,7.06,6,0.21,24,3R,晴,西,5,4,2022_7_1,2022_7_1_24_3R
17,6,4,5207,高山敬悟,21,37,7.04,5,0.21,24,3R,晴,西,5,4,2022_7_1,2022_7_1_24_3R
18,1,2,4477,篠崎仁志,34,17,7.06,2,0.15,24,4R,晴,西,4,3,2022_7_1,2022_7_1_24_4R
19,2,4,4302,西野翔太,31,55,7.00,4,0.17,24,4R,晴,西,4,3,2022_7_1,2022_7_1_24_4R
20,3,1,3682,切田潤二,41,49,7.12,1,0.15,24,4R,晴,西,4,3,2022_7_1,2022_7_1_24_4R
21,4,5,4969,町田洸希,15,30,7.05,6,0.17,24,4R,晴,西,4,3,2022_7_1,2022_7_1_24_4R
22,5,6,3607,原田智和,16,16,7.11,5,0.23,24,4R,晴,西,4,3,2022_7_1,2022_7_1_24_4R
23,6,3,3161,古場輝義,25,19,7.05,3,0.20,24,4R,晴,西,4,3,2022_7_1,2022_7_1_24_4R
24,1,1,4788,小池哲也,19,29,7.03,1,0.08,24,5R,晴,北西,2,1,2022_7_1,2022_7_1_24_5R
25,2,3,4213,重富伸也,43,23,6.98,3,0.04,24,5R,晴,北西,2,1,2022_7_1,2022_7_1_24_5R
26,3,4,4522,古澤光紀,11,28,7.02,4,0.07,24,5R,晴,北西,2,1,2022_7_1,2022_7_1_24_5R
27,4,2,4457,神田達也,49,13,7.07,2,0.11,24,5R,晴,北西,2,1,2022_7_1,2022_7_1_24_5R
28,5,5,3576,白水勝也,23,24,7.01,5,0.12,24,5R,晴,北西,2,1,2022_7_1,2022_7_1_24_5R
29,6,6,4034,西原明生,28,25,7.01,6,0.14,24,5R,晴,北西,2,1,2022_7_1,2022_7_1_24_5R
30,1,1,4073,大橋純一郎,26,31,6.97,1,0.15,24,6R,晴,北西,2,1,2022_7_1,2022_7_1_24_6R
31,2,6,3779,原田幸哉,51,35,6.94,3,0.09,24,6R,晴,北西,2,1,2022_7_1,2022_7_1_24_6R
