,艇番,選手登番,選手名,年齢,支部,体重,級別,全国勝率,全国2連率,当地勝率,当地2連率,モーター2連率,ボート2連率,RaceID,場所,R
0,1,4094,中島真二,40,福岡,52,B1,4.95,29.73,4.35,26.09,28.09,33.93,2022_4_9_24_1R,24,1R
1,2,4718,北川太一,29,佐賀,52,B1,5.51,42.22,5.33,30.77,24.85,35.26,2022_4_9_24_1R,24,1R
2,3,4511,中岡健人,33,香川,58,B1,4.38,19.78,4.00,17.24,27.93,37.21,2022_4_9_24_1R,24,1R
3,4,4180,上野秀和,39,福岡,57,B1,4.23,19.32,4.33,26.56,27.67,30.25,2022_4_9_24_1R,24,1R
4,5,3516,吉原聖人,54,広島,52,B1,4.26,21.65,4.58,22.22,33.91,28.57,2022_4_9_24_1R,24,1R
5,6,5134,大原祥昌,22,広島,52,B2,3.09,6.19,2.22,11.11,39.55,30.68,2022_4_9_24_1R,24,1R
6,1,4105,松下直也,42,兵庫,52,B1,5.11,31.07,5.53,35.56,27.78,37.95,2022_4_9_24_2R,24,2R
7,2,4555,富永大一,32,福岡,53,B1,4.87,32.65,4.33,18.57,38.20,31.61,2022_4_9_24_2R,24,2R
8,3,3614,谷勝幸,49,広島,54,B1,4.67,25.45,5.28,41.03,32.40,23.24,2022_4_9_24_2R,24,2R
9,4,4222,山口高志,40,佐賀,53,B1,3.93,10.00,5.50,35.71,37.36,25.15,2022_4_9_24_2R,24,2R
10,5,3075,中村裕将,59,埼玉,53,A2,5.47,39.26,6.37,50.00,26.92,38.92,2022_4_9_24_2R,24,2R
11,6,4474,渡辺崇,34,福岡,57,B1,4.45,21.25,5.47,37.50,42.14,22.22,2022_4_9_24_2R,24,2R
12,1,4257,古川健,38,広島,52,A2,4.66,28.89,5.41,41.03,36.90,25.17,2022_4_9_24_3R,24,3R
13,2,5040,木村颯,23,山口,51,B2,2.38,6.90,1.42,0.00,34.46,30.99,2022_4_9_24_3R,24,3R
14,3,3411,池上隆行,52,広島,51,B1,4.28,17.35,3.47,11.76,42.94,43.93,2022_4_9_24_3R,24,3R
15,4,3212,亀本勇樹,60,広島,57,B1,5.19,27.78,3.59,17.95,41.24,39.08,2022_4_9_24_3R,24,3R
16,5,4948,木場悠介,29,長崎,53,B2,5.63,39.47,5.18,32.19,27.65,29.82,2022_4_9_24_3R,24,3R
17,6,4668,楠本晃嗣,37,福岡,51,B1,3.81,15.28,5.00,27.27,32.16,34.30,2022_4_9_24_3R,24,3R
18,1,3564,桑原啓,52,福岡,53,B1,4.38,27.55,4.58,21.05,34.91,34.94,2022_4_9_24_4R,24,4R
19,2,3036,吉本正昭,63,山口,57,B1,4.12,17.91,3.52,12.00,31.40,32.75,2022_4_9_24_4R,24,4R
20,3,4817,渡邉翼,30,山口,49,A2,5.52,37.19,4.92,23.08,31.55,36.99,2022_4_9_24_4R,24,4R
21,4,4395,下河雅史,35,福岡,56,B1,5.41,29.31,5.71,39.39,43.50,30.77,2022_4_9_24_4R,24,4R
22,5,3558,山本浩次,49,岡山,52,A2,5.47,36.26,5.08,36.07,29.19,27.22,2022_4_9_24_4R,24,4R
23,6,5152,丸山祐也,26,福岡,51,B2,1.48,1.61,1.31,0.00,28.90,39.88,2022_4_9_24_4R,24,4R
24,1,3458,東健介,55,岡山,53,B1,5.96,39.71,5.94,37.10,32.73,33.14,2022_4_9_24_5R,24,5R
25,2,4037,別府正幸,43,埼玉,55,B1,5.57,37.37,5.44,22.22,33.71,34.50,2022_4_9_24_5R,24,5R
