,着,艇番,選手登番,選手名,モーター,ボート,展示,進入,スタートタイミング,場所,R,天気,風向,風量,波,日時,RaceID
0,1,5,4495,森晋太郎,23,57,6.83,5,0.04,21,1R,曇り,東,2,2,2021_6_13,2021_6_13_21_1R
1,2,2,3627,井上恵一,65,62,6.81,2,0.16,21,1R,曇り,東,2,2,2021_6_13,2021_6_13_21_1R
2,3,6,4122,安東幸治,36,14,6.80,6,0.05,21,1R,曇り,東,2,2,2021_6_13,2021_6_13_21_1R
3,4,1,4537,渡邉和将,61,42,6.79,1,0.20,21,1R,曇り,東,2,2,2021_6_13,2021_6_13_21_1R
4,5,3,3661,柳瀬興志,47,65,6.78,3,0.14,21,1R,曇り,東,2,2,2021_6_13,2021_6_13_21_1R
5,6,4,4395,下河雅史,51,25,6.86,4,0.04,21,1R,曇り,東,2,2,2021_6_13,2021_6_13_21_1R
6,1,1,3900,香川素子 ,8,68,6.79,1,0.18,21,2R,曇り,東,3,3,2021_6_13,2021_6_13_21_2R
7,2,3,4726,島田なぎさ,17,28,6.75,2,0.21,21,2R,曇り,東,3,3,2021_6_13,2021_6_13_21_2R
8,3,5,4764,小池礼乃,25,69,6.77,5,0.20,21,2R,曇り,東,3,3,2021_6_13,2021_6_13_21_2R
9,4,4,4443,津田裕絵,58,63,6.82,3,0.22,21,2R,曇り,東,3,3,2021_6_13,2021_6_13_21_2R
10,5,2,4765,野田部宏子,16,18,6.76,4,0.15,21,2R,曇り,東,3,3,2021_6_13,2021_6_13_21_2R
11,6,6,5200,筒井美琴 ,5,29,6.80,6,0.25,21,2R,曇り,東,3,3,2021_6_13,2021_6_13_21_2R
12,1,1,3873,別府昌樹,55,49,6.76,1,0.17,21,3R,曇り,東,3,3,2021_6_13,2021_6_13_21_3R
13,2,5,3853,岩崎正哉,43,33,6.79,5,0.21,21,3R,曇り,東,3,3,2021_6_13,2021_6_13_21_3R
14,3,2,3752,宇土泰就,18,39,6.79,2,0.28,21,3R,曇り,東,3,3,2021_6_13,2021_6_13_21_3R
15,4,3,4189,川上剛 ,7,75,6.73,3,0.26,21,3R,曇り,東,3,3,2021_6_13,2021_6_13_21_3R
16,5,6,3776,横井健太,40,48,6.80,6,0.20,21,3R,曇り,東,3,3,2021_6_13,2021_6_13_21_3R
17,6,4,3936,三瀬譲 ,4,73,6.83,4,0.24,21,3R,曇り,東,3,3,2021_6_13,2021_6_13_21_3R
18,1,4,4442,松竹大輔,56,52,6.79,4,0.09,21,4R,晴,東,3,3,2021_6_13,2021_6_13_21_4R
19,2,1,4069,山本修一,22,38,6.82,1,0.17,21,4R,晴,東,3,3,2021_6_13,2021_6_13_21_4R
20,3,6,5041,荒牧凪沙,50,56,6.77,6,0.16,21,4R,晴,東,3,3,2021_6_13,2021_6_13_21_4R
21,4,2,2903,山崎毅,54,22,6.81,2,0.16,21,4R,晴,東,3,3,2021_6_13,2021_6_13_21_4R
22,5,3,4435,服部達哉 ,6,34,6.79,3,0.17,21,4R,晴,東,3,3,2021_6_13,2021_6_13_21_4R
23,6,5,4329,小松卓司,60,35,6.72,5,0.18,21,4R,晴,東,3,3,2021_6_13,2021_6_13_21_4R
24,1,1,4191,赤羽克也,10,46,6.78,1,0.17,21,5R,晴,東,3,3,2021_6_13,2021_6_13_21_5R
25,2,3,4544,松田大志郎,46,16,6.79,3,0.21,21,5R,晴,東,3,3,2021_6_13,2021_6_13_21_5R
26,3,6,3685,荒井輝年,14,31,6.83,5,0.19,21,5R,晴,東,3,3,2021_6_13,2021_6_13_21_5R
27,4,4,3734,宮田政勝,30,17,6.83,4,0.19,21,5R,晴,東,3,3,2021_6_13,2021_6_13_21_5R
28,5,5,5022,伊藤尚汰,19,74,6.75,6,0.19,21,5R,晴,東,3,3,2021_6_13,2021_6_13_21_5R
29,6,2,3723,白井弘文,64,58,6.81,2,0.19,21,5R,晴,東,3,3,2021_6_13,2021_6_13_21_5R
30,1,3,3696,白井友晴,62,40,6.79,3,0.07,21,6R,晴,東,3,3,2021_6_13,2021_6_13_21_6R
31,2,5,3436,柏野幸二,59,26,6.80,5,0.07,21,6R,晴,東,3,3,2021_6_13,2021_6_13_21_6R
32,3,2,4122,安東幸治,36,14,6.84,2,0.11,21,6R,晴,東,3,3,2021_6_13,2021_6_13_21_6R
33,4,4,4432,黄金井力良,49,44,6.84,4,0.09,21,6R,晴,東,3,3,2021_6_13,2021_6_13_21_6R
34,5,1,4679,植田太一,44,67,6.80,1,0.09,21,6R,晴,東,3,3,2021_6_13,2021_6_13_21_6R
35,6,6,4703,森永隆,15,70,6.85,6,0.09,21,6R,晴,東,3,3,2021_6_13,2021_6_13_21_6R
36,1,1,4395,下河雅史,51,25,6.85,1,0.14,21,7R,曇り,南東,1,1,2021_6_13,2021_6_13_21_7R
37,2,4,3631,田添康介,53,36,6.80,4,0.15,21,7R,曇り,南東,1,1,2021_6_13,2021_6_13_21_7R
38,3,2,3776,横井健太,40,48,6.79,2,0.16,21,7R,曇り,南東,1,1,2021_6_13,2021_6_13_21_7R
39,4,3,3471,赤峰和也,12,23,6.83,3,0.21,21,7R,曇り,南東,1,1,2021_6_13,2021_6_13_21_7R
40,5,5,4726,島田なぎさ,17,28,6.75,5,0.11,21,7R,曇り,南東,1,1,2021_6_13,2021_6_13_21_7R
41,6,6,5031,渡辺空依 ,1,21,6.82,6,0.16,21,7R,曇り,南東,1,1,2021_6_13,2021_6_13_21_7R
42,1,4,4734,安河内将,42,15,6.85,4,0.19,21,8R,曇り,南東,1,1,2021_6_13,2021_6_13_21_8R
43,2,1,3731,高濱芳久,45,13,6.83,1,0.19,21,8R,曇り,南東,1,1,2021_6_13,2021_6_13_21_8R
44,3,5,3661,柳瀬興志,47,65,6.83,5,0.18,21,8R,曇り,南東,1,1,2021_6_13,2021_6_13_21_8R
45,4,3,4090,中村尊,57,24,6.85,3,0.19,21,8R,曇り,南東,1,1,2021_6_13,2021_6_13_21_8R
46,5,2,3851,森田昭彦,52,55,6.82,2,0.21,21,8R,曇り,南東,1,1,2021_6_13,2021_6_13_21_8R
47,6,6,3752,宇土泰就,18,39,6.79,6,0.14,21,8R,曇り,南東,1,1,2021_6_13,2021_6_13_21_8R
