,艇番,選手登番,選手名,年齢,支部,体重,級別,全国勝率,全国2連率,当地勝率,当地2連率,モーター2連率,ボート2連率,RaceID,場所,R
0,1,4515,藤田浩人,36,佐賀,54,A2,5.64,36.57,6.07,42.86,37.50,31.76,2022_11_22_22_1R,22,1R
1,2,4222,山口高志,40,佐賀,52,B1,4.24,27.50,5.49,41.27,30.86,22.78,2022_11_22_22_1R,22,1R
2,3,3662,大庭元明,52,福岡,56,A1,5.33,38.13,6.64,52.78,32.58,26.83,2022_11_22_22_1R,22,1R
3,4,3516,吉原聖人,55,広島,53,B1,4.36,22.83,3.76,16.00,20.00,44.87,2022_11_22_22_1R,22,1R
4,5,3614,谷勝幸,49,広島,54,B1,4.26,22.58,4.78,29.27,26.85,30.00,2022_11_22_22_1R,22,1R
5,6,4119,泥谷一毅,41,大阪,57,B1,5.11,30.43,5.00,30.00,18.07,21.62,2022_11_22_22_1R,22,1R
6,1,4930,佐藤悠,27,福井,52,B1,5.17,31.19,0.00,0.00,40.79,30.95,2022_11_22_22_2R,22,2R
7,2,4237,大峯豊,39,山口,53,A1,7.27,62.00,6.46,53.85,28.09,33.77,2022_11_22_22_2R,22,2R
8,3,5073,上原健次,27,福岡,53,B1,4.69,18.75,3.30,11.46,41.18,31.25,2022_11_22_22_2R,22,2R
9,4,4060,島田一生,43,福岡,56,B1,4.38,30.77,4.46,27.03,22.22,32.47,2022_11_22_22_2R,22,2R
10,5,4424,松尾昂明,37,福岡,50,A1,5.88,42.22,7.35,61.82,28.43,28.05,2022_11_22_22_2R,22,2R
11,6,5277,井上未都,20,福岡,45,B2,0.00,0.00,0.00,0.00,26.21,38.46,2022_11_22_22_2R,22,2R
12,1,3604,武藤綾子,52,福岡,48,B1,5.02,24.76,4.67,18.18,24.32,36.36,2022_11_22_22_3R,22,3R
13,2,5155,内山七海,25,福岡,44,B1,2.65,9.72,2.04,6.52,26.51,28.17,2022_11_22_22_3R,22,3R
14,3,4349,犬童千秋,37,福岡,50,A2,5.71,37.37,4.34,21.05,26.37,41.38,2022_11_22_22_3R,22,3R
15,4,5227,川原愛未,20,福岡,49,B2,1.43,0.00,1.89,0.00,43.27,43.53,2022_11_22_22_3R,22,3R
16,5,5203,神里琴音,18,福岡,46,B2,2.69,6.67,2.42,2.63,33.68,22.67,2022_11_22_22_3R,22,3R
17,6,5241,門田栞,22,香川,51,B2,1.22,0.00,0.00,0.00,39.62,25.00,2022_11_22_22_3R,22,3R
18,1,3692,竹腰正樹,51,福井,53,B1,4.56,22.94,4.30,20.00,44.23,30.67,2022_11_22_22_4R,22,4R
19,2,4508,野間大樹,34,大阪,50,B1,3.95,20.34,5.21,26.47,17.74,34.88,2022_11_22_22_4R,22,4R
20,3,3304,烏野賢太,54,徳島,52,A2,5.79,41.38,6.42,53.85,28.69,45.45,2022_11_22_22_4R,22,4R
21,4,3587,武田信一,49,徳島,59,B1,4.90,30.09,4.95,25.00,40.51,44.05,2022_11_22_22_4R,22,4R
22,5,4256,渡辺浩司,39,福岡,52,A1,6.91,55.47,7.14,57.63,33.03,28.89,2022_11_22_22_4R,22,4R
23,6,4437,中田元泰,36,香川,54,A1,6.42,48.98,0.00,0.00,25.97,45.98,2022_11_22_22_4R,22,4R
24,1,3662,大庭元明,52,福岡,56,A1,5.33,38.13,6.64,52.78,32.58,26.83,2022_11_22_22_5R,22,5R
25,2,3784,中島友和,46,佐賀,53,A2,5.32,34.95,4.88,33.93,31.96,28.99,2022_11_22_22_5R,22,5R
26,3,4715,村上遼,30,長崎,52,A1,6.70,47.37,6.16,48.00,34.41,42.53,2022_11_22_22_5R,22,5R
27,4,4346,前田健太,37,福岡,55,B1,4.81,26.89,4.82,28.46,21.15,21.69,2022_11_22_22_5R,22,5R
28,5,4445,宮地元輝,36,佐賀,56,A1,7.34,58.14,7.31,45.71,35.40,24.64,2022_11_22_22_5R,22,5R
29,6,4749,山口貢輝,36,福岡,56,B1,3.00,13.21,3.86,21.62,29.03,16.87,2022_11_22_22_5R,22,5R
30,1,4325,新出浩司,39,大阪,53,B1,5.04,30.48,5.00,29.63,23.81,40.26,2022_11_22_22_6R,22,6R
31,2,3401,上田隆章,55,香川,53,A2,5.49,32.48,5.74,38.57,34.48,32.86,2022_11_22_22_6R,22,6R
32,3,4102,益田啓司,43,福岡,52,A1,6.68,52.03,6.82,55.69,33.65,29.33,2022_11_22_22_6R,22,6R
33,4,4503,上野真之,34,佐賀,52,A1,7.37,53.10,8.18,64.79,35.11,24.68,2022_11_22_22_6R,22,6R
34,5,4523,中村辰也,34,長崎,52,A2,6.10,48.21,6.03,39.19,20.29,28.24,2022_11_22_22_6R,22,6R
35,6,4222,山口高志,40,佐賀,52,B1,4.24,27.50,5.49,41.27,30.86,22.78,2022_11_22_22_6R,22,6R
36,1,3614,谷勝幸,49,広島,54,B1,4.26,22.58,4.78,29.27,26.85,30.00,2022_11_22_22_7R,22,7R
37,2,4319,三宅潤,37,大阪,55,A2,5.23,34.78,6.55,55.17,28.75,18.18,2022_11_22_22_7R,22,7R
38,3,4930,佐藤悠,27,福井,52,B1,5.17,31.19,0.00,0.00,40.79,30.95,2022_11_22_22_7R,22,7R
39,4,3898,平田忠則,46,福岡,54,A1,6.59,48.62,7.22,59.42,45.95,25.88,2022_11_22_22_7R,22,7R
40,5,5155,内山七海,25,福岡,44,B1,2.65,9.72,2.04,6.52,26.51,28.17,2022_11_22_22_7R,22,7R
41,6,4732,堀本和也,33,徳島,54,A2,6.68,48.60,5.50,37.50,26.67,21.52,2022_11_22_22_7R,22,7R
42,1,4064,原田篤志,43,山口,52,A1,6.92,48.39,6.61,44.90,39.47,21.54,2022_11_22_22_8R,22,8R
43,2,4119,泥谷一毅,41,大阪,57,B1,5.11,30.43,5.00,30.00,18.07,21.62,2022_11_22_22_8R,22,8R
44,3,4724,吉田祐貴,36,佐賀,53,B1,4.22,22.78,4.43,16.67,27.36,22.22,2022_11_22_22_8R,22,8R
45,4,5073,上原健次,27,福岡,53,B1,4.69,18.75,3.30,11.46,41.18,31.25,2022_11_22_22_8R,22,8R
46,5,4508,野間大樹,34,大阪,50,B1,3.95,20.34,5.21,26.47,17.74,34.88,2022_11_22_22_8R,22,8R
