,着,艇番,選手登番,選手名,モーター,ボート,展示,進入,スタートタイミング,場所,R,天気,風向,風量,波,日時,3連単_結果,3連単_払戻,3連複_結果,3連複_払戻,2連単_結果,2連単_払戻,2連複_結果,2連複_払戻,RaceID
0,1,1,3075,中村裕将,46,168,6.82,1,0.21,22,1R,晴,北,3,3,2022_9_24,1-5-4,3180,1-4-5,1090,1-5,1040,1-5,900,2022_9_24_22_1R
1,2,5,3434,松尾宣邦,68,105,6.88,5,0.27,22,1R,晴,北,3,3,2022_9_24,1-5-4,3180,1-4-5,1090,1-5,1040,1-5,900,2022_9_24_22_1R
2,3,4,3211,北川敏弘,49,147,6.83,4,0.20,22,1R,晴,北,3,3,2022_9_24,1-5-4,3180,1-4-5,1090,1-5,1040,1-5,900,2022_9_24_22_1R
3,4,6,3176,長谷川巌,73,112,6.83,6,0.22,22,1R,晴,北,3,3,2022_9_24,1-5-4,3180,1-4-5,1090,1-5,1040,1-5,900,2022_9_24_22_1R
4,5,2,3454,井川大作,38,128,6.88,2,0.27,22,1R,晴,北,3,3,2022_9_24,1-5-4,3180,1-4-5,1090,1-5,1040,1-5,900,2022_9_24_22_1R
5,6,3,3670,古澤信二,15,158,6.80,3,0.35,22,1R,晴,北,3,3,2022_9_24,1-5-4,3180,1-4-5,1090,1-5,1040,1-5,900,2022_9_24_22_1R
6,1,1,3347,矢後剛,58,135,6.84,1,0.26,22,2R,晴,北,3,3,2022_9_24,1-2-6,4050,1-2-6,1740,1-2,970,1-2,430,2022_9_24_22_2R
7,2,2,3305,小野信樹,21,139,6.85,2,0.23,22,2R,晴,北,3,3,2022_9_24,1-2-6,4050,1-2-6,1740,1-2,970,1-2,430,2022_9_24_22_2R
8,3,6,3918,深井利寿,24,156,6.87,6,0.22,22,2R,晴,北,3,3,2022_9_24,1-2-6,4050,1-2-6,1740,1-2,970,1-2,430,2022_9_24_22_2R
9,4,5,3462,竹上真司,45,109,6.92,5,0.25,22,2R,晴,北,3,3,2022_9_24,1-2-6,4050,1-2-6,1740,1-2,970,1-2,430,2022_9_24_22_2R
