,着,艇番,選手登番,選手名,モーター,ボート,展示,進入,スタートタイミング,場所,R,天気,風向,風量,波,日時,RaceID
0,1,1,4064,原田篤志,51,17,6.86,1,0.12,21,1R,曇り,北,1,1,2022_7_25,2022_7_25_21_1R
1,2,4,4879,山崎鉄平,10,38,6.91,4,0.18,21,1R,曇り,北,1,1,2022_7_25,2022_7_25_21_1R
2,3,3,4139,丹下健,42,20,6.89,3,0.13,21,1R,曇り,北,1,1,2022_7_25,2022_7_25_21_1R
3,4,6,5104,山田丈,25,69,6.89,6,0.13,21,1R,曇り,北,1,1,2022_7_25,2022_7_25_21_1R
4,5,2,4112,大久保信一郎,50,18,6.93,2,0.09,21,1R,曇り,北,1,1,2022_7_25,2022_7_25_21_1R
5,6,5,3866,木山誠一 ,1,30,6.92,5,0.07,21,1R,曇り,北,1,1,2022_7_25,2022_7_25_21_1R
6,1,4,4456,鎌倉涼,52,14,6.89,4,0.04,21,2R,曇り,北西,2,2,2022_7_25,2022_7_25_21_2R
7,2,1,3900,香川素子,33,53,6.81,1,0.12,21,2R,曇り,北西,2,2,2022_7_25,2022_7_25_21_2R
8,3,5,3528,笠野友紀恵,37,33,6.84,5,0.04,21,2R,曇り,北西,2,2,2022_7_25,2022_7_25_21_2R
9,4,2,3474,松瀬弘美,19,15,6.85,2,0.09,21,2R,曇り,北西,2,2,2022_7_25,2022_7_25_21_2R
10,5,6,5192,中尾優香,57,25,6.92,6,0.12,21,2R,曇り,北西,2,2,2022_7_25,2022_7_25_21_2R
11,1,2,4737,竹井貴史 ,4,46,6.88,2,0.09,21,3R,晴,北西,2,2,2022_7_25,2022_7_25_21_3R
12,2,1,3300,川崎智幸,16,22,6.91,1,0.15,21,3R,晴,北西,2,2,2022_7_25,2022_7_25_21_3R
13,3,5,4336,松田竜馬,11,28,6.91,5,0.12,21,3R,晴,北西,2,2,2022_7_25,2022_7_25_21_3R
14,4,6,5071,野見山拓己,24,68,6.87,6,0.19,21,3R,晴,北西,2,2,2022_7_25,2022_7_25_21_3R
15,5,4,5102,原田雄次 ,8,12,6.92,4,0.13,21,3R,晴,北西,2,2,2022_7_25,2022_7_25_21_3R
16,6,3,4298,宮下元胤,53,45,6.91,3,0.07,21,3R,晴,北西,2,2,2022_7_25,2022_7_25_21_3R
17,1,1,4627,藤原菜希,17,64,6.84,1,0.08,21,4R,晴,西,1,1,2022_7_25,2022_7_25_21_4R
18,2,4,4011,堀之内紀代子,15,26,6.83,4,0.03,21,4R,晴,西,1,1,2022_7_25,2022_7_25_21_4R
19,3,3,4347,魚谷香織,35,54,6.89,3,0.19,21,4R,晴,西,1,1,2022_7_25,2022_7_25_21_4R
20,4,5,3611,岩崎芳美,26,16,6.87,5,0.08,21,4R,晴,西,1,1,2022_7_25,2022_7_25_21_4R
21,5,2,4525,真子奈津実,49,35,6.85,2,0.14,21,4R,晴,西,1,1,2022_7_25,2022_7_25_21_4R
22,6,6,5227,川原愛未,20,63,6.84,6,0.01,21,4R,晴,西,1,1,2022_7_25,2022_7_25_21_4R
23,1,1,4718,北川太一,13,70,6.80,1,0.06,21,5R,曇り,北西,1,1,2022_7_25,2022_7_25_21_5R
24,2,3,3307,上瀧和則,60,13,6.92,2,0.12,21,5R,曇り,北西,1,1,2022_7_25,2022_7_25_21_5R
25,3,2,5081,篠原飛翔,47,27,6.92,3,0.16,21,5R,曇り,北西,1,1,2022_7_25,2022_7_25_21_5R
26,4,5,4148,枝尾賢,40,19,6.89,5,0.15,21,5R,曇り,北西,1,1,2022_7_25,2022_7_25_21_5R
27,5,4,5104,山田丈,25,69,6.90,4,0.18,21,5R,曇り,北西,1,1,2022_7_25,2022_7_25_21_5R
28,6,6,5074,大澤誠也,45,67,6.84,6,0.17,21,5R,曇り,北西,1,1,2022_7_25,2022_7_25_21_5R
29,1,1,4478,櫻本あゆみ,28,48,6.86,1,0.17,21,6R,曇り,北西,1,1,2022_7_25,2022_7_25_21_6R
30,2,2,4694,高田綾,38,31,6.82,2,0.25,21,6R,曇り,北西,1,1,2022_7_25,2022_7_25_21_6R
31,3,3,5088,高憧四季,46,59,6.85,3,0.23,21,6R,曇り,北西,1,1,2022_7_25,2022_7_25_21_6R
32,4,6,4117,廣中智紗衣,18,42,6.84,6,0.29,21,6R,曇り,北西,1,1,2022_7_25,2022_7_25_21_6R
33,5,4,5079,大石真央,39,39,6.88,4,0.23,21,6R,曇り,北西,1,1,2022_7_25,2022_7_25_21_6R
34,6,5,5192,中尾優香,57,25,6.90,5,0.35,21,6R,曇り,北西,1,1,2022_7_25,2022_7_25_21_6R
35,1,1,4866,橋本英一 ,5,58,6.87,1,0.08,21,7R,曇り,北西,1,1,2022_7_25,2022_7_25_21_7R
