,着,艇番,選手登番,選手名,モーター,ボート,展示,進入,スタートタイミング,場所,R,天気,風向,風量,波,日時,RaceID
0,1,1,3936,三瀬譲,44,74,6.87,1,0.16,24,1R,雨,北西,1,1,2020_11_2,2020_11_2_24_1R
1,2,6,4241,大串重幸,27,12,6.91,5,0.10,24,1R,雨,北西,1,1,2020_11_2,2020_11_2_24_1R
2,3,3,5055,眞鳥章太,49,14,6.83,3,0.14,24,1R,雨,北西,1,1,2020_11_2,2020_11_2_24_1R
3,4,4,4727,安部慎一,20,61,6.94,4,0.15,24,1R,雨,北西,1,1,2020_11_2,2020_11_2_24_1R
4,5,2,4495,森晋太郎,19,23,6.82,2,0.16,24,1R,雨,北西,1,1,2020_11_2,2020_11_2_24_1R
5,6,5,5142,常住蓮,47,70,6.91,6,0.02,24,1R,雨,北西,1,1,2020_11_2,2020_11_2_24_1R
6,1,4,4096,石橋道友,57,15,6.91,4,0.15,24,2R,雨,北西,1,1,2020_11_2,2020_11_2_24_2R
7,2,5,3477,近藤稔也,52,60,6.94,5,0.21,24,2R,雨,北西,1,1,2020_11_2,2020_11_2_24_2R
8,3,1,3537,田山和広,56,71,6.91,1,0.25,24,2R,雨,北西,1,1,2020_11_2,2020_11_2_24_2R
9,4,6,3881,浦上拓也,32,50,6.96,6,0.26,24,2R,雨,北西,1,1,2020_11_2,2020_11_2_24_2R
10,5,2,3755,吉村和也,59,28,6.92,2,0.25,24,2R,雨,北西,1,1,2020_11_2,2020_11_2_24_2R
11,6,3,3491,富永茂,65,63,6.92,3,0.19,24,2R,雨,北西,1,1,2020_11_2,2020_11_2_24_2R
12,1,3,3462,竹上真司,48,57,6.88,3,0.06,24,3R,雨,北,3,2,2020_11_2,2020_11_2_24_3R
13,2,5,3568,木村光宏,43,30,6.90,5,0.11,24,3R,雨,北,3,2,2020_11_2,2020_11_2_24_3R
14,3,6,3564,桑原啓,34,75,6.82,6,0.11,24,3R,雨,北,3,2,2020_11_2,2020_11_2_24_3R
15,4,2,4674,池田剛規,53,44,6.87,2,0.09,24,3R,雨,北,3,2,2020_11_2,2020_11_2_24_3R
16,5,4,3561,池田真治,73,22,6.87,4,0.15,24,3R,雨,北,3,2,2020_11_2,2020_11_2_24_3R
17,6,1,3567,吉岡誠,16,41,6.95,1,0.17,24,3R,雨,北,3,2,2020_11_2,2020_11_2_24_3R
18,1,1,4991,宗行治哉,69,51,6.87,1,0.24,24,4R,曇り,北,3,2,2020_11_2,2020_11_2_24_4R
19,2,5,3961,谷村一哉,25,62,6.92,5,0.18,24,4R,曇り,北,3,2,2020_11_2,2020_11_2_24_4R
20,3,3,4583,古田祐貴,18,64,6.85,3,0.21,24,4R,曇り,北,3,2,2020_11_2,2020_11_2_24_4R
21,4,2,3559,水長照雄,26,38,6.86,2,0.24,24,4R,曇り,北,3,2,2020_11_2,2020_11_2_24_4R
22,5,4,4864,小川日紀太,58,24,6.85,4,0.17,24,4R,曇り,北,3,2,2020_11_2,2020_11_2_24_4R
23,6,6,5124,上瀧絢也,68,11,6.88,6,0.21,24,4R,曇り,北,3,2,2020_11_2,2020_11_2_24_4R
24,1,1,3761,山本光雄,62,34,6.87,1,0.25,24,5R,曇り,北,4,3,2020_11_2,2020_11_2_24_5R
