,着,艇番,選手登番,選手名,モーター,ボート,展示,進入,スタートタイミング,場所,R,天気,風向,風量,波,日時,RaceID
0,1,1,4441,末永由楽,49,42,6.70,1,0.13,23,1R,晴,南西,3,3,2020_12_1,2020_12_1_23_1R
1,2,4,4462,夏山亮平,27,56,6.73,4,0.15,23,1R,晴,南西,3,3,2020_12_1,2020_12_1_23_1R
2,3,3,3454,井川大作,44,51,6.76,3,0.17,23,1R,晴,南西,3,3,2020_12_1,2020_12_1_23_1R
3,4,5,4323,山田佑樹,33,45,6.72,5,0.18,23,1R,晴,南西,3,3,2020_12_1,2020_12_1_23_1R
4,5,6,4215,吉島祥之,59,40,6.73,6,0.14,23,1R,晴,南西,3,3,2020_12_1,2020_12_1_23_1R
5,6,2,4222,山口高志,39,59,6.70,2,0.14,23,1R,晴,南西,3,3,2020_12_1,2020_12_1_23_1R
6,1,1,4760,山崎郡,43,31,6.68,1,0.19,23,2R,晴,南西,3,3,2020_12_1,2020_12_1_23_2R
7,2,2,4214,林祐介,61,41,6.68,2,0.18,23,2R,晴,南西,3,3,2020_12_1,2020_12_1_23_2R
8,3,5,4458,抹香雄三,40,33,6.76,4,0.21,23,2R,晴,南西,3,3,2020_12_1,2020_12_1_23_2R
9,4,6,3998,冨成謙児,53,58,6.64,6,0.18,23,2R,晴,南西,3,3,2020_12_1,2020_12_1_23_2R
10,5,4,3781,秋元誠,28,85,6.75,5,0.19,23,2R,晴,南西,3,3,2020_12_1,2020_12_1_23_2R
11,6,3,3929,杢野誓良,60,57,6.73,3,0.19,23,2R,晴,南西,3,3,2020_12_1,2020_12_1_23_2R
12,1,1,4459,片岡雅裕,17,88,6.66,1,0.24,23,3R,晴,南西,3,3,2020_12_1,2020_12_1_23_3R
13,2,2,4574,東潤樹,36,36,6.65,2,0.20,23,3R,晴,南西,3,3,2020_12_1,2020_12_1_23_3R
14,3,3,3591,後藤孝義,24,66,6.65,3,0.24,23,3R,晴,南西,3,3,2020_12_1,2020_12_1_23_3R
15,4,6,3796,長野道臣,58,72,6.65,6,0.25,23,3R,晴,南西,3,3,2020_12_1,2020_12_1_23_3R
16,5,4,3843,上之晃弘,66,35,6.70,4,0.26,23,3R,晴,南西,3,3,2020_12_1,2020_12_1_23_3R
17,6,5,3906,飯山晃三,22,43,6.65,5,0.27,23,3R,晴,南西,3,3,2020_12_1,2020_12_1_23_3R
18,1,1,4523,中村辰也,29,76,6.67,1,0.14,23,4R,晴,西,1,1,2020_12_1,2020_12_1_23_4R
19,2,2,3905,天野友和,51,73,6.62,2,0.17,23,4R,晴,西,1,1,2020_12_1,2020_12_1_23_4R
20,3,4,4879,山崎鉄平,50,80,6.74,4,0.17,23,4R,晴,西,1,1,2020_12_1,2020_12_1_23_4R
21,4,5,4076,杉田篤光,13,62,6.72,5,0.18,23,4R,晴,西,1,1,2020_12_1,2020_12_1_23_4R
22,5,6,4075,中野次郎,35,70,6.72,6,0.15,23,4R,晴,西,1,1,2020_12_1,2020_12_1_23_4R
23,6,3,4630,岩永雅人,70,79,6.74,3,0.18,23,4R,晴,西,1,1,2020_12_1,2020_12_1_23_4R
24,1,4,4013,中島孝平,16,71,6.73,4,0.15,23,5R,晴,北東,5,5,2020_12_1,2020_12_1_23_5R
25,2,1,3982,福田理,11,68,6.70,1,0.13,23,5R,晴,北東,5,5,2020_12_1,2020_12_1_23_5R
26,3,2,4027,松江秀徳,12,90,6.76,2,0.16,23,5R,晴,北東,5,5,2020_12_1,2020_12_1_23_5R
27,4,5,3747,國崎良春,55,54,6.79,5,0.16,23,5R,晴,北東,5,5,2020_12_1,2020_12_1_23_5R
