,着,艇番,選手登番,選手名,モーター,ボート,展示,進入,スタートタイミング,場所,R,天気,風向,風量,波,日時,3連単_結果,3連単_払戻,3連複_結果,3連複_払戻,2連単_結果,2連単_払戻,2連複_結果,2連複_払戻,RaceID
0,1,1,4608,荒井翔伍,71,107,6.87,1,0.21,22,1R,晴,北,1,2,2019_7_23,1-2-4,850,1-2-4,240,1-2,490,1-2,420,2019_7_23_22_1R
1,2,2,4866,橋本英一,40,126,6.89,3,0.12,22,1R,晴,北,1,2,2019_7_23,1-2-4,850,1-2-4,240,1-2,490,1-2,420,2019_7_23_22_1R
2,3,4,3842,星野太郎,43,108,6.90,4,0.31,22,1R,晴,北,1,2,2019_7_23,1-2-4,850,1-2-4,240,1-2,490,1-2,420,2019_7_23_22_1R
3,4,5,3682,切田潤二,67,142,6.90,5,0.31,22,1R,晴,北,1,2,2019_7_23,1-2-4,850,1-2-4,240,1-2,490,1-2,420,2019_7_23_22_1R
4,5,3,3974,深山祐二,11,122,6.89,2,0.20,22,1R,晴,北,1,2,2019_7_23,1-2-4,850,1-2-4,240,1-2,490,1-2,420,2019_7_23_22_1R
5,6,6,5086,本村大,52,104,6.90,6,0.35,22,1R,晴,北,1,2,2019_7_23,1-2-4,850,1-2-4,240,1-2,490,1-2,420,2019_7_23_22_1R
6,1,1,3461,渡邊哲也,72,120,6.91,1,0.15,22,2R,晴,北,2,2,2019_7_23,1-2-6,660,1-2-6,310,1-2,300,1-2,250,2019_7_23_22_2R
7,2,2,4000,松本博昭,46,116,6.93,2,0.15,22,2R,晴,北,2,2,2019_7_23,1-2-6,660,1-2-6,310,1-2,300,1-2,250,2019_7_23_22_2R
8,3,6,3963,原田秀弥,27,127,6.94,5,0.21,22,2R,晴,北,2,2,2019_7_23,1-2-6,660,1-2-6,310,1-2,300,1-2,250,2019_7_23_22_2R
9,4,5,4041,小林基樹,13,128,6.95,4,0.22,22,2R,晴,北,2,2,2019_7_23,1-2-6,660,1-2-6,310,1-2,300,1-2,250,2019_7_23_22_2R
10,5,3,4745,関野龍,51,119,6.97,3,0.18,22,2R,晴,北,2,2,2019_7_23,1-2-6,660,1-2-6,310,1-2,300,1-2,250,2019_7_23_22_2R
11,6,4,4768,田代元気,16,135,6.96,6,0.16,22,2R,晴,北,2,2,2019_7_23,1-2-6,660,1-2-6,310,1-2,300,1-2,250,2019_7_23_22_2R
