,着,艇番,選手登番,選手名,モーター,ボート,展示,進入,スタートタイミング,場所,R,天気,風向,風量,波,日時,3連単_結果,3連単_払戻,3連複_結果,3連複_払戻,2連単_結果,2連単_払戻,2連複_結果,2連複_払戻,RaceID
0,1,1,4175,川尻泰輔,53,161,6.92,1,0.21,22,1R,晴,北,1,2,2019_9_14,1-4-6,2820,1-4-6,1470,1-4,860,1-4,600,2019_9_14_22_1R
1,2,4,3235,鈴木唯由,33,107,6.88,4,0.16,22,1R,晴,北,1,2,2019_9_14,1-4-6,2820,1-4-6,1470,1-4,860,1-4,600,2019_9_14_22_1R
2,3,6,4803,飯田庄吾,17,103,6.88,6,0.28,22,1R,晴,北,1,2,2019_9_14,1-4-6,2820,1-4-6,1470,1-4,860,1-4,600,2019_9_14_22_1R
3,4,5,4277,金田大輔,59,146,6.88,5,0.14,22,1R,晴,北,1,2,2019_9_14,1-4-6,2820,1-4-6,1470,1-4,860,1-4,600,2019_9_14_22_1R
4,5,3,4970,井町泰,12,145,6.93,3,0.24,22,1R,晴,北,1,2,2019_9_14,1-4-6,2820,1-4-6,1470,1-4,860,1-4,600,2019_9_14_22_1R
5,6,2,4007,榮田将彦,37,162,6.87,2,0.19,22,1R,晴,北,1,2,2019_9_14,1-4-6,2820,1-4-6,1470,1-4,860,1-4,600,2019_9_14_22_1R
6,1,3,4441,末永由楽,35,116,6.90,4,0.13,22,2R,晴,北,1,2,2019_9_14,3-6-4,20320,3-4-6,2100,3-6,8270,3-6,7360,2019_9_14_22_2R
7,2,6,3335,小菅文隆,65,139,6.93,2,0.21,22,2R,晴,北,1,2,2019_9_14,3-6-4,20320,3-4-6,2100,3-6,8270,3-6,7360,2019_9_14_22_2R
8,3,4,4703,森永隆,67,134,6.85,5,0.12,22,2R,晴,北,1,2,2019_9_14,3-6-4,20320,3-4-6,2100,3-6,8270,3-6,7360,2019_9_14_22_2R
9,4,1,4003,表憲一,19,138,6.90,1,0.20,22,2R,晴,北,1,2,2019_9_14,3-6-4,20320,3-4-6,2100,3-6,8270,3-6,7360,2019_9_14_22_2R
