,着,艇番,選手登番,選手名,モーター,ボート,展示,進入,スタートタイミング,場所,R,天気,風向,風量,波,日時,RaceID
0,1,3,4880,澤崎雄哉,16,30,6.93,3,0.11,24,1R,曇り,北西,2,1,2021_11_10,2021_11_10_24_1R
1,2,4,5104,山田丈,46,37,6.93,4,0.12,24,1R,曇り,北西,2,1,2021_11_10,2021_11_10_24_1R
2,3,2,4890,石川諒,31,17,6.86,2,0.13,24,1R,曇り,北西,2,1,2021_11_10,2021_11_10_24_1R
3,4,1,5011,高木圭大,61,62,6.91,1,0.14,24,1R,曇り,北西,2,1,2021_11_10,2021_11_10_24_1R
4,5,6,4952,吉武真也,44,21,6.89,6,0.11,24,1R,曇り,北西,2,1,2021_11_10,2021_11_10_24_1R
5,6,5,4970,井町泰,28,36,6.96,5,0.11,24,1R,曇り,北西,2,1,2021_11_10,2021_11_10_24_1R
6,1,1,5074,大澤誠也,50,25,6.92,1,0.16,24,2R,雨,北西,3,2,2021_11_10,2021_11_10_24_2R
7,2,5,5086,本村大,59,24,6.90,5,0.15,24,2R,雨,北西,3,2,2021_11_10,2021_11_10_24_2R
8,3,4,5071,野見山拓己,66,19,6.90,4,0.14,24,2R,雨,北西,3,2,2021_11_10,2021_11_10_24_2R
9,4,6,5084,末永和也,68,52,6.89,6,0.16,24,2R,雨,北西,3,2,2021_11_10,2021_11_10_24_2R
10,5,2,4951,新田洋一,32,60,6.93,2,0.14,24,2R,雨,北西,3,2,2021_11_10,2021_11_10_24_2R
11,6,3,4925,森悠稀,27,32,6.90,3,0.09,24,2R,雨,北西,3,2,2021_11_10,2021_11_10_24_2R
12,1,2,4910,中村泰平,58,54,6.90,2,0.11,24,3R,晴,北西,3,2,2021_11_10,2021_11_10_24_3R
13,2,1,5050,木下雄介,47,51,6.91,1,0.05,24,3R,晴,北西,3,2,2021_11_10,2021_11_10_24_3R
14,3,5,4914,吉田裕平,26,57,6.83,5,0.11,24,3R,晴,北西,3,2,2021_11_10,2021_11_10_24_3R
15,4,4,4948,木場悠介,14,26,6.92,4,0.11,24,3R,晴,北西,3,2,2021_11_10,2021_11_10_24_3R
16,5,3,5010,宇留田翔平,12,23,6.92,3,0.06,24,3R,晴,北西,3,2,2021_11_10,2021_11_10_24_3R
17,6,6,5131,江藤敦宏,36,68,6.89,6,0.12,24,3R,晴,北西,3,2,2021_11_10,2021_11_10_24_3R
18,1,1,4824,松井洪弥,60,55,6.89,1,0.11,24,4R,晴,北西,4,3,2021_11_10,2021_11_10_24_4R
19,2,3,4969,町田洸希,64,66,6.91,3,0.12,24,4R,晴,北西,4,3,2021_11_10,2021_11_10_24_4R
20,3,5,4979,中野夢斗,63,22,6.89,5,0.11,24,4R,晴,北西,4,3,2021_11_10,2021_11_10_24_4R
21,4,4,4949,横田貴満,23,67,6.88,4,0.14,24,4R,晴,北西,4,3,2021_11_10,2021_11_10_24_4R
22,5,6,5105,富田恕生,51,58,6.90,6,0.15,24,4R,晴,北西,4,3,2021_11_10,2021_11_10_24_4R
23,6,2,4931,木谷賢太,22,49,6.89,2,0.11,24,4R,晴,北西,4,3,2021_11_10,2021_11_10_24_4R
24,1,1,5008,羽野諒,13,73,6.89,1,0.25,24,5R,雨,西,5,4,2021_11_10,2021_11_10_24_5R
25,2,2,4848,仲谷颯仁,55,56,6.91,2,0.24,24,5R,雨,西,5,4,2021_11_10,2021_11_10_24_5R
26,3,4,4871,菊池宏志,40,46,6.84,4,0.14,24,5R,雨,西,5,4,2021_11_10,2021_11_10_24_5R
27,4,6,4857,加藤翔馬,70,44,6.96,6,0.24,24,5R,雨,西,5,4,2021_11_10,2021_11_10_24_5R
28,5,3,5011,高木圭大,61,62,6.90,3,0.25,24,5R,雨,西,5,4,2021_11_10,2021_11_10_24_5R
29,6,5,5027,重冨勇哉,52,47,6.96,5,0.22,24,5R,雨,西,5,4,2021_11_10,2021_11_10_24_5R
30,1,3,4932,新開航,74,69,6.89,3,0.15,24,6R,曇り,北西,2,1,2021_11_10,2021_11_10_24_6R
31,2,1,5071,野見山拓己,66,19,6.90,1,0.14,24,6R,曇り,北西,2,1,2021_11_10,2021_11_10_24_6R
32,3,2,5017,澤田尚也,43,45,6.88,2,0.13,24,6R,曇り,北西,2,1,2021_11_10,2021_11_10_24_6R
33,4,5,5081,篠原飛翔,76,34,6.87,5,0.14,24,6R,曇り,北西,2,1,2021_11_10,2021_11_10_24_6R
