,着,艇番,選手登番,選手名,モーター,ボート,展示,進入,スタートタイミング,場所,R,天気,風向,風量,波,日時,3連単_結果,3連単_払戻,3連複_結果,3連複_払戻,2連単_結果,2連単_払戻,2連複_結果,2連複_払戻,RaceID
0,1,3,5058,前原大道,19,57,6.89,3,0.16,21,1R,晴,北西,3,3,2022_5_31,3-4-1,19230,1-3-4,470,3-4,8810,3-4,3510,2022_5_31_21_1R
1,2,4,4942,柴田朋哉,47,51,6.87,4,0.14,21,1R,晴,北西,3,3,2022_5_31,3-4-1,19230,1-3-4,470,3-4,8810,3-4,3510,2022_5_31_21_1R
2,3,1,4288,永田啓二,45,11,6.90,1,0.16,21,1R,晴,北西,3,3,2022_5_31,3-4-1,19230,1-3-4,470,3-4,8810,3-4,3510,2022_5_31_21_1R
3,4,5,3352,小川晃司,35,13,6.97,6,0.14,21,1R,晴,北西,3,3,2022_5_31,3-4-1,19230,1-3-4,470,3-4,8810,3-4,3510,2022_5_31_21_1R
4,5,2,3935,岩津徹郎,42,26,6.95,2,0.19,21,1R,晴,北西,3,3,2022_5_31,3-4-1,19230,1-3-4,470,3-4,8810,3-4,3510,2022_5_31_21_1R
5,6,6,5217,藤原碧生,31,16,6.90,5,0.11,21,1R,晴,北西,3,3,2022_5_31,3-4-1,19230,1-3-4,470,3-4,8810,3-4,3510,2022_5_31_21_1R
6,1,1,4055,吉田俊彦,49,32,6.95,1,0.19,21,2R,晴,北西,3,3,2022_5_31,1-2-3,1670,1-2-3,940,1-2,300,1-2,380,2022_5_31_21_2R
7,2,2,4735,角山雄哉,58,48,6.90,2,0.18,21,2R,晴,北西,3,3,2022_5_31,1-2-3,1670,1-2-3,940,1-2,300,1-2,380,2022_5_31_21_2R
8,3,3,3714,梶原正,12,42,6.96,3,0.19,21,2R,晴,北西,3,3,2022_5_31,1-2-3,1670,1-2-3,940,1-2,300,1-2,380,2022_5_31_21_2R
9,4,6,4562,阪本勇介,36,62,6.88,5,0.18,21,2R,晴,北西,3,3,2022_5_31,1-2-3,1670,1-2-3,940,1-2,300,1-2,380,2022_5_31_21_2R
10,5,5,5134,大原祥昌,34,27,6.90,6,0.19,21,2R,晴,北西,3,3,2022_5_31,1-2-3,1670,1-2-3,940,1-2,300,1-2,380,2022_5_31_21_2R
11,6,4,3955,眞田英二 ,5,44,6.94,4,0.16,21,2R,晴,北西,3,3,2022_5_31,1-2-3,1670,1-2-3,940,1-2,300,1-2,380,2022_5_31_21_2R
12,1,1,4296,岡崎恭裕,46,65,6.85,1,0.17,21,3R,晴,北西,3,3,2022_5_31,1-2-3,490,1-2-3,210,1-2,350,1-2,210,2022_5_31_21_3R
13,2,2,4638,小林遼太 ,8,70,6.83,2,0.21,21,3R,晴,北西,3,3,2022_5_31,1-2-3,490,1-2-3,210,1-2,350,1-2,210,2022_5_31_21_3R
14,3,3,4099,吉永則雄,40,38,6.92,3,0.16,21,3R,晴,北西,3,3,2022_5_31,1-2-3,490,1-2-3,210,1-2,350,1-2,210,2022_5_31_21_3R
