,着,艇番,選手登番,選手名,モーター,ボート,展示,進入,スタートタイミング,場所,R,天気,風向,風量,波,日時,RaceID
0,1,1,4193,郷原章平,33,66,6.63,1,0.04,23,1R,曇り,西,3,3,2021_5_18,2021_5_18_23_1R
1,2,3,4882,瀧川千依,46,64,6.56,3,0.00,23,1R,曇り,西,3,3,2021_5_18,2021_5_18_23_1R
2,3,6,4950,高岡竜也,54,33,6.63,5,0.02,23,1R,曇り,西,3,3,2021_5_18,2021_5_18_23_1R
3,4,2,3361,岡部浩,42,45,6.62,2,0.01,23,1R,曇り,西,3,3,2021_5_18,2021_5_18_23_1R
4,5,5,3789,和田敏彦,56,71,6.67,6,0.02,23,1R,曇り,西,3,3,2021_5_18,2021_5_18_23_1R
5,1,3,4383,竹田吉行,30,36,6.67,3,0.14,23,2R,雨,南西,3,3,2021_5_18,2021_5_18_23_2R
6,2,4,4499,滝川真由子,52,86,6.58,4,0.08,23,2R,雨,南西,3,3,2021_5_18,2021_5_18_23_2R
7,3,1,4798,浜先真範,12,46,6.55,1,0.17,23,2R,雨,南西,3,3,2021_5_18,2021_5_18_23_2R
8,4,2,4451,松崎祐太郎,64,34,6.56,2,0.19,23,2R,雨,南西,3,3,2021_5_18,2021_5_18_23_2R
9,5,5,4533,峰重侑治,13,50,6.60,5,0.07,23,2R,雨,南西,3,3,2021_5_18,2021_5_18_23_2R
10,6,6,4998,中村かなえ,20,80,6.56,6,0.05,23,2R,雨,南西,3,3,2021_5_18,2021_5_18_23_2R
11,1,3,3743,林美憲,48,51,6.58,3,0.05,23,3R,雨,南西,2,2,2021_5_18,2021_5_18_23_3R
12,2,6,5143,常盤海心,68,82,6.61,6,0.01,23,3R,雨,南西,2,2,2021_5_18,2021_5_18_23_3R
13,3,4,4007,榮田将彦,49,62,6.56,4,0.13,23,3R,雨,南西,2,2,2021_5_18,2021_5_18_23_3R
14,4,2,5117,冨名腰桃奈,38,56,6.54,2,0.06,23,3R,雨,南西,2,2,2021_5_18,2021_5_18_23_3R
15,5,5,4947,間庭菜摘,19,77,6.66,5,0.12,23,3R,雨,南西,2,2,2021_5_18,2021_5_18_23_3R
16,6,1,3462,竹上真司,25,84,6.60,1,0.07,23,3R,雨,南西,2,2,2021_5_18,2021_5_18_23_3R
17,1,1,3265,今村暢孝,66,61,6.65,1,0.28,23,4R,雨,南西,3,3,2021_5_18,2021_5_18_23_4R
18,2,4,4578,藤山雅弘,43,55,6.67,4,0.25,23,4R,雨,南西,3,3,2021_5_18,2021_5_18_23_4R
19,3,5,5015,高橋竜矢,37,47,6.58,5,0.24,23,4R,雨,南西,3,3,2021_5_18,2021_5_18_23_4R
20,4,2,3044,三宅爾士,34,67,6.71,2,0.21,23,4R,雨,南西,3,3,2021_5_18,2021_5_18_23_4R
21,5,3,4871,菊池宏志,51,37,6.59,3,0.21,23,4R,雨,南西,3,3,2021_5_18,2021_5_18_23_4R
22,6,6,5000,岡本翔太郎,63,76,6.59,6,0.28,23,4R,雨,南西,3,3,2021_5_18,2021_5_18_23_4R
23,1,5,4377,濱本優一,53,65,6.63,5,0.12,23,5R,雨,南西,3,3,2021_5_18,2021_5_18_23_5R
24,2,3,4778,堤啓輔,24,85,6.53,3,0.24,23,5R,雨,南西,3,3,2021_5_18,2021_5_18_23_5R
25,3,4,4544,松田大志郎,31,59,6.60,4,0.13,23,5R,雨,南西,3,3,2021_5_18,2021_5_18_23_5R
26,4,1,3789,和田敏彦,56,71,6.64,1,0.14,23,5R,雨,南西,3,3,2021_5_18,2021_5_18_23_5R
27,4,6,4558,宮野仁,36,38,6.61,6,0.14,23,5R,雨,南西,3,3,2021_5_18,2021_5_18_23_5R
28,6,2,4572,渡部悟,39,69,6.62,2,0.14,23,5R,雨,南西,3,3,2021_5_18,2021_5_18_23_5R
29,1,4,3623,深川真二,65,58,6.65,2,0.09,23,6R,曇り,南西,3,3,2021_5_18,2021_5_18_23_6R
30,2,5,4537,渡邉和将,15,73,6.64,5,0.15,23,6R,曇り,南西,3,3,2021_5_18,2021_5_18_23_6R
31,3,3,4672,守屋大地,35,70,6.62,4,0.16,23,6R,曇り,南西,3,3,2021_5_18,2021_5_18_23_6R
32,4,2,4950,高岡竜也,54,33,6.60,3,0.30,23,6R,曇り,南西,3,3,2021_5_18,2021_5_18_23_6R
33,5,1,4355,小川広大,61,49,6.62,1,0.31,23,6R,曇り,南西,3,3,2021_5_18,2021_5_18_23_6R
34,6,6,3858,織田猛,45,88,6.65,6,0.16,23,6R,曇り,南西,3,3,2021_5_18,2021_5_18_23_6R
35,1,3,3900,香川素子,50,87,6.59,3,0.24,23,7R,曇り,南西,3,3,2021_5_18,2021_5_18_23_7R
36,2,1,4499,滝川真由子,52,86,6.60,1,0.24,23,7R,曇り,南西,3,3,2021_5_18,2021_5_18_23_7R
37,3,5,4525,真子奈津実,23,78,6.52,5,0.32,23,7R,曇り,南西,3,3,2021_5_18,2021_5_18_23_7R
38,4,4,4998,中村かなえ,20,80,6.56,4,0.17,23,7R,曇り,南西,3,3,2021_5_18,2021_5_18_23_7R
39,5,2,4947,間庭菜摘,19,77,6.61,2,0.25,23,7R,曇り,南西,3,3,2021_5_18,2021_5_18_23_7R
40,6,6,5117,冨名腰桃奈,38,56,6.57,6,0.17,23,7R,曇り,南西,3,3,2021_5_18,2021_5_18_23_7R
41,1,1,4882,瀧川千依,46,64,6.58,1,0.15,23,8R,曇り,南西,2,2,2021_5_18,2021_5_18_23_8R
42,2,3,4533,峰重侑治,13,50,6.61,3,0.19,23,8R,曇り,南西,2,2,2021_5_18,2021_5_18_23_8R
43,3,2,5000,岡本翔太郎,63,76,6.59,2,0.21,23,8R,曇り,南西,2,2,2021_5_18,2021_5_18_23_8R
44,4,5,3949,今出晋二,14,52,6.56,5,0.15,23,8R,曇り,南西,2,2,2021_5_18,2021_5_18_23_8R
45,5,6,3044,三宅爾士,34,67,6.65,6,0.19,23,8R,曇り,南西,2,2,2021_5_18,2021_5_18_23_8R
46,6,4,5143,常盤海心,68,82,6.61,4,0.14,23,8R,曇り,南西,2,2,2021_5_18,2021_5_18_23_8R
47,1,2,4377,濱本優一,53,65,6.57,2,0.03,23,9R,曇り,南西,2,2,2021_5_18,2021_5_18_23_9R
48,2,1,4578,藤山雅弘,43,55,6.57,1,0.03,23,9R,曇り,南西,2,2,2021_5_18,2021_5_18_23_9R
49,3,4,3901,松田憲幸,28,43,6.56,6,0.11,23,9R,曇り,南西,2,2,2021_5_18,2021_5_18_23_9R
50,4,3,5015,高橋竜矢,37,47,6.55,3,0.05,23,9R,曇り,南西,2,2,2021_5_18,2021_5_18_23_9R
51,5,5,4193,郷原章平,33,66,6.63,4,0.04,23,9R,曇り,南西,2,2,2021_5_18,2021_5_18_23_9R
52,6,6,4219,本岡勝利,62,83,6.69,5,0.11,23,9R,曇り,南西,2,2,2021_5_18,2021_5_18_23_9R
53,1,3,4798,浜先真範,12,46,6.58,4,0.11,23,10R,曇り,南西,2,2,2021_5_18,2021_5_18_23_10R
54,2,4,4196,田中太一郎,69,89,6.60,5,0.09,23,10R,曇り,南西,2,2,2021_5_18,2021_5_18_23_10R
55,3,1,4007,榮田将彦,49,62,6.60,1,0.33,23,10R,曇り,南西,2,2,2021_5_18,2021_5_18_23_10R
56,4,5,3265,今村暢孝,66,61,6.64,2,0.23,23,10R,曇り,南西,2,2,2021_5_18,2021_5_18_23_10R
57,5,6,5091,為本智也,29,31,6.69,6,0.14,23,10R,曇り,南西,2,2,2021_5_18,2021_5_18_23_10R
58,6,2,4537,渡邉和将,15,73,6.62,3,0.09,23,10R,曇り,南西,2,2,2021_5_18,2021_5_18_23_10R
59,1,1,4544,松田大志郎,31,59,6.58,1,0.08,23,11R,曇り,南西,3,3,2021_5_18,2021_5_18_23_11R
