,着,艇番,選手登番,選手名,モーター,ボート,展示,進入,スタートタイミング,場所,R,天気,風向,風量,波,日時,3連単_結果,3連単_払戻,3連複_結果,3連複_払戻,2連単_結果,2連単_払戻,2連複_結果,2連複_払戻,RaceID
0,1,2,4874,池田奈津美,49,75,6.69,2,0.15,24,1R,晴,北西,1,1,2019_3_16,2-1-3,3600,1-2-3,420,2-1,1520,1-2,470,2019_3_16_24_1R
1,2,1,3604,武藤綾子,20,13,6.56,1,0.17,24,1R,晴,北西,1,1,2019_3_16,2-1-3,3600,1-2-3,420,2-1,1520,1-2,470,2019_3_16_24_1R
2,3,3,4088,野田祥子,31,56,6.68,3,0.12,24,1R,晴,北西,1,1,2019_3_16,2-1-3,3600,1-2-3,420,2-1,1520,1-2,470,2019_3_16_24_1R
3,4,4,3802,森岡真希,17,30,6.85,4,0.15,24,1R,晴,北西,1,1,2019_3_16,2-1-3,3600,1-2-3,420,2-1,1520,1-2,470,2019_3_16_24_1R
4,5,6,3182,久保田美紀,16,25,6.82,5,0.19,24,1R,晴,北西,1,1,2019_3_16,2-1-3,3600,1-2-3,420,2-1,1520,1-2,470,2019_3_16_24_1R
5,6,5,5052,赤井星璃菜,25,48,6.76,6,0.25,24,1R,晴,北西,1,1,2019_3_16,2-1-3,3600,1-2-3,420,2-1,1520,1-2,470,2019_3_16_24_1R
6,1,1,3280,垣内清美,65,14,6.75,1,0.15,24,2R,晴,北西,1,1,2019_3_16,1-3-5,860,1-3-5,410,1-3,340,1-3,200,2019_3_16_24_2R
7,2,3,4443,津田裕絵,72,57,6.78,3,0.08,24,2R,晴,北西,1,1,2019_3_16,1-3-5,860,1-3-5,410,1-3,340,1-3,200,2019_3_16_24_2R
8,3,5,3175,渡辺千草,24,70,6.78,5,0.09,24,2R,晴,北西,1,1,2019_3_16,1-3-5,860,1-3-5,410,1-3,340,1-3,200,2019_3_16_24_2R
9,4,6,3943,三松直美,70,21,6.85,6,0.10,24,2R,晴,北西,1,1,2019_3_16,1-3-5,860,1-3-5,410,1-3,340,1-3,200,2019_3_16_24_2R
10,5,4,3355,橋谷田佳織,27,15,6.81,4,0.17,24,2R,晴,北西,1,1,2019_3_16,1-3-5,860,1-3-5,410,1-3,340,1-3,200,2019_3_16_24_2R
11,6,2,4720,西澤日花里,22,62,6.67,2,0.16,24,2R,晴,北西,1,1,2019_3_16,1-3-5,860,1-3-5,410,1-3,340,1-3,200,2019_3_16_24_2R
12,1,1,4927,関野文,28,65,6.69,1,0.08,24,3R,晴,北西,1,1,2019_3_16,1-3-2,810,1-2-3,320,1-3,290,1-3,210,2019_3_16_24_3R
13,2,3,3801,五反田忍,51,41,6.71,3,0.11,24,3R,晴,北西,1,1,2019_3_16,1-3-2,810,1-2-3,320,1-3,290,1-3,210,2019_3_16_24_3R
14,3,2,4744,伊藤玲奈,63,26,6.80,2,0.13,24,3R,晴,北西,1,1,2019_3_16,1-3-2,810,1-2-3,320,1-3,290,1-3,210,2019_3_16_24_3R
15,4,5,4758,富樫麗加,18,63,6.78,5,0.21,24,3R,晴,北西,1,1,2019_3_16,1-3-2,810,1-2-3,320,1-3,290,1-3,210,2019_3_16_24_3R
16,5,4,4170,西坂香松,21,74,6.65,4,0.16,24,3R,晴,北西,1,1,2019_3_16,1-3-2,810,1-2-3,320,1-3,290,1-3,210,2019_3_16_24_3R
17,6,6,5030,金子千穂,44,43,6.78,6,0.18,24,3R,晴,北西,1,1,2019_3_16,1-3-2,810,1-2-3,320,1-3,290,1-3,210,2019_3_16_24_3R
18,1,1,3579,中里優子,12,17,6.79,1,0.11,24,4R,晴,北西,1,1,2019_3_16,1-4-6,5250,1-4-6,2980,1-4,450,1-4,340,2019_3_16_24_4R
19,2,4,3932,池田浩美,43,37,6.78,4,0.12,24,4R,晴,北西,1,1,2019_3_16,1-4-6,5250,1-4-6,2980,1-4,450,1-4,340,2019_3_16_24_4R
20,3,6,3254,柳澤千春,58,55,6.81,6,0.11,24,4R,晴,北西,1,1,2019_3_16,1-4-6,5250,1-4-6,2980,1-4,450,1-4,340,2019_3_16_24_4R
21,4,5,4065,金田幸子,13,22,6.75,5,0.09,24,4R,晴,北西,1,1,2019_3_16,1-4-6,5250,1-4-6,2980,1-4,450,1-4,340,2019_3_16_24_4R
22,5,3,4936,戸敷晃美,56,46,6.71,3,0.16,24,4R,晴,北西,1,1,2019_3_16,1-4-6,5250,1-4-6,2980,1-4,450,1-4,340,2019_3_16_24_4R
23,6,2,4764,小池礼乃,60,24,6.63,2,0.12,24,4R,晴,北西,1,1,2019_3_16,1-4-6,5250,1-4-6,2980,1-4,450,1-4,340,2019_3_16_24_4R
24,1,1,3302,谷川里江,69,44,6.69,1,0.11,24,5R,晴,北,2,1,2019_3_16,1-2-3,590,1-2-3,200,1-2,320,1-2,260,2019_3_16_24_5R
25,2,2,4804,高田ひかる,14,54,6.61,2,0.16,24,5R,晴,北,2,1,2019_3_16,1-2-3,590,1-2-3,200,1-2,320,1-2,260,2019_3_16_24_5R
26,3,3,4289,落合直子,76,29,6.67,3,0.15,24,5R,晴,北,2,1,2019_3_16,1-2-3,590,1-2-3,200,1-2,320,1-2,260,2019_3_16_24_5R
