,着,艇番,選手登番,選手名,モーター,ボート,展示,進入,スタートタイミング,場所,R,天気,風向,風量,波,日時,3連単_結果,3連単_払戻,3連複_結果,3連複_払戻,2連単_結果,2連単_払戻,2連複_結果,2連複_払戻,RaceID
0,1R,曇り,北西,2,1,大村,2020_9_18,1-2-5,600,,250,1-2,200,1-2,260,,,,,,,,,,
1,1R,曇り,北西,2,1,大村,2020_9_18,1-2-5,600,,250,1-2,200,1-2,260,,,,,,,,,,
2,1R,曇り,北西,2,1,大村,2020_9_18,1-2-5,600,,250,1-2,200,1-2,260,,,,,,,,,,
3,1R,曇り,北西,2,1,大村,2020_9_18,1-2-5,600,,250,1-2,200,1-2,260,,,,,,,,,,
4,1R,曇り,北西,2,1,大村,2020_9_18,1-2-5,600,,250,1-2,200,1-2,260,,,,,,,,,,
5,2R,曇り,北,3,2,大村,2020_9_18,2-1-3,1320,,320,2-1,620,1-2,270,,,,,,,,,,
6,2R,曇り,北,3,2,大村,2020_9_18,2-1-3,1320,,320,2-1,620,1-2,270,,,,,,,,,,
7,2R,曇り,北,3,2,大村,2020_9_18,2-1-3,1320,,320,2-1,620,1-2,270,,,,,,,,,,
8,2R,曇り,北,3,2,大村,2020_9_18,2-1-3,1320,,320,2-1,620,1-2,270,,,,,,,,,,
9,2R,曇り,北,3,2,大村,2020_9_18,2-1-3,1320,,320,2-1,620,1-2,270,,,,,,,,,,
10,2R,曇り,北,3,2,大村,2020_9_18,2-1-3,1320,,320,2-1,620,1-2,270,,,,,,,,,,
11,3R,曇り,北,3,2,大村,2020_9_18,6-5-2,11810,,5340,6-5,1350,5-6,720,,,,,,,,,,
12,3R,曇り,北,3,2,大村,2020_9_18,6-5-2,11810,,5340,6-5,1350,5-6,720,,,,,,,,,,
13,3R,曇り,北,3,2,大村,2020_9_18,6-5-2,11810,,5340,6-5,1350,5-6,720,,,,,,,,,,
14,3R,曇り,北,3,2,大村,2020_9_18,6-5-2,11810,,5340,6-5,1350,5-6,720,,,,,,,,,,
15,3R,曇り,北,3,2,大村,2020_9_18,6-5-2,11810,,5340,6-5,1350,5-6,720,,,,,,,,,,
16,3R,曇り,北,3,2,大村,2020_9_18,6-5-2,11810,,5340,6-5,1350,5-6,720,,,,,,,,,,
17,4R,曇り,北,3,2,大村,2020_9_18,1-2-3,1020,,230,1-2,640,1-2,380,,,,,,,,,,
18,4R,曇り,北,3,2,大村,2020_9_18,1-2-3,1020,,230,1-2,640,1-2,380,,,,,,,,,,
19,4R,曇り,北,3,2,大村,2020_9_18,1-2-3,1020,,230,1-2,640,1-2,380,,,,,,,,,,
20,4R,曇り,北,3,2,大村,2020_9_18,1-2-3,1020,,230,1-2,640,1-2,380,,,,,,,,,,
21,4R,曇り,北,3,2,大村,2020_9_18,1-2-3,1020,,230,1-2,640,1-2,380,,,,,,,,,,
22,5R,曇り,北,3,2,大村,2020_9_18,1-3-4,1140,,460,1-3,330,1-3,240,,,,,,,,,,
23,5R,曇り,北,3,2,大村,2020_9_18,1-3-4,1140,,460,1-3,330,1-3,240,,,,,,,,,,
24,5R,曇り,北,3,2,大村,2020_9_18,1-3-4,1140,,460,1-3,330,1-3,240,,,,,,,,,,
25,5R,曇り,北,3,2,大村,2020_9_18,1-3-4,1140,,460,1-3,330,1-3,240,,,,,,,,,,
26,5R,曇り,北,3,2,大村,2020_9_18,1-3-4,1140,,460,1-3,330,1-3,240,,,,,,,,,,
27,5R,曇り,北,3,2,大村,2020_9_18,1-3-4,1140,,460,1-3,330,1-3,240,,,,,,,,,,
28,6R,曇り,北,2,1,大村,2020_9_18,1-3-4,5120,,2940,1-3,1110,1-3,660,,,,,,,,,,
29,6R,曇り,北,2,1,大村,2020_9_18,1-3-4,5120,,2940,1-3,1110,1-3,660,,,,,,,,,,
30,6R,曇り,北,2,1,大村,2020_9_18,1-3-4,5120,,2940,1-3,1110,1-3,660,,,,,,,,,,
31,6R,曇り,北,2,1,大村,2020_9_18,1-3-4,5120,,2940,1-3,1110,1-3,660,,,,,,,,,,
32,6R,曇り,北,2,1,大村,2020_9_18,1-3-4,5120,,2940,1-3,1110,1-3,660,,,,,,,,,,
33,6R,曇り,北,2,1,大村,2020_9_18,1-3-4,5120,,2940,1-3,1110,1-3,660,,,,,,,,,,
34,7R,曇り,北,3,2,大村,2020_9_18,5-2-4,131570,,7110,5-2,30760,2-5,8310,,,,,,,,,,
35,7R,曇り,北,3,2,大村,2020_9_18,5-2-4,131570,,7110,5-2,30760,2-5,8310,,,,,,,,,,
36,7R,曇り,北,3,2,大村,2020_9_18,5-2-4,131570,,7110,5-2,30760,2-5,8310,,,,,,,,,,
37,7R,曇り,北,3,2,大村,2020_9_18,5-2-4,131570,,7110,5-2,30760,2-5,8310,,,,,,,,,,
38,7R,曇り,北,3,2,大村,2020_9_18,5-2-4,131570,,7110,5-2,30760,2-5,8310,,,,,,,,,,
39,8R,曇り,北,2,1,大村,2020_9_18,1-6-2,4210,,880,1-6,2240,1-6,1880,,,,,,,,,,
40,8R,曇り,北,2,1,大村,2020_9_18,1-6-2,4210,,880,1-6,2240,1-6,1880,,,,,,,,,,
41,8R,曇り,北,2,1,大村,2020_9_18,1-6-2,4210,,880,1-6,2240,1-6,1880,,,,,,,,,,
42,8R,曇り,北,2,1,大村,2020_9_18,1-6-2,4210,,880,1-6,2240,1-6,1880,,,,,,,,,,
43,8R,曇り,北,2,1,大村,2020_9_18,1-6-2,4210,,880,1-6,2240,1-6,1880,,,,,,,,,,
44,8R,曇り,北,2,1,大村,2020_9_18,1-6-2,4210,,880,1-6,2240,1-6,1880,,,,,,,,,,
45,9R,曇り,北,1,1,大村,2020_9_18,1-4-3,870,,310,1-4,330,1-4,190,,,,,,,,,,
46,9R,曇り,北,1,1,大村,2020_9_18,1-4-3,870,,310,1-4,330,1-4,190,,,,,,,,,,
47,9R,曇り,北,1,1,大村,2020_9_18,1-4-3,870,,310,1-4,330,1-4,190,,,,,,,,,,
48,9R,曇り,北,1,1,大村,2020_9_18,1-4-3,870,,310,1-4,330,1-4,190,,,,,,,,,,
49,9R,曇り,北,1,1,大村,2020_9_18,1-4-3,870,,310,1-4,330,1-4,190,,,,,,,,,,
50,9R,曇り,北,1,1,大村,2020_9_18,1-4-3,870,,310,1-4,330,1-4,190,,,,,,,,,,
51,10R,曇り,北,1,1,大村,2020_9_18,1-5-4,8050,,1610,1-5,2780,1-5,3550,,,,,,,,,,
52,10R,曇り,北,1,1,大村,2020_9_18,1-5-4,8050,,1610,1-5,2780,1-5,3550,,,,,,,,,,
53,10R,曇り,北,1,1,大村,2020_9_18,1-5-4,8050,,1610,1-5,2780,1-5,3550,,,,,,,,,,
54,10R,曇り,北,1,1,大村,2020_9_18,1-5-4,8050,,1610,1-5,2780,1-5,3550,,,,,,,,,,
55,10R,曇り,北,1,1,大村,2020_9_18,1-5-4,8050,,1610,1-5,2780,1-5,3550,,,,,,,,,,
56,10R,曇り,北,1,1,大村,2020_9_18,1-5-4,8050,,1610,1-5,2780,1-5,3550,,,,,,,,,,
57,11R,曇り,北,1,1,大村,2020_9_18,1-2-3,730,,360,1-2,390,1-2,150,,,,,,,,,,
58,11R,曇り,北,1,1,大村,2020_9_18,1-2-3,730,,360,1-2,390,1-2,150,,,,,,,,,,
59,11R,曇り,北,1,1,大村,2020_9_18,1-2-3,730,,360,1-2,390,1-2,150,,,,,,,,,,
60,11R,曇り,北,1,1,大村,2020_9_18,1-2-3,730,,360,1-2,390,1-2,150,,,,,,,,,,
61,11R,曇り,北,1,1,大村,2020_9_18,1-2-3,730,,360,1-2,390,1-2,150,,,,,,,,,,
62,11R,曇り,北,1,1,大村,2020_9_18,1-2-3,730,,360,1-2,390,1-2,150,,,,,,,,,,
63,12R,曇り,北,2,1,大村,2020_9_18,1-5-6,2840,,2230,1-5,710,1-5,610,,,,,,,,,,
64,12R,曇り,北,2,1,大村,2020_9_18,1-5-6,2840,,2230,1-5,710,1-5,610,,,,,,,,,,
65,12R,曇り,北,2,1,大村,2020_9_18,1-5-6,2840,,2230,1-5,710,1-5,610,,,,,,,,,,
66,12R,曇り,北,2,1,大村,2020_9_18,1-5-6,2840,,2230,1-5,710,1-5,610,,,,,,,,,,
67,12R,曇り,北,2,1,大村,2020_9_18,1-5-6,2840,,2230,1-5,710,1-5,610,,,,,,,,,,
68,12R,曇り,北,2,1,大村,2020_9_18,1-5-6,2840,,2230,1-5,710,1-5,610,,,,,,,,,,
69,1R,雨,北,2,2,芦屋,2020_9_18,1-3-2,940,,410,1-3,290,1-3,450,,,,,,,,,,
70,1R,雨,北,2,2,芦屋,2020_9_18,1-3-2,940,,410,1-3,290,1-3,450,,,,,,,,,,
71,1R,雨,北,2,2,芦屋,2020_9_18,1-3-2,940,,410,1-3,290,1-3,450,,,,,,,,,,
72,1R,雨,北,2,2,芦屋,2020_9_18,1-3-2,940,,410,1-3,290,1-3,450,,,,,,,,,,
73,1R,雨,北,2,2,芦屋,2020_9_18,1-3-2,940,,410,1-3,290,1-3,450,,,,,,,,,,
74,1R,雨,北,2,2,芦屋,2020_9_18,1-3-2,940,,410,1-3,290,1-3,450,,,,,,,,,,
75,2R,雨,北,2,2,芦屋,2020_9_18,1-4-2,500,,170,1-4,230,1-4,210,,,,,,,,,,
76,2R,雨,北,2,2,芦屋,2020_9_18,1-4-2,500,,170,1-4,230,1-4,210,,,,,,,,,,
77,2R,雨,北,2,2,芦屋,2020_9_18,1-4-2,500,,170,1-4,230,1-4,210,,,,,,,,,,
78,2R,雨,北,2,2,芦屋,2020_9_18,1-4-2,500,,170,1-4,230,1-4,210,,,,,,,,,,
79,2R,雨,北,2,2,芦屋,2020_9_18,1-4-2,500,,170,1-4,230,1-4,210,,,,,,,,,,
80,2R,雨,北,2,2,芦屋,2020_9_18,1-4-2,500,,170,1-4,230,1-4,210,,,,,,,,,,
81,3R,雨,北,2,2,芦屋,2020_9_18,1-3-4,620,,350,1-3,180,1-3,120,,,,,,,,,,
82,3R,雨,北,2,2,芦屋,2020_9_18,1-3-4,620,,350,1-3,180,1-3,120,,,,,,,,,,
83,3R,雨,北,2,2,芦屋,2020_9_18,1-3-4,620,,350,1-3,180,1-3,120,,,,,,,,,,
84,3R,雨,北,2,2,芦屋,2020_9_18,1-3-4,620,,350,1-3,180,1-3,120,,,,,,,,,,
85,3R,雨,北,2,2,芦屋,2020_9_18,1-3-4,620,,350,1-3,180,1-3,120,,,,,,,,,,
86,3R,雨,北,2,2,芦屋,2020_9_18,1-3-4,620,,350,1-3,180,1-3,120,,,,,,,,,,
87,4R,曇り,北,2,2,芦屋,2020_9_18,1-2-5,1020,,830,1-2,180,1-2,170,,,,,,,,,,
88,4R,曇り,北,2,2,芦屋,2020_9_18,1-2-5,1020,,830,1-2,180,1-2,170,,,,,,,,,,
89,4R,曇り,北,2,2,芦屋,2020_9_18,1-2-5,1020,,830,1-2,180,1-2,170,,,,,,,,,,
90,4R,曇り,北,2,2,芦屋,2020_9_18,1-2-5,1020,,830,1-2,180,1-2,170,,,,,,,,,,
91,4R,曇り,北,2,2,芦屋,2020_9_18,1-2-5,1020,,830,1-2,180,1-2,170,,,,,,,,,,
92,4R,曇り,北,2,2,芦屋,2020_9_18,1-2-5,1020,,830,1-2,180,1-2,170,,,,,,,,,,
93,5R,曇り,北,2,2,芦屋,2020_9_18,3-2-4,1050,,150,3-2,830,2-3,360,,,,,,,,,,
94,5R,曇り,北,2,2,芦屋,2020_9_18,3-2-4,1050,,150,3-2,830,2-3,360,,,,,,,,,,
95,5R,曇り,北,2,2,芦屋,2020_9_18,3-2-4,1050,,150,3-2,830,2-3,360,,,,,,,,,,
96,5R,曇り,北,2,2,芦屋,2020_9_18,3-2-4,1050,,150,3-2,830,2-3,360,,,,,,,,,,
97,6R,曇り,北,2,2,芦屋,2020_9_18,1-6-5,8890,,1480,1-6,3610,1-6,2910,,,,,,,,,,
98,6R,曇り,北,2,2,芦屋,2020_9_18,1-6-5,8890,,1480,1-6,3610,1-6,2910,,,,,,,,,,
99,6R,曇り,北,2,2,芦屋,2020_9_18,1-6-5,8890,,1480,1-6,3610,1-6,2910,,,,,,,,,,
100,6R,曇り,北,2,2,芦屋,2020_9_18,1-6-5,8890,,1480,1-6,3610,1-6,2910,,,,,,,,,,
101,6R,曇り,北,2,2,芦屋,2020_9_18,1-6-5,8890,,1480,1-6,3610,1-6,2910,,,,,,,,,,
102,7R,曇り,北,2,2,芦屋,2020_9_18,1-4-3,860,,420,1-4,320,1-4,250,,,,,,,,,,
103,7R,曇り,北,2,2,芦屋,2020_9_18,1-4-3,860,,420,1-4,320,1-4,250,,,,,,,,,,
104,7R,曇り,北,2,2,芦屋,2020_9_18,1-4-3,860,,420,1-4,320,1-4,250,,,,,,,,,,
105,7R,曇り,北,2,2,芦屋,2020_9_18,1-4-3,860,,420,1-4,320,1-4,250,,,,,,,,,,
