,艇番,選手登番,選手名,年齢,支部,体重,級別,全国勝率,全国2連率,当地勝率,当地2連率,モーター2連率,ボート2連率,RaceID,場所,R
0,1,4248,岡本大,37,長崎,55,B1,4.92,21.92,4.38,23.26,35.53,0.00,2019_6_29_24_1R,24,1R
1,2,4693,松下誉士,35,福岡,51,B1,4.23,23.26,4.03,15.52,33.33,0.00,2019_6_29_24_1R,24,1R
2,3,3880,浅見宗孝,46,埼玉,57,B1,4.14,20.43,4.44,22.22,36.05,0.00,2019_6_29_24_1R,24,1R
3,4,4747,山戸信二,33,長崎,51,B1,3.22,16.67,4.42,22.32,40.85,0.00,2019_6_29_24_1R,24,1R
4,5,5078,山川波乙,21,三重,45,B2,1.25,0.00,0.00,0.00,28.75,0.00,2019_6_29_24_1R,24,1R
5,6,5045,平川香織,18,埼玉,46,B2,2.65,4.62,0.00,0.00,31.25,0.00,2019_6_29_24_1R,24,1R
6,1,3535,渡修平,46,兵庫,50,B1,4.65,26.51,4.03,17.65,28.21,0.00,2019_6_29_24_2R,24,2R
7,2,3357,福島陽子,50,岡山,49,B1,4.04,22.05,4.56,25.00,31.76,0.00,2019_6_29_24_2R,24,2R
8,3,4394,永嶋裕一,33,福岡,56,A2,5.21,30.50,5.30,39.39,40.00,0.00,2019_6_29_24_2R,24,2R
9,4,3653,品川賢次,45,群馬,54,A2,4.65,23.53,3.73,13.33,35.53,0.00,2019_6_29_24_2R,24,2R
10,5,3851,森田昭彦,46,福岡,58,B1,4.04,19.61,3.76,17.24,15.63,0.00,2019_6_29_24_2R,24,2R
11,6,5013,山下夏鈴,21,三重,44,B2,2.36,4.76,0.00,0.00,44.32,0.00,2019_6_29_24_2R,24,2R
12,1,3108,松本真吾,55,徳島,51,B1,3.59,9.18,4.74,26.09,45.78,0.00,2019_6_29_24_3R,24,3R
13,2,3463,乙津康志,51,東京,51,A2,5.44,37.88,6.22,51.35,43.48,0.00,2019_6_29_24_3R,24,3R
14,3,4511,中岡健人,30,香川,57,B1,4.32,17.82,5.19,30.77,53.49,0.00,2019_6_29_24_3R,24,3R
