,着,艇番,選手登番,選手名,モーター,ボート,展示,進入,スタートタイミング,場所,R,天気,風向,風量,波,日時,RaceID
0,1,1,4919,吉田翔悟,38,54,6.89,1,0.17,24,1R,曇り,南西,1,1,2021_3_9,2021_3_9_24_1R
1,2,3,3424,松浦努,55,40,6.95,3,0.21,24,1R,曇り,南西,1,1,2021_3_9,2021_3_9_24_1R
2,3,5,4552,杉山勝匡,34,35,6.89,5,0.31,24,1R,曇り,南西,1,1,2021_3_9,2021_3_9_24_1R
3,4,6,5136,濱野斗馬,26,30,6.88,6,0.23,24,1R,曇り,南西,1,1,2021_3_9,2021_3_9_24_1R
4,5,4,3755,吉村和也,40,61,6.94,4,0.25,24,1R,曇り,南西,1,1,2021_3_9,2021_3_9_24_1R
5,6,2,4952,吉武真也,59,39,6.87,2,0.23,24,1R,曇り,南西,1,1,2021_3_9,2021_3_9_24_1R
6,1,2,4403,木下大將,39,67,6.88,2,0.15,24,2R,曇り,西,1,1,2021_3_9,2021_3_9_24_2R
7,2,1,3925,大田誠,51,75,6.84,1,0.25,24,2R,曇り,西,1,1,2021_3_9,2021_3_9_24_2R
8,3,6,3462,竹上真司,13,21,6.92,6,0.07,24,2R,曇り,西,1,1,2021_3_9,2021_3_9_24_2R
9,4,5,4268,和合俊介,48,68,6.91,5,0.08,24,2R,曇り,西,1,1,2021_3_9,2021_3_9_24_2R
10,5,3,3615,横田茂,27,64,6.91,3,0.13,24,2R,曇り,西,1,1,2021_3_9,2021_3_9_24_2R
11,6,4,4533,峰重侑治,24,56,6.91,4,0.13,24,2R,曇り,西,1,1,2021_3_9,2021_3_9_24_2R
12,1,1,3627,井上恵一,17,29,6.92,1,0.20,24,3R,曇り,西,1,1,2021_3_9,2021_3_9_24_3R
13,2,3,4254,川島圭司,69,59,6.93,4,0.18,24,3R,曇り,西,1,1,2021_3_9,2021_3_9_24_3R
14,3,6,3920,正木聖賢,74,24,7.00,2,0.11,24,3R,曇り,西,1,1,2021_3_9,2021_3_9_24_3R
15,4,4,3846,藤井理,53,36,6.97,5,0.21,24,3R,曇り,西,1,1,2021_3_9,2021_3_9_24_3R
16,5,2,4672,守屋大地,56,55,6.94,3,0.22,24,3R,曇り,西,1,1,2021_3_9,2021_3_9_24_3R
17,6,5,5138,村本大成,32,17,7.00,6,0.27,24,3R,曇り,西,1,1,2021_3_9,2021_3_9_24_3R
18,1,1,4718,北川太一,45,16,6.83,1,0.13,24,4R,晴,北西,1,1,2021_3_9,2021_3_9_24_4R
19,2,2,4025,山本隆幸,46,50,6.88,2,0.16,24,4R,晴,北西,1,1,2021_3_9,2021_3_9_24_4R
20,3,3,3081,岡本慎治,41,23,6.91,3,0.10,24,4R,晴,北西,1,1,2021_3_9,2021_3_9_24_4R
21,4,6,3881,浦上拓也,22,34,6.93,4,0.17,24,4R,晴,北西,1,1,2021_3_9,2021_3_9_24_4R
