,着,艇番,選手登番,選手名,モーター,ボート,展示,進入,スタートタイミング,場所,R,天気,風向,風量,波,日時,3連単_結果,3連単_払戻,3連複_結果,3連複_払戻,2連単_結果,2連単_払戻,2連複_結果,2連複_払戻,RaceID
0,1,1,3574,大神康司,54,76,6.71,1,0.11,23,1R,曇り,北,2,2,2019_10_18,1-3-2,840,1-2-3,370,1-3,320,1-3,260,2019_10_18_23_1R
1,2,3,3797,岩井繁,14,34,6.69,3,0.16,23,1R,曇り,北,2,2,2019_10_18,1-3-2,840,1-2-3,370,1-3,320,1-3,260,2019_10_18_23_1R
2,3,2,3851,森田昭彦,21,66,6.74,2,0.08,23,1R,曇り,北,2,2,2019_10_18,1-3-2,840,1-2-3,370,1-3,320,1-3,260,2019_10_18_23_1R
3,4,6,3336,遠藤晃司,58,43,6.84,6,0.24,23,1R,曇り,北,2,2,2019_10_18,1-3-2,840,1-2-3,370,1-3,320,1-3,260,2019_10_18_23_1R
4,5,4,4406,幸野史明,45,55,6.75,4,0.14,23,1R,曇り,北,2,2,2019_10_18,1-3-2,840,1-2-3,370,1-3,320,1-3,260,2019_10_18_23_1R
5,6,5,3583,齋藤智裕,52,87,6.82,5,0.18,23,1R,曇り,北,2,2,2019_10_18,1-3-2,840,1-2-3,370,1-3,320,1-3,260,2019_10_18_23_1R
6,1,1,3629,浅見昌克,11,40,6.76,1,0.08,23,2R,曇り,北,3,3,2019_10_18,1-2-4,380,1-2-4,180,1-2,180,1-2,120,2019_10_18_23_2R
7,2,2,4136,江夏満,57,56,6.78,2,0.17,23,2R,曇り,北,3,3,2019_10_18,1-2-4,380,1-2-4,180,1-2,180,1-2,120,2019_10_18_23_2R
8,3,4,4467,渡邉俊介,60,58,6.79,4,0.18,23,2R,曇り,北,3,3,2019_10_18,1-2-4,380,1-2-4,180,1-2,180,1-2,120,2019_10_18_23_2R
9,4,3,3626,中林秀人,19,64,6.82,3,0.21,23,2R,曇り,北,3,3,2019_10_18,1-2-4,380,1-2-4,180,1-2,180,1-2,120,2019_10_18_23_2R
10,5,6,4693,松下誉士,69,45,6.76,6,0.24,23,2R,曇り,北,3,3,2019_10_18,1-2-4,380,1-2-4,180,1-2,180,1-2,120,2019_10_18_23_2R
11,6,5,4996,中尾智博,20,82,6.80,5,0.23,23,2R,曇り,北,3,3,2019_10_18,1-2-4,380,1-2-4,180,1-2,180,1-2,120,2019_10_18_23_2R
12,1,6,4651,佐藤大騎,51,41,6.75,6,0.04,23,3R,曇り,北,3,3,2019_10_18,6-1-2,52600,1-2-6,1900,6-1,7480,1-6,2070,2019_10_18_23_3R
13,2,1,4163,山崎裕司,23,49,6.69,1,0.19,23,3R,曇り,北,3,3,2019_10_18,6-1-2,52600,1-2-6,1900,6-1,7480,1-6,2070,2019_10_18_23_3R
14,3,2,3850,小川知行,13,31,6.70,2,0.17,23,3R,曇り,北,3,3,2019_10_18,6-1-2,52600,1-2-6,1900,6-1,7480,1-6,2070,2019_10_18_23_3R
15,4,4,3211,北川敏弘,67,44,6.71,4,0.16,23,3R,曇り,北,3,3,2019_10_18,6-1-2,52600,1-2-6,1900,6-1,7480,1-6,2070,2019_10_18_23_3R
16,5,3,3873,別府昌樹,59,60,6.82,3,0.21,23,3R,曇り,北,3,3,2019_10_18,6-1-2,52600,1-2-6,1900,6-1,7480,1-6,2070,2019_10_18_23_3R
