,着,艇番,選手登番,選手名,モーター,ボート,展示,進入,スタートタイミング,場所,R,天気,風向,風量,波,日時,RaceID
0,1,1,4325,新出浩司,59,102,6.80,1,0.07,22,1R,晴,北,3,3,2021_8_27,2021_8_27_22_1R
1,2,3,4661,中島昂章,61,146,6.84,3,0.10,22,1R,晴,北,3,3,2021_8_27,2021_8_27_22_1R
2,3,2,4226,村田浩司,39,154,6.88,2,0.12,22,1R,晴,北,3,3,2021_8_27,2021_8_27_22_1R
3,4,4,3882,新田智彰,71,108,6.85,4,0.08,22,1R,晴,北,3,3,2021_8_27,2021_8_27_22_1R
4,5,5,3153,前川竜次,30,160,6.91,5,0.13,22,1R,晴,北,3,3,2021_8_27,2021_8_27_22_1R
5,6,6,3974,深山祐二,22,161,6.85,6,0.19,22,1R,晴,北,3,3,2021_8_27,2021_8_27_22_1R
6,1,3,3709,田中浩之,62,171,6.92,3,0.25,22,2R,晴,北,3,3,2021_8_27,2021_8_27_22_2R
7,2,1,4533,峰重侑治,29,155,6.84,1,0.21,22,2R,晴,北,3,3,2021_8_27,2021_8_27_22_2R
8,3,5,3984,坂口周,28,113,6.87,5,0.22,22,2R,晴,北,3,3,2021_8_27,2021_8_27_22_2R
9,4,4,4158,木場雄二郎,12,105,6.95,4,0.22,22,2R,晴,北,3,3,2021_8_27,2021_8_27_22_2R
10,5,6,4514,上條嘉嗣,69,151,6.83,6,0.27,22,2R,晴,北,3,3,2021_8_27,2021_8_27_22_2R
11,6,2,4103,山崎善庸,43,165,6.90,2,0.26,22,2R,晴,北,3,3,2021_8_27,2021_8_27_22_2R
12,1,1,4998,中村かなえ,55,149,6.83,1,0.06,22,3R,晴,北西,3,3,2021_8_27,2021_8_27_22_3R
13,2,3,4958,溝口海義也,56,145,6.88,3,0.08,22,3R,晴,北西,3,3,2021_8_27,2021_8_27_22_3R
14,3,5,4003,表憲一,26,103,6.88,5,0.11,22,3R,晴,北西,3,3,2021_8_27,2021_8_27_22_3R
15,4,4,3875,廣中良一,46,162,6.86,4,0.10,22,3R,晴,北西,3,3,2021_8_27,2021_8_27_22_3R
16,5,2,3036,吉本正昭,15,169,6.86,2,0.07,22,3R,晴,北西,3,3,2021_8_27,2021_8_27_22_3R
17,6,6,4692,酒井俊弘,72,147,6.84,6,0.18,22,3R,晴,北西,3,3,2021_8_27,2021_8_27_22_3R
18,1,2,3459,中野和裕,13,156,6.85,2,0.17,22,4R,晴,北西,3,3,2021_8_27,2021_8_27_22_4R
19,2,1,4659,木下翔太,60,170,6.90,1,0.18,22,4R,晴,北西,3,3,2021_8_27,2021_8_27_22_4R
20,3,5,4123,細川裕子,25,150,6.91,5,0.11,22,4R,晴,北西,3,3,2021_8_27,2021_8_27_22_4R
21,4,6,4817,渡邉翼,24,172,6.90,6,0.10,22,4R,晴,北西,3,3,2021_8_27,2021_8_27_22_4R
22,5,4,4753,森照夫,54,106,6.95,4,0.09,22,4R,晴,北西,3,3,2021_8_27,2021_8_27_22_4R
23,1,3,3838,伊藤啓三,75,109,6.86,3,0.28,22,5R,晴,北,3,3,2021_8_27,2021_8_27_22_5R
24,2,1,4693,松下誉士,73,110,6.80,1,0.30,22,5R,晴,北,3,3,2021_8_27,2021_8_27_22_5R
25,3,2,3963,原田秀弥,42,104,6.95,2,0.22,22,5R,晴,北,3,3,2021_8_27,2021_8_27_22_5R
26,4,4,4661,中島昂章,61,146,6.88,4,0.29,22,5R,晴,北,3,3,2021_8_27,2021_8_27_22_5R
27,5,6,4709,岡村将也,14,164,6.93,6,0.25,22,5R,晴,北,3,3,2021_8_27,2021_8_27_22_5R
28,1,1,3300,川崎智幸,70,166,6.95,1,0.19,22,6R,晴,西,5,5,2021_8_27,2021_8_27_22_6R
29,2,6,4727,安部慎一,32,112,6.88,6,0.09,22,6R,晴,西,5,5,2021_8_27,2021_8_27_22_6R
30,3,3,3974,深山祐二,22,161,6.95,3,0.16,22,6R,晴,西,5,5,2021_8_27,2021_8_27_22_6R
31,4,2,3153,前川竜次,30,160,6.97,2,0.22,22,6R,晴,西,5,5,2021_8_27,2021_8_27_22_6R
32,5,5,4103,山崎善庸,43,165,7.02,5,0.17,22,6R,晴,西,5,5,2021_8_27,2021_8_27_22_6R
33,6,4,3709,田中浩之,62,171,7.02,4,0.22,22,6R,晴,西,5,5,2021_8_27,2021_8_27_22_6R
34,1,5,4533,峰重侑治,29,155,6.89,4,0.23,22,7R,晴,西,4,4,2021_8_27,2021_8_27_22_7R
35,2,2,4607,鶴田勇雄,23,158,6.91,2,0.27,22,7R,晴,西,4,4,2021_8_27,2021_8_27_22_7R
36,3,4,3036,吉本正昭,15,169,6.95,3,0.19,22,7R,晴,西,4,4,2021_8_27,2021_8_27_22_7R
37,4,6,4789,古賀智之,48,163,6.86,5,0.28,22,7R,晴,西,4,4,2021_8_27,2021_8_27_22_7R
38,5,1,4158,木場雄二郎,12,105,6.97,1,0.22,22,7R,晴,西,4,4,2021_8_27,2021_8_27_22_7R
39,6,3,4692,酒井俊弘,72,147,6.95,6,0.29,22,7R,晴,西,4,4,2021_8_27,2021_8_27_22_7R
40,1,1,4003,表憲一,26,103,6.98,1,0.11,22,8R,晴,北西,3,3,2021_8_27,2021_8_27_22_8R
41,2,2,3875,廣中良一,46,162,6.90,2,0.14,22,8R,晴,北西,3,3,2021_8_27,2021_8_27_22_8R
42,3,5,4226,村田浩司,39,154,6.90,5,0.17,22,8R,晴,北西,3,3,2021_8_27,2021_8_27_22_8R
43,4,3,4753,森照夫,54,106,7.01,3,0.14,22,8R,晴,北西,3,3,2021_8_27,2021_8_27_22_8R
44,5,6,5180,藤本紗弥香,74,157,6.91,6,0.25,22,8R,晴,北西,3,3,2021_8_27,2021_8_27_22_8R
45,6,4,4893,渡邉真奈美,45,111,6.94,4,0.17,22,8R,晴,北西,3,3,2021_8_27,2021_8_27_22_8R
46,1,1,4817,渡邉翼,24,172,6.89,1,0.09,22,9R,晴,北西,3,3,2021_8_27,2021_8_27_22_9R
47,2,2,3984,坂口周,28,113,6.92,2,0.17,22,9R,晴,北西,3,3,2021_8_27,2021_8_27_22_9R
48,3,3,4998,中村かなえ,55,149,6.89,3,0.15,22,9R,晴,北西,3,3,2021_8_27,2021_8_27_22_9R
49,4,4,3963,原田秀弥,42,104,6.93,4,0.18,22,9R,晴,北西,3,3,2021_8_27,2021_8_27_22_9R
50,5,6,3459,中野和裕,13,156,6.87,6,0.37,22,9R,晴,北西,3,3,2021_8_27,2021_8_27_22_9R
51,6,5,4693,松下誉士,73,110,6.78,5,0.28,22,9R,晴,北西,3,3,2021_8_27,2021_8_27_22_9R
52,1,3,3882,新田智彰,71,108,6.94,3,0.22,22,10R,晴,北西,3,3,2021_8_27,2021_8_27_22_10R
53,2,1,4514,上條嘉嗣,69,151,6.83,1,0.26,22,10R,晴,北西,3,3,2021_8_27,2021_8_27_22_10R
54,3,4,4958,溝口海義也,56,145,6.88,4,0.17,22,10R,晴,北西,3,3,2021_8_27,2021_8_27_22_10R
55,4,6,4325,新出浩司,59,102,6.88,5,0.15,22,10R,晴,北西,3,3,2021_8_27,2021_8_27_22_10R
56,5,2,3838,伊藤啓三,75,109,6.88,2,0.24,22,10R,晴,北西,3,3,2021_8_27,2021_8_27_22_10R
57,1,5,4659,木下翔太,60,170,6.90,4,0.20,22,11R,晴,北西,3,3,2021_8_27,2021_8_27_22_11R
58,2,6,3300,川崎智幸,70,166,6.91,5,0.21,22,11R,晴,北西,3,3,2021_8_27,2021_8_27_22_11R
59,3,1,4123,細川裕子,25,150,6.87,1,0.19,22,11R,晴,北西,3,3,2021_8_27,2021_8_27_22_11R
60,4,4,4607,鶴田勇雄,23,158,6.86,3,0.21,22,11R,晴,北西,3,3,2021_8_27,2021_8_27_22_11R
61,5,3,4727,安部慎一,32,112,6.86,2,0.19,22,11R,晴,北西,3,3,2021_8_27,2021_8_27_22_11R
62,1,1,4427,秦英悟,57,153,6.85,1,0.09,22,12R,晴,北西,2,2,2021_8_27,2021_8_27_22_12R
63,2,3,4391,松田祐季,27,101,6.93,3,0.21,22,12R,晴,北西,2,2,2021_8_27,2021_8_27_22_12R
64,3,2,3874,山本寛久,58,152,6.82,2,0.20,22,12R,晴,北西,2,2,2021_8_27,2021_8_27_22_12R
65,4,4,4227,安達裕樹,41,173,6.89,4,0.19,22,12R,晴,北西,2,2,2021_8_27,2021_8_27_22_12R
66,5,5,4370,山口達也,40,174,6.89,5,0.26,22,12R,晴,北西,2,2,2021_8_27,2021_8_27_22_12R
67,6,6,4175,川尻泰輔,31,159,6.92,6,0.21,22,12R,晴,北西,2,2,2021_8_27,2021_8_27_22_12R
68,1,1,4900,中田夕貴,42,38,6.74,1,0.11,21,1R,晴,南西,3,3,2021_8_27,2021_8_27_21_1R
69,2,2,5088,高憧四季,16,50,6.87,2,0.11,21,1R,晴,南西,3,3,2021_8_27,2021_8_27_21_1R
70,3,3,4878,西岡育未,20,54,6.87,3,0.11,21,1R,晴,南西,3,3,2021_8_27,2021_8_27_21_1R
71,4,4,4791,黒澤めぐみ,48,33,6.93,4,0.17,21,1R,晴,南西,3,3,2021_8_27,2021_8_27_21_1R
72,5,6,5117,冨名腰桃奈,10,64,6.83,6,0.16,21,1R,晴,南西,3,3,2021_8_27,2021_8_27_21_1R
73,6,5,5164,森田梨湖,11,25,6.85,5,0.14,21,1R,晴,南西,3,3,2021_8_27,2021_8_27_21_1R
74,1,1,4372,原田佑実,55,22,6.85,1,0.19,21,2R,晴,南西,2,2,2021_8_27,2021_8_27_21_2R
75,2,5,4987,島倉都,56,39,6.87,4,0.20,21,2R,晴,南西,2,2,2021_8_27,2021_8_27_21_2R
76,3,4,4183,宇野弥生,23,37,6.89,3,0.28,21,2R,晴,南西,2,2,2021_8_27,2021_8_27_21_2R
77,4,6,4317,木村紗友希,44,21,6.92,5,0.18,21,2R,晴,南西,2,2,2021_8_27,2021_8_27_21_2R
78,5,2,4853,前原哉,49,53,6.87,2,0.42,21,2R,晴,南西,2,2,2021_8_27,2021_8_27_21_2R
79,1,1,3900,香川素子,40,67,6.89,1,0.16,21,3R,晴,南,1,1,2021_8_27,2021_8_27_21_3R
80,2,5,4963,實森美祐,38,55,6.87,5,0.25,21,3R,晴,南,1,1,2021_8_27,2021_8_27_21_3R
81,3,3,4208,三浦永理,60,48,6.82,3,0.18,21,3R,晴,南,1,1,2021_8_27,2021_8_27_21_3R
82,4,4,4781,西舘果里 ,3,26,6.89,4,0.24,21,3R,晴,南,1,1,2021_8_27,2021_8_27_21_3R
83,5,2,4923,末武里奈子,47,75,6.84,2,0.21,21,3R,晴,南,1,1,2021_8_27,2021_8_27_21_3R
84,6,6,5153,佐藤ほのか,18,45,6.86,6,0.29,21,3R,晴,南,1,1,2021_8_27,2021_8_27_21_3R
85,1,1,4773,中川りな,17,47,6.83,1,0.17,21,4R,晴,南西,1,1,2021_8_27,2021_8_27_21_4R
86,2,3,4536,喜井つかさ,14,12,6.89,3,0.14,21,4R,晴,南西,1,1,2021_8_27,2021_8_27_21_4R
87,3,2,4874,池田奈津美,61,28,6.90,2,0.15,21,4R,晴,南西,1,1,2021_8_27,2021_8_27_21_4R
88,4,4,4017,向井美鈴,65,41,6.94,4,0.19,21,4R,晴,南西,1,1,2021_8_27,2021_8_27_21_4R
89,5,6,5165,小林愛実,15,20,6.91,6,0.09,21,4R,晴,南西,1,1,2021_8_27,2021_8_27_21_4R
90,6,5,4990,田中博子,13,66,6.90,5,0.22,21,4R,晴,南西,1,1,2021_8_27,2021_8_27_21_4R
91,1,1,4941,孫崎百世,29,32,6.82,1,0.17,21,5R,晴,北西,1,1,2021_8_27,2021_8_27_21_5R
92,2,2,4304,藤崎小百合,30,65,6.89,2,0.15,21,5R,晴,北西,1,1,2021_8_27,2021_8_27_21_5R
93,3,4,4849,森田太陽,53,29,6.87,4,0.17,21,5R,晴,北西,1,1,2021_8_27,2021_8_27_21_5R
94,4,5,4804,高田ひかる,22,16,6.68,5,0.21,21,5R,晴,北西,1,1,2021_8_27,2021_8_27_21_5R
95,5,3,4464,山下友貴,36,35,6.84,3,0.23,21,5R,晴,北西,1,1,2021_8_27,2021_8_27_21_5R
96,6,6,5164,森田梨湖,11,25,6.89,6,0.30,21,5R,晴,北西,1,1,2021_8_27,2021_8_27_21_5R
97,1,2,3435,寺田千恵,50,43,6.88,2,0.14,21,6R,晴,北西,3,3,2021_8_27,2021_8_27_21_6R
98,2,6,4224,大橋栄里佳,34,73,6.88,5,0.42,21,6R,晴,北西,3,3,2021_8_27,2021_8_27_21_6R
99,3,5,4878,西岡育未,20,54,6.83,4,0.23,21,6R,晴,北西,3,3,2021_8_27,2021_8_27_21_6R
100,4,4,5200,筒井美琴 ,6,44,6.92,6,0.27,21,6R,晴,北西,3,3,2021_8_27,2021_8_27_21_6R
101,5,1,4984,森下愛梨,12,56,6.94,1,0.16,21,6R,晴,北西,3,3,2021_8_27,2021_8_27_21_6R
102,6,3,4720,西澤日花里,27,18,6.90,3,0.19,21,6R,晴,北西,3,3,2021_8_27,2021_8_27_21_6R
103,1,1,4853,前原哉,49,53,6.90,1,0.18,21,7R,晴,北西,4,4,2021_8_27,2021_8_27_21_7R
104,2,5,5108,柴田愛梨,26,15,6.93,5,0.02,21,7R,晴,北西,4,4,2021_8_27,2021_8_27_21_7R
105,1,5,4885,大山千広,25,27,6.80,5,0.13,21,8R,晴,北西,4,4,2021_8_27,2021_8_27_21_8R
106,2,2,4289,落合直子,64,11,6.94,2,0.19,21,8R,晴,北西,4,4,2021_8_27,2021_8_27_21_8R
107,3,1,3871,池田紫乃 ,1,19,6.89,1,0.18,21,8R,晴,北西,4,4,2021_8_27,2021_8_27_21_8R
108,4,6,4923,末武里奈子,47,75,6.84,6,0.28,21,8R,晴,北西,4,4,2021_8_27,2021_8_27_21_8R
109,5,3,4987,島倉都,56,39,6.95,3,0.21,21,8R,晴,北西,4,4,2021_8_27,2021_8_27_21_8R
110,6,4,5140,吉田彩乃,63,13,6.96,4,0.21,21,8R,晴,北西,4,4,2021_8_27,2021_8_27_21_8R
111,1,2,4208,三浦永理,60,48,6.85,1,0.14,21,9R,晴,北西,4,4,2021_8_27,2021_8_27_21_9R
112,2,4,4764,小池礼乃,33,60,6.82,3,0.13,21,9R,晴,北西,4,4,2021_8_27,2021_8_27_21_9R
113,3,5,4849,森田太陽,53,29,6.90,4,0.18,21,9R,晴,北西,4,4,2021_8_27,2021_8_27_21_9R
114,4,3,4990,田中博子,13,66,6.89,2,0.19,21,9R,晴,北西,4,4,2021_8_27,2021_8_27_21_9R
115,1,1,4714,喜多須杏奈,41,40,6.92,1,0.19,21,10R,晴,北西,5,5,2021_8_27,2021_8_27_21_10R
116,2,6,4464,山下友貴,36,35,6.97,6,0.14,21,10R,晴,北西,5,5,2021_8_27,2021_8_27_21_10R
117,3,2,4900,中田夕貴,42,38,6.86,2,0.15,21,10R,晴,北西,5,5,2021_8_27,2021_8_27_21_10R
118,4,4,4372,原田佑実,55,22,6.90,4,0.01,21,10R,晴,北西,5,5,2021_8_27,2021_8_27_21_10R
119,5,3,4773,中川りな,17,47,6.90,3,0.18,21,10R,晴,北西,5,5,2021_8_27,2021_8_27_21_10R
120,6,5,5153,佐藤ほのか,18,45,7.01,5,0.09,21,10R,晴,北西,5,5,2021_8_27,2021_8_27_21_10R
121,1,4,4804,高田ひかる,22,16,6.75,4,0.11,21,11R,晴,北西,5,5,2021_8_27,2021_8_27_21_11R
122,2,3,4963,實森美祐,38,55,6.86,3,0.01,21,11R,晴,北西,5,5,2021_8_27,2021_8_27_21_11R
123,3,6,4017,向井美鈴,65,41,6.99,6,0.09,21,11R,晴,北西,5,5,2021_8_27,2021_8_27_21_11R
124,4,1,3435,寺田千恵,50,43,6.87,1,0.19,21,11R,晴,北西,5,5,2021_8_27,2021_8_27_21_11R
125,5,5,4317,木村紗友希,44,21,6.89,5,0.09,21,11R,晴,北西,5,5,2021_8_27,2021_8_27_21_11R
126,6,2,5019,柴田百恵,58,62,6.86,2,0.27,21,11R,晴,北西,5,5,2021_8_27,2021_8_27_21_11R
127,1,4,4885,大山千広,25,27,6.88,4,0.11,21,12R,晴,西,5,5,2021_8_27,2021_8_27_21_12R
