,着,艇番,選手登番,選手名,モーター,ボート,展示,進入,スタートタイミング,場所,R,天気,風向,風量,波,日時,3連単_結果,3連単_払戻,3連複_結果,3連複_払戻,2連単_結果,2連単_払戻,2連複_結果,2連複_払戻,RaceID
0,1R,晴,北西,2,2,唐津,2022_2_15,1-6-2,4330,,740,1-6,1660,1-6,1020,,,,,,,,,,
1,1R,晴,北西,2,2,唐津,2022_2_15,1-6-2,4330,,740,1-6,1660,1-6,1020,,,,,,,,,,
2,1R,晴,北西,2,2,唐津,2022_2_15,1-6-2,4330,,740,1-6,1660,1-6,1020,,,,,,,,,,
3,1R,晴,北西,2,2,唐津,2022_2_15,1-6-2,4330,,740,1-6,1660,1-6,1020,,,,,,,,,,
4,1R,晴,北西,2,2,唐津,2022_2_15,1-6-2,4330,,740,1-6,1660,1-6,1020,,,,,,,,,,
5,1R,晴,北西,2,2,唐津,2022_2_15,1-6-2,4330,,740,1-6,1660,1-6,1020,,,,,,,,,,
6,2R,晴,西,2,2,唐津,2022_2_15,2-4-1,6150,,250,2-4,3560,2-4,1880,,,,,,,,,,
7,2R,晴,西,2,2,唐津,2022_2_15,2-4-1,6150,,250,2-4,3560,2-4,1880,,,,,,,,,,
8,2R,晴,西,2,2,唐津,2022_2_15,2-4-1,6150,,250,2-4,3560,2-4,1880,,,,,,,,,,
9,2R,晴,西,2,2,唐津,2022_2_15,2-4-1,6150,,250,2-4,3560,2-4,1880,,,,,,,,,,
10,2R,晴,西,2,2,唐津,2022_2_15,2-4-1,6150,,250,2-4,3560,2-4,1880,,,,,,,,,,
11,3R,晴,西,2,2,唐津,2022_2_15,3-6-1,17430,,850,3-6,4030,3-6,3370,,,,,,,,,,
12,3R,晴,西,2,2,唐津,2022_2_15,3-6-1,17430,,850,3-6,4030,3-6,3370,,,,,,,,,,
13,3R,晴,西,2,2,唐津,2022_2_15,3-6-1,17430,,850,3-6,4030,3-6,3370,,,,,,,,,,
14,3R,晴,西,2,2,唐津,2022_2_15,3-6-1,17430,,850,3-6,4030,3-6,3370,,,,,,,,,,
15,3R,晴,西,2,2,唐津,2022_2_15,3-6-1,17430,,850,3-6,4030,3-6,3370,,,,,,,,,,
16,3R,晴,西,2,2,唐津,2022_2_15,3-6-1,17430,,850,3-6,4030,3-6,3370,,,,,,,,,,
17,4R,晴,西,3,3,唐津,2022_2_15,4-3-6,3550,,880,4-3,1440,3-4,550,,,,,,,,,,
18,4R,晴,西,3,3,唐津,2022_2_15,4-3-6,3550,,880,4-3,1440,3-4,550,,,,,,,,,,
19,4R,晴,西,3,3,唐津,2022_2_15,4-3-6,3550,,880,4-3,1440,3-4,550,,,,,,,,,,
20,4R,晴,西,3,3,唐津,2022_2_15,4-3-6,3550,,880,4-3,1440,3-4,550,,,,,,,,,,
