,着,艇番,選手登番,選手名,モーター,ボート,展示,進入,スタートタイミング,場所,R,天気,風向,風量,波,日時,RaceID
0,1,1,4004,山本浩輔,54,72,6.82,1,0.25,24,1R,晴,北,5,4,2020_10_7,2020_10_7_24_1R
1,2,5,4353,下出秀明,19,44,6.86,5,0.25,24,1R,晴,北,5,4,2020_10_7,2020_10_7_24_1R
2,3,4,3910,松下知幸,34,23,6.82,4,0.23,24,1R,晴,北,5,4,2020_10_7,2020_10_7_24_1R
3,4,2,3953,志道吉和,59,38,6.84,2,0.24,24,1R,晴,北,5,4,2020_10_7,2020_10_7_24_1R
4,5,3,4219,本岡勝利,47,37,6.84,3,0.21,24,1R,晴,北,5,4,2020_10_7,2020_10_7_24_1R
5,6,6,5102,原田雄次,76,32,6.80,6,0.33,24,1R,晴,北,5,4,2020_10_7,2020_10_7_24_1R
6,1,2,3846,藤井理,46,65,6.83,2,0.27,24,2R,晴,北,6,5,2020_10_7,2020_10_7_24_2R
7,2,4,3501,川上昇平,23,33,6.83,4,0.20,24,2R,晴,北,6,5,2020_10_7,2020_10_7_24_2R
8,3,1,3928,林恵祐,20,12,6.78,1,0.32,24,2R,晴,北,6,5,2020_10_7,2020_10_7_24_2R
9,4,6,4180,上野秀和,36,74,6.81,6,0.25,24,2R,晴,北,6,5,2020_10_7,2020_10_7_24_2R
10,5,3,3858,織田猛,26,50,6.78,3,0.25,24,2R,晴,北,6,5,2020_10_7,2020_10_7_24_2R
11,6,5,3682,切田潤二,70,60,6.77,5,0.25,24,2R,晴,北,6,5,2020_10_7,2020_10_7_24_2R
12,1,3,4402,乙藤智史,72,73,6.84,3,0.05,24,3R,晴,北,5,4,2020_10_7,2020_10_7_24_3R
13,2,1,4684,楠原翔太,24,45,6.76,1,0.05,24,3R,晴,北,5,4,2020_10_7,2020_10_7_24_3R
14,3,4,4214,林祐介,38,16,6.82,4,0.08,24,3R,晴,北,5,4,2020_10_7,2020_10_7_24_3R
15,4,5,3869,井芹大志,11,18,6.79,5,0.12,24,3R,晴,北,5,4,2020_10_7,2020_10_7_24_3R
16,5,6,4220,深川和仁,52,17,6.81,6,0.13,24,3R,晴,北,5,4,2020_10_7,2020_10_7_24_3R
17,6,2,3660,長谷川親王,21,51,6.84,2,0.16,24,3R,晴,北,5,4,2020_10_7,2020_10_7_24_3R
18,1,1,4523,中村辰也,39,71,6.77,1,0.14,24,4R,晴,北,6,5,2020_10_7,2020_10_7_24_4R
19,2,6,3833,中辻博訓,37,13,6.77,4,0.14,24,4R,晴,北,6,5,2020_10_7,2020_10_7_24_4R
20,3,3,3998,冨成謙児,15,14,6.83,5,0.19,24,4R,晴,北,6,5,2020_10_7,2020_10_7_24_4R
21,4,4,3989,熊本英一,51,29,6.86,6,0.21,24,4R,晴,北,6,5,2020_10_7,2020_10_7_24_4R
22,5,2,4948,木場悠介,17,68,6.81,3,0.13,24,4R,晴,北,6,5,2020_10_7,2020_10_7_24_4R
23,6,5,3058,原義昭,29,35,6.87,2,0.27,24,4R,晴,北,6,5,2020_10_7,2020_10_7_24_4R
24,1,2,4051,清水敦揮,66,43,6.82,2,0.07,24,5R,晴,北,4,3,2020_10_7,2020_10_7_24_5R
25,2,1,4272,大場広孝,63,25,6.79,1,0.12,24,5R,晴,北,4,3,2020_10_7,2020_10_7_24_5R
26,3,3,4704,河野大,71,55,6.80,3,0.14,24,5R,晴,北,4,3,2020_10_7,2020_10_7_24_5R
27,4,4,4391,松田祐季,45,59,6.78,4,0.16,24,5R,晴,北,4,3,2020_10_7,2020_10_7_24_5R
28,5,5,3953,志道吉和,59,38,6.80,5,0.21,24,5R,晴,北,4,3,2020_10_7,2020_10_7_24_5R
29,6,6,5102,原田雄次,76,32,6.76,6,0.28,24,5R,晴,北,4,3,2020_10_7,2020_10_7_24_5R
30,1,1,4451,松崎祐太郎,14,39,6.78,1,0.13,24,6R,晴,北,4,3,2020_10_7,2020_10_7_24_6R
31,2,6,3300,川崎智幸,18,49,6.80,6,0.12,24,6R,晴,北,4,3,2020_10_7,2020_10_7_24_6R
32,3,3,3682,切田潤二,70,60,6.78,3,0.09,24,6R,晴,北,4,3,2020_10_7,2020_10_7_24_6R
33,4,2,3815,森岡満郎,40,57,6.82,2,0.13,24,6R,晴,北,4,3,2020_10_7,2020_10_7_24_6R
34,5,5,4760,山崎郡,33,21,6.81,5,0.06,24,6R,晴,北,4,3,2020_10_7,2020_10_7_24_6R
35,6,4,4353,下出秀明,19,44,6.90,4,0.13,24,6R,晴,北,4,3,2020_10_7,2020_10_7_24_6R
36,1,1,3912,川原正明,55,22,6.78,1,0.09,24,7R,晴,北,5,4,2020_10_7,2020_10_7_24_7R
37,2,4,4042,丸岡正典,13,66,6.82,4,0.12,24,7R,晴,北,5,4,2020_10_7,2020_10_7_24_7R
38,3,3,3660,長谷川親王,21,51,6.87,3,0.16,24,7R,晴,北,5,4,2020_10_7,2020_10_7_24_7R
39,4,2,4219,本岡勝利,47,37,6.84,2,0.11,24,7R,晴,北,5,4,2020_10_7,2020_10_7_24_7R
40,5,5,3846,藤井理,46,65,6.89,5,0.16,24,7R,晴,北,5,4,2020_10_7,2020_10_7_24_7R
41,6,6,4359,横川聖志,64,28,6.90,6,0.20,24,7R,晴,北,5,4,2020_10_7,2020_10_7_24_7R
42,1,1,3833,中辻博訓,37,13,6.73,1,0.11,24,8R,晴,北,6,5,2020_10_7,2020_10_7_24_8R
43,2,3,3975,小野寺智洋,53,53,6.76,3,0.14,24,8R,晴,北,6,5,2020_10_7,2020_10_7_24_8R
44,3,2,4220,深川和仁,52,17,6.83,2,0.15,24,8R,晴,北,6,5,2020_10_7,2020_10_7_24_8R
45,4,6,4272,大場広孝,63,25,6.80,6,0.17,24,8R,晴,北,6,5,2020_10_7,2020_10_7_24_8R
46,5,5,4004,山本浩輔,54,72,6.80,5,0.22,24,8R,晴,北,6,5,2020_10_7,2020_10_7_24_8R
47,6,4,4180,上野秀和,36,74,6.82,4,0.19,24,8R,晴,北,6,5,2020_10_7,2020_10_7_24_8R
48,1,1,4391,松田祐季,45,59,6.75,1,0.10,24,9R,晴,北,5,4,2020_10_7,2020_10_7_24_9R
49,2,2,4760,山崎郡,33,21,6.78,2,0.11,24,9R,晴,北,5,4,2020_10_7,2020_10_7_24_9R
50,3,3,4264,長尾章平,22,15,6.78,3,0.11,24,9R,晴,北,5,4,2020_10_7,2020_10_7_24_9R
51,4,5,4402,乙藤智史,72,73,6.81,5,0.09,24,9R,晴,北,5,4,2020_10_7,2020_10_7_24_9R
52,5,6,4523,中村辰也,39,71,6.75,6,0.07,24,9R,晴,北,5,4,2020_10_7,2020_10_7_24_9R
53,6,4,3928,林恵祐,20,12,6.80,4,0.14,24,9R,晴,北,5,4,2020_10_7,2020_10_7_24_9R
54,1,2,4682,大上卓人,74,76,6.82,2,0.08,24,10R,晴,北,4,3,2020_10_7,2020_10_7_24_10R
55,2,1,3300,川崎智幸,18,49,6.77,1,0.12,24,10R,晴,北,4,3,2020_10_7,2020_10_7_24_10R
56,3,3,4684,楠原翔太,24,45,6.81,3,0.11,24,10R,晴,北,4,3,2020_10_7,2020_10_7_24_10R
57,4,6,4704,河野大,71,55,6.81,6,0.07,24,10R,晴,北,4,3,2020_10_7,2020_10_7_24_10R
58,5,5,3912,川原正明,55,22,6.78,5,0.15,24,10R,晴,北,4,3,2020_10_7,2020_10_7_24_10R
59,6,4,3578,塩田雄一,32,31,6.82,4,0.21,24,10R,晴,北,4,3,2020_10_7,2020_10_7_24_10R
60,1,1,4042,丸岡正典,13,66,6.78,1,0.15,24,11R,晴,北東,4,3,2020_10_7,2020_10_7_24_11R
61,2,2,4398,船岡洋一郎,25,41,6.87,2,0.20,24,11R,晴,北東,4,3,2020_10_7,2020_10_7_24_11R
62,3,5,3458,東健介,68,30,6.85,5,0.22,24,11R,晴,北東,4,3,2020_10_7,2020_10_7_24_11R
63,4,4,4451,松崎祐太郎,14,39,6.79,4,0.17,24,11R,晴,北東,4,3,2020_10_7,2020_10_7_24_11R
64,5,6,3998,冨成謙児,15,14,6.85,6,0.21,24,11R,晴,北東,4,3,2020_10_7,2020_10_7_24_11R
65,6,3,3501,川上昇平,23,33,6.89,3,0.18,24,11R,晴,北東,4,3,2020_10_7,2020_10_7_24_11R
66,1,3,4359,横川聖志,64,28,6.90,3,0.01,24,12R,晴,北東,2,1,2020_10_7,2020_10_7_24_12R
67,2,1,4214,林祐介,38,16,6.83,1,0.13,24,12R,晴,北東,2,1,2020_10_7,2020_10_7_24_12R
68,3,5,3815,森岡満郎,40,57,6.84,5,0.06,24,12R,晴,北東,2,1,2020_10_7,2020_10_7_24_12R
69,4,2,3910,松下知幸,34,23,6.84,2,0.05,24,12R,晴,北東,2,1,2020_10_7,2020_10_7_24_12R
70,5,6,4948,木場悠介,17,68,6.75,6,0.12,24,12R,晴,北東,2,1,2020_10_7,2020_10_7_24_12R
71,6,4,3858,織田猛,26,50,6.79,4,0.06,24,12R,晴,北東,2,1,2020_10_7,2020_10_7_24_12R
72,1,1,3997,北村征嗣,33,84,6.83,1,0.08,23,1R,曇り,北,4,4,2020_10_7,2020_10_7_23_1R
73,2,5,4563,齋藤真之,32,81,6.88,5,0.12,23,1R,曇り,北,4,4,2020_10_7,2020_10_7_23_1R
74,3,3,3186,沖悟,60,36,6.90,3,0.09,23,1R,曇り,北,4,4,2020_10_7,2020_10_7_23_1R
75,4,6,4693,松下誉士,68,60,6.80,6,0.12,23,1R,曇り,北,4,4,2020_10_7,2020_10_7_23_1R
76,5,2,5055,眞鳥章太,61,52,6.81,2,0.11,23,1R,曇り,北,4,4,2020_10_7,2020_10_7_23_1R
77,6,4,3486,渋田治代,25,71,6.88,4,0.11,23,1R,曇り,北,4,4,2020_10_7,2020_10_7_23_1R
78,1,1,3514,山一鉄也,59,67,6.77,1,0.10,23,2R,晴,北,4,4,2020_10_7,2020_10_7_23_2R
79,2,2,3986,沖島広和,69,59,6.82,2,0.09,23,2R,晴,北,4,4,2020_10_7,2020_10_7_23_2R
80,3,4,3443,森秋光,35,86,6.79,4,0.12,23,2R,晴,北,4,4,2020_10_7,2020_10_7_23_2R
81,4,3,4782,浜崎準也,24,31,6.77,3,0.09,23,2R,晴,北,4,4,2020_10_7,2020_10_7_23_2R
82,5,5,4844,村上奈穂,20,62,6.80,5,0.18,23,2R,晴,北,4,4,2020_10_7,2020_10_7_23_2R
83,6,6,5113,黒明花夢,58,32,6.83,6,0.12,23,2R,晴,北,4,4,2020_10_7,2020_10_7_23_2R
84,1,1,4410,井上大輔,56,37,6.95,1,0.11,23,3R,晴,北,6,6,2020_10_7,2020_10_7_23_3R
85,2,3,3304,烏野賢太,70,79,6.90,3,0.15,23,3R,晴,北,6,6,2020_10_7,2020_10_7_23_3R
86,3,2,4994,山本梨菜,13,50,6.88,2,0.16,23,3R,晴,北,6,6,2020_10_7,2020_10_7_23_3R
87,4,4,4705,吉川勇作,18,66,6.94,4,0.15,23,3R,晴,北,6,6,2020_10_7,2020_10_7_23_3R
88,5,5,4126,吉本玲緒,67,73,6.91,5,0.19,23,3R,晴,北,6,6,2020_10_7,2020_10_7_23_3R
89,6,6,5057,上田紗奈,38,49,6.80,6,0.23,23,3R,晴,北,6,6,2020_10_7,2020_10_7_23_3R
90,1,3,4371,西山貴浩,17,88,6.92,3,0.11,23,4R,晴,北,7,7,2020_10_7,2020_10_7_23_4R
91,2,2,4951,新田洋一,23,42,6.90,2,0.14,23,4R,晴,北,7,7,2020_10_7,2020_10_7_23_4R
92,3,6,3968,茶谷信次,16,57,6.90,6,0.25,23,4R,晴,北,7,7,2020_10_7,2020_10_7_23_4R
93,4,4,4952,吉武真也,27,44,6.82,4,0.15,23,4R,晴,北,7,7,2020_10_7,2020_10_7_23_4R
94,5,1,3871,池田紫乃,22,41,6.92,1,0.18,23,4R,晴,北,7,7,2020_10_7,2020_10_7_23_4R
95,6,5,4226,村田浩司,12,76,6.91,5,0.18,23,4R,晴,北,7,7,2020_10_7,2020_10_7_23_4R
96,1,2,4260,中越博紀,36,40,6.93,2,0.15,23,5R,晴,北,7,7,2020_10_7,2020_10_7_23_5R
97,2,6,4640,山ノ内雅人,66,39,6.91,6,0.21,23,5R,晴,北,7,7,2020_10_7,2020_10_7_23_5R
98,3,4,3284,渡邊伸太郎,19,85,6.96,3,0.16,23,5R,晴,北,7,7,2020_10_7,2020_10_7_23_5R
99,4,1,4196,田中太一郎,15,35,6.95,1,0.15,23,5R,晴,北,7,7,2020_10_7,2020_10_7_23_5R
100,5,5,3486,渋田治代,25,71,7.00,5,0.15,23,5R,晴,北,7,7,2020_10_7,2020_10_7_23_5R
101,6,3,4415,下出卓矢,31,90,6.85,4,0.18,23,5R,晴,北,7,7,2020_10_7,2020_10_7_23_5R
102,1,2,4015,前野竜一,14,80,6.89,2,0.17,23,6R,晴,北,7,7,2020_10_7,2020_10_7_23_6R
103,2,3,3257,田頭実,11,68,6.84,3,0.19,23,6R,晴,北,7,7,2020_10_7,2020_10_7_23_6R
104,3,1,4263,武重雄介,39,72,7.00,1,0.18,23,6R,晴,北,7,7,2020_10_7,2020_10_7_23_6R
