,着,艇番,選手登番,選手名,モーター,ボート,展示,進入,スタートタイミング,場所,R,天気,風向,風量,波,日時,RaceID
0,1,4,4614,石倉洋行,25,108,6.73,4,0.09,22,1R,曇り,北,3,3,2022_3_28,2022_3_28_22_1R
1,2,1,3757,畑和宏,58,151,6.70,1,0.16,22,1R,曇り,北,3,3,2022_3_28,2022_3_28_22_1R
2,3,6,3044,三宅爾士,13,155,6.89,5,0.09,22,1R,曇り,北,3,3,2022_3_28,2022_3_28_22_1R
3,4,5,3352,小川晃司,53,136,6.79,6,0.10,22,1R,曇り,北,3,3,2022_3_28,2022_3_28_22_1R
4,5,2,3567,吉岡誠,59,125,6.82,2,0.11,22,1R,曇り,北,3,3,2022_3_28,2022_3_28_22_1R
5,6,3,4226,村田浩司,28,124,6.81,3,0.11,22,1R,曇り,北,3,3,2022_3_28,2022_3_28_22_1R
6,1,1,4817,渡邉翼,72,101,6.72,1,0.15,22,2R,曇り,北,3,3,2022_3_28,2022_3_28_22_2R
7,2,4,4459,片岡雅裕,74,117,6.77,4,0.09,22,2R,曇り,北,3,3,2022_3_28,2022_3_28_22_2R
8,3,3,4866,橋本英一,27,131,6.82,3,0.08,22,2R,曇り,北,3,3,2022_3_28,2022_3_28_22_2R
9,4,2,4861,田中宏樹,16,122,6.85,2,0.11,22,2R,曇り,北,3,3,2022_3_28,2022_3_28_22_2R
10,5,6,5170,佐藤太亮,34,167,6.81,6,0.15,22,2R,曇り,北,3,3,2022_3_28,2022_3_28_22_2R
11,6,5,3305,小野信樹,68,106,6.79,5,0.08,22,2R,曇り,北,3,3,2022_3_28,2022_3_28_22_2R
12,1,1,3685,荒井輝年,55,102,6.74,1,0.15,22,3R,曇り,北,3,3,2022_3_28,2022_3_28_22_3R
13,2,3,4288,永田啓二,37,144,6.81,3,0.13,22,3R,曇り,北,3,3,2022_3_28,2022_3_28_22_3R
14,3,4,4441,末永由楽,40,109,6.81,4,0.22,22,3R,曇り,北,3,3,2022_3_28,2022_3_28_22_3R
15,4,2,4592,小林孝弘,47,104,6.85,2,0.15,22,3R,曇り,北,3,3,2022_3_28,2022_3_28_22_3R
16,5,5,2903,山崎毅,30,150,6.86,5,0.19,22,3R,曇り,北,3,3,2022_3_28,2022_3_28_22_3R
17,6,6,5217,藤原碧生,67,129,6.81,6,0.18,22,3R,曇り,北,3,3,2022_3_28,2022_3_28_22_3R
18,1,1,4515,藤田浩人,17,171,6.79,1,0.18,22,4R,曇り,北,3,3,2022_3_28,2022_3_28_22_4R
19,2,3,4682,大上卓人,43,130,6.80,3,0.17,22,4R,曇り,北,3,3,2022_3_28,2022_3_28_22_4R
