,艇番,選手登番,選手名,年齢,支部,体重,級別,全国勝率,全国2連率,当地勝率,当地2連率,モーター2連率,ボート2連率,RaceID,場所,R
0,1,3874,山本寛久,42,岡山,52,A1,6.95,51.70,6.96,51.85,27.27,34.52,2019_3_26_24_1R,24,1R
1,2,3961,谷村一哉,40,山口,55,A1,6.76,50.43,6.91,55.88,31.03,32.12,2019_3_26_24_1R,24,1R
2,3,4174,赤坂俊輔,36,長崎,50,A1,6.60,45.76,7.20,55.21,36.67,32.73,2019_3_26_24_1R,24,1R
3,4,4512,高野哲史,29,兵庫,51,A1,6.75,53.62,8.29,79.17,41.38,31.90,2019_3_26_24_1R,24,1R
4,5,4095,福来剛,37,東京,52,A1,6.85,53.90,5.44,22.22,36.84,34.34,2019_3_26_24_1R,24,1R
5,6,4216,星栄爾,33,静岡,51,A1,6.42,40.98,6.00,33.33,27.78,30.99,2019_3_26_24_1R,24,1R
6,1,4601,森野正弘,34,山口,54,A1,6.71,50.37,7.08,54.17,16.67,37.95,2019_3_26_24_2R,24,2R
7,2,3909,佐々木康,45,静岡,54,A1,6.91,54.70,7.59,69.23,24.00,33.54,2019_3_26_24_2R,24,2R
8,3,4547,中田竜太,30,埼玉,49,A1,6.78,43.59,7.11,55.56,44.44,36.69,2019_3_26_24_2R,24,2R
9,4,3788,一宮稔弘,47,徳島,52,A1,6.96,64.17,7.60,64.00,29.63,35.15,2019_3_26_24_2R,24,2R
10,5,4371,西山貴浩,31,福岡,52,A1,7.12,45.29,8.10,70.73,44.44,37.20,2019_3_26_24_2R,24,2R
11,6,4171,榎幸司,36,長崎,52,A1,6.39,43.41,7.16,58.12,47.37,40.37,2019_3_26_24_2R,24,2R
12,1,4276,鈴木勝博,36,愛知,52,A1,5.83,39.39,7.75,62.50,38.89,38.92,2019_3_26_24_3R,24,3R
13,2,4384,鶴本崇文,33,大阪,49,A1,7.29,52.94,6.00,47.06,28.00,30.72,2019_3_26_24_3R,24,3R
14,3,3959,坪井康晴,41,静岡,53,A1,6.72,35.51,6.16,30.23,52.63,48.47,2019_3_26_24_3R,24,3R
15,4,4643,近江翔吾,26,香川,52,A1,6.47,47.24,6.27,48.08,41.18,37.42,2019_3_26_24_3R,24,3R
16,5,4831,羽野直也,23,福岡,52,A1,6.25,37.30,7.29,58.73,33.33,28.93,2019_3_26_24_3R,24,3R
17,6,4537,渡邉和将,29,岡山,51,A1,6.70,49.31,7.06,44.44,52.94,33.95,2019_3_26_24_3R,24,3R
18,1,4290,稲田浩二,34,兵庫,51,A1,7.12,54.55,7.38,69.64,48.00,47.34,2019_3_26_24_4R,24,4R
19,2,4168,石野貴之,36,大阪,51,A1,7.33,50.42,8.59,65.52,31.25,33.33,2019_3_26_24_4R,24,4R
20,3,4227,安達裕樹,36,三重,52,A1,7.08,52.54,5.75,18.75,50.00,32.74,2019_3_26_24_4R,24,4R
21,4,3721,守田俊介,43,滋賀,53,A1,7.94,65.03,7.22,66.67,39.29,33.93,2019_3_26_24_4R,24,4R
22,5,4064,原田篤志,39,山口,50,A1,7.06,51.49,7.27,53.85,42.11,31.06,2019_3_26_24_4R,24,4R
23,6,4096,石橋道友,37,長崎,53,A1,6.50,47.71,7.37,62.07,36.00,29.58,2019_3_26_24_4R,24,4R
24,1,4497,桑原悠,31,長崎,50,A1,7.16,52.21,6.43,48.51,21.43,38.27,2019_3_26_24_5R,24,5R
25,2,3251,平石和男,52,埼玉,51,A1,6.44,44.85,7.06,61.29,25.93,33.13,2019_3_26_24_5R,24,5R
26,3,4296,岡崎恭裕,32,福岡,50,A1,7.69,52.34,7.61,53.57,48.15,32.10,2019_3_26_24_5R,24,5R
27,4,4734,安河内将,29,佐賀,52,A1,6.03,38.61,5.83,38.89,52.94,35.15,2019_3_26_24_5R,24,5R
28,5,4188,久田敏之,37,群馬,52,A1,7.98,67.97,7.65,58.82,21.74,36.09,2019_3_26_24_5R,24,5R
29,6,3908,重成一人,40,香川,55,A1,6.76,45.52,6.83,45.24,19.23,33.73,2019_3_26_24_5R,24,5R
30,1,4063,市橋卓士,39,徳島,52,A1,6.89,47.18,6.15,36.96,29.17,29.87,2019_3_26_24_6R,24,6R
31,2,4371,西山貴浩,31,福岡,52,A1,7.12,45.29,8.10,70.73,44.44,37.20,2019_3_26_24_6R,24,6R
32,3,4024,井口佳典,41,三重,52,A1,8.07,53.60,8.08,53.06,44.44,37.58,2019_3_26_24_6R,24,6R
33,4,4496,内堀学,31,東京,54,A1,6.88,54.10,7.44,56.25,65.52,34.87,2019_3_26_24_6R,24,6R
34,5,3557,太田和美,46,大阪,52,A1,6.74,45.38,6.67,42.22,33.33,33.33,2019_3_26_24_6R,24,6R
35,6,4848,仲谷颯仁,24,福岡,49,A1,7.07,48.03,7.06,48.39,18.52,30.54,2019_3_26_24_6R,24,6R
36,1,3946,赤岩善生,43,愛知,54,A1,7.26,44.29,7.83,52.38,33.33,29.41,2019_3_26_24_7R,24,7R
37,2,4537,渡邉和将,29,岡山,51,A1,6.70,49.31,7.06,44.44,52.94,33.95,2019_3_26_24_7R,24,7R
38,3,4601,森野正弘,34,山口,54,A1,6.71,50.37,7.08,54.17,16.67,37.95,2019_3_26_24_7R,24,7R
39,4,4503,上野真之,31,佐賀,52,A1,6.91,51.32,6.63,46.84,39.29,32.73,2019_3_26_24_7R,24,7R
40,5,4216,星栄爾,33,静岡,51,A1,6.42,40.98,6.00,33.33,27.78,30.99,2019_3_26_24_7R,24,7R
41,6,3415,松井繁,49,大阪,51,A1,7.52,52.99,5.88,17.65,29.17,28.68,2019_3_26_24_7R,24,7R
42,1,4262,馬場貴也,35,滋賀,53,A1,7.93,61.43,5.94,16.67,41.18,40.61,2019_3_26_24_8R,24,8R
43,2,4174,赤坂俊輔,36,長崎,50,A1,6.60,45.76,7.20,55.21,36.67,32.73,2019_3_26_24_8R,24,8R
44,3,3622,山崎智也,45,群馬,53,A1,7.01,45.60,7.03,36.11,44.83,32.14,2019_3_26_24_8R,24,8R
45,4,4064,原田篤志,39,山口,50,A1,7.06,51.49,7.27,53.85,42.11,31.06,2019_3_26_24_8R,24,8R
46,5,4269,杉山裕也,33,愛知,51,A1,6.78,47.76,6.76,52.94,25.93,31.71,2019_3_26_24_8R,24,8R
47,6,3959,坪井康晴,41,静岡,53,A1,6.72,35.51,6.16,30.23,52.63,48.47,2019_3_26_24_8R,24,8R
48,1,4547,中田竜太,30,埼玉,49,A1,6.78,43.59,7.11,55.56,44.44,36.69,2019_3_26_24_9R,24,9R
49,2,3874,山本寛久,42,岡山,52,A1,6.95,51.70,6.96,51.85,27.27,34.52,2019_3_26_24_9R,24,9R
50,3,4320,峰竜太,33,佐賀,49,A1,8.21,60.66,7.94,54.55,34.48,45.88,2019_3_26_24_9R,24,9R
51,4,4384,鶴本崇文,33,大阪,49,A1,7.29,52.94,6.00,47.06,28.00,30.72,2019_3_26_24_9R,24,9R
52,5,4308,河村了,35,愛知,51,A1,6.77,42.34,7.06,47.06,35.71,41.07,2019_3_26_24_9R,24,9R
53,6,3721,守田俊介,43,滋賀,53,A1,7.94,65.03,7.22,66.67,39.29,33.93,2019_3_26_24_9R,24,9R
54,1,3897,白井英治,42,山口,53,A1,8.17,63.48,7.83,65.22,47.62,33.72,2019_3_26_24_10R,24,10R
55,2,3557,太田和美,46,大阪,52,A1,6.74,45.38,6.67,42.22,33.33,33.33,2019_3_26_24_10R,24,10R
56,3,4188,久田敏之,37,群馬,52,A1,7.98,67.97,7.65,58.82,21.74,36.09,2019_3_26_24_10R,24,10R
57,4,4171,榎幸司,36,長崎,52,A1,6.39,43.41,7.16,58.12,47.37,40.37,2019_3_26_24_10R,24,10R
58,5,4227,安達裕樹,36,三重,52,A1,7.08,52.54,5.75,18.75,50.00,32.74,2019_3_26_24_10R,24,10R
59,6,4831,羽野直也,23,福岡,52,A1,6.25,37.30,7.29,58.73,33.33,28.93,2019_3_26_24_10R,24,10R
60,1,3854,吉川元浩,46,兵庫,50,A1,7.47,52.14,8.18,66.18,40.91,33.93,2019_3_26_24_11R,24,11R
61,2,3908,重成一人,40,香川,55,A1,6.76,45.52,6.83,45.24,19.23,33.73,2019_3_26_24_11R,24,11R
62,3,4063,市橋卓士,39,徳島,52,A1,6.89,47.18,6.15,36.96,29.17,29.87,2019_3_26_24_11R,24,11R
63,4,4095,福来剛,37,東京,52,A1,6.85,53.90,5.44,22.22,36.84,34.34,2019_3_26_24_11R,24,11R
64,5,4168,石野貴之,36,大阪,51,A1,7.33,50.42,8.59,65.52,31.25,33.33,2019_3_26_24_11R,24,11R
65,6,4500,山田康二,31,佐賀,53,A1,8.62,70.53,8.53,76.47,51.61,31.01,2019_3_26_24_11R,24,11R
66,1,3779,原田幸哉,43,長崎,52,A1,7.70,59.46,8.38,69.85,61.11,39.88,2019_3_26_24_12R,24,12R
67,2,3960,菊地孝平,40,静岡,55,A1,7.19,42.14,7.23,50.00,72.22,43.45,2019_3_26_24_12R,24,12R
68,3,4418,茅原悠紀,31,岡山,54,A1,7.36,49.59,7.00,50.00,31.25,33.75,2019_3_26_24_12R,24,12R
69,4,4444,桐生順平,32,埼玉,53,A1,8.45,58.41,7.62,48.65,34.48,37.89,2019_3_26_24_12R,24,12R
70,5,3590,濱野谷憲,45,東京,54,A1,6.91,43.17,8.57,71.43,32.14,29.88,2019_3_26_24_12R,24,12R
71,6,3783,瓜生正義,43,福岡,50,A1,7.58,55.66,8.00,68.52,36.84,33.93,2019_3_26_24_12R,24,12R
72,1,4737,竹井貴史,27,福岡,52,A1,6.28,47.66,6.43,46.67,31.39,0.00,2019_3_26_23_1R,23,1R
73,2,4438,森作雄大,32,東京,53,B1,5.41,36.73,0.00,0.00,30.47,0.00,2019_3_26_23_1R,23,1R
74,3,4725,佐竹太一,32,兵庫,52,B1,4.05,18.29,1.90,0.00,28.67,0.00,2019_3_26_23_1R,23,1R
75,4,4899,占部一真,27,福岡,51,B1,3.76,14.67,3.33,14.29,35.66,0.00,2019_3_26_23_1R,23,1R
76,5,4327,加藤翔,35,静岡,53,B1,4.68,32.71,3.63,12.50,32.86,0.00,2019_3_26_23_1R,23,1R
77,6,4905,土井祥伍,24,大阪,54,B1,3.99,18.58,2.67,0.00,32.19,0.00,2019_3_26_23_1R,23,1R
78,1,4638,小林遼太,28,福岡,55,B1,5.25,33.66,5.21,21.05,31.72,0.00,2019_3_26_23_2R,23,2R
79,2,4471,新田泰章,31,広島,52,A1,6.21,42.25,6.55,51.06,45.93,0.00,2019_3_26_23_2R,23,2R
80,3,4684,楠原翔太,28,福岡,55,B1,4.91,30.36,4.68,25.53,23.97,0.00,2019_3_26_23_2R,23,2R
81,4,4241,大串重幸,34,長崎,53,B1,4.65,24.51,5.34,32.20,21.09,0.00,2019_3_26_23_2R,23,2R
82,5,4411,沢田昭宏,33,大阪,54,B1,5.18,33.04,5.00,12.50,30.94,0.00,2019_3_26_23_2R,23,2R
83,6,4745,関野龍,26,福岡,50,B2,3.38,15.00,2.70,6.06,38.97,0.00,2019_3_26_23_2R,23,2R
84,1,4491,田中堅,32,群馬,52,B1,4.97,25.56,5.61,32.14,18.45,0.00,2019_3_26_23_3R,23,3R
85,2,4615,板倉敦史,38,東京,55,B1,4.22,18.52,3.11,11.11,38.35,0.00,2019_3_26_23_3R,23,3R
86,3,4445,宮地元輝,32,佐賀,55,A1,7.00,52.45,6.95,57.82,21.62,0.00,2019_3_26_23_3R,23,3R
87,4,4509,平見真彦,30,愛知,53,B1,5.60,32.29,5.70,50.00,34.31,0.00,2019_3_26_23_3R,23,3R
88,5,4435,服部達哉,32,愛知,55,A2,5.83,38.60,0.00,0.00,16.24,0.00,2019_3_26_23_3R,23,3R
89,6,5025,粟田祥,23,徳島,59,B2,1.30,0.00,0.00,0.00,24.81,0.00,2019_3_26_23_3R,23,3R
90,1,4196,田中太一,37,佐賀,52,A2,4.92,32.73,5.71,40.91,27.13,0.00,2019_3_26_23_4R,23,4R
91,2,4700,金子和之,31,埼玉,51,B1,4.59,23.53,5.43,28.57,35.56,0.00,2019_3_26_23_4R,23,4R
92,3,4826,井上一輝,24,大阪,50,A2,5.52,36.67,3.95,25.00,39.72,0.00,2019_3_26_23_4R,23,4R
93,4,4706,三浦洋次,30,愛知,49,A2,5.43,35.78,4.71,23.81,38.85,0.00,2019_3_26_23_4R,23,4R
94,5,4034,西原明生,40,香川,54,B1,4.72,28.28,4.39,33.33,29.93,0.00,2019_3_26_23_4R,23,4R
95,6,4439,近藤友宝,32,埼玉,54,B1,4.64,24.32,0.00,0.00,36.96,0.00,2019_3_26_23_4R,23,4R
96,1,4505,島田賢人,30,埼玉,56,A2,5.88,42.03,0.00,0.00,26.06,0.00,2019_3_26_23_5R,23,5R
97,2,4164,岩永節也,37,長崎,54,B1,4.41,22.45,4.15,22.22,46.72,0.00,2019_3_26_23_5R,23,5R
98,3,4899,占部一真,27,福岡,51,B1,3.76,14.67,3.33,14.29,35.66,0.00,2019_3_26_23_5R,23,5R
99,4,4327,加藤翔,35,静岡,53,B1,4.68,32.71,3.63,12.50,32.86,0.00,2019_3_26_23_5R,23,5R
100,5,4715,村上遼,26,長崎,51,A2,6.30,47.83,5.33,33.33,30.56,0.00,2019_3_26_23_5R,23,5R
101,6,4708,半田尚也,29,広島,55,B1,3.94,13.33,2.78,11.11,25.35,0.00,2019_3_26_23_5R,23,5R
102,1,4474,渡辺崇,31,福岡,57,B1,4.65,20.00,3.91,13.04,35.25,0.00,2019_3_26_23_6R,23,6R
103,2,4725,佐竹太一,32,兵庫,52,B1,4.05,18.29,1.90,0.00,28.67,0.00,2019_3_26_23_6R,23,6R
104,3,4745,関野龍,26,福岡,50,B2,3.38,15.00,2.70,6.06,38.97,0.00,2019_3_26_23_6R,23,6R
105,4,4776,竹田和哉,25,香川,55,A2,6.05,41.98,6.13,48.39,33.86,0.00,2019_3_26_23_6R,23,6R
106,5,4608,荒井翔伍,29,東京,55,A1,5.99,39.47,5.74,39.13,35.61,0.00,2019_3_26_23_6R,23,6R
107,6,4638,小林遼太,28,福岡,55,B1,5.25,33.66,5.21,21.05,31.72,0.00,2019_3_26_23_6R,23,6R
108,1,4684,楠原翔太,28,福岡,55,B1,4.91,30.36,4.68,25.53,23.97,0.00,2019_3_26_23_7R,23,7R
109,2,4612,志々目裕,28,福岡,56,B2,3.35,11.76,3.45,6.45,29.10,0.00,2019_3_26_23_7R,23,7R
110,3,4905,土井祥伍,24,大阪,54,B1,3.99,18.58,2.67,0.00,32.19,0.00,2019_3_26_23_7R,23,7R
111,4,4072,森永淳,38,佐賀,51,A1,6.39,47.71,7.24,59.78,34.75,0.00,2019_3_26_23_7R,23,7R
112,5,5025,粟田祥,23,徳島,59,B2,1.30,0.00,0.00,0.00,24.81,0.00,2019_3_26_23_7R,23,7R
113,6,4438,森作雄大,32,東京,53,B1,5.41,36.73,0.00,0.00,30.47,0.00,2019_3_26_23_7R,23,7R
114,1,4143,浦田晃嗣,37,佐賀,56,B1,4.31,18.75,5.22,32.65,33.33,0.00,2019_3_26_23_8R,23,8R
115,2,4340,土性雅也,34,三重,56,B1,4.17,17.86,4.21,18.60,25.18,0.00,2019_3_26_23_8R,23,8R
116,3,4491,田中堅,32,群馬,52,B1,4.97,25.56,5.61,32.14,18.45,0.00,2019_3_26_23_8R,23,8R
117,4,4034,西原明生,40,香川,54,B1,4.72,28.28,4.39,33.33,29.93,0.00,2019_3_26_23_8R,23,8R
118,5,4241,大串重幸,34,長崎,53,B1,4.65,24.51,5.34,32.20,21.09,0.00,2019_3_26_23_8R,23,8R
119,6,4615,板倉敦史,38,東京,55,B1,4.22,18.52,3.11,11.11,38.35,0.00,2019_3_26_23_8R,23,8R
120,1,4596,葛原大陽,35,徳島,49,A2,5.91,43.94,5.00,23.08,38.89,0.00,2019_3_26_23_9R,23,9R
121,2,4708,半田尚也,29,広島,55,B1,3.94,13.33,2.78,11.11,25.35,0.00,2019_3_26_23_9R,23,9R
122,3,4439,近藤友宝,32,埼玉,54,B1,4.64,24.32,0.00,0.00,36.96,0.00,2019_3_26_23_9R,23,9R
123,4,4411,沢田昭宏,33,大阪,54,B1,5.18,33.04,5.00,12.50,30.94,0.00,2019_3_26_23_9R,23,9R
124,5,4737,竹井貴史,27,福岡,52,A1,6.28,47.66,6.43,46.67,31.39,0.00,2019_3_26_23_9R,23,9R
125,6,4164,岩永節也,37,長崎,54,B1,4.41,22.45,4.15,22.22,46.72,0.00,2019_3_26_23_9R,23,9R
126,1,4715,村上遼,26,長崎,51,A2,6.30,47.83,5.33,33.33,30.56,0.00,2019_3_26_23_10R,23,10R
127,2,4435,服部達哉,32,愛知,55,A2,5.83,38.60,0.00,0.00,16.24,0.00,2019_3_26_23_10R,23,10R
128,3,4471,新田泰章,31,広島,52,A1,6.21,42.25,6.55,51.06,45.93,0.00,2019_3_26_23_10R,23,10R
129,4,4505,島田賢人,30,埼玉,56,A2,5.88,42.03,0.00,0.00,26.06,0.00,2019_3_26_23_10R,23,10R
130,5,4196,田中太一,37,佐賀,52,A2,4.92,32.73,5.71,40.91,27.13,0.00,2019_3_26_23_10R,23,10R
131,6,4474,渡辺崇,31,福岡,57,B1,4.65,20.00,3.91,13.04,35.25,0.00,2019_3_26_23_10R,23,10R
132,1,4072,森永淳,38,佐賀,51,A1,6.39,47.71,7.24,59.78,34.75,0.00,2019_3_26_23_11R,23,11R
133,2,4608,荒井翔伍,29,東京,55,A1,5.99,39.47,5.74,39.13,35.61,0.00,2019_3_26_23_11R,23,11R
134,3,4776,竹田和哉,25,香川,55,A2,6.05,41.98,6.13,48.39,33.86,0.00,2019_3_26_23_11R,23,11R
135,4,4445,宮地元輝,32,佐賀,55,A1,7.00,52.45,6.95,57.82,21.62,0.00,2019_3_26_23_11R,23,11R
136,5,4612,志々目裕,28,福岡,56,B2,3.35,11.76,3.45,6.45,29.10,0.00,2019_3_26_23_11R,23,11R
137,6,4826,井上一輝,24,大阪,50,A2,5.52,36.67,3.95,25.00,39.72,0.00,2019_3_26_23_11R,23,11R
138,1,4025,山本隆幸,41,兵庫,51,A1,6.42,44.30,8.30,80.00,28.78,0.00,2019_3_26_23_12R,23,12R
