,艇番,選手登番,選手名,年齢,支部,体重,級別,全国勝率,全国2連率,当地勝率,当地2連率,モーター2連率,ボート2連率,RaceID,場所,R
0,1,4241,大串重幸,33,長崎,51,B1,4.47,22.22,6.16,46.62,41.32,38.68,2019_1_1_24_1R,24,1R
1,2,3501,川上昇平,49,長崎,52,B1,5.32,31.37,5.66,37.25,37.99,34.91,2019_1_1_24_1R,24,1R
2,3,4164,岩永節也,36,長崎,55,B1,4.17,19.74,4.22,18.66,35.23,37.86,2019_1_1_24_1R,24,1R
3,4,4213,重富伸也,34,長崎,55,B1,3.82,16.49,5.16,32.58,37.28,31.00,2019_1_1_24_1R,24,1R
4,5,4969,町田洸希,27,長崎,54,B2,1.87,1.67,1.51,0.00,37.43,33.01,2019_1_1_24_1R,24,1R
5,6,3571,寺本武司,47,長崎,54,B1,3.81,20.99,4.68,27.03,31.29,38.68,2019_1_1_24_1R,24,1R
6,1,4248,岡本大,36,長崎,55,B1,4.99,29.51,4.27,26.14,26.82,35.24,2019_1_1_24_2R,24,2R
7,2,4497,桑原悠,31,長崎,50,A1,6.72,47.73,6.40,48.20,41.08,38.68,2019_1_1_24_2R,24,2R
8,3,3070,山室展弘,57,岡山,51,A1,5.67,34.25,6.84,47.62,31.74,38.38,2019_1_1_24_2R,24,2R
9,4,4855,江頭賢太,22,長崎,52,B2,5.07,30.88,4.48,24.17,41.48,49.51,2019_1_1_24_2R,24,2R
10,5,4299,中島浩哉,36,長崎,57,B1,4.92,29.70,5.00,27.47,35.54,33.64,2019_1_1_24_2R,24,2R
11,6,3151,落合敬一,54,長崎,56,A2,5.38,34.75,5.71,38.73,29.27,33.33,2019_1_1_24_2R,24,2R
12,1,2958,井川正人,61,長崎,51,B1,4.31,19.44,5.64,41.41,36.90,32.00,2019_1_1_24_3R,24,3R
13,2,4070,中村亮太,38,長崎,52,A1,7.06,55.56,6.92,57.55,31.68,31.37,2019_1_1_24_3R,24,3R
14,3,3787,天野誠,47,岡山,53,B1,4.46,22.99,0.00,0.00,45.18,38.68,2019_1_1_24_3R,24,3R
15,4,3815,森岡満郎,42,岡山,51,A2,5.58,36.61,4.74,26.32,37.14,33.65,2019_1_1_24_3R,24,3R
16,5,4171,榎幸司,36,長崎,53,A1,6.19,39.20,7.05,56.35,36.63,34.95,2019_1_1_24_3R,24,3R
17,6,3773,津留浩一,44,長崎,54,A2,4.95,33.09,6.10,48.60,32.79,33.02,2019_1_1_24_3R,24,3R
18,1,3851,森田昭彦,46,福岡,59,B1,3.71,17.81,4.40,25.00,41.67,30.77,2019_1_1_24_4R,24,4R
19,2,4549,小林文彦,30,福岡,53,B1,4.47,19.39,6.33,33.33,25.15,31.00,2019_1_1_24_4R,24,4R
20,3,3779,原田幸哉,43,長崎,51,A2,7.99,66.91,8.27,67.72,42.33,42.86,2019_1_1_24_4R,24,4R
