,艇番,選手登番,選手名,年齢,支部,体重,級別,全国勝率,全国2連率,当地勝率,当地2連率,モーター2連率,ボート2連率,RaceID,場所,R
0,1,5055,眞鳥章太,25,長崎,52,B1,4.67,23.81,3.40,14.81,35.86,36.08,2021_2_19_24_1R,24,1R
1,2,5008,羽野諒,24,福岡,52,B1,3.76,13.04,2.23,0.00,33.77,41.61,2021_2_19_24_1R,24,1R
2,3,4919,吉田翔悟,30,長崎,52,B1,4.94,32.38,4.43,24.57,39.61,30.00,2021_2_19_24_1R,24,1R
3,4,3858,織田猛,47,佐賀,53,B1,3.93,14.93,4.25,21.92,28.08,26.52,2021_2_19_24_1R,24,1R
4,5,5032,谷口知優,23,香川,52,B1,3.18,12.09,2.02,2.00,24.67,39.35,2021_2_19_24_1R,24,1R
5,6,3926,大古場貴,45,佐賀,51,B2,2.87,4.35,3.64,10.71,19.70,40.65,2021_2_19_24_1R,24,1R
6,1,4122,安東幸治,39,福岡,56,B1,4.70,22.22,3.70,14.81,26.03,27.92,2021_2_19_24_2R,24,2R
7,2,4355,小川広大,37,福岡,57,B1,3.84,17.72,4.13,12.50,35.92,28.19,2021_2_19_24_2R,24,2R
8,3,4656,大崎翔,33,兵庫,55,B1,4.85,28.33,4.11,22.22,32.70,23.19,2021_2_19_24_2R,24,2R
9,4,3164,森脇徹,60,山口,52,B1,3.33,11.11,0.00,0.00,23.31,31.16,2021_2_19_24_2R,24,2R
10,5,4424,松尾昂明,35,福岡,51,A2,5.97,43.85,5.79,42.42,24.44,29.01,2021_2_19_24_2R,24,2R
11,6,5011,高木圭大,23,長崎,52,B1,3.26,11.25,2.50,7.14,33.12,38.41,2021_2_19_24_2R,24,2R
12,1,4232,笠雅雄,37,福岡,61,B1,3.93,19.00,0.00,0.00,32.73,27.14,2021_2_19_24_3R,24,3R
13,2,4996,中尾智博,27,佐賀,52,B1,2.32,2.44,1.12,0.00,35.63,21.49,2021_2_19_24_3R,24,3R
14,3,4743,木村仁紀,28,滋賀,54,B1,5.20,22.52,6.07,42.86,36.60,33.33,2021_2_19_24_3R,24,3R
15,4,3878,胡本悟志,43,山口,51,B1,4.33,22.47,4.04,16.00,33.33,30.92,2021_2_19_24_3R,24,3R
16,5,3107,平岡重典,57,大阪,51,A2,4.87,28.72,3.36,12.82,35.29,32.45,2021_2_19_24_3R,24,3R
