,着,艇番,選手登番,選手名,モーター,ボート,展示,進入,スタートタイミング,場所,R,天気,風向,風量,波,日時,RaceID
0,1,2,3843,上之晃弘,66,84,7.01,2,0.19,24,1R,晴,南西,3,2,2022_8_11,2022_8_11_24_1R
1,2,1,2912,尾崎鉄也,13,81,7.03,1,0.27,24,1R,晴,南西,3,2,2022_8_11,2022_8_11_24_1R
2,3,6,4299,中島浩哉,80,80,7.12,6,0.17,24,1R,晴,南西,3,2,2022_8_11,2022_8_11_24_1R
3,4,3,4693,松下誉士,79,43,7.02,3,0.20,24,1R,晴,南西,3,2,2022_8_11,2022_8_11_24_1R
4,5,5,4106,坂井康嗣,76,15,7.07,5,0.21,24,1R,晴,南西,3,2,2022_8_11,2022_8_11_24_1R
5,1,1,3501,川上昇平,52,86,7.04,1,0.17,24,2R,晴,南西,4,3,2022_8_11,2022_8_11_24_2R
6,2,2,4248,岡本大,62,35,6.96,2,0.22,24,2R,晴,南西,4,3,2022_8_11,2022_8_11_24_2R
7,3,4,5086,本村大,70,78,7.04,4,0.18,24,2R,晴,南西,4,3,2022_8_11,2022_8_11_24_2R
8,4,5,3892,草場康幸,72,39,7.08,5,0.14,24,2R,晴,南西,4,3,2022_8_11,2022_8_11_24_2R
9,5,3,4004,山本浩輔,71,77,7.04,3,0.21,24,2R,晴,南西,4,3,2022_8_11,2022_8_11_24_2R
10,6,6,5055,眞鳥章太,11,34,7.06,6,0.22,24,2R,晴,南西,4,3,2022_8_11,2022_8_11_24_2R
11,1,4,4143,浦田晃嗣,45,31,7.05,4,0.02,24,3R,晴,南西,4,3,2022_8_11,2022_8_11_24_3R
12,2,6,4822,百武翔,17,36,7.02,6,0.14,24,3R,晴,南西,4,3,2022_8_11,2022_8_11_24_3R
13,3,1,3151,落合敬一,15,21,7.06,1,0.18,24,3R,晴,南西,4,3,2022_8_11,2022_8_11_24_3R
14,4,3,4705,吉川勇作,63,38,7.08,3,0.16,24,3R,晴,南西,4,3,2022_8_11,2022_8_11_24_3R
15,5,2,4241,大串重幸,61,22,7.08,2,0.13,24,3R,晴,南西,4,3,2022_8_11,2022_8_11_24_3R
16,6,5,3851,森田昭彦,14,17,7.08,5,0.17,24,3R,晴,南西,4,3,2022_8_11,2022_8_11_24_3R
17,1,1,4607,鶴田勇雄,18,14,7.03,1,0.10,24,4R,晴,南西,3,2,2022_8_11,2022_8_11_24_4R
18,2,6,4966,田川大貴,65,73,7.04,5,0.20,24,4R,晴,南西,3,2,2022_8_11,2022_8_11_24_4R
19,3,2,3906,飯山晃三,54,29,7.04,2,0.14,24,4R,晴,南西,3,2,2022_8_11,2022_8_11_24_4R
20,4,3,4352,下條雄太郎,12,24,7.04,3,0.13,24,4R,晴,南西,3,2,2022_8_11,2022_8_11_24_4R
21,5,5,4652,酒見峻介,77,75,7.02,6,0.24,24,4R,晴,南西,3,2,2022_8_11,2022_8_11_24_4R
22,6,4,4969,町田洸希,69,44,7.03,4,0.27,24,4R,晴,南西,3,2,2022_8_11,2022_8_11_24_4R
23,1,1,4553,坪口竜也,64,40,6.98,1,0.08,24,5R,曇り,南西,2,1,2022_8_11,2022_8_11_24_5R
24,2,6,3527,中嶋誠一郎,55,19,7.03,6,0.17,24,5R,曇り,南西,2,1,2022_8_11,2022_8_11_24_5R
25,3,2,4695,尾崎雄二,46,64,6.97,2,0.11,24,5R,曇り,南西,2,1,2022_8_11,2022_8_11_24_5R
26,4,4,4299,中島浩哉,80,80,7.09,4,0.09,24,5R,曇り,南西,2,1,2022_8_11,2022_8_11_24_5R
27,5,3,3964,宮地博士,67,76,7.07,3,0.07,24,5R,曇り,南西,2,1,2022_8_11,2022_8_11_24_5R
28,5,5,4259,真庭明志,49,30,7.06,5,0.11,24,5R,曇り,南西,2,1,2022_8_11,2022_8_11_24_5R
29,1,1,3944,山口裕二,75,25,7.03,1,0.06,24,6R,晴,南西,2,1,2022_8_11,2022_8_11_24_6R
30,2,2,4106,坂井康嗣,76,15,7.02,2,0.10,24,6R,晴,南西,2,1,2022_8_11,2022_8_11_24_6R
31,3,6,4171,榎幸司,60,18,7.04,6,0.13,24,6R,晴,南西,2,1,2022_8_11,2022_8_11_24_6R
32,4,4,4315,山崎昂介,78,33,7.01,4,0.11,24,6R,晴,南西,2,1,2022_8_11,2022_8_11_24_6R
33,5,5,5055,眞鳥章太,11,34,7.02,5,0.26,24,6R,晴,南西,2,1,2022_8_11,2022_8_11_24_6R
34,6,3,2912,尾崎鉄也,13,81,7.05,3,0.06,24,6R,晴,南西,2,1,2022_8_11,2022_8_11_24_6R
35,1,1,4498,宮本夏樹,16,41,7.00,1,0.22,24,7R,晴,南西,3,2,2022_8_11,2022_8_11_24_7R
36,2,3,4948,木場悠介,57,79,7.07,3,0.14,24,7R,晴,南西,3,2,2022_8_11,2022_8_11_24_7R
37,3,2,4004,山本浩輔,71,77,7.04,2,0.21,24,7R,晴,南西,3,2,2022_8_11,2022_8_11_24_7R
38,4,6,5086,本村大,70,78,7.05,6,0.21,24,7R,晴,南西,3,2,2022_8_11,2022_8_11_24_7R
