,着,艇番,選手登番,選手名,モーター,ボート,展示,進入,スタートタイミング,場所,R,天気,風向,風量,波,日時,3連単_結果,3連単_払戻,3連複_結果,3連複_払戻,2連単_結果,2連単_払戻,2連複_結果,2連複_払戻,RaceID
0,1,1,3841,佐々木和伸,33,144,6.82,1,0.08,22,1R,晴,東,2,2,2021_11_16,1-4-3,1230,1-3-4,410,1-4,320,1-4,250,2021_11_16_22_1R
1,2,4,3401,上田隆章,55,138,6.91,4,0.17,22,1R,晴,東,2,2,2021_11_16,1-4-3,1230,1-3-4,410,1-4,320,1-4,250,2021_11_16_22_1R
2,3,3,4331,三好勇人,72,134,6.87,3,0.10,22,1R,晴,東,2,2,2021_11_16,1-4-3,1230,1-3-4,410,1-4,320,1-4,250,2021_11_16_22_1R
3,4,2,3663,木山和幸,29,103,6.85,2,0.13,22,1R,晴,東,2,2,2021_11_16,1-4-3,1230,1-3-4,410,1-4,320,1-4,250,2021_11_16_22_1R
4,5,5,4393,田中孝明,23,153,6.80,5,0.17,22,1R,晴,東,2,2,2021_11_16,1-4-3,1230,1-3-4,410,1-4,320,1-4,250,2021_11_16_22_1R
5,6,6,4672,守屋大地,65,142,6.83,6,0.14,22,1R,晴,東,2,2,2021_11_16,1-4-3,1230,1-3-4,410,1-4,320,1-4,250,2021_11_16_22_1R
6,1,1,4549,小林文彦,61,111,6.82,1,0.07,22,2R,晴,南,1,2,2021_11_16,1-4-3,720,1-3-4,240,1-4,350,1-4,170,2021_11_16_22_2R
7,2,4,4584,村岡賢人,12,168,6.80,4,0.07,22,2R,晴,南,1,2,2021_11_16,1-4-3,720,1-3-4,240,1-4,350,1-4,170,2021_11_16_22_2R
8,3,3,4395,下河雅史,30,173,6.89,3,0.04,22,2R,晴,南,1,2,2021_11_16,1-4-3,720,1-3-4,240,1-4,350,1-4,170,2021_11_16_22_2R
9,4,2,3869,井芹大志,17,123,6.91,2,0.09,22,2R,晴,南,1,2,2021_11_16,1-4-3,720,1-3-4,240,1-4,350,1-4,170,2021_11_16_22_2R
10,5,5,3617,竹田広樹,45,101,6.78,5,0.17,22,2R,晴,南,1,2,2021_11_16,1-4-3,720,1-3-4,240,1-4,350,1-4,170,2021_11_16_22_2R
11,6,6,5207,高山敬悟,60,150,6.83,6,0.19,22,2R,晴,南,1,2,2021_11_16,1-4-3,720,1-3-4,240,1-4,350,1-4,170,2021_11_16_22_2R
