,艇番,選手登番,選手名,年齢,支部,体重,級別,全国勝率,全国2連率,当地勝率,当地2連率,モーター2連率,ボート2連率,RaceID,場所,R
0,1,4208,三浦永理,38,静岡,47,A2,6.32,48.12,6.67,55.56,27.75,37.80,2021_4_5_22_1R,22,1R
1,2,4984,森下愛梨,24,静岡,50,B1,4.08,22.73,3.79,21.05,30.46,30.99,2021_4_5_22_1R,22,1R
2,3,3845,中谷朋子,44,兵庫,47,A2,6.08,47.17,6.97,57.58,25.62,34.97,2021_4_5_22_1R,22,1R
3,4,5030,金子千穂,23,群馬,45,B1,1.98,4.44,2.24,0.00,31.75,32.35,2021_4_5_22_1R,22,1R
4,5,4998,中村かな,27,東京,47,B1,4.58,28.57,3.04,3.57,36.13,44.83,2021_4_5_22_1R,22,1R
5,6,4929,梅内夕貴,25,東京,47,B2,1.91,3.03,0.00,0.00,44.38,25.18,2021_4_5_22_1R,22,1R
6,1,4901,出口舞有,28,愛知,48,A2,5.77,41.09,5.94,41.94,39.88,22.14,2021_4_5_22_2R,22,2R
7,2,4845,前田紗希,28,埼玉,50,B1,5.42,32.89,5.13,34.21,30.54,26.12,2021_4_5_22_2R,22,2R
8,3,4525,真子奈津,32,福岡,47,B1,4.31,23.71,5.11,29.89,41.77,38.73,2021_4_5_22_2R,22,2R
9,4,4885,大山千広,25,福岡,48,A1,6.00,35.82,6.58,43.86,34.64,25.45,2021_4_5_22_2R,22,2R
10,5,5144,中尾彩香,19,福岡,49,B2,1.17,0.00,1.22,0.00,33.56,29.85,2021_4_5_22_2R,22,2R
11,6,4994,山本梨菜,23,佐賀,49,B1,3.82,12.33,3.83,13.89,28.48,25.98,2021_4_5_22_2R,22,2R
12,1,4304,藤崎小百,37,福岡,48,B1,5.76,42.31,5.90,40.00,29.25,37.50,2021_4_5_22_3R,22,3R
13,2,4433,川野芽唯,35,福岡,48,A1,5.83,40.17,5.65,38.60,29.80,36.59,2021_4_5_22_3R,22,3R
14,3,4893,渡邉真奈,30,東京,48,B1,4.60,30.77,3.00,6.25,21.17,21.90,2021_4_5_22_3R,22,3R
15,4,3188,日高逸子,59,福岡,47,B2,5.39,41.94,6.87,54.10,20.47,37.69,2021_4_5_22_3R,22,3R
16,5,4479,矢野真梨,32,山口,45,B1,3.98,22.73,0.00,0.00,28.86,46.21,2021_4_5_22_3R,22,3R
17,6,5116,金子七海,20,福井,46,B2,2.39,6.78,1.88,0.00,23.19,34.51,2021_4_5_22_3R,22,3R
18,1,4450,平高奈菜,33,香川,46,A1,6.96,51.20,6.00,11.11,51.18,21.48,2021_4_5_22_4R,22,4R
19,2,3604,武藤綾子,50,福岡,49,B1,4.33,18.48,4.04,18.37,24.18,40.74,2021_4_5_22_4R,22,4R
