,着,艇番,選手登番,選手名,モーター,ボート,展示,進入,スタートタイミング,場所,R,天気,風向,風量,波,日時,3連単_結果,3連単_払戻,3連複_結果,3連複_払戻,2連単_結果,2連単_払戻,2連複_結果,2連複_払戻,RaceID
0,1,5,4802,中田達也,17,32,6.90,5,0.14,24,1R,晴,東,3,2,2021_2_13,5-4-2,15750,2-4-5,1880,5-4,4760,4-5,1320,2021_2_13_24_1R
1,2,4,4504,前田将太,63,56,6.85,4,0.11,24,1R,晴,東,3,2,2021_2_13,5-4-2,15750,2-4-5,1880,5-4,4760,4-5,1320,2021_2_13_24_1R
2,3,2,4545,岡村慶太,69,12,6.93,3,0.16,24,1R,晴,東,3,2,2021_2_13,5-4-2,15750,2-4-5,1880,5-4,4760,4-5,1320,2021_2_13_24_1R
3,4,6,4932,新開航,53,60,6.95,6,0.19,24,1R,晴,東,3,2,2021_2_13,5-4-2,15750,2-4-5,1880,5-4,4760,4-5,1320,2021_2_13_24_1R
4,5,1,3257,田頭実,55,52,6.86,1,0.17,24,1R,晴,東,3,2,2021_2_13,5-4-2,15750,2-4-5,1880,5-4,4760,4-5,1320,2021_2_13_24_1R
5,6,3,3265,今村暢孝,30,75,6.92,2,0.15,24,1R,晴,東,3,2,2021_2_13,5-4-2,15750,2-4-5,1880,5-4,4760,4-5,1320,2021_2_13_24_1R
6,1,1,4522,古澤光紀,38,73,6.85,3,0.15,24,2R,晴,東,2,1,2021_2_13,1-5-6,10190,1-5-6,2490,1-5,2410,1-5,2500,2021_2_13_24_2R
7,2,5,4112,大久保信一郎,11,71,6.84,6,0.16,24,2R,晴,東,2,1,2021_2_13,1-5-6,10190,1-5-6,2490,1-5,2410,1-5,2500,2021_2_13_24_2R
8,3,6,3623,深川真二,27,64,6.89,1,0.18,24,2R,晴,東,2,1,2021_2_13,1-5-6,10190,1-5-6,2490,1-5,2410,1-5,2500,2021_2_13_24_2R
9,4,3,4136,江夏満,66,21,6.91,5,0.17,24,2R,晴,東,2,1,2021_2_13,1-5-6,10190,1-5-6,2490,1-5,2410,1-5,2500,2021_2_13_24_2R
10,5,2,4521,小池公生,60,38,6.86,4,0.22,24,2R,晴,東,2,1,2021_2_13,1-5-6,10190,1-5-6,2490,1-5,2410,1-5,2500,2021_2_13_24_2R
11,6,4,3473,石川真二,24,63,6.93,2,0.15,24,2R,晴,東,2,1,2021_2_13,1-5-6,10190,1-5-6,2490,1-5,2410,1-5,2500,2021_2_13_24_2R
12,1,1,4171,榎幸司,67,11,6.84,1,0.08,24,3R,晴,東,2,1,2021_2_13,1-2-5,1390,1-2-5,910,1-2,220,1-2,160,2021_2_13_24_3R
13,2,2,4148,枝尾賢,18,16,6.81,2,0.13,24,3R,晴,東,2,1,2021_2_13,1-2-5,1390,1-2-5,910,1-2,220,1-2,160,2021_2_13_24_3R
14,3,5,3284,渡邊伸太郎,43,46,6.86,5,0.32,24,3R,晴,東,2,1,2021_2_13,1-2-5,1390,1-2-5,910,1-2,220,1-2,160,2021_2_13_24_3R
15,4,3,4189,川上剛,52,67,6.84,3,0.16,24,3R,晴,東,2,1,2021_2_13,1-2-5,1390,1-2-5,910,1-2,220,1-2,160,2021_2_13_24_3R
16,5,4,4433,川野芽唯,13,13,6.85,4,0.24,24,3R,晴,東,2,1,2021_2_13,1-2-5,1390,1-2-5,910,1-2,220,1-2,160,2021_2_13_24_3R
17,6,6,4102,益田啓司,12,39,6.82,6,0.32,24,3R,晴,東,2,1,2021_2_13,1-2-5,1390,1-2-5,910,1-2,220,1-2,160,2021_2_13_24_3R
18,1,6,4715,村上遼,58,26,6.81,6,0.07,24,4R,晴,東,4,3,2021_2_13,6-2-4,38960,2-4-6,7070,6-2,6470,2-6,3450,2021_2_13_24_4R
19,2,2,4544,松田大志郎,36,43,6.82,2,0.19,24,4R,晴,東,4,3,2021_2_13,6-2-4,38960,2-4-6,7070,6-2,6470,2-6,3450,2021_2_13_24_4R
20,3,4,4101,三井所尊春,37,62,6.88,4,0.23,24,4R,晴,東,4,3,2021_2_13,6-2-4,38960,2-4-6,7070,6-2,6470,2-6,3450,2021_2_13_24_4R
21,4,5,4530,小野生奈,65,35,6.92,5,0.17,24,4R,晴,東,4,3,2021_2_13,6-2-4,38960,2-4-6,7070,6-2,6470,2-6,3450,2021_2_13_24_4R
22,5,3,4287,今井貴士,75,48,6.88,3,0.15,24,4R,晴,東,4,3,2021_2_13,6-2-4,38960,2-4-6,7070,6-2,6470,2-6,3450,2021_2_13_24_4R
23,6,1,4445,宮地元輝,59,66,6.81,1,0.16,24,4R,晴,東,4,3,2021_2_13,6-2-4,38960,2-4-6,7070,6-2,6470,2-6,3450,2021_2_13_24_4R
24,1,1,4566,塩田北斗,57,36,6.85,1,0.16,24,5R,晴,東,3,2,2021_2_13,1-2-3,900,1-2-3,460,1-2,330,1-2,310,2021_2_13_24_5R
25,2,2,4831,羽野直也,72,29,6.89,2,0.16,24,5R,晴,東,3,2,2021_2_13,1-2-3,900,1-2-3,460,1-2,330,1-2,310,2021_2_13_24_5R
26,3,3,3514,山一鉄也,50,54,6.81,3,0.13,24,5R,晴,東,3,2,2021_2_13,1-2-3,900,1-2-3,460,1-2,330,1-2,310,2021_2_13_24_5R
27,4,6,3349,吉田一郎,76,49,6.81,6,0.07,24,5R,晴,東,3,2,2021_2_13,1-2-3,900,1-2-3,460,1-2,330,1-2,310,2021_2_13_24_5R
28,5,5,4174,赤坂俊輔,70,17,6.84,5,0.10,24,5R,晴,東,3,2,2021_2_13,1-2-3,900,1-2-3,460,1-2,330,1-2,310,2021_2_13_24_5R
29,6,4,4932,新開航,53,60,6.90,4,0.14,24,5R,晴,東,3,2,2021_2_13,1-2-3,900,1-2-3,460,1-2,330,1-2,310,2021_2_13_24_5R
30,1,1,4350,篠崎元志,15,25,6.83,1,0.09,24,6R,晴,東,4,3,2021_2_13,1-3-6,760,1-3-6,440,1-3,240,1-3,260,2021_2_13_24_6R
31,2,3,4351,里岡右貴,48,37,6.83,3,0.07,24,6R,晴,東,4,3,2021_2_13,1-3-6,760,1-3-6,440,1-3,240,1-3,260,2021_2_13_24_6R
32,3,6,4352,下條雄太郎,14,47,6.87,6,0.12,24,6R,晴,東,4,3,2021_2_13,1-3-6,760,1-3-6,440,1-3,240,1-3,260,2021_2_13_24_6R
33,4,2,4556,竹井奈美,73,45,6.81,2,0.12,24,6R,晴,東,4,3,2021_2_13,1-3-6,760,1-3-6,440,1-3,240,1-3,260,2021_2_13_24_6R
34,5,5,3576,白水勝也,35,68,6.83,5,0.13,24,6R,晴,東,4,3,2021_2_13,1-3-6,760,1-3-6,440,1-3,240,1-3,260,2021_2_13_24_6R
35,6,4,4521,小池公生,60,38,6.84,4,0.13,24,6R,晴,東,4,3,2021_2_13,1-3-6,760,1-3-6,440,1-3,240,1-3,260,2021_2_13_24_6R
36,1,1,4477,篠崎仁志,29,72,6.84,1,0.09,24,7R,晴,北東,3,2,2021_2_13,1-2-4,690,1-2-4,360,1-2,270,1-2,260,2021_2_13_24_7R
37,2,2,4256,渡辺浩司,32,70,6.84,2,0.07,24,7R,晴,北東,3,2,2021_2_13,1-2-4,690,1-2-4,360,1-2,270,1-2,260,2021_2_13_24_7R
38,3,4,4148,枝尾賢,18,16,6.82,4,0.11,24,7R,晴,北東,3,2,2021_2_13,1-2-4,690,1-2-4,360,1-2,270,1-2,260,2021_2_13_24_7R
39,4,5,4848,仲谷颯仁,23,19,6.83,5,0.11,24,7R,晴,北東,3,2,2021_2_13,1-2-4,690,1-2-4,360,1-2,270,1-2,260,2021_2_13_24_7R
40,5,3,4545,岡村慶太,69,12,6.85,3,0.09,24,7R,晴,北東,3,2,2021_2_13,1-2-4,690,1-2-4,360,1-2,270,1-2,260,2021_2_13_24_7R
41,6,6,4451,松崎祐太郎,20,27,6.87,6,0.12,24,7R,晴,北東,3,2,2021_2_13,1-2-4,690,1-2-4,360,1-2,270,1-2,260,2021_2_13_24_7R
42,1,2,4504,前田将太,63,56,6.83,2,0.24,24,8R,晴,南東,1,1,2021_2_13,2-1-6,18770,1-2-6,1980,2-1,1930,1-2,200,2021_2_13_24_8R
43,2,1,4500,山田康二,62,44,6.83,1,0.18,24,8R,晴,南東,1,1,2021_2_13,2-1-6,18770,1-2-6,1980,2-1,1930,1-2,200,2021_2_13_24_8R
44,3,6,4447,深川麻奈美,71,40,6.91,6,0.14,24,8R,晴,南東,1,1,2021_2_13,2-1-6,18770,1-2-6,1980,2-1,1930,1-2,200,2021_2_13_24_8R
