,着,艇番,選手登番,選手名,モーター,ボート,展示,進入,スタートタイミング,場所,R,天気,風向,風量,波,日時,3連単_結果,3連単_払戻,3連複_結果,3連複_払戻,2連単_結果,2連単_払戻,2連複_結果,2連複_払戻,RaceID
0,1,2,4549,小林文彦,35,169,6.83,4,0.09,22,1R,晴,北,2,2,2022_2_9,2-5-6,30710,2-5-6,7760,2-5,4490,2-5,2370,2022_2_9_22_1R
1,2,5,4848,仲谷颯仁,56,140,6.85,2,0.04,22,1R,晴,北,2,2,2022_2_9,2-5-6,30710,2-5-6,7760,2-5,4490,2-5,2370,2022_2_9_22_1R
2,3,6,3574,大神康司,58,151,6.89,3,0.06,22,1R,晴,北,2,2,2022_2_9,2-5-6,30710,2-5-6,7760,2-5,4490,2-5,2370,2022_2_9_22_1R
3,4,1,4892,柴田直哉,69,143,6.76,1,0.12,22,1R,晴,北,2,2,2022_2_9,2-5-6,30710,2-5-6,7760,2-5,4490,2-5,2370,2022_2_9_22_1R
4,5,3,4256,渡辺浩司,17,116,6.76,5,0.09,22,1R,晴,北,2,2,2022_2_9,2-5-6,30710,2-5-6,7760,2-5,4490,2-5,2370,2022_2_9_22_1R
5,6,4,4330,奈須啓太,68,163,6.78,6,0.10,22,1R,晴,北,2,2,2022_2_9,2-5-6,30710,2-5-6,7760,2-5,4490,2-5,2370,2022_2_9_22_1R
6,1,6,4189,川上剛,37,110,6.85,2,0.13,22,2R,晴,北,2,2,2022_2_9,6-2-4,3080,2-4-6,660,6-2,1610,2-6,820,2022_2_9_22_2R
7,2,2,3944,山口裕二,75,146,6.85,3,0.15,22,2R,晴,北,2,2,2022_2_9,6-2-4,3080,2-4-6,660,6-2,1610,2-6,820,2022_2_9_22_2R
8,3,4,4102,益田啓司,30,132,6.78,5,0.13,22,2R,晴,北,2,2,2022_2_9,6-2-4,3080,2-4-6,660,6-2,1610,2-6,820,2022_2_9_22_2R
9,4,1,4773,中川りな,41,153,6.82,1,0.19,22,2R,晴,北,2,2,2022_2_9,6-2-4,3080,2-4-6,660,6-2,1610,2-6,820,2022_2_9_22_2R
10,5,5,4424,松尾昂明,46,142,6.81,6,0.13,22,2R,晴,北,2,2,2022_2_9,6-2-4,3080,2-4-6,660,6-2,1610,2-6,820,2022_2_9_22_2R
11,1,3,4566,塩田北斗,42,121,6.85,4,0.21,22,3R,晴,北,2,2,2022_2_9,3-1-4,4890,1-3-4,1010,3-1,1560,1-3,580,2022_2_9_22_3R
12,2,1,4193,郷原章平,55,150,6.79,1,0.09,22,3R,晴,北,2,2,2022_2_9,3-1-4,4890,1-3-4,1010,3-1,1560,1-3,580,2022_2_9_22_3R
13,3,4,4451,松崎祐太郎,57,111,6.84,5,0.24,22,3R,晴,北,2,2,2022_2_9,3-1-4,4890,1-3-4,1010,3-1,1560,1-3,580,2022_2_9_22_3R
14,4,6,5008,羽野諒,59,137,6.77,6,0.18,22,3R,晴,北,2,2,2022_2_9,3-1-4,4890,1-3-4,1010,3-1,1560,1-3,580,2022_2_9_22_3R
15,5,5,3265,今村暢孝,52,172,6.88,2,0.14,22,3R,晴,北,2,2,2022_2_9,3-1-4,4890,1-3-4,1010,3-1,1560,1-3,580,2022_2_9_22_3R
16,6,2,4364,池永太,14,173,6.80,3,0.16,22,3R,晴,北,2,2,2022_2_9,3-1-4,4890,1-3-4,1010,3-1,1560,1-3,580,2022_2_9_22_3R
17,1,6,3473,石川真二,29,136,6.84,2,0.11,22,4R,晴,北東,2,2,2022_2_9,6-4-1,37490,1-4-6,2340,6-4,7340,4-6,3480,2022_2_9_22_4R
18,2,4,4614,石倉洋行,24,144,6.76,5,0.14,22,4R,晴,北東,2,2,2022_2_9,6-4-1,37490,1-4-6,2340,6-4,7340,4-6,3480,2022_2_9_22_4R
19,3,1,4932,新開航,16,113,6.78,1,0.06,22,4R,晴,北東,2,2,2022_2_9,6-4-1,37490,1-4-6,2340,6-4,7340,4-6,3480,2022_2_9_22_4R
20,4,3,4402,乙藤智史,62,164,6.79,4,0.16,22,4R,晴,北東,2,2,2022_2_9,6-4-1,37490,1-4-6,2340,6-4,7340,4-6,3480,2022_2_9_22_4R
21,5,2,4136,江夏満,21,170,6.76,3,0.19,22,4R,晴,北東,2,2,2022_2_9,6-4-1,37490,1-4-6,2340,6-4,7340,4-6,3480,2022_2_9_22_4R
22,6,5,3898,平田忠則,72,155,6.78,6,0.21,22,4R,晴,北東,2,2,2022_2_9,6-4-1,37490,1-4-6,2340,6-4,7340,4-6,3480,2022_2_9_22_4R
23,1,2,4330,奈須啓太,68,163,6.77,2,0.04,22,5R,晴,北,2,2,2022_2_9,2-4-6,7130,2-4-6,1850,2-4,1790,2-4,1050,2022_2_9_22_5R
24,2,4,4504,前田将太,45,147,6.75,4,0.09,22,5R,晴,北,2,2,2022_2_9,2-4-6,7130,2-4-6,1850,2-4,1790,2-4,1050,2022_2_9_22_5R
25,3,6,4351,里岡右貴,60,131,6.76,6,0.11,22,5R,晴,北,2,2,2022_2_9,2-4-6,7130,2-4-6,1850,2-4,1790,2-4,1050,2022_2_9_22_5R
26,4,3,4503,上野真之介,43,120,6.77,3,0.02,22,5R,晴,北,2,2,2022_2_9,2-4-6,7130,2-4-6,1850,2-4,1790,2-4,1050,2022_2_9_22_5R
27,5,5,4590,渡邉優美,49,138,6.81,5,0.22,22,5R,晴,北,2,2,2022_2_9,2-4-6,7130,2-4-6,1850,2-4,1790,2-4,1050,2022_2_9_22_5R
28,6,1,5029,中亮太,61,128,6.81,1,0.30,22,5R,晴,北,2,2,2022_2_9,2-4-6,7130,2-4-6,1850,2-4,1790,2-4,1050,2022_2_9_22_5R
29,1,2,4802,中田達也,28,135,6.85,2,0.15,22,6R,晴,北東,3,3,2022_2_9,2-1-4,6070,1-2-4,940,2-1,2020,1-2,770,2022_2_9_22_6R
30,2,1,5142,常住蓮,44,152,6.80,1,0.10,22,6R,晴,北東,3,3,2022_2_9,2-1-4,6070,1-2-4,940,2-1,2020,1-2,770,2022_2_9_22_6R
31,3,4,4155,長野壮志郎,27,171,6.80,4,0.25,22,6R,晴,北東,3,3,2022_2_9,2-1-4,6070,1-2-4,940,2-1,2020,1-2,770,2022_2_9_22_6R
32,4,3,3623,深川真二,32,118,6.83,3,0.18,22,6R,晴,北東,3,3,2022_2_9,2-1-4,6070,1-2-4,940,2-1,2020,1-2,770,2022_2_9_22_6R
33,5,5,4892,柴田直哉,69,143,6.82,5,0.25,22,6R,晴,北東,3,3,2022_2_9,2-1-4,6070,1-2-4,940,2-1,2020,1-2,770,2022_2_9_22_6R
34,6,6,3514,山一鉄也,19,162,6.83,6,0.21,22,6R,晴,北東,3,3,2022_2_9,2-1-4,6070,1-2-4,940,2-1,2020,1-2,770,2022_2_9_22_6R
