,艇番,選手登番,選手名,年齢,支部,体重,級別,全国勝率,全国2連率,当地勝率,当地2連率,モーター2連率,ボート2連率,RaceID,場所,R
0,1,4445,宮地元輝,33,佐賀,55,A1,7.20,54.55,6.85,53.17,34.15,28.04,2020_2_15_23_1R,23,1R
1,2,4330,奈須啓太,36,福岡,50,A1,5.82,38.46,6.17,51.22,32.52,31.80,2020_2_15_23_1R,23,1R
2,3,4096,石橋道友,38,長崎,53,A1,6.47,47.93,6.97,54.84,37.21,38.89,2020_2_15_23_1R,23,1R
3,4,4363,大野芳顕,34,福岡,50,A1,6.51,48.39,6.86,51.72,33.05,28.92,2020_2_15_23_1R,23,1R
4,5,4171,榎幸司,37,長崎,52,A1,6.64,45.36,6.60,60.00,29.13,31.00,2020_2_15_23_1R,23,1R
5,6,3284,渡邊伸太,52,佐賀,53,A1,6.67,50.70,6.98,56.91,39.53,38.31,2020_2_15_23_1R,23,1R
6,1,4521,小池公生,32,福岡,50,A1,6.20,40.63,5.47,33.33,40.60,29.67,2020_2_15_23_2R,23,2R
7,2,4294,古賀繁輝,33,佐賀,54,A1,6.91,48.82,6.66,50.65,35.94,38.62,2020_2_15_23_2R,23,2R
8,3,4256,渡辺浩司,36,福岡,51,A1,6.67,49.00,6.61,42.42,30.33,31.58,2020_2_15_23_2R,23,2R
9,4,4932,新開航,24,福岡,51,A1,6.59,50.72,0.00,0.00,34.17,38.60,2020_2_15_23_2R,23,2R
10,5,4737,竹井貴史,28,福岡,52,A1,6.68,49.56,6.65,48.65,43.65,34.42,2020_2_15_23_2R,23,2R
11,6,4885,大山千広,24,福岡,46,A1,7.06,50.45,5.19,26.92,25.42,34.42,2020_2_15_23_2R,23,2R
12,1,4530,小野生奈,31,福岡,45,A1,6.40,40.00,7.07,51.72,41.32,37.32,2020_2_15_23_3R,23,3R
13,2,4531,武富智亮,31,佐賀,51,A1,5.87,40.57,6.27,46.84,33.06,29.69,2020_2_15_23_3R,23,3R
14,3,3360,原田富士,50,福岡,54,A1,6.06,45.16,7.00,56.67,37.01,29.36,2020_2_15_23_3R,23,3R
15,4,4174,赤坂俊輔,37,長崎,50,A1,7.24,58.54,5.08,7.69,36.13,31.96,2020_2_15_23_3R,23,3R
16,5,4347,魚谷香織,34,福岡,44,A1,6.23,45.05,6.26,47.37,28.45,33.98,2020_2_15_23_3R,23,3R
17,6,4590,渡邉優美,27,福岡,50,A1,5.93,40.83,6.64,56.90,32.81,38.92,2020_2_15_23_3R,23,3R
18,1,4433,川野芽唯,33,福岡,46,A1,5.93,39.37,6.47,46.55,40.48,33.96,2020_2_15_23_4R,23,4R
19,2,4148,枝尾賢,38,福岡,51,A1,6.95,54.47,5.83,45.83,41.60,34.33,2020_2_15_23_4R,23,4R
20,3,4413,水摩敦,33,福岡,50,A1,6.57,49.65,6.82,50.00,28.23,39.23,2020_2_15_23_4R,23,4R
21,4,4503,上野真之,31,佐賀,52,A1,7.73,60.27,7.60,62.28,31.45,36.45,2020_2_15_23_4R,23,4R
22,5,4364,池永太,34,福岡,55,A1,6.81,47.79,6.90,40.00,27.19,35.24,2020_2_15_23_4R,23,4R
23,6,4136,江夏満,39,福岡,54,A1,7.17,54.92,6.26,46.15,31.03,43.52,2020_2_15_23_4R,23,4R
24,1,4566,塩田北斗,32,福岡,53,A1,6.45,46.83,7.05,57.14,32.74,38.89,2020_2_15_23_5R,23,5R
25,2,4072,森永淳,39,佐賀,50,A1,5.72,39.05,7.17,61.33,25.60,32.52,2020_2_15_23_5R,23,5R
26,3,4296,岡崎恭裕,33,福岡,50,A1,6.92,46.21,8.88,75.00,27.34,35.27,2020_2_15_23_5R,23,5R
27,4,3783,瓜生正義,43,福岡,51,A1,7.28,46.34,8.33,88.89,28.91,33.66,2020_2_15_23_5R,23,5R
28,5,4556,竹井奈美,30,福岡,45,A1,6.36,49.61,7.00,53.85,36.07,38.86,2020_2_15_23_5R,23,5R
29,6,4351,里岡右貴,33,福岡,53,A1,6.62,50.88,5.70,34.78,34.65,32.55,2020_2_15_23_5R,23,5R
30,1,4101,三井所尊,40,佐賀,51,A1,7.11,55.34,7.20,61.90,35.16,28.37,2020_2_15_23_6R,23,6R
31,2,4885,大山千広,24,福岡,46,A1,7.06,50.45,5.19,26.92,25.42,34.42,2020_2_15_23_6R,23,6R
32,3,4402,乙藤智史,35,福岡,54,A1,5.38,31.96,7.48,52.38,49.17,32.23,2020_2_15_23_6R,23,6R
33,4,4371,西山貴浩,32,福岡,53,A1,7.29,51.13,4.50,50.00,41.67,30.77,2020_2_15_23_6R,23,6R
34,5,4350,篠崎元志,33,福岡,52,A1,7.50,48.82,8.58,75.00,39.45,41.06,2020_2_15_23_6R,23,6R
35,6,4330,奈須啓太,36,福岡,50,A1,5.82,38.46,6.17,51.22,32.52,31.80,2020_2_15_23_6R,23,6R
36,1,4531,武富智亮,31,佐賀,51,A1,5.87,40.57,6.27,46.84,33.06,29.69,2020_2_15_23_7R,23,7R
37,2,4171,榎幸司,37,長崎,52,A1,6.64,45.36,6.60,60.00,29.13,31.00,2020_2_15_23_7R,23,7R
38,3,4189,川上剛,38,福岡,54,A1,6.05,42.06,6.18,41.07,54.46,34.74,2020_2_15_23_7R,23,7R
39,4,3188,日高逸子,58,福岡,47,A1,6.66,48.99,6.29,46.15,40.19,41.97,2020_2_15_23_7R,23,7R
40,5,4932,新開航,24,福岡,51,A1,6.59,50.72,0.00,0.00,34.17,38.60,2020_2_15_23_7R,23,7R
41,6,4497,桑原悠,32,長崎,50,A1,7.61,58.77,6.73,63.64,31.50,32.42,2020_2_15_23_7R,23,7R
42,1,3514,山一鉄也,52,福岡,51,A1,6.83,56.00,6.52,48.15,45.05,32.55,2020_2_15_23_8R,23,8R
43,2,4347,魚谷香織,34,福岡,44,A1,6.23,45.05,6.26,47.37,28.45,33.98,2020_2_15_23_8R,23,8R
44,3,4503,上野真之,31,佐賀,52,A1,7.73,60.27,7.60,62.28,31.45,36.45,2020_2_15_23_8R,23,8R
45,4,4521,小池公生,32,福岡,50,A1,6.20,40.63,5.47,33.33,40.60,29.67,2020_2_15_23_8R,23,8R
46,5,4096,石橋道友,38,長崎,53,A1,6.47,47.93,6.97,54.84,37.21,38.89,2020_2_15_23_8R,23,8R
47,6,4522,古澤光紀,32,福岡,53,A1,6.30,43.86,6.59,48.15,35.65,35.16,2020_2_15_23_8R,23,8R
48,1,4287,今井貴士,35,福岡,56,A1,6.40,45.24,8.17,74.29,33.07,41.58,2020_2_15_23_9R,23,9R
49,2,3623,深川真二,45,佐賀,51,A1,7.27,58.33,7.59,67.86,37.29,31.34,2020_2_15_23_9R,23,9R
50,3,4433,川野芽唯,33,福岡,46,A1,5.93,39.37,6.47,46.55,40.48,32.55,2020_2_15_23_9R,23,9R
51,4,3944,山口裕二,40,長崎,53,A1,6.75,54.14,6.57,40.54,30.83,34.86,2020_2_15_23_9R,23,9R
52,5,3360,原田富士,50,福岡,54,A1,6.06,45.16,7.00,56.67,37.01,29.36,2020_2_15_23_9R,23,9R
53,6,4296,岡崎恭裕,33,福岡,50,A1,6.92,46.21,8.88,75.00,27.34,35.27,2020_2_15_23_9R,23,9R
54,1,4256,渡辺浩司,36,福岡,51,A1,6.67,49.00,6.61,42.42,30.33,31.58,2020_2_15_23_10R,23,10R
55,2,4070,中村亮太,39,長崎,53,A1,6.51,48.67,7.48,66.67,30.43,28.85,2020_2_15_23_10R,23,10R
56,3,3783,瓜生正義,43,福岡,51,A1,7.28,46.34,8.33,88.89,28.91,33.66,2020_2_15_23_10R,23,10R
