,着,艇番,選手登番,選手名,モーター,ボート,展示,進入,スタートタイミング,場所,R,天気,風向,風量,波,日時,RaceID
0,1,1,4351,里岡右貴,27,169,6.93,1,0.20,22,1R,晴,北東,3,3,2021_6_25,2021_6_25_22_1R
1,2,6,4551,三川昂暁,52,122,6.94,6,0.20,22,1R,晴,北東,3,3,2021_6_25,2021_6_25_22_1R
2,3,2,4881,檀将太,47,154,6.87,2,0.34,22,1R,晴,北東,3,3,2021_6_25,2021_6_25_22_1R
3,4,3,5104,山田丈,65,134,6.99,3,0.26,22,1R,晴,北東,3,3,2021_6_25,2021_6_25_22_1R
4,5,4,4272,大場広孝,57,145,6.95,4,0.21,22,1R,晴,北東,3,3,2021_6_25,2021_6_25_22_1R
5,6,5,4668,楠本晃嗣,33,116,6.95,5,0.23,22,1R,晴,北東,3,3,2021_6_25,2021_6_25_22_1R
6,1,4,3576,白水勝也,40,158,6.89,4,0.12,22,2R,晴,北,3,3,2021_6_25,2021_6_25_22_2R
7,2,2,4060,島田一生,54,101,6.86,2,0.12,22,2R,晴,北,3,3,2021_6_25,2021_6_25_22_2R
8,3,6,4614,石倉洋行,14,104,6.92,6,0.10,22,2R,晴,北,3,3,2021_6_25,2021_6_25_22_2R
9,4,1,4749,山口貢輝,17,130,6.87,1,0.17,22,2R,晴,北,3,3,2021_6_25,2021_6_25_22_2R
10,5,5,4899,占部一真,16,106,6.88,5,0.14,22,2R,晴,北,3,3,2021_6_25,2021_6_25_22_2R
11,6,3,4355,小川広大,23,174,6.93,3,0.23,22,2R,晴,北,3,3,2021_6_25,2021_6_25_22_2R
12,1,2,3804,中渡修作,66,114,6.91,2,0.11,22,3R,晴,北東,3,3,2021_6_25,2021_6_25_22_3R
13,2,5,4193,郷原章平,45,123,6.92,4,0.10,22,3R,晴,北東,3,3,2021_6_25,2021_6_25_22_3R
14,3,3,5031,渡辺空依,63,105,6.90,3,0.09,22,3R,晴,北東,3,3,2021_6_25,2021_6_25_22_3R
15,4,4,5022,伊藤尚汰,18,140,6.84,5,0.13,22,3R,晴,北東,3,3,2021_6_25,2021_6_25_22_3R
16,5,6,4864,小川日紀太,72,168,6.92,6,0.15,22,3R,晴,北東,3,3,2021_6_25,2021_6_25_22_3R
17,6,1,5093,浦野海,15,128,6.94,1,0.07,22,3R,晴,北東,3,3,2021_6_25,2021_6_25_22_3R
18,1,1,4632,長尾京志郎,59,138,6.89,1,0.11,22,4R,晴,北,3,3,2021_6_25,2021_6_25_22_4R
19,2,2,4802,中田達也,50,103,6.84,2,0.11,22,4R,晴,北,3,3,2021_6_25,2021_6_25_22_4R
