,着,艇番,選手登番,選手名,モーター,ボート,展示,進入,スタートタイミング,場所,R,天気,風向,風量,波,日時,3連単_結果,3連単_払戻,3連複_結果,3連複_払戻,2連単_結果,2連単_払戻,2連複_結果,2連複_払戻,RaceID
0,1,1,4213,重富伸也,56,40,6.66,1,0.09,24,1R,晴,北,3,2,2021_12_4,1-2-4,1990,1-2-4,780,1-2,370,1-2,290,2021_12_4_24_1R
1,2,2,5142,常住蓮,62,50,6.76,2,0.09,24,1R,晴,北,3,2,2021_12_4,1-2-4,1990,1-2-4,780,1-2,370,1-2,290,2021_12_4_24_1R
2,3,4,5163,清水愛海,30,17,6.76,4,0.18,24,1R,晴,北,3,2,2021_12_4,1-2-4,1990,1-2-4,780,1-2,370,1-2,290,2021_12_4_24_1R
3,4,3,4252,松下哲也,70,35,6.79,3,0.09,24,1R,晴,北,3,2,2021_12_4,1-2-4,1990,1-2-4,780,1-2,370,1-2,290,2021_12_4_24_1R
4,5,6,4420,津久井拓也,28,58,6.83,6,0.27,24,1R,晴,北,3,2,2021_12_4,1-2-4,1990,1-2-4,780,1-2,370,1-2,290,2021_12_4_24_1R
5,6,5,4491,田中堅,11,22,6.84,5,0.25,24,1R,晴,北,3,2,2021_12_4,1-2-4,1990,1-2-4,780,1-2,370,1-2,290,2021_12_4_24_1R
6,1,4,4304,藤崎小百合,29,48,6.76,5,0.08,24,2R,晴,北東,2,1,2021_12_4,4-5-2,27100,2-4-5,5430,4-5,4750,4-5,4070,2021_12_4_24_2R
7,2,5,4248,岡本大,33,51,6.80,3,0.27,24,2R,晴,北東,2,1,2021_12_4,4-5-2,27100,2-4-5,5430,4-5,4750,4-5,4070,2021_12_4_24_2R
8,3,2,4315,山崎昂介,67,41,6.78,2,0.14,24,2R,晴,北東,2,1,2021_12_4,4-5-2,27100,2-4-5,5430,4-5,4750,4-5,4070,2021_12_4_24_2R
9,4,1,3614,谷勝幸,66,73,6.78,1,0.16,24,2R,晴,北東,2,1,2021_12_4,4-5-2,27100,2-4-5,5430,4-5,4750,4-5,4070,2021_12_4_24_2R
10,5,3,4718,北川太一,53,16,6.76,6,0.12,24,2R,晴,北東,2,1,2021_12_4,4-5-2,27100,2-4-5,5430,4-5,4750,4-5,4070,2021_12_4_24_2R
11,6,6,3297,藤丸光一,72,60,6.77,4,0.18,24,2R,晴,北東,2,1,2021_12_4,4-5-2,27100,2-4-5,5430,4-5,4750,4-5,4070,2021_12_4_24_2R
12,1,2,4350,篠崎元志,38,32,6.80,2,0.16,24,3R,晴,北東,1,1,2021_12_4,2-3-4,540,2-3-4,230,2-3,270,2-3,170,2021_12_4_24_3R
13,2,3,3622,山崎智也,31,37,6.86,3,0.24,24,3R,晴,北東,1,1,2021_12_4,2-3-4,540,2-3-4,230,2-3,270,2-3,170,2021_12_4_24_3R
14,3,4,4521,小池公生,59,74,6.78,4,0.26,24,3R,晴,北東,1,1,2021_12_4,2-3-4,540,2-3-4,230,2-3,270,2-3,170,2021_12_4_24_3R
15,4,6,4224,大橋栄里佳,20,24,6.81,6,0.21,24,3R,晴,北東,1,1,2021_12_4,2-3-4,540,2-3-4,230,2-3,270,2-3,170,2021_12_4_24_3R
16,5,5,3843,上之晃弘,23,55,6.86,5,0.26,24,3R,晴,北東,1,1,2021_12_4,2-3-4,540,2-3-4,230,2-3,270,2-3,170,2021_12_4_24_3R
17,6,1,4969,町田洸希,69,36,6.86,1,0.22,24,3R,晴,北東,1,1,2021_12_4,2-3-4,540,2-3-4,230,2-3,270,2-3,170,2021_12_4_24_3R
18,1,3,4208,三浦永理,51,53,6.79,3,0.12,24,4R,晴,東,1,1,2021_12_4,3-1-5,1660,1-3-5,260,3-1,860,1-3,170,2021_12_4_24_4R
