,艇番,選手登番,選手名,年齢,支部,体重,級別,全国勝率,全国2連率,当地勝率,当地2連率,モーター2連率,ボート2連率,RaceID,場所,R
0,1,3284,渡邊伸太,51,佐賀,53,A1,6.62,51.16,6.91,56.15,0.00,35.63,2019_8_14_23_1R,23,1R
1,2,3051,山口俊英,56,佐賀,52,B1,4.65,27.72,5.14,28.57,0.00,34.83,2019_8_14_23_1R,23,1R
2,3,4092,岡部大輔,38,佐賀,52,B1,5.08,32.26,5.35,38.27,0.00,40.24,2019_8_14_23_1R,23,1R
3,4,3211,北川敏弘,57,佐賀,52,B1,5.00,26.74,5.35,30.77,0.00,24.72,2019_8_14_23_1R,23,1R
4,5,5015,高橋竜矢,21,広島,53,B1,4.27,22.54,3.78,11.11,0.00,42.86,2019_8_14_23_1R,23,1R
5,6,4996,中尾智博,26,佐賀,53,B2,2.36,3.57,1.54,0.00,0.00,39.29,2019_8_14_23_1R,23,1R
6,1,4072,森永淳,38,佐賀,51,A1,6.61,52.94,7.43,62.57,0.00,24.14,2019_8_14_23_2R,23,2R
7,2,3757,畑和宏,47,広島,51,A2,5.81,39.81,6.44,44.44,0.00,26.92,2019_8_14_23_2R,23,2R
8,3,3508,久富政弘,48,佐賀,54,B1,4.45,20.00,5.49,34.06,0.00,17.65,2019_8_14_23_2R,23,2R
9,4,4106,坂井康嗣,39,佐賀,52,B1,4.88,27.00,4.83,20.45,0.00,44.44,2019_8_14_23_2R,23,2R
10,5,4822,百武翔,26,佐賀,50,B1,5.21,28.89,5.19,30.77,0.00,29.67,2019_8_14_23_2R,23,2R
11,6,3809,吉田光,44,佐賀,50,B1,5.14,32.98,5.34,36.56,0.00,45.12,2019_8_14_23_2R,23,2R
12,1,3747,國崎良春,44,福岡,54,A2,5.54,40.00,4.89,15.79,0.00,26.51,2019_8_14_23_3R,23,3R
13,2,3926,大古場貴,43,佐賀,51,B1,4.08,18.31,4.59,26.32,0.00,45.78,2019_8_14_23_3R,23,3R
14,3,3623,深川真二,45,佐賀,50,A1,7.89,68.00,7.53,66.10,0.00,32.14,2019_8_14_23_3R,23,3R
15,4,3974,深山祐二,42,佐賀,52,B1,4.27,23.60,4.54,22.76,0.00,28.92,2019_8_14_23_3R,23,3R
16,5,3224,栗山繁洋,54,佐賀,52,B1,4.61,20.83,4.19,22.22,0.00,43.21,2019_8_14_23_3R,23,3R
17,6,4879,山崎鉄平,24,佐賀,52,B1,4.43,20.93,3.93,15.25,0.00,37.35,2019_8_14_23_3R,23,3R
18,1,3662,大庭元明,49,福岡,57,A2,6.01,45.53,5.94,50.00,0.00,32.94,2019_8_14_23_4R,23,4R
19,2,5026,安河内健,23,佐賀,53,B1,2.86,8.22,2.46,4.35,0.00,32.58,2019_8_14_23_4R,23,4R
20,3,4531,武富智亮,30,佐賀,51,A2,5.71,41.30,6.35,47.33,0.00,28.05,2019_8_14_23_4R,23,4R
21,4,3153,前川竜次,55,佐賀,53,B1,3.75,12.50,4.66,13.79,0.00,29.76,2019_8_14_23_4R,23,4R
22,5,4503,上野真之,31,佐賀,51,A1,7.21,49.23,7.34,59.18,0.00,29.89,2019_8_14_23_4R,23,4R
23,6,4873,蒲原健太,25,佐賀,52,B1,4.17,16.88,4.12,18.24,0.00,24.14,2019_8_14_23_4R,23,4R
