,着,艇番,選手登番,選手名,モーター,ボート,展示,進入,スタートタイミング,場所,R,天気,風向,風量,波,日時,3連単_結果,3連単_払戻,3連複_結果,3連複_払戻,2連単_結果,2連単_払戻,2連複_結果,2連複_払戻,RaceID
0,1R,晴,南,1,2,福岡,2020_1_11,2-1-6,12170,,4520,2-1,460,1-2,240,,,,,,,,,,
1,1R,晴,南,1,2,福岡,2020_1_11,2-1-6,12170,,4520,2-1,460,1-2,240,,,,,,,,,,
2,1R,晴,南,1,2,福岡,2020_1_11,2-1-6,12170,,4520,2-1,460,1-2,240,,,,,,,,,,
3,1R,晴,南,1,2,福岡,2020_1_11,2-1-6,12170,,4520,2-1,460,1-2,240,,,,,,,,,,
4,1R,晴,南,1,2,福岡,2020_1_11,2-1-6,12170,,4520,2-1,460,1-2,240,,,,,,,,,,
5,1R,晴,南,1,2,福岡,2020_1_11,2-1-6,12170,,4520,2-1,460,1-2,240,,,,,,,,,,
6,2R,晴,南,2,3,福岡,2020_1_11,3-2-4,21050,,3840,3-2,1960,2-3,1170,,,,,,,,,,
7,2R,晴,南,2,3,福岡,2020_1_11,3-2-4,21050,,3840,3-2,1960,2-3,1170,,,,,,,,,,
8,2R,晴,南,2,3,福岡,2020_1_11,3-2-4,21050,,3840,3-2,1960,2-3,1170,,,,,,,,,,
9,2R,晴,南,2,3,福岡,2020_1_11,3-2-4,21050,,3840,3-2,1960,2-3,1170,,,,,,,,,,
10,2R,晴,南,2,3,福岡,2020_1_11,3-2-4,21050,,3840,3-2,1960,2-3,1170,,,,,,,,,,
11,2R,晴,南,2,3,福岡,2020_1_11,3-2-4,21050,,3840,3-2,1960,2-3,1170,,,,,,,,,,
12,3R,晴,南西,1,2,福岡,2020_1_11,1-5-2,15520,,2710,1-5,2400,1-5,1250,,,,,,,,,,
13,3R,晴,南西,1,2,福岡,2020_1_11,1-5-2,15520,,2710,1-5,2400,1-5,1250,,,,,,,,,,
