,着,艇番,選手登番,選手名,モーター,ボート,展示,進入,スタートタイミング,場所,R,天気,風向,風量,波,日時,3連単_結果,3連単_払戻,3連複_結果,3連複_払戻,2連単_結果,2連単_払戻,2連複_結果,2連複_払戻,RaceID
0,1,1,3562,山下和彦,48,31,6.78,1,0.09,23,1R,晴,南西,4,4,2020_7_22,1-3-4,800,1-3-4,460,1-3,290,1-3,240,2020_7_22_23_1R
1,2,3,4724,吉田祐貴,21,54,6.79,3,0.18,23,1R,晴,南西,4,4,2020_7_22,1-3-4,800,1-3-4,460,1-3,290,1-3,240,2020_7_22_23_1R
2,3,4,4950,高岡竜也,11,89,6.79,4,0.18,23,1R,晴,南西,4,4,2020_7_22,1-3-4,800,1-3-4,460,1-3,290,1-3,240,2020_7_22_23_1R
3,4,5,4329,小松卓司,16,38,6.78,5,0.15,23,1R,晴,南西,4,4,2020_7_22,1-3-4,800,1-3-4,460,1-3,290,1-3,240,2020_7_22_23_1R
4,5,6,3151,落合敬一,68,68,6.87,6,0.15,23,1R,晴,南西,4,4,2020_7_22,1-3-4,800,1-3-4,460,1-3,290,1-3,240,2020_7_22_23_1R
5,6,2,3058,原義昭,51,56,6.84,2,0.17,23,1R,晴,南西,4,4,2020_7_22,1-3-4,800,1-3-4,460,1-3,290,1-3,240,2020_7_22_23_1R
6,1,1,4474,渡辺崇,28,40,6.82,1,0.09,23,2R,晴,南西,4,4,2020_7_22,1-2-4,550,1-2-4,170,1-2,280,1-2,150,2020_7_22_23_2R
7,2,2,4685,島村隆幸,62,32,6.74,2,0.13,23,2R,晴,南西,4,4,2020_7_22,1-2-4,550,1-2-4,170,1-2,280,1-2,150,2020_7_22_23_2R
8,3,4,4009,小林一樹,49,33,6.78,4,0.13,23,2R,晴,南西,4,4,2020_7_22,1-2-4,550,1-2-4,170,1-2,280,1-2,150,2020_7_22_23_2R
9,4,3,3670,古澤信二,44,53,6.83,3,0.16,23,2R,晴,南西,4,4,2020_7_22,1-2-4,550,1-2-4,170,1-2,280,1-2,150,2020_7_22_23_2R
10,5,6,3553,平池仁志,27,84,6.82,5,0.14,23,2R,晴,南西,4,4,2020_7_22,1-2-4,550,1-2-4,170,1-2,280,1-2,150,2020_7_22_23_2R
11,6,5,5107,松本真広,35,82,6.75,6,0.29,23,2R,晴,南西,4,4,2020_7_22,1-2-4,550,1-2-4,170,1-2,280,1-2,150,2020_7_22_23_2R
12,1,1,3708,岡部貴司,38,45,6.76,1,0.37,23,3R,晴,南,3,3,2020_7_22,1-3-5,670,1-3-5,310,1-3,210,1-3,160,2020_7_22_23_3R
13,2,3,4136,江夏満,46,50,6.87,3,0.30,23,3R,晴,南,3,3,2020_7_22,1-3-5,670,1-3-5,310,1-3,210,1-3,160,2020_7_22_23_3R
14,3,5,4314,青木幸太郎,30,80,6.82,5,0.29,23,3R,晴,南,3,3,2020_7_22,1-3-5,670,1-3-5,310,1-3,210,1-3,160,2020_7_22_23_3R
15,4,2,4708,半田尚也,14,77,6.84,2,0.33,23,3R,晴,南,3,3,2020_7_22,1-3-5,670,1-3-5,310,1-3,210,1-3,160,2020_7_22_23_3R
16,5,4,3950,石川哲秀,57,67,6.80,4,0.29,23,3R,晴,南,3,3,2020_7_22,1-3-5,670,1-3-5,310,1-3,210,1-3,160,2020_7_22_23_3R
17,6,6,4747,山戸信二,22,42,6.86,6,0.39,23,3R,晴,南,3,3,2020_7_22,1-3-5,670,1-3-5,310,1-3,210,1-3,160,2020_7_22_23_3R
18,1,1,4403,木下大將,63,70,6.78,1,0.09,23,4R,晴,南,3,3,2020_7_22,1-4-5,3500,1-4-5,2420,1-4,500,1-4,460,2020_7_22_23_4R
19,2,4,3815,森岡満郎,29,88,6.77,3,0.15,23,4R,晴,南,3,3,2020_7_22,1-4-5,3500,1-4-5,2420,1-4,500,1-4,460,2020_7_22_23_4R
20,3,5,4252,松下哲也,17,87,6.79,6,0.12,23,4R,晴,南,3,3,2020_7_22,1-4-5,3500,1-4-5,2420,1-4,500,1-4,460,2020_7_22_23_4R
21,4,3,4839,四宮与寛,58,69,6.84,5,0.13,23,4R,晴,南,3,3,2020_7_22,1-4-5,3500,1-4-5,2420,1-4,500,1-4,460,2020_7_22_23_4R
22,5,6,3297,藤丸光一,13,55,6.74,4,0.15,23,4R,晴,南,3,3,2020_7_22,1-4-5,3500,1-4-5,2420,1-4,500,1-4,460,2020_7_22_23_4R
23,6,2,3187,篠原俊夫,40,61,6.85,2,0.21,23,4R,晴,南,3,3,2020_7_22,1-4-5,3500,1-4-5,2420,1-4,500,1-4,460,2020_7_22_23_4R
24,1,2,4106,坂井康嗣,66,90,6.75,2,0.22,23,5R,曇り,南,3,3,2020_7_22,2-3-4,920,2-3-4,440,2-3,410,2-3,230,2020_7_22_23_5R
25,2,3,4173,岡谷健吾,67,57,6.74,3,0.22,23,5R,曇り,南,3,3,2020_7_22,2-3-4,920,2-3-4,440,2-3,410,2-3,230,2020_7_22_23_5R
26,3,4,3883,山根大樹,61,66,6.78,4,0.21,23,5R,曇り,南,3,3,2020_7_22,2-3-4,920,2-3-4,440,2-3,410,2-3,230,2020_7_22_23_5R
27,4,1,4950,高岡竜也,11,89,6.81,1,0.26,23,5R,曇り,南,3,3,2020_7_22,2-3-4,920,2-3-4,440,2-3,410,2-3,230,2020_7_22_23_5R
28,5,5,5048,眞鳥康太,42,64,6.75,5,0.19,23,5R,曇り,南,3,3,2020_7_22,2-3-4,920,2-3-4,440,2-3,410,2-3,230,2020_7_22_23_5R
29,6,6,5119,真田翔磨,26,46,6.78,6,0.24,23,5R,曇り,南,3,3,2020_7_22,2-3-4,920,2-3-4,440,2-3,410,2-3,230,2020_7_22_23_5R
30,1,2,4427,秦英悟,41,41,6.80,2,0.17,23,6R,曇り,南,3,3,2020_7_22,2-3-1,1880,1-2-3,370,2-3,330,2-3,570,2020_7_22_23_6R
31,2,3,3616,中村真,65,62,6.79,3,0.11,23,6R,曇り,南,3,3,2020_7_22,2-3-1,1880,1-2-3,370,2-3,330,2-3,570,2020_7_22_23_6R
32,3,1,4329,小松卓司,16,38,6.81,1,0.12,23,6R,曇り,南,3,3,2020_7_22,2-3-1,1880,1-2-3,370,2-3,330,2-3,570,2020_7_22_23_6R
33,4,5,3873,別府昌樹,50,35,6.79,4,0.08,23,6R,曇り,南,3,3,2020_7_22,2-3-1,1880,1-2-3,370,2-3,330,2-3,570,2020_7_22_23_6R
34,5,6,4009,小林一樹,49,33,6.76,5,0.12,23,6R,曇り,南,3,3,2020_7_22,2-3-1,1880,1-2-3,370,2-3,330,2-3,570,2020_7_22_23_6R
