,着,艇番,選手登番,選手名,モーター,ボート,展示,進入,スタートタイミング,場所,R,天気,風向,風量,波,日時,3連単_結果,3連単_払戻,3連複_結果,3連複_払戻,2連単_結果,2連単_払戻,2連複_結果,2連複_払戻,RaceID
0,1,1,4494,河合佑樹,40,34,6.83,1,0.08,23,1R,曇り,東,2,3,2022_9_19,1-3-5,2560,1-3-5,1600,1-3,440,1-3,500,2022_9_19_23_1R
1,2,3,3251,平石和男,11,11,6.91,3,0.17,23,1R,曇り,東,2,3,2022_9_19,1-3-5,2560,1-3-5,1600,1-3,440,1-3,500,2022_9_19_23_1R
2,3,5,4129,宇野博之,23,52,6.87,5,0.17,23,1R,曇り,東,2,3,2022_9_19,1-3-5,2560,1-3-5,1600,1-3,440,1-3,500,2022_9_19_23_1R
3,4,4,4879,山崎鉄平,21,48,6.96,4,0.17,23,1R,曇り,東,2,3,2022_9_19,1-3-5,2560,1-3-5,1600,1-3,440,1-3,500,2022_9_19_23_1R
4,5,6,3848,川上聡介,35,60,6.94,6,0.17,23,1R,曇り,東,2,3,2022_9_19,1-3-5,2560,1-3-5,1600,1-3,440,1-3,500,2022_9_19_23_1R
5,6,2,4793,金子萌,71,43,6.88,2,0.09,23,1R,曇り,東,2,3,2022_9_19,1-3-5,2560,1-3-5,1600,1-3,440,1-3,500,2022_9_19_23_1R
6,1,2,3712,淺香文武,28,30,6.91,2,0.19,23,2R,曇り,東,2,3,2022_9_19,2-1-5,5370,1-2-5,1130,2-1,1290,1-2,380,2022_9_19_23_2R
7,2,1,3614,谷勝幸,63,40,6.87,1,0.17,23,2R,曇り,東,2,3,2022_9_19,2-1-5,5370,1-2-5,1130,2-1,1290,1-2,380,2022_9_19_23_2R
8,3,5,5028,原田才一郎,39,51,6.81,5,0.25,23,2R,曇り,東,2,3,2022_9_19,2-1-5,5370,1-2-5,1130,2-1,1290,1-2,380,2022_9_19_23_2R
9,4,3,3508,久富政弘,27,54,6.96,3,0.20,23,2R,曇り,東,2,3,2022_9_19,2-1-5,5370,1-2-5,1130,2-1,1290,1-2,380,2022_9_19_23_2R
10,5,6,5051,松本純平,47,73,6.79,6,0.29,23,2R,曇り,東,2,3,2022_9_19,2-1-5,5370,1-2-5,1130,2-1,1290,1-2,380,2022_9_19_23_2R
11,6,4,3690,河合三弘,37,61,6.90,4,0.23,23,2R,曇り,東,2,3,2022_9_19,2-1-5,5370,1-2-5,1130,2-1,1290,1-2,380,2022_9_19_23_2R
12,1,1,4216,星栄爾,17,39,6.80,1,0.26,23,3R,雨,南東,4,4,2022_9_19,1-2-4,1240,1-2-4,520,1-2,480,1-2,460,2022_9_19_23_3R
13,2,2,3406,中里英夫,58,58,6.93,2,0.22,23,3R,雨,南東,4,4,2022_9_19,1-2-4,1240,1-2-4,520,1-2,480,1-2,460,2022_9_19_23_3R
14,3,4,3931,黒崎竜也,48,26,6.86,4,0.21,23,3R,雨,南東,4,4,2022_9_19,1-2-4,1240,1-2-4,520,1-2,480,1-2,460,2022_9_19_23_3R
15,4,5,4729,佐藤謙史朗,50,21,6.85,5,0.19,23,3R,雨,南東,4,4,2022_9_19,1-2-4,1240,1-2-4,520,1-2,480,1-2,460,2022_9_19_23_3R
16,5,6,4137,君島秀三,59,19,6.90,6,0.14,23,3R,雨,南東,4,4,2022_9_19,1-2-4,1240,1-2-4,520,1-2,480,1-2,460,2022_9_19_23_3R
17,6,3,4402,乙藤智史,32,44,6.89,3,0.22,23,3R,雨,南東,4,4,2022_9_19,1-2-4,1240,1-2-4,520,1-2,480,1-2,460,2022_9_19_23_3R
18,1,3,3854,吉川元浩,57,31,6.81,3,0.26,23,4R,曇り,南東,5,5,2022_9_19,3-4-6,2180,3-4-6,780,3-4,910,3-4,750,2022_9_19_23_4R
19,2,4,4593,小坂宗司,45,57,6.84,4,0.21,23,4R,曇り,南東,5,5,2022_9_19,3-4-6,2180,3-4-6,780,3-4,910,3-4,750,2022_9_19_23_4R
20,3,6,4398,船岡洋一郎,55,50,6.93,6,0.33,23,4R,曇り,南東,5,5,2022_9_19,3-4-6,2180,3-4-6,780,3-4,910,3-4,750,2022_9_19_23_4R
21,4,1,4608,荒井翔伍,66,24,6.86,1,0.45,23,4R,曇り,南東,5,5,2022_9_19,3-4-6,2180,3-4-6,780,3-4,910,3-4,750,2022_9_19_23_4R
22,5,5,4618,乃村康友,54,53,6.93,5,0.30,23,4R,曇り,南東,5,5,2022_9_19,3-4-6,2180,3-4-6,780,3-4,910,3-4,750,2022_9_19_23_4R
23,6,2,3566,川添英正,24,29,6.93,2,0.35,23,4R,曇り,南東,5,5,2022_9_19,3-4-6,2180,3-4-6,780,3-4,910,3-4,750,2022_9_19_23_4R
24,1,4,4445,宮地元輝,38,55,6.86,4,0.06,23,5R,曇り,南東,5,5,2022_9_19,4-5-6,10380,4-5-6,1830,4-5,7470,4-5,6150,2022_9_19_23_5R
25,2,5,4406,幸野史明,62,15,6.80,5,0.08,23,5R,曇り,南東,5,5,2022_9_19,4-5-6,10380,4-5-6,1830,4-5,7470,4-5,6150,2022_9_19_23_5R
26,3,6,4371,西山貴浩,34,67,6.76,6,0.07,23,5R,曇り,南東,5,5,2022_9_19,4-5-6,10380,4-5-6,1830,4-5,7470,4-5,6150,2022_9_19_23_5R
27,4,1,4037,別府正幸,69,35,6.82,1,0.08,23,5R,曇り,南東,5,5,2022_9_19,4-5-6,10380,4-5-6,1830,4-5,7470,4-5,6150,2022_9_19_23_5R
28,5,3,4466,南佑典,22,33,6.84,3,0.05,23,5R,曇り,南東,5,5,2022_9_19,4-5-6,10380,4-5-6,1830,4-5,7470,4-5,6150,2022_9_19_23_5R
29,6,2,3564,桑原啓,53,23,6.82,2,0.08,23,5R,曇り,南東,5,5,2022_9_19,4-5-6,10380,4-5-6,1830,4-5,7470,4-5,6150,2022_9_19_23_5R
30,1,1,3721,守田俊介,64,62,6.96,1,0.20,23,6R,曇り,南,6,6,2022_9_19,1-3-2,1130,1-2-3,530,1-3,300,1-3,300,2022_9_19_23_6R
31,2,3,4129,宇野博之,23,52,6.86,3,0.09,23,6R,曇り,南,6,6,2022_9_19,1-3-2,1130,1-2-3,530,1-3,300,1-3,300,2022_9_19_23_6R
32,3,2,3430,角浜修,56,27,6.94,2,0.19,23,6R,曇り,南,6,6,2022_9_19,1-3-2,1130,1-2-3,530,1-3,300,1-3,300,2022_9_19_23_6R
