,着,艇番,選手登番,選手名,モーター,ボート,展示,進入,スタートタイミング,場所,R,天気,風向,風量,波,日時,RaceID
0,1,1,3543,福田雅一,29,49,6.74,1,0.16,23,1R,晴,南,3,3,2020_8_4,2020_8_4_23_1R
1,2,2,4393,田中孝明,12,71,6.79,2,0.16,23,1R,晴,南,3,3,2020_8_4,2020_8_4_23_1R
2,3,6,5085,中村栄治,44,84,6.78,6,0.17,23,1R,晴,南,3,3,2020_8_4,2020_8_4_23_1R
3,4,3,3234,金森史吉,27,79,6.76,3,0.12,23,1R,晴,南,3,3,2020_8_4,2020_8_4_23_1R
4,5,5,3361,岡部浩,30,82,6.74,5,0.12,23,1R,晴,南,3,3,2020_8_4,2020_8_4_23_1R
5,6,4,5012,加倉侑征,38,83,6.80,4,0.13,23,1R,晴,南,3,3,2020_8_4,2020_8_4_23_1R
6,1,1,4771,下寺秀和,67,73,6.75,1,0.27,23,2R,晴,南,4,4,2020_8_4,2020_8_4_23_2R
7,2,5,4374,永田義紘,26,59,6.80,5,0.14,23,2R,晴,南,4,4,2020_8_4,2020_8_4_23_2R
8,3,6,3884,豊田聡,34,66,6.76,6,0.11,23,2R,晴,南,4,4,2020_8_4,2020_8_4_23_2R
9,4,3,4126,吉本玲緒,39,51,6.76,3,0.19,23,2R,晴,南,4,4,2020_8_4,2020_8_4_23_2R
10,5,2,4027,松江秀徳,68,57,6.72,2,0.27,23,2R,晴,南,4,4,2020_8_4,2020_8_4_23_2R
11,6,4,3506,宮西真昭,51,36,6.84,4,0.24,23,2R,晴,南,4,4,2020_8_4,2020_8_4_23_2R
12,1,1,3876,中辻崇人,41,81,6.74,1,0.16,23,3R,晴,南,4,4,2020_8_4,2020_8_4_23_3R
13,2,3,4154,森安弘雅,48,76,6.75,3,0.10,23,3R,晴,南,4,4,2020_8_4,2020_8_4_23_3R
14,3,2,4930,佐藤悠,65,85,6.73,2,0.09,23,3R,晴,南,4,4,2020_8_4,2020_8_4_23_3R
15,4,6,3709,田中浩之,63,34,6.75,5,0.14,23,3R,晴,南,4,4,2020_8_4,2020_8_4_23_3R
16,5,5,5105,富田恕生,22,41,6.73,6,0.13,23,3R,晴,南,4,4,2020_8_4,2020_8_4_23_3R
17,6,4,4232,笠雅雄,11,88,6.85,4,0.10,23,3R,晴,南,4,4,2020_8_4,2020_8_4_23_3R
18,1,1,3711,江本真治,66,72,6.71,1,0.09,23,4R,晴,南,4,4,2020_8_4,2020_8_4_23_4R
19,2,6,4151,下河誉史,13,50,6.75,3,0.16,23,4R,晴,南,4,4,2020_8_4,2020_8_4_23_4R
20,3,4,3024,西島義則,50,67,6.79,2,0.16,23,4R,晴,南,4,4,2020_8_4,2020_8_4_23_4R
21,4,3,3273,石田豪,17,89,6.73,5,0.11,23,4R,晴,南,4,4,2020_8_4,2020_8_4_23_4R
22,5,5,4958,溝口海義也,43,65,6.77,6,0.17,23,4R,晴,南,4,4,2020_8_4,2020_8_4_23_4R
23,6,2,4866,橋本英一,16,87,6.76,4,0.19,23,4R,晴,南,4,4,2020_8_4,2020_8_4_23_4R
24,1,3,3527,中嶋誠一郎,47,60,6.79,1,0.13,23,5R,晴,南,4,4,2020_8_4,2020_8_4_23_5R
