,着,艇番,選手登番,選手名,モーター,ボート,展示,進入,スタートタイミング,場所,R,天気,風向,風量,波,日時,3連単_結果,3連単_払戻,3連複_結果,3連複_払戻,2連単_結果,2連単_払戻,2連複_結果,2連複_払戻,RaceID
0,1R,晴,南東,1,2,福岡,2020_3_17,1-2-3,360,,200,1-2,180,1-2,170,,,,,,,,,,
1,1R,晴,南東,1,2,福岡,2020_3_17,1-2-3,360,,200,1-2,180,1-2,170,,,,,,,,,,
2,1R,晴,南東,1,2,福岡,2020_3_17,1-2-3,360,,200,1-2,180,1-2,170,,,,,,,,,,
3,1R,晴,南東,1,2,福岡,2020_3_17,1-2-3,360,,200,1-2,180,1-2,170,,,,,,,,,,
4,1R,晴,南東,1,2,福岡,2020_3_17,1-2-3,360,,200,1-2,180,1-2,170,,,,,,,,,,
5,1R,晴,南東,1,2,福岡,2020_3_17,1-2-3,360,,200,1-2,180,1-2,170,,,,,,,,,,
6,2R,晴,東,2,3,福岡,2020_3_17,1-2-6,7190,,1810,1-2,980,1-2,420,,,,,,,,,,
7,2R,晴,東,2,3,福岡,2020_3_17,1-2-6,7190,,1810,1-2,980,1-2,420,,,,,,,,,,
8,2R,晴,東,2,3,福岡,2020_3_17,1-2-6,7190,,1810,1-2,980,1-2,420,,,,,,,,,,
9,2R,晴,東,2,3,福岡,2020_3_17,1-2-6,7190,,1810,1-2,980,1-2,420,,,,,,,,,,
10,2R,晴,東,2,3,福岡,2020_3_17,1-2-6,7190,,1810,1-2,980,1-2,420,,,,,,,,,,
11,2R,晴,東,2,3,福岡,2020_3_17,1-2-6,7190,,1810,1-2,980,1-2,420,,,,,,,,,,
12,3R,晴,東,3,4,福岡,2020_3_17,1-3-4,1240,,440,1-3,740,1-3,480,,,,,,,,,,
13,3R,晴,東,3,4,福岡,2020_3_17,1-3-4,1240,,440,1-3,740,1-3,480,,,,,,,,,,
14,3R,晴,東,3,4,福岡,2020_3_17,1-3-4,1240,,440,1-3,740,1-3,480,,,,,,,,,,
