,艇番,選手登番,選手名,年齢,支部,体重,級別,全国勝率,全国2連率,当地勝率,当地2連率,モーター2連率,ボート2連率,RaceID,場所,R
0,1,3574,大神康司,50,福岡,54,A2,6.11,47.58,6.24,47.83,21.52,31.07,2022_11_1_21_1R,21,1R
1,2,3506,宮西真昭,51,佐賀,53,B1,3.09,11.36,3.41,12.20,32.56,30.70,2022_11_1_21_1R,21,1R
2,3,4896,花本剛,31,山口,58,B1,3.99,12.16,4.70,15.00,31.94,35.71,2022_11_1_21_1R,21,1R
3,4,5177,松井貫太,26,福岡,50,B2,1.92,1.04,1.44,2.44,36.56,28.85,2022_11_1_21_1R,21,1R
4,5,4270,岸本雄貴,40,三重,61,B1,3.56,12.68,0.00,0.00,42.39,28.43,2022_11_1_21_1R,21,1R
5,6,5028,原田才一,26,福岡,52,B1,5.66,36.36,4.74,23.85,47.78,30.48,2022_11_1_21_1R,21,1R
6,1,3427,大賀広幸,55,山口,53,A1,5.94,39.84,6.00,43.33,46.91,34.58,2022_11_1_21_2R,21,2R
7,2,4355,小川広大,38,福岡,57,B1,4.14,18.58,4.19,21.43,31.82,26.67,2022_11_1_21_2R,21,2R
8,3,3974,深山祐二,46,佐賀,51,B1,4.17,30.23,3.81,14.06,36.99,33.01,2022_11_1_21_2R,21,2R
9,4,3439,大平誉史,53,大阪,52,A2,6.20,48.41,6.59,51.72,35.56,26.26,2022_11_1_21_2R,21,2R
10,5,5223,森清友翔,21,福岡,55,B2,1.62,1.03,1.27,0.00,32.95,33.01,2022_11_1_21_2R,21,2R
11,6,3164,森脇徹,61,山口,50,B2,4.76,27.38,4.08,17.50,32.10,42.61,2022_11_1_21_2R,21,2R
12,1,3562,山下和彦,53,広島,51,A2,6.25,42.37,5.86,39.29,43.37,29.70,2022_11_1_21_3R,21,3R
13,2,4126,吉本玲緒,43,広島,59,B1,3.81,16.67,3.59,11.76,25.29,41.38,2022_11_1_21_3R,21,3R
14,3,4066,東本勝利,42,三重,55,A1,6.49,50.00,6.71,50.00,12.66,27.27,2022_11_1_21_3R,21,3R
15,4,5219,森口和紀,22,福岡,52,B2,1.76,1.16,1.12,0.00,25.64,28.43,2022_11_1_21_3R,21,3R
