,艇番,選手登番,選手名,年齢,支部,体重,級別,全国勝率,全国2連率,当地勝率,当地2連率,モーター2連率,ボート2連率,RaceID,場所,R
0,1,4985,井本昌也,25,山口,50,B1,5.65,37.76,5.76,29.41,36.20,45.16,2022_6_3_24_1R,24,1R
1,2,3620,信濃由行,48,福井,54,B1,4.43,20.59,3.28,5.56,33.48,32.38,2022_6_3_24_1R,24,1R
2,3,4803,飯田庄吾,28,福岡,55,B2,3.91,17.39,4.17,19.44,40.99,30.14,2022_6_3_24_1R,24,1R
3,4,3901,松田憲幸,45,山口,52,B1,5.47,35.34,5.43,36.36,33.18,41.43,2022_6_3_24_1R,24,1R
4,5,3722,西村秀樹,51,福岡,52,B1,3.96,15.58,4.45,20.69,39.62,31.46,2022_6_3_24_1R,24,1R
5,6,5210,藤井公人,23,福岡,56,B2,1.34,0.00,0.00,0.00,42.34,39.55,2022_6_3_24_1R,24,1R
6,1,3734,宮田政勝,48,福岡,55,B1,4.73,23.08,0.00,0.00,33.18,33.97,2022_6_3_24_2R,24,2R
7,2,3761,山本光雄,50,滋賀,55,B1,5.19,34.57,5.26,29.41,36.77,35.24,2022_6_3_24_2R,24,2R
8,3,4299,中島浩哉,39,長崎,58,A2,5.20,35.29,4.70,26.62,32.52,35.81,2022_6_3_24_2R,24,2R
9,4,4121,富永修一,40,福岡,51,A2,5.62,36.52,5.59,37.04,39.42,38.25,2022_6_3_24_2R,24,2R
10,5,5219,森口和紀,21,福岡,52,B2,1.38,1.92,0.00,0.00,29.08,31.68,2022_6_3_24_2R,24,2R
11,6,3848,川上聡介,44,愛知,58,B1,5.36,32.41,4.90,19.05,36.32,31.92,2022_6_3_24_2R,24,2R
12,1,4182,吉田和仁,38,滋賀,54,B1,5.08,30.23,4.24,11.76,40.54,30.33,2022_6_3_24_3R,24,3R
13,2,3558,山本浩次,49,岡山,54,A2,5.15,34.69,4.90,33.33,33.95,30.61,2022_6_3_24_3R,24,3R
14,3,4092,岡部大輔,41,佐賀,53,A2,6.18,48.84,6.18,50.00,41.67,33.00,2022_6_3_24_3R,24,3R
15,4,4402,乙藤智史,37,福岡,53,A1,5.94,37.76,6.55,48.84,36.32,30.14,2022_6_3_24_3R,24,3R
16,5,3892,草場康幸,46,佐賀,53,B1,5.67,37.63,4.75,21.67,40.64,33.64,2022_6_3_24_3R,24,3R
17,6,4394,永嶋裕一,36,福岡,59,B2,4.41,17.95,4.81,31.25,33.49,33.18,2022_6_3_24_3R,24,3R
18,1,4180,上野秀和,39,福岡,56,B1,4.00,14.49,4.21,24.24,35.18,38.89,2022_6_3_24_4R,24,4R
19,2,4430,永田秀二,36,東京,56,A1,6.89,54.39,6.14,45.45,36.02,35.55,2022_6_3_24_4R,24,4R
20,3,4652,酒見峻介,36,佐賀,52,A2,5.39,31.96,5.28,31.25,26.50,30.66,2022_6_3_24_4R,24,4R
21,4,4112,大久保信,41,佐賀,51,A2,5.64,40.32,5.54,35.29,37.09,40.09,2022_6_3_24_4R,24,4R
22,5,5083,柳瀬幹太,23,山口,53,B1,3.41,11.11,1.80,0.00,33.01,38.86,2022_6_3_24_4R,24,4R
23,6,3151,落合敬一,58,長崎,56,B1,3.71,18.84,3.99,15.89,47.17,33.33,2022_6_3_24_4R,24,4R
24,1,3620,信濃由行,48,福井,54,B1,4.43,20.59,3.28,5.56,33.48,32.38,2022_6_3_24_5R,24,5R
