,着,艇番,選手登番,選手名,モーター,ボート,展示,進入,スタートタイミング,場所,R,天気,風向,風量,波,日時,RaceID
0,1,1,3755,吉村和也,40,61,6.93,1,0.16,24,1R,晴,北西,3,2,2021_3_8,2021_3_8_24_1R
1,2,5,4919,吉田翔悟,38,54,6.94,5,0.17,24,1R,晴,北西,3,2,2021_3_8,2021_3_8_24_1R
2,3,2,4555,富永大一,16,69,6.90,2,0.14,24,1R,晴,北西,3,2,2021_3_8,2021_3_8_24_1R
3,4,3,5083,柳瀬幹太,18,76,6.94,3,0.17,24,1R,晴,北西,3,2,2021_3_8,2021_3_8_24_1R
4,5,4,4672,守屋大地,56,55,6.93,4,0.22,24,1R,晴,北西,3,2,2021_3_8,2021_3_8_24_1R
5,6,6,5138,村本大成,32,17,7.00,6,0.20,24,1R,晴,北西,3,2,2021_3_8,2021_3_8_24_1R
6,1,1,3881,浦上拓也,22,34,6.91,1,0.08,24,2R,晴,北西,3,2,2021_3_8,2021_3_8_24_2R
7,2,6,4553,坪口竜也,44,25,6.87,4,0.14,24,2R,晴,北西,3,2,2021_3_8,2021_3_8_24_2R
8,3,5,5136,濱野斗馬,26,30,6.85,6,0.22,24,2R,晴,北西,3,2,2021_3_8,2021_3_8_24_2R
9,4,4,4952,吉武真也,59,39,6.91,5,0.17,24,2R,晴,北西,3,2,2021_3_8,2021_3_8_24_2R
10,5,2,4094,中島真二,71,31,6.89,2,0.13,24,2R,晴,北西,3,2,2021_3_8,2021_3_8_24_2R
11,6,3,4390,松本弓雄,70,19,6.88,3,0.10,24,2R,晴,北西,3,2,2021_3_8,2021_3_8_24_2R
12,1,4,4649,和田操拓,75,44,6.83,4,0.07,24,3R,晴,北,3,2,2021_3_8,2021_3_8_24_3R
13,2,3,3873,別府昌樹,65,14,6.96,3,0.18,24,3R,晴,北,3,2,2021_3_8,2021_3_8_24_3R
14,3,1,4403,木下大將,39,67,6.87,1,0.19,24,3R,晴,北,3,2,2021_3_8,2021_3_8_24_3R
15,4,2,4718,北川太一,45,16,6.86,2,0.19,24,3R,晴,北,3,2,2021_3_8,2021_3_8_24_3R
16,5,6,3846,藤井理,53,36,6.93,6,0.25,24,3R,晴,北,3,2,2021_3_8,2021_3_8_24_3R
17,6,5,4533,峰重侑治,24,56,6.88,5,0.19,24,3R,晴,北,3,2,2021_3_8,2021_3_8_24_3R
18,1,2,3968,茶谷信次,58,57,6.79,2,0.13,24,4R,晴,北,3,2,2021_3_8,2021_3_8_24_4R
19,2,3,4184,渡邊雄一郎,28,70,6.82,3,0.09,24,4R,晴,北,3,2,2021_3_8,2021_3_8_24_4R
20,3,4,4543,重木輝彦,47,38,6.79,4,0.14,24,4R,晴,北,3,2,2021_3_8,2021_3_8_24_4R
21,4,1,3424,松浦努,55,40,6.90,1,0.14,24,4R,晴,北,3,2,2021_3_8,2021_3_8_24_4R
22,5,6,3703,鳥飼眞,52,73,6.81,5,0.15,24,4R,晴,北,3,2,2021_3_8,2021_3_8_24_4R
23,6,5,3925,大田誠,51,75,6.81,6,0.31,24,4R,晴,北,3,2,2021_3_8,2021_3_8_24_4R
24,1,1,3081,岡本慎治,41,23,6.82,1,0.18,24,5R,晴,北,3,2,2021_3_8,2021_3_8_24_5R
25,2,3,4268,和合俊介,48,68,6.81,3,0.14,24,5R,晴,北,3,2,2021_3_8,2021_3_8_24_5R
26,3,2,4220,深川和仁,19,28,6.81,2,0.24,24,5R,晴,北,3,2,2021_3_8,2021_3_8_24_5R
27,4,5,4672,守屋大地,56,55,6.84,6,0.16,24,5R,晴,北,3,2,2021_3_8,2021_3_8_24_5R
28,5,6,4025,山本隆幸,46,12,6.78,4,0.35,24,5R,晴,北,3,2,2021_3_8,2021_3_8_24_5R
