,艇番,選手登番,選手名,年齢,支部,体重,級別,全国勝率,全国2連率,当地勝率,当地2連率,モーター2連率,ボート2連率,RaceID,場所,R
0,1,3381,滝沢芳行,50,埼玉,52,A1,5.79,41.12,5.24,36.00,35.37,32.31,2019_3_12_22_1R,22,1R
1,2,3891,谷口健一,43,福井,55,B1,3.96,12.87,4.18,17.65,39.19,32.23,2019_3_12_22_1R,22,1R
2,3,4982,中村将隆,22,兵庫,57,B1,3.03,9.46,0.00,0.00,34.18,35.54,2019_3_12_22_1R,22,1R
3,4,4592,小林孝弘,38,山口,53,B1,4.29,22.68,4.85,30.00,40.00,33.05,2019_3_12_22_1R,22,1R
4,5,4774,丸山龍太,25,福岡,51,B2,3.79,21.15,3.83,16.67,41.51,25.76,2019_3_12_22_1R,22,1R
5,6,5000,岡本翔太,24,山口,50,B2,2.76,11.86,0.00,0.00,26.79,26.89,2019_3_12_22_1R,22,1R
6,1,3501,川上昇平,49,長崎,53,B1,5.31,35.48,5.02,33.33,38.35,35.16,2019_3_12_22_2R,22,2R
7,2,3620,信濃由行,45,福井,55,B1,3.93,17.00,3.00,0.00,45.97,37.80,2019_3_12_22_2R,22,2R
8,3,4307,村上橋蔵,35,愛知,57,B1,3.59,12.16,0.00,0.00,49.23,34.81,2019_3_12_22_2R,22,2R
9,4,4798,浜先真範,25,広島,52,A2,5.74,36.26,4.89,11.11,30.39,37.70,2019_3_12_22_2R,22,2R
10,5,4035,杉江浩明,40,愛知,50,B1,4.43,34.00,3.17,16.67,29.41,36.76,2019_3_12_22_2R,22,2R
11,6,4209,藤田竜弘,36,静岡,59,A2,5.27,34.68,6.08,39.47,32.93,45.14,2019_3_12_22_2R,22,2R
12,1,4598,加藤政彦,34,東京,51,A2,5.98,41.24,5.30,35.00,34.16,37.69,2019_3_12_22_3R,22,3R
13,2,3692,竹腰正樹,47,福井,53,B1,4.53,27.78,3.80,20.00,45.33,26.28,2019_3_12_22_3R,22,3R
14,3,3319,山崎義明,52,埼玉,51,A2,6.20,43.48,5.93,35.00,34.64,34.68,2019_3_12_22_3R,22,3R
15,4,4348,宮崎奨,33,香川,56,A2,6.02,45.11,6.58,52.63,36.65,38.02,2019_3_12_22_3R,22,3R
16,5,5027,重冨勇哉,22,山口,58,B2,1.10,0.00,1.00,0.00,44.26,27.78,2019_3_12_22_3R,22,3R
17,6,4169,多田有佑,36,東京,55,B1,3.17,11.59,3.00,12.50,34.82,26.50,2019_3_12_22_3R,22,3R
18,1,3432,宮迫暢彦,50,大阪,53,B1,5.36,37.74,5.25,37.50,30.00,35.00,2019_3_12_22_4R,22,4R
19,2,3024,西島義則,57,広島,56,A1,6.67,53.79,6.68,43.48,34.19,24.65,2019_3_12_22_4R,22,4R
20,3,3516,吉原聖人,51,広島,52,A2,4.45,30.36,4.00,12.50,34.78,26.56,2019_3_12_22_4R,22,4R
21,4,4652,酒見峻介,33,佐賀,52,B1,4.53,18.28,5.18,18.18,36.50,25.62,2019_3_12_22_4R,22,4R
22,5,4918,川島拓郎,30,静岡,53,B1,2.81,8.24,0.00,0.00,32.90,37.68,2019_3_12_22_4R,22,4R
23,6,4274,長畑友輔,36,東京,51,B1,5.08,29.59,4.64,21.43,25.74,38.98,2019_3_12_22_4R,22,4R
24,1,4663,籾山佳岳,36,愛知,51,B1,5.11,25.40,0.00,0.00,38.93,36.88,2019_3_12_22_5R,22,5R
25,2,4350,篠崎元志,33,福岡,52,B2,8.10,66.67,7.37,52.00,35.03,30.66,2019_3_12_22_5R,22,5R
26,3,3868,尾形栄治,43,東京,55,B1,5.23,31.58,6.05,45.00,40.34,41.04,2019_3_12_22_5R,22,5R
27,4,4567,上村慎太,31,山口,51,B1,4.01,18.18,4.41,23.53,39.85,28.91,2019_3_12_22_5R,22,5R
28,5,4982,中村将隆,22,兵庫,57,B1,3.03,9.46,0.00,0.00,34.18,35.54,2019_3_12_22_5R,22,5R
29,6,3730,塩崎優司,46,愛知,53,A2,4.97,29.63,4.73,23.08,39.18,28.93,2019_3_12_22_5R,22,5R
30,1,4097,貫地谷直,37,広島,53,B1,4.81,25.00,3.89,22.22,41.06,39.34,2019_3_12_22_6R,22,6R
31,2,4545,岡村慶太,31,福岡,54,A1,6.69,47.00,6.53,46.08,22.92,31.43,2019_3_12_22_6R,22,6R
32,3,4511,中岡健人,29,香川,58,B1,5.35,28.71,4.60,20.00,38.36,29.92,2019_3_12_22_6R,22,6R
33,4,4209,藤田竜弘,36,静岡,59,A2,5.27,34.68,6.08,39.47,32.93,45.14,2019_3_12_22_6R,22,6R
34,5,5000,岡本翔太,24,山口,50,B2,2.76,11.86,0.00,0.00,26.79,26.89,2019_3_12_22_6R,22,6R
35,6,4307,村上橋蔵,35,愛知,57,B1,3.59,12.16,0.00,0.00,49.23,34.81,2019_3_12_22_6R,22,6R
36,1,4774,丸山龍太,25,福岡,51,B2,3.79,21.15,3.83,16.67,41.51,25.76,2019_3_12_22_7R,22,7R
37,2,4121,富永修一,37,福岡,52,A2,4.85,28.28,5.67,37.33,35.34,39.34,2019_3_12_22_7R,22,7R
38,3,4216,星栄爾,33,静岡,51,A1,6.37,40.38,6.55,47.06,43.85,30.71,2019_3_12_22_7R,22,7R
39,4,4035,杉江浩明,40,愛知,50,B1,4.43,34.00,3.17,16.67,29.41,36.76,2019_3_12_22_7R,22,7R
40,5,3891,谷口健一,43,福井,55,B1,3.96,12.87,4.18,17.65,39.19,32.23,2019_3_12_22_7R,22,7R
41,6,5029,中亮太,21,福岡,54,B2,1.92,2.67,1.33,0.00,39.86,34.13,2019_3_12_22_7R,22,7R
42,1,4403,木下大將,33,福岡,52,A2,5.62,35.51,4.55,29.03,32.33,35.48,2019_3_12_22_8R,22,8R
43,2,4274,長畑友輔,36,東京,51,B1,5.08,29.59,4.64,21.43,25.74,38.98,2019_3_12_22_8R,22,8R
44,3,4169,多田有佑,36,東京,55,B1,3.17,11.59,3.00,12.50,34.82,26.50,2019_3_12_22_8R,22,8R
45,4,3516,吉原聖人,51,広島,52,A2,4.45,30.36,4.00,12.50,34.78,26.56,2019_3_12_22_8R,22,8R
46,5,4592,小林孝弘,38,山口,53,B1,4.29,22.68,4.85,30.00,40.00,33.05,2019_3_12_22_8R,22,8R
47,6,5027,重冨勇哉,22,山口,58,B2,1.10,0.00,1.00,0.00,44.26,27.78,2019_3_12_22_8R,22,8R
48,1,3692,竹腰正樹,47,福井,53,B1,4.53,27.78,3.80,20.00,45.33,26.28,2019_3_12_22_9R,22,9R
49,2,4798,浜先真範,25,広島,52,A2,5.74,36.26,4.89,11.11,30.39,37.70,2019_3_12_22_9R,22,9R
50,3,3432,宮迫暢彦,50,大阪,53,B1,5.36,37.74,5.25,37.50,30.00,35.00,2019_3_12_22_9R,22,9R
51,4,4598,加藤政彦,34,東京,51,A2,5.98,41.24,5.30,35.00,34.16,37.69,2019_3_12_22_9R,22,9R
52,5,3501,川上昇平,49,長崎,53,B1,5.31,35.48,5.02,33.33,38.35,35.16,2019_3_12_22_9R,22,9R
53,6,4663,籾山佳岳,36,愛知,51,B1,5.11,25.40,0.00,0.00,38.93,36.88,2019_3_12_22_9R,22,9R
54,1,3319,山崎義明,52,埼玉,51,A2,6.20,43.48,5.93,35.00,34.64,34.68,2019_3_12_22_10R,22,10R
55,2,3868,尾形栄治,43,東京,55,B1,5.23,31.58,6.05,45.00,40.34,41.04,2019_3_12_22_10R,22,10R
56,3,4121,富永修一,37,福岡,52,A2,4.85,28.28,5.67,37.33,35.34,39.34,2019_3_12_22_10R,22,10R
