,着,艇番,選手登番,選手名,モーター,ボート,展示,進入,スタートタイミング,場所,R,天気,風向,風量,波,日時,3連単_結果,3連単_払戻,3連複_結果,3連複_払戻,2連単_結果,2連単_払戻,2連複_結果,2連複_払戻,RaceID
0,1R,雨,西,3,3,福岡,2020_1_12,2-1-4,7510,,510,2-1,1130,1-2,310,,,,,,,,,,
1,1R,雨,西,3,3,福岡,2020_1_12,2-1-4,7510,,510,2-1,1130,1-2,310,,,,,,,,,,
2,1R,雨,西,3,3,福岡,2020_1_12,2-1-4,7510,,510,2-1,1130,1-2,310,,,,,,,,,,
3,1R,雨,西,3,3,福岡,2020_1_12,2-1-4,7510,,510,2-1,1130,1-2,310,,,,,,,,,,
4,1R,雨,西,3,3,福岡,2020_1_12,2-1-4,7510,,510,2-1,1130,1-2,310,,,,,,,,,,
5,1R,雨,西,3,3,福岡,2020_1_12,2-1-4,7510,,510,2-1,1130,1-2,310,,,,,,,,,,
6,2R,雨,西,5,5,福岡,2020_1_12,4-1-6,940,,400,4-1,500,1-4,370,,,,,,,,,,
7,2R,雨,西,5,5,福岡,2020_1_12,4-1-6,940,,400,4-1,500,1-4,370,,,,,,,,,,
8,2R,雨,西,5,5,福岡,2020_1_12,4-1-6,940,,400,4-1,500,1-4,370,,,,,,,,,,
9,2R,雨,西,5,5,福岡,2020_1_12,4-1-6,940,,400,4-1,500,1-4,370,,,,,,,,,,
10,2R,雨,西,5,5,福岡,2020_1_12,4-1-6,940,,400,4-1,500,1-4,370,,,,,,,,,,
11,2R,雨,西,5,5,福岡,2020_1_12,4-1-6,940,,400,4-1,500,1-4,370,,,,,,,,,,
12,3R,晴,西,5,5,福岡,2020_1_12,2-1-3,1260,,170,2-1,800,1-2,290,,,,,,,,,,
13,3R,晴,西,5,5,福岡,2020_1_12,2-1-3,1260,,170,2-1,800,1-2,290,,,,,,,,,,
14,3R,晴,西,5,5,福岡,2020_1_12,2-1-3,1260,,170,2-1,800,1-2,290,,,,,,,,,,
15,3R,晴,西,5,5,福岡,2020_1_12,2-1-3,1260,,170,2-1,800,1-2,290,,,,,,,,,,
16,3R,晴,西,5,5,福岡,2020_1_12,2-1-3,1260,,170,2-1,800,1-2,290,,,,,,,,,,
17,3R,晴,西,5,5,福岡,2020_1_12,2-1-3,1260,,170,2-1,800,1-2,290,,,,,,,,,,
18,4R,晴,北西,5,5,福岡,2020_1_12,3-4-2,980,,300,3-4,320,3-4,200,,,,,,,,,,
19,4R,晴,北西,5,5,福岡,2020_1_12,3-4-2,980,,300,3-4,320,3-4,200,,,,,,,,,,
20,4R,晴,北西,5,5,福岡,2020_1_12,3-4-2,980,,300,3-4,320,3-4,200,,,,,,,,,,
21,4R,晴,北西,5,5,福岡,2020_1_12,3-4-2,980,,300,3-4,320,3-4,200,,,,,,,,,,
22,4R,晴,北西,5,5,福岡,2020_1_12,3-4-2,980,,300,3-4,320,3-4,200,,,,,,,,,,
23,4R,晴,北西,5,5,福岡,2020_1_12,3-4-2,980,,300,3-4,320,3-4,200,,,,,,,,,,
24,5R,晴,北西,5,5,福岡,2020_1_12,1-4-3,920,,190,1-4,400,1-4,410,,,,,,,,,,
25,5R,晴,北西,5,5,福岡,2020_1_12,1-4-3,920,,190,1-4,400,1-4,410,,,,,,,,,,
26,5R,晴,北西,5,5,福岡,2020_1_12,1-4-3,920,,190,1-4,400,1-4,410,,,,,,,,,,
27,5R,晴,北西,5,5,福岡,2020_1_12,1-4-3,920,,190,1-4,400,1-4,410,,,,,,,,,,
28,5R,晴,北西,5,5,福岡,2020_1_12,1-4-3,920,,190,1-4,400,1-4,410,,,,,,,,,,
