,艇番,選手登番,選手名,年齢,支部,体重,級別,全国勝率,全国2連率,当地勝率,当地2連率,モーター2連率,ボート2連率,RaceID,場所,R
0,1,4241,大串重幸,34,長崎,53,B1,4.78,26.04,5.99,44.59,44.68,44.97,2019_4_27_24_1R,24,1R
1,2,4695,尾崎雄二,33,長崎,54,B1,3.45,15.58,5.01,28.44,29.27,31.15,2019_4_27_24_1R,24,1R
2,3,4248,岡本大,36,長崎,55,B1,4.92,25.97,4.24,24.36,22.86,32.98,2019_4_27_24_1R,24,1R
3,4,4948,木場悠介,26,長崎,52,B1,4.34,20.78,3.05,9.43,26.09,34.18,2019_4_27_24_1R,24,1R
4,5,5055,眞鳥章太,23,長崎,54,B2,1.64,4.00,2.00,5.88,38.78,35.11,2019_4_27_24_1R,24,1R
5,6,4966,田川大貴,21,長崎,53,B1,4.55,22.54,3.10,8.89,29.41,34.04,2019_4_27_24_1R,24,1R
6,1,3964,宮地博士,40,長崎,55,B1,4.79,24.49,4.47,20.00,30.43,32.96,2019_4_27_24_2R,24,2R
7,2,3843,上之晃弘,42,長崎,55,A2,5.48,36.64,6.39,46.08,38.30,33.68,2019_4_27_24_2R,24,2R
8,3,3211,北川敏弘,57,佐賀,53,B1,4.48,21.59,5.37,40.74,37.21,35.98,2019_4_27_24_2R,24,2R
9,4,4164,岩永節也,37,長崎,55,B1,4.23,19.80,4.31,17.86,26.19,33.52,2019_4_27_24_2R,24,2R
10,5,4855,江頭賢太,23,長崎,53,A2,4.11,23.85,4.73,27.27,37.78,42.19,2019_4_27_24_2R,24,2R
11,6,5008,羽野諒,22,福岡,53,B2,1.97,0.00,1.77,0.00,13.51,37.84,2019_4_27_24_2R,24,2R
12,1,4315,山崎昂介,34,長崎,53,B1,4.69,27.00,4.53,19.83,50.00,31.21,2019_4_27_24_3R,24,3R
13,2,3906,飯山晃三,41,長崎,58,B1,5.42,38.02,5.82,43.48,33.33,32.09,2019_4_27_24_3R,24,3R
14,3,4252,松下哲也,35,福岡,52,B1,4.72,25.32,5.06,30.56,22.73,44.62,2019_4_27_24_3R,24,3R
15,4,4715,村上遼,26,長崎,51,A2,6.20,46.72,6.49,52.15,31.82,32.56,2019_4_27_24_3R,24,3R
16,5,3777,樋口亮,43,長崎,51,A1,5.89,41.83,6.86,55.31,15.63,39.47,2019_4_27_24_3R,24,3R
17,6,3714,梶原正,44,福岡,56,B1,4.78,26.79,4.43,17.14,20.00,39.25,2019_4_27_24_3R,24,3R
18,1,3224,栗山繁洋,53,佐賀,53,A2,5.16,30.14,5.35,23.53,22.50,39.58,2019_4_27_24_4R,24,4R
19,2,4202,浮田圭浩,36,岡山,53,B1,4.93,26.61,4.59,21.88,32.61,32.82,2019_4_27_24_4R,24,4R
20,3,3151,落合敬一,55,長崎,57,B1,4.85,29.52,5.65,36.59,50.00,38.59,2019_4_27_24_4R,24,4R
21,4,3926,大古場貴,43,佐賀,49,B1,3.44,10.34,4.33,17.39,37.21,31.43,2019_4_27_24_4R,24,4R
22,5,4212,宮地孝四,35,福岡,54,B1,3.59,15.91,4.84,24.49,16.67,31.49,2019_4_27_24_4R,24,4R
23,6,3349,吉田一郎,51,長崎,51,A1,6.17,44.35,6.80,54.55,48.98,33.14,2019_4_27_24_4R,24,4R
24,1,4004,山本浩輔,41,長崎,52,A2,4.89,29.27,5.44,35.88,53.85,32.98,2019_4_27_24_5R,24,5R
25,2,4248,岡本大,36,長崎,55,B1,4.92,25.97,4.24,24.36,22.86,32.98,2019_4_27_24_5R,24,5R
26,3,4705,吉川勇作,30,長崎,54,B1,3.99,22.22,4.75,30.23,38.10,35.29,2019_4_27_24_5R,24,5R
27,4,4096,石橋道友,37,長崎,54,A1,6.39,44.59,7.29,60.44,43.18,32.22,2019_4_27_24_5R,24,5R
28,5,3775,泉啓文,44,岡山,60,B1,4.50,27.52,4.63,30.00,25.58,31.75,2019_4_27_24_5R,24,5R
29,6,5026,安河内健,23,佐賀,54,B2,2.46,5.88,0.80,0.00,40.48,34.55,2019_4_27_24_5R,24,5R
30,1,4553,坪口竜也,30,長崎,51,A2,5.82,39.32,5.61,34.26,32.35,31.69,2019_4_27_24_6R,24,6R
31,2,4323,山田佑樹,32,岡山,56,B1,4.23,25.97,3.74,12.90,31.82,37.23,2019_4_27_24_6R,24,6R
32,3,4171,榎幸司,36,長崎,52,A1,6.40,45.86,7.03,56.19,53.33,32.80,2019_4_27_24_6R,24,6R
33,4,4070,中村亮太,38,長崎,53,A2,6.76,56.76,7.00,58.33,26.83,37.31,2019_4_27_24_6R,24,6R
34,5,5008,羽野諒,22,福岡,53,B2,1.97,0.00,1.77,0.00,13.51,37.84,2019_4_27_24_6R,24,6R
35,6,4695,尾崎雄二,33,長崎,54,B1,3.45,15.58,5.01,28.44,29.27,31.15,2019_4_27_24_6R,24,6R
36,1,3627,井上恵一,49,福岡,51,A2,4.63,28.91,5.00,41.18,31.82,34.57,2019_4_27_24_7R,24,7R
37,2,4855,江頭賢太,23,長崎,53,A2,4.11,23.85,4.73,27.27,37.78,42.19,2019_4_27_24_7R,24,7R
38,3,4562,阪本勇介,31,岡山,54,B1,4.85,28.24,5.16,27.91,28.13,45.18,2019_4_27_24_7R,24,7R
39,4,4557,松尾光広,29,岡山,55,B1,4.37,24.74,2.67,0.00,32.56,33.33,2019_4_27_24_7R,24,7R
40,5,4966,田川大貴,21,長崎,53,B1,4.55,22.54,3.10,8.89,29.41,34.04,2019_4_27_24_7R,24,7R
41,6,3779,原田幸哉,43,長崎,51,A1,7.74,60.00,8.25,68.39,25.00,33.51,2019_4_27_24_7R,24,7R
42,1,3926,大古場貴,43,佐賀,49,B1,3.44,10.34,4.33,17.39,37.21,31.43,2019_4_27_24_8R,24,8R
43,2,4174,赤坂俊輔,36,長崎,50,A1,6.83,51.59,7.12,54.70,59.09,31.44,2019_4_27_24_8R,24,8R
44,3,4948,木場悠介,26,長崎,52,B1,4.34,20.78,3.05,9.43,26.09,34.18,2019_4_27_24_8R,24,8R
45,4,3773,津留浩一,44,長崎,55,B1,5.22,32.99,6.05,48.57,35.29,32.60,2019_4_27_24_8R,24,8R
46,5,3944,山口裕二,40,長崎,53,A1,6.43,42.86,7.68,62.76,43.18,37.37,2019_4_27_24_8R,24,8R
47,6,4164,岩永節也,37,長崎,55,B1,4.23,19.80,4.31,17.86,26.19,33.52,2019_4_27_24_8R,24,8R
48,1,4171,榎幸司,36,長崎,52,A1,6.40,45.86,7.03,56.19,53.33,32.80,2019_4_27_24_9R,24,9R
49,2,4315,山崎昂介,34,長崎,53,B1,4.69,27.00,4.53,19.83,50.00,31.21,2019_4_27_24_9R,24,9R
50,3,4259,真庭明志,35,長崎,51,A1,6.15,41.91,6.78,56.76,36.11,34.04,2019_4_27_24_9R,24,9R
51,4,4241,大串重幸,34,長崎,53,B1,4.78,26.04,5.99,44.59,44.68,44.97,2019_4_27_24_9R,24,9R
52,5,3151,落合敬一,55,長崎,57,B1,4.85,29.52,5.65,36.59,50.00,38.59,2019_4_27_24_9R,24,9R
53,6,4096,石橋道友,37,長崎,54,A1,6.39,44.59,7.29,60.44,43.18,32.22,2019_4_27_24_9R,24,9R
54,1,3777,樋口亮,43,長崎,51,A1,5.89,41.83,6.86,55.31,15.63,39.47,2019_4_27_24_10R,24,10R
55,2,3936,三瀬譲,41,長崎,55,B1,5.02,28.80,5.34,32.03,52.17,31.87,2019_4_27_24_10R,24,10R
56,3,4202,浮田圭浩,36,岡山,53,B1,4.93,26.61,4.59,21.88,32.61,32.82,2019_4_27_24_10R,24,10R
57,4,3070,山室展弘,57,岡山,50,A2,6.26,49.49,6.63,44.07,55.32,39.09,2019_4_27_24_10R,24,10R
58,5,4070,中村亮太,38,長崎,53,A2,6.76,56.76,7.00,58.33,26.83,37.31,2019_4_27_24_10R,24,10R
59,6,3211,北川敏弘,57,佐賀,53,B1,4.48,21.59,5.37,40.74,37.21,35.98,2019_4_27_24_10R,24,10R
60,1,3944,山口裕二,40,長崎,53,A1,6.43,42.86,7.68,62.76,43.18,37.37,2019_4_27_24_11R,24,11R
61,2,4222,山口高志,37,佐賀,51,A2,5.71,40.48,5.11,33.33,40.48,39.13,2019_4_27_24_11R,24,11R
62,3,3779,原田幸哉,43,長崎,51,A1,7.74,60.00,8.25,68.39,25.00,33.51,2019_4_27_24_11R,24,11R
63,4,3964,宮地博士,40,長崎,55,B1,4.79,24.49,4.47,20.00,30.43,32.96,2019_4_27_24_11R,24,11R
64,5,3527,中嶋誠一,48,長崎,51,A2,5.60,33.59,6.86,58.60,36.36,44.92,2019_4_27_24_11R,24,11R
65,6,4715,村上遼,26,長崎,51,A2,6.20,46.72,6.49,52.15,31.82,32.56,2019_4_27_24_11R,24,11R
66,1,4174,赤坂俊輔,36,長崎,50,A1,6.83,51.59,7.12,54.70,59.09,31.44,2019_4_27_24_12R,24,12R
67,2,4004,山本浩輔,41,長崎,52,A2,4.89,29.27,5.44,35.88,53.85,32.98,2019_4_27_24_12R,24,12R
68,3,3349,吉田一郎,51,長崎,51,A1,6.17,44.35,6.80,54.55,48.98,33.14,2019_4_27_24_12R,24,12R
69,4,4553,坪口竜也,30,長崎,51,A2,5.82,39.32,5.61,34.26,32.35,31.69,2019_4_27_24_12R,24,12R
70,5,3906,飯山晃三,41,長崎,58,B1,5.42,38.02,5.82,43.48,33.33,32.09,2019_4_27_24_12R,24,12R
71,6,4259,真庭明志,35,長崎,51,A1,6.15,41.91,6.78,56.76,36.11,34.04,2019_4_27_24_12R,24,12R
72,1,4121,富永修一,37,福岡,53,A2,5.10,32.41,5.73,39.74,30.22,33.94,2019_4_27_22_1R,22,1R
73,2,4487,三原司,32,福岡,51,B1,4.44,25.00,5.21,28.85,34.72,34.38,2019_4_27_22_1R,22,1R
74,3,3784,中島友和,42,佐賀,52,A2,5.83,43.55,6.69,55.17,26.19,25.16,2019_4_27_22_1R,22,1R
75,4,4395,下河雅史,32,福岡,56,B2,4.53,25.26,5.36,34.78,24.56,35.29,2019_4_27_22_1R,22,1R
76,5,3890,小宮淳史,43,岡山,58,A2,6.32,47.86,6.16,36.00,26.71,30.91,2019_4_27_22_1R,22,1R
77,6,3593,横井光弘,50,長崎,55,B1,4.43,16.67,4.49,21.95,33.33,38.41,2019_4_27_22_1R,22,1R
78,1,4640,山ノ内雅,28,福岡,54,B1,4.79,29.33,4.59,22.45,34.72,30.54,2019_4_27_22_2R,22,2R
79,2,3879,中村格,46,岡山,58,B1,4.25,17.17,5.32,32.00,24.26,39.16,2019_4_27_22_2R,22,2R
80,3,4204,柴田大輔,36,福岡,52,B1,5.05,32.29,5.16,34.48,28.99,25.17,2019_4_27_22_2R,22,2R
81,4,4558,宮野仁,29,岡山,54,B1,5.05,28.21,5.11,22.22,26.17,29.01,2019_4_27_22_2R,22,2R
82,5,3721,守田俊介,43,滋賀,52,A1,7.67,62.70,7.78,48.15,31.68,35.33,2019_4_27_22_2R,22,2R
83,6,3350,藤本佳史,51,山口,52,A2,5.74,37.50,5.69,30.91,24.14,24.49,2019_4_27_22_2R,22,2R
84,1,4709,岡村将也,29,福岡,55,B1,5.28,31.82,5.43,36.67,42.11,28.86,2019_4_27_22_3R,22,3R
85,2,4686,丸野一樹,27,滋賀,52,A1,6.88,49.14,6.76,45.45,16.24,36.36,2019_4_27_22_3R,22,3R
86,3,4771,下寺秀和,26,広島,55,B1,5.16,28.69,4.43,25.00,22.22,36.09,2019_4_27_22_3R,22,3R
87,4,4094,中島真二,37,福岡,51,B1,4.89,27.84,5.11,35.19,30.97,32.45,2019_4_27_22_3R,22,3R
88,5,4919,吉田翔悟,28,長崎,53,B1,4.20,18.92,3.26,16.13,29.95,27.45,2019_4_27_22_3R,22,3R
89,6,4657,江崎一雄,31,福岡,54,A2,5.81,42.67,5.98,40.96,28.57,40.00,2019_4_27_22_3R,22,3R
90,1,4014,片岡恵里,39,山口,48,A2,4.97,30.34,5.55,36.36,33.83,39.51,2019_4_27_22_4R,22,4R
91,2,3802,森岡真希,45,岡山,47,B1,4.66,26.73,6.30,49.06,31.72,36.11,2019_4_27_22_4R,22,4R
92,3,3674,岸恵子,46,徳島,48,A2,6.32,46.27,5.50,40.00,35.57,39.60,2019_4_27_22_4R,22,4R
93,4,3334,角ひとみ,50,広島,45,A2,5.15,33.62,5.60,35.38,38.00,26.67,2019_4_27_22_4R,22,4R
94,5,3611,岩崎芳美,46,徳島,48,A1,6.13,42.02,6.47,46.67,32.37,28.57,2019_4_27_22_4R,22,4R
95,6,4224,大橋栄里,37,福岡,49,B1,4.55,25.84,4.04,25.00,27.01,27.16,2019_4_27_22_4R,22,4R
96,1,3722,西村秀樹,48,福岡,52,B1,4.75,20.00,3.25,10.00,26.53,30.82,2019_4_27_22_5R,22,5R
97,2,3051,山口俊英,56,佐賀,52,B1,4.23,20.62,4.80,31.43,32.00,36.21,2019_4_27_22_5R,22,5R
98,3,3372,加藤雅之,52,広島,49,B1,4.12,17.53,4.41,13.64,35.80,31.76,2019_4_27_22_5R,22,5R
99,4,4566,塩田北斗,31,福岡,53,A1,6.08,44.30,7.07,55.56,22.86,41.10,2019_4_27_22_5R,22,5R
100,5,3757,畑和宏,47,広島,51,B1,6.16,43.09,6.76,47.62,34.12,35.62,2019_4_27_22_5R,22,5R
101,6,3462,竹上真司,51,岡山,51,A2,5.63,38.52,5.51,39.02,29.94,33.55,2019_4_27_22_5R,22,5R
102,1,4204,柴田大輔,36,福岡,52,B1,5.05,32.29,5.16,34.48,28.99,25.17,2019_4_27_22_6R,22,6R
103,2,4485,楠原正剛,33,福岡,54,B1,4.95,23.44,5.40,30.00,36.54,30.19,2019_4_27_22_6R,22,6R
104,3,4295,小坂尚哉,32,兵庫,54,A1,6.40,47.54,6.70,55.00,29.17,28.57,2019_4_27_22_6R,22,6R
105,4,4012,中村有裕,39,滋賀,60,A1,5.20,32.98,3.71,14.29,29.93,32.53,2019_4_27_22_6R,22,6R
106,5,4537,渡邉和将,29,岡山,52,A1,6.55,48.28,7.38,61.90,35.47,32.54,2019_4_27_22_6R,22,6R
107,6,3680,森林太,46,長崎,54,B1,4.33,23.53,5.15,33.33,34.34,34.97,2019_4_27_22_6R,22,6R
108,1,4919,吉田翔悟,28,長崎,53,B1,4.20,18.92,3.26,16.13,29.95,27.45,2019_4_27_22_7R,22,7R
109,2,4121,富永修一,37,福岡,53,A2,5.10,32.41,5.73,39.74,30.22,33.94,2019_4_27_22_7R,22,7R
110,3,3081,岡本慎治,55,山口,51,A2,5.25,33.33,5.25,42.86,32.97,24.84,2019_4_27_22_7R,22,7R
111,4,3631,田添康介,49,長崎,55,A2,5.57,34.96,5.55,40.91,35.59,33.12,2019_4_27_22_7R,22,7R
112,5,3787,天野誠,47,岡山,54,B1,5.18,34.02,4.67,22.22,30.05,28.57,2019_4_27_22_7R,22,7R
113,6,4040,廣瀬将亨,40,兵庫,58,A1,6.07,42.28,3.62,19.05,35.42,33.33,2019_4_27_22_7R,22,7R
114,1,4551,三川昂暁,30,福岡,53,A2,4.72,25.00,5.92,40.00,32.90,47.34,2019_4_27_22_8R,22,8R
115,2,3670,古澤信二,47,福岡,56,B1,4.38,25.00,5.32,35.85,33.55,35.44,2019_4_27_22_8R,22,8R
116,3,3334,角ひとみ,50,広島,45,A2,5.15,33.62,5.60,35.38,38.00,26.67,2019_4_27_22_8R,22,8R
117,4,4709,岡村将也,29,福岡,55,B1,5.28,31.82,5.43,36.67,42.11,28.86,2019_4_27_22_8R,22,8R
118,5,4640,山ノ内雅,28,福岡,54,B1,4.79,29.33,4.59,22.45,34.72,30.54,2019_4_27_22_8R,22,8R
119,6,3890,小宮淳史,43,岡山,58,A2,6.32,47.86,6.16,36.00,26.71,30.91,2019_4_27_22_8R,22,8R
120,1,4558,宮野仁,29,岡山,54,B1,5.05,28.21,5.11,22.22,26.17,29.01,2019_4_27_22_9R,22,9R
121,2,4224,大橋栄里,37,福岡,49,B1,4.55,25.84,4.04,25.00,27.01,27.16,2019_4_27_22_9R,22,9R
122,3,3722,西村秀樹,48,福岡,52,B1,4.75,20.00,3.25,10.00,26.53,30.82,2019_4_27_22_9R,22,9R
123,4,4487,三原司,32,福岡,51,B1,4.44,25.00,5.21,28.85,34.72,34.38,2019_4_27_22_9R,22,9R
124,5,4657,江崎一雄,31,福岡,54,A2,5.81,42.67,5.98,40.96,28.57,40.00,2019_4_27_22_9R,22,9R
125,6,4046,谷村啓司,39,福岡,52,B1,4.30,18.18,4.64,25.33,28.00,42.35,2019_4_27_22_9R,22,9R
126,1,3674,岸恵子,46,徳島,48,A2,6.32,46.27,5.50,40.00,35.57,39.60,2019_4_27_22_10R,22,10R
127,2,3721,守田俊介,43,滋賀,52,A1,7.67,62.70,7.78,48.15,31.68,35.33,2019_4_27_22_10R,22,10R
128,3,4012,中村有裕,39,滋賀,60,A1,5.20,32.98,3.71,14.29,29.93,32.53,2019_4_27_22_10R,22,10R
129,4,4485,楠原正剛,33,福岡,54,B1,4.95,23.44,5.40,30.00,36.54,30.19,2019_4_27_22_10R,22,10R
130,5,4771,下寺秀和,26,広島,55,B1,5.16,28.69,4.43,25.00,22.22,36.09,2019_4_27_22_10R,22,10R
131,6,4395,下河雅史,32,福岡,56,B2,4.53,25.26,5.36,34.78,24.56,35.29,2019_4_27_22_10R,22,10R
132,1,4566,塩田北斗,31,福岡,53,A1,6.08,44.30,7.07,55.56,22.86,41.10,2019_4_27_22_11R,22,11R
133,2,3593,横井光弘,50,長崎,55,B1,4.43,16.67,4.49,21.95,33.33,38.41,2019_4_27_22_11R,22,11R
134,3,3871,池田紫乃,43,長崎,45,B1,4.96,25.93,5.50,33.33,32.93,30.99,2019_4_27_22_11R,22,11R
135,4,4295,小坂尚哉,32,兵庫,54,A1,6.40,47.54,6.70,55.00,29.17,28.57,2019_4_27_22_11R,22,11R
136,5,4094,中島真二,37,福岡,51,B1,4.89,27.84,5.11,35.19,30.97,32.45,2019_4_27_22_11R,22,11R
137,6,3081,岡本慎治,55,山口,51,A2,5.25,33.33,5.25,42.86,32.97,24.84,2019_4_27_22_11R,22,11R
138,1,4537,渡邉和将,29,岡山,52,A1,6.55,48.28,7.38,61.90,35.47,32.54,2019_4_27_22_12R,22,12R
139,2,3611,岩崎芳美,46,徳島,48,A1,6.13,42.02,6.47,46.67,32.37,28.57,2019_4_27_22_12R,22,12R
140,3,3631,田添康介,49,長崎,55,A2,5.57,34.96,5.55,40.91,35.59,33.12,2019_4_27_22_12R,22,12R
141,4,4686,丸野一樹,27,滋賀,52,A1,6.88,49.14,6.76,45.45,16.24,34.94,2019_4_27_22_12R,22,12R
142,5,3462,竹上真司,51,岡山,51,A2,5.63,38.52,5.51,39.02,29.94,33.55,2019_4_27_22_12R,22,12R
143,6,3784,中島友和,42,佐賀,52,A2,5.83,43.55,6.69,55.17,26.19,25.16,2019_4_27_22_12R,22,12R
144,1,3574,大神康司,46,福岡,53,A1,6.29,44.44,6.67,49.28,43.44,0.00,2019_4_27_21_1R,21,1R
145,2,4100,松田隆司,40,福岡,54,B1,5.11,29.81,3.78,19.44,40.37,0.00,2019_4_27_21_1R,21,1R
146,3,4936,戸敷晃美,22,福岡,48,B1,4.18,17.05,3.29,8.89,39.38,0.00,2019_4_27_21_1R,21,1R
147,4,4942,柴田朋哉,28,福岡,53,B1,3.25,5.63,1.96,0.00,30.15,0.00,2019_4_27_21_1R,21,1R
148,5,3352,小川晃司,50,福岡,50,B1,4.60,22.86,4.53,22.22,40.53,0.00,2019_4_27_21_1R,21,1R
