,着,艇番,選手登番,選手名,モーター,ボート,展示,進入,スタートタイミング,場所,R,天気,風向,風量,波,日時,RaceID
0,1,1,4202,浮田圭浩,64,77,6.71,1,0.17,23,1R,晴,南西,2,2,2021_2_25,2021_2_25_23_1R
1,2,5,3741,松尾基成,49,70,6.69,4,0.19,23,1R,晴,南西,2,2,2021_2_25,2021_2_25_23_1R
2,3,4,4834,浜本裕己,43,74,6.76,5,0.08,23,1R,晴,南西,2,2,2021_2_25,2021_2_25_23_1R
3,4,3,4727,安部慎一,54,90,6.73,3,0.15,23,1R,晴,南西,2,2,2021_2_25,2021_2_25_23_1R
4,5,2,4949,横田貴満,39,35,6.75,2,0.24,23,1R,晴,南西,2,2,2021_2_25,2021_2_25_23_1R
5,6,6,5131,江藤敦宏,34,79,6.68,6,0.14,23,1R,晴,南西,2,2,2021_2_25,2021_2_25_23_1R
6,1,1,4319,三宅潤,44,49,6.66,1,0.19,23,2R,晴,南,2,2,2021_2_25,2021_2_25_23_2R
7,2,3,3755,吉村和也,38,75,6.69,3,0.23,23,2R,晴,南,2,2,2021_2_25,2021_2_25_23_2R
8,3,2,4558,宮野仁,29,37,6.69,2,0.23,23,2R,晴,南,2,2,2021_2_25,2021_2_25_23_2R
9,4,4,5121,定松勇樹,17,88,6.70,5,0.19,23,2R,晴,南,2,2,2021_2_25,2021_2_25_23_2R
10,5,5,3153,前川竜次,40,65,6.67,4,0.26,23,2R,晴,南,2,2,2021_2_25,2021_2_25_23_2R
11,6,6,3815,森岡満郎,16,52,6.64,6,0.20,23,2R,晴,南,2,2,2021_2_25,2021_2_25_23_2R
12,1,1,3944,山口裕二,11,80,6.60,1,0.14,23,3R,晴,南西,2,2,2021_2_25,2021_2_25_23_3R
13,2,2,4381,田路朋史,48,44,6.60,3,0.14,23,3R,晴,南西,2,2,2021_2_25,2021_2_25_23_3R
14,3,3,3473,石川真二,56,34,6.68,2,0.17,23,3R,晴,南西,2,2,2021_2_25,2021_2_25_23_3R
15,4,4,4533,峰重侑治,42,50,6.63,4,0.12,23,3R,晴,南西,2,2,2021_2_25,2021_2_25_23_3R
16,5,6,4753,森照夫,58,73,6.66,6,0.13,23,3R,晴,南西,2,2,2021_2_25,2021_2_25_23_3R
17,6,5,4332,村上彰一,25,78,6.74,5,0.11,23,3R,晴,南西,2,2,2021_2_25,2021_2_25_23_3R
18,1,3,4500,山田康二,15,82,6.70,2,0.17,23,4R,晴,無風,0,0,2021_2_25,2021_2_25_23_4R
19,2,2,3825,宮嵜隆太郎,21,54,6.65,3,0.16,23,4R,晴,無風,0,0,2021_2_25,2021_2_25_23_4R
20,3,4,4857,加藤翔馬,50,42,6.69,4,0.27,23,4R,晴,無風,0,0,2021_2_25,2021_2_25_23_4R
21,4,1,4811,向井田佑紀,62,83,6.62,1,0.30,23,4R,晴,無風,0,0,2021_2_25,2021_2_25_23_4R
22,5,6,4390,松本弓雄,61,72,6.71,5,0.28,23,4R,晴,無風,0,0,2021_2_25,2021_2_25_23_4R
23,6,5,5152,丸山祐也,13,87,6.67,6,0.21,23,4R,晴,無風,0,0,2021_2_25,2021_2_25_23_4R
24,1,3,4503,上野真之介,70,68,6.70,3,0.15,23,5R,晴,北,1,1,2021_2_25,2021_2_25_23_5R
25,2,5,4832,権藤俊光,53,43,6.65,5,0.18,23,5R,晴,北,1,1,2021_2_25,2021_2_25_23_5R
26,3,2,4151,下河誉史,18,58,6.64,2,0.19,23,5R,晴,北,1,1,2021_2_25,2021_2_25_23_5R
27,4,1,3361,岡部浩,57,60,6.68,1,0.22,23,5R,晴,北,1,1,2021_2_25,2021_2_25_23_5R
28,5,6,4727,安部慎一,54,90,6.71,6,0.17,23,5R,晴,北,1,1,2021_2_25,2021_2_25_23_5R
29,6,4,2844,田中伸二,35,64,6.73,4,0.21,23,5R,晴,北,1,1,2021_2_25,2021_2_25_23_5R
30,1,2,4006,小野勇作,33,41,6.67,2,0.07,23,6R,晴,北,1,1,2021_2_25,2021_2_25_23_6R
31,2,3,4296,岡崎恭裕,46,86,6.68,3,0.07,23,6R,晴,北,1,1,2021_2_25,2021_2_25_23_6R
32,3,5,3350,藤本佳史,28,32,6.71,5,0.18,23,6R,晴,北,1,1,2021_2_25,2021_2_25_23_6R
33,4,1,3989,熊本英一,12,85,6.70,1,0.09,23,6R,晴,北,1,1,2021_2_25,2021_2_25_23_6R
34,5,4,4202,浮田圭浩,64,77,6.71,4,0.16,23,6R,晴,北,1,1,2021_2_25,2021_2_25_23_6R
35,6,6,4834,浜本裕己,43,74,6.70,6,0.38,23,6R,晴,北,1,1,2021_2_25,2021_2_25_23_6R
36,1,3,3284,渡邊伸太郎,30,36,6.79,3,0.16,23,7R,晴,北,3,3,2021_2_25,2021_2_25_23_7R
37,2,1,4158,木場雄二郎,66,46,6.75,1,0.10,23,7R,晴,北,3,3,2021_2_25,2021_2_25_23_7R
38,3,4,4288,永田啓二,63,48,6.75,4,0.19,23,7R,晴,北,3,3,2021_2_25,2021_2_25_23_7R
