,艇番,選手登番,選手名,年齢,支部,体重,級別,全国勝率,全国2連率,当地勝率,当地2連率,モーター2連率,ボート2連率,RaceID,場所,R
0,1,4798,浜先真範,29,広島,52,A1,6.18,45.52,6.95,51.22,45.24,28.46,2022_10_23_23_1R,23,1R
1,2,4697,國弘翔平,36,福岡,50,B1,4.73,29.73,3.33,14.81,33.33,36.43,2022_10_23_23_1R,23,1R
2,3,4489,岩川仁士,36,大阪,55,B1,4.65,23.15,5.24,29.41,24.32,37.01,2022_10_23_23_1R,23,1R
3,4,4674,池田剛規,35,福岡,52,B1,5.07,28.05,5.05,30.36,42.86,44.62,2022_10_23_23_1R,23,1R
4,5,4375,照屋厚仁,38,兵庫,53,B1,5.14,31.18,6.14,46.43,50.00,34.92,2022_10_23_23_1R,23,1R
5,6,3227,長岡茂一,57,東京,54,B1,5.30,35.11,6.73,54.55,40.00,42.64,2022_10_23_23_1R,23,1R
6,1,4521,小池公生,35,福岡,51,A2,6.60,51.24,6.10,37.93,29.27,37.80,2022_10_23_23_2R,23,2R
7,2,3443,森秋光,53,岡山,54,A2,5.30,30.39,5.31,30.85,44.19,28.68,2022_10_23_23_2R,23,2R
8,3,4320,峰竜太,37,佐賀,51,B1,8.35,78.75,8.98,83.50,56.67,31.34,2022_10_23_23_2R,23,2R
9,4,4325,新出浩司,39,大阪,53,B1,5.22,32.18,5.86,44.00,25.00,41.67,2022_10_23_23_2R,23,2R
10,5,3226,浦田信義,57,東京,50,B1,4.50,28.72,4.44,33.33,36.11,34.88,2022_10_23_23_2R,23,2R
11,6,4485,楠原正剛,36,福岡,54,B1,5.09,30.26,5.40,40.00,41.46,32.54,2022_10_23_23_2R,23,2R
12,1,3458,東健介,56,岡山,53,A2,4.25,18.03,4.81,27.03,27.50,36.22,2022_10_23_23_3R,23,3R
13,2,4834,浜本裕己,35,大阪,49,B1,4.72,28.21,3.33,8.33,21.88,35.34,2022_10_23_23_3R,23,3R
14,3,4072,森永淳,41,佐賀,53,A1,6.37,48.65,6.21,49.35,15.15,34.38,2022_10_23_23_3R,23,3R
15,4,4651,佐藤大騎,37,大阪,51,B1,4.22,27.40,3.25,12.50,40.63,32.00,2022_10_23_23_3R,23,3R
16,5,4402,乙藤智史,37,福岡,56,A2,4.28,26.09,5.39,28.95,40.00,37.04,2022_10_23_23_3R,23,3R
17,6,4991,宗行治哉,25,広島,50,B1,5.18,31.96,5.04,28.00,24.14,32.58,2022_10_23_23_3R,23,3R
18,1,4458,抹香雄三,36,広島,52,B1,4.68,25.89,4.93,28.57,48.57,35.48,2022_10_23_23_4R,23,4R
19,2,4330,奈須啓太,39,福岡,52,A1,6.97,53.91,6.66,54.24,25.00,29.23,2022_10_23_23_4R,23,4R
20,3,3273,石田豪,56,広島,52,B1,4.76,26.85,4.93,28.99,30.00,44.72,2022_10_23_23_4R,23,4R
21,4,4323,山田佑樹,36,岡山,57,A2,4.79,30.43,5.48,33.33,38.71,29.27,2022_10_23_23_4R,23,4R
22,5,3898,平田忠則,45,福岡,56,A1,6.60,49.46,5.61,39.29,43.90,28.35,2022_10_23_23_4R,23,4R
23,6,4278,藤岡俊介,39,兵庫,51,A1,7.27,60.77,7.67,60.42,38.46,31.82,2022_10_23_23_4R,23,4R
24,1,4151,下河誉史,40,福岡,55,B1,4.37,23.53,5.75,36.36,32.43,32.52,2022_10_23_23_5R,23,5R
25,2,3874,山本寛久,46,岡山,53,A2,6.53,48.60,6.33,47.62,51.72,40.48,2022_10_23_23_5R,23,5R
26,3,3613,角谷健吾,49,東京,51,A1,6.83,50.00,0.00,0.00,29.27,32.26,2022_10_23_23_5R,23,5R
27,4,4769,馬場剛,30,東京,50,A1,6.68,46.15,8.10,80.00,41.46,29.75,2022_10_23_23_5R,23,5R
28,5,4697,國弘翔平,36,福岡,50,B1,4.73,29.73,3.33,14.81,33.33,36.43,2022_10_23_23_5R,23,5R
29,6,3284,渡邊伸太,55,佐賀,53,A2,6.14,42.74,6.49,48.47,26.83,35.66,2022_10_23_23_5R,23,5R
30,1,4325,新出浩司,39,大阪,53,B1,5.22,32.18,5.86,44.00,25.00,41.67,2022_10_23_23_6R,23,6R
31,2,3226,浦田信義,57,東京,50,B1,4.50,28.72,4.44,33.33,36.11,34.88,2022_10_23_23_6R,23,6R
32,3,3265,今村暢孝,57,福岡,51,A2,6.82,55.12,7.13,55.07,38.10,34.62,2022_10_23_23_6R,23,6R
33,4,4102,益田啓司,43,福岡,51,A1,6.41,51.03,7.61,68.75,47.73,43.85,2022_10_23_23_6R,23,6R
34,5,4089,妹尾忠幸,42,岡山,54,A1,6.46,49.29,6.43,54.29,30.00,30.65,2022_10_23_23_6R,23,6R
35,6,4674,池田剛規,35,福岡,52,B1,5.07,28.05,5.05,30.36,42.86,44.62,2022_10_23_23_6R,23,6R
36,1,4299,中島浩哉,39,長崎,58,B1,4.59,22.06,4.81,24.29,26.32,41.09,2022_10_23_23_7R,23,7R
37,2,3349,吉田一郎,54,長崎,50,A2,6.81,58.51,5.97,46.15,40.00,49.24,2022_10_23_23_7R,23,7R
38,3,4256,渡辺浩司,38,福岡,52,A1,6.65,48.33,6.66,38.98,50.00,35.82,2022_10_23_23_7R,23,7R
39,4,3458,東健介,56,岡山,53,A2,4.25,18.03,4.81,27.03,27.50,36.22,2022_10_23_23_7R,23,7R
