,艇番,選手登番,選手名,年齢,支部,体重,級別,全国勝率,全国2連率,当地勝率,当地2連率,モーター2連率,ボート2連率,RaceID,場所,R
0,1,4969,町田洸希,30,長崎,53,B1,4.13,17.65,4.29,23.53,27.93,30.00,2022_4_28_24_1R,24,1R
1,2,5073,上原健次,26,福岡,54,B1,4.21,18.10,2.58,2.78,34.07,40.44,2022_4_28_24_1R,24,1R
2,3,5055,眞鳥章太,26,長崎,52,B1,4.69,15.66,4.47,23.33,32.80,31.84,2022_4_28_24_1R,24,1R
3,4,5011,高木圭大,24,長崎,52,B1,3.90,13.33,3.45,10.89,35.91,38.67,2022_4_28_24_1R,24,1R
4,5,4241,大串重幸,37,長崎,54,B1,5.37,35.40,5.35,35.00,27.72,27.22,2022_4_28_24_1R,24,1R
5,6,3741,松尾基成,47,福岡,57,B1,4.25,18.98,4.50,22.62,33.33,50.00,2022_4_28_24_1R,24,1R
6,1,4004,山本浩輔,44,長崎,52,B1,4.90,26.04,5.62,34.11,27.37,28.33,2022_4_28_24_2R,24,2R
7,2,3151,落合敬一,58,長崎,58,B1,3.96,18.75,4.16,18.35,39.66,35.20,2022_4_28_24_2R,24,2R
8,3,4705,吉川勇作,33,長崎,56,B1,4.32,21.00,4.47,24.81,30.27,31.84,2022_4_28_24_2R,24,2R
9,4,4697,國弘翔平,35,福岡,49,B1,4.77,28.70,4.48,22.92,40.21,33.89,2022_4_28_24_2R,24,2R
10,5,4497,桑原悠,34,長崎,51,A1,6.85,52.04,7.58,61.85,37.78,34.62,2022_4_28_24_2R,24,2R
11,6,3974,深山祐二,45,佐賀,53,B1,4.22,16.16,4.21,25.64,28.65,35.00,2022_4_28_24_2R,24,2R
12,1,5086,本村大,22,長崎,53,B2,4.46,19.61,3.11,7.00,34.62,41.44,2022_4_28_24_3R,24,3R
13,2,4171,榎幸司,39,長崎,52,A1,6.14,47.27,7.12,55.61,35.91,26.63,2022_4_28_24_3R,24,3R
14,3,4259,真庭明志,38,長崎,52,A2,5.86,40.14,5.81,39.81,40.76,27.81,2022_4_28_24_3R,24,3R
15,4,3906,飯山晃三,44,長崎,58,B1,4.99,34.19,5.61,37.65,30.22,32.53,2022_4_28_24_3R,24,3R
16,5,4268,和合俊介,36,福岡,60,B1,3.91,18.52,4.14,23.81,26.88,30.56,2022_4_28_24_3R,24,3R
17,6,4248,岡本大,39,長崎,56,B1,4.02,17.27,5.04,25.51,42.08,36.11,2022_4_28_24_3R,24,3R
18,1,3523,寳田亮治,53,福岡,53,B1,4.69,26.44,5.02,33.33,40.68,32.42,2022_4_28_24_4R,24,4R
19,2,3944,山口裕二,43,長崎,53,A1,6.53,46.49,6.97,55.77,36.17,27.47,2022_4_28_24_4R,24,4R
20,3,3527,中嶋誠一,51,長崎,51,A2,5.73,36.60,5.74,34.50,25.90,32.22,2022_4_28_24_4R,24,4R
21,4,4669,井上茂,36,福岡,52,B1,4.68,26.56,4.89,29.73,37.70,25.61,2022_4_28_24_4R,24,4R
22,5,5022,伊藤尚汰,27,福岡,48,B1,4.40,19.05,3.47,20.00,29.78,34.81,2022_4_28_24_4R,24,4R
23,6,4855,江頭賢太,26,長崎,55,B1,4.80,30.67,4.78,28.77,32.60,29.67,2022_4_28_24_4R,24,4R
24,1,4299,中島浩哉,39,長崎,57,A2,4.82,30.91,4.59,25.20,37.50,37.43,2022_4_28_24_5R,24,5R
25,2,4949,横田貴満,29,佐賀,51,A2,5.70,41.35,4.37,20.00,48.17,30.00,2022_4_28_24_5R,24,5R
26,3,3741,松尾基成,47,福岡,57,B1,4.25,18.98,4.50,22.62,33.33,50.00,2022_4_28_24_5R,24,5R
27,4,3501,川上昇平,52,長崎,53,B1,4.78,27.59,4.98,30.71,38.92,34.83,2022_4_28_24_5R,24,5R
28,5,4096,石橋道友,40,長崎,54,A1,6.83,50.00,6.97,54.43,30.43,24.24,2022_4_28_24_5R,24,5R
29,6,5208,屋良龍紀,24,長崎,53,B2,1.43,0.00,2.00,0.00,34.05,38.12,2022_4_28_24_5R,24,5R
30,1,3843,上之晃弘,45,長崎,55,B1,4.87,27.62,5.20,35.22,35.68,28.81,2022_4_28_24_6R,24,6R
31,2,4715,村上遼,29,長崎,53,A1,7.00,60.00,6.67,50.27,43.78,43.02,2022_4_28_24_6R,24,6R
32,3,3974,深山祐二,45,佐賀,53,B1,4.22,16.16,4.21,25.64,28.65,35.00,2022_4_28_24_6R,24,6R
33,4,4498,宮本夏樹,34,長崎,52,A2,5.53,41.67,5.42,37.86,41.62,32.04,2022_4_28_24_6R,24,6R
34,5,5073,上原健次,26,福岡,54,B1,4.21,18.10,2.58,2.78,34.07,40.44,2022_4_28_24_6R,24,6R
35,6,4892,柴田直哉,31,福岡,50,A1,5.64,36.44,4.43,25.00,41.67,35.56,2022_4_28_24_6R,24,6R
36,1,4352,下條雄太,36,長崎,52,A1,7.03,54.70,7.46,58.67,38.59,30.68,2022_4_28_24_7R,24,7R
37,2,4966,田川大貴,24,長崎,53,B1,5.03,25.00,5.35,32.74,28.11,39.78,2022_4_28_24_7R,24,7R
38,3,3307,上瀧和則,53,佐賀,52,A2,6.43,49.57,6.17,41.67,34.27,36.16,2022_4_28_24_7R,24,7R
39,4,5086,本村大,22,長崎,53,B2,4.46,19.61,3.11,7.00,34.62,41.44,2022_4_28_24_7R,24,7R
40,5,4948,木場悠介,29,長崎,53,B2,5.66,39.56,5.23,33.12,42.08,34.83,2022_4_28_24_7R,24,7R
41,6,5011,高木圭大,24,長崎,52,B1,3.90,13.33,3.45,10.89,35.91,38.67,2022_4_28_24_7R,24,7R
42,1,4669,井上茂,36,福岡,52,B1,4.68,26.56,4.89,29.73,37.70,25.61,2022_4_28_24_8R,24,8R
43,2,4497,桑原悠,34,長崎,51,A1,6.85,52.04,7.58,61.85,37.78,34.62,2022_4_28_24_8R,24,8R
44,3,4969,町田洸希,30,長崎,53,B1,4.13,17.65,4.29,23.53,27.93,30.00,2022_4_28_24_8R,24,8R
45,4,3777,樋口亮,46,長崎,52,A2,5.85,38.97,5.74,42.14,36.16,28.57,2022_4_28_24_8R,24,8R
46,5,2912,尾崎鉄也,66,長崎,57,B1,3.28,12.66,4.56,26.04,40.74,36.52,2022_4_28_24_8R,24,8R
47,6,4268,和合俊介,36,福岡,60,B1,3.91,18.52,4.14,23.81,26.88,30.56,2022_4_28_24_8R,24,8R
48,1,4171,榎幸司,39,長崎,52,A1,6.14,47.27,7.12,55.61,35.91,26.63,2022_4_28_24_9R,24,9R
49,2,4705,吉川勇作,33,長崎,56,B1,4.32,21.00,4.47,24.81,30.27,31.84,2022_4_28_24_9R,24,9R
50,3,4315,山崎昂介,37,長崎,53,A2,4.88,31.50,5.46,34.29,28.96,41.62,2022_4_28_24_9R,24,9R
51,4,3944,山口裕二,43,長崎,53,A1,6.53,46.49,6.97,55.77,36.17,27.47,2022_4_28_24_9R,24,9R
52,5,3964,宮地博士,43,長崎,56,B1,4.08,16.96,4.17,13.51,38.25,38.67,2022_4_28_24_9R,24,9R
53,6,3501,川上昇平,52,長崎,53,B1,4.78,27.59,4.98,30.71,38.92,34.83,2022_4_28_24_9R,24,9R
54,1,4096,石橋道友,40,長崎,54,A1,6.83,50.00,6.97,54.43,30.43,24.24,2022_4_28_24_10R,24,10R
55,2,3906,飯山晃三,44,長崎,58,B1,4.99,34.19,5.61,37.65,30.22,32.53,2022_4_28_24_10R,24,10R
56,3,3773,津留浩一,47,長崎,56,B1,5.03,29.91,5.25,31.43,48.92,30.00,2022_4_28_24_10R,24,10R
57,4,3527,中嶋誠一,51,長崎,51,A2,5.73,36.60,5.74,34.50,25.90,32.22,2022_4_28_24_10R,24,10R
58,5,4892,柴田直哉,31,福岡,50,A1,5.64,36.44,4.43,25.00,41.67,35.56,2022_4_28_24_10R,24,10R
59,6,4822,百武翔,29,佐賀,51,B1,5.72,40.00,6.00,46.15,25.86,38.55,2022_4_28_24_10R,24,10R
60,1,3307,上瀧和則,53,佐賀,52,A2,6.43,49.57,6.17,41.67,34.27,36.16,2022_4_28_24_11R,24,11R
61,2,4259,真庭明志,38,長崎,52,A2,5.86,40.14,5.81,39.81,40.76,27.81,2022_4_28_24_11R,24,11R
62,3,4299,中島浩哉,39,長崎,57,A2,4.82,30.91,4.59,25.20,37.50,37.43,2022_4_28_24_11R,24,11R
63,4,4004,山本浩輔,44,長崎,52,B1,4.90,26.04,5.62,34.11,27.37,28.33,2022_4_28_24_11R,24,11R
64,5,5055,眞鳥章太,26,長崎,52,B1,4.69,15.66,4.47,23.33,32.80,31.84,2022_4_28_24_11R,24,11R
65,6,4715,村上遼,29,長崎,53,A1,7.00,60.00,6.67,50.27,43.78,43.02,2022_4_28_24_11R,24,11R
66,1,3777,樋口亮,46,長崎,52,A2,5.85,38.97,5.74,42.14,36.16,28.57,2022_4_28_24_12R,24,12R
67,2,4498,宮本夏樹,34,長崎,52,A2,5.53,41.67,5.42,37.86,41.62,32.04,2022_4_28_24_12R,24,12R
68,3,4949,横田貴満,29,佐賀,51,A2,5.70,41.35,4.37,20.00,48.17,30.00,2022_4_28_24_12R,24,12R
69,4,4855,江頭賢太,26,長崎,55,B1,4.80,30.67,4.78,28.77,32.60,29.67,2022_4_28_24_12R,24,12R
70,5,4352,下條雄太,36,長崎,52,A1,7.03,54.70,7.46,58.67,38.59,30.68,2022_4_28_24_12R,24,12R
71,6,4697,國弘翔平,35,福岡,49,B1,4.77,28.70,4.48,22.92,40.21,33.89,2022_4_28_24_12R,24,12R
72,1,4657,江崎一雄,34,福岡,51,A2,5.59,35.94,5.01,29.87,42.24,40.41,2022_4_28_22_1R,22,1R
73,2,5102,原田雄次,24,福岡,51,B1,4.38,25.95,2.75,6.78,34.12,41.43,2022_4_28_22_1R,22,1R
74,3,4679,植田太一,32,福岡,59,A2,5.05,30.85,5.05,33.77,46.48,24.48,2022_4_28_22_1R,22,1R
75,4,5131,江藤敦宏,23,福岡,53,B1,2.60,6.98,1.54,0.00,44.38,27.54,2022_4_28_22_1R,22,1R
76,5,3869,井芹大志,46,福岡,54,B1,4.70,25.56,3.45,6.06,27.38,24.43,2022_4_28_22_1R,22,1R
77,6,4395,下河雅史,35,福岡,57,B1,5.51,29.46,5.00,32.08,33.56,41.67,2022_4_28_22_1R,22,1R
78,1,4864,小川日紀,32,福岡,54,B1,4.81,27.88,4.54,24.32,29.23,39.86,2022_4_28_22_2R,22,2R
79,2,3297,藤丸光一,55,福岡,51,A2,5.92,39.35,5.96,46.56,43.42,31.58,2022_4_28_22_2R,22,2R
80,3,4668,楠本晃嗣,37,福岡,50,B1,3.91,17.95,4.40,23.53,30.29,26.43,2022_4_28_22_2R,22,2R
81,4,5009,大賀龍之,25,福岡,57,B2,5.38,40.00,4.66,28.13,32.79,32.64,2022_4_28_22_2R,22,2R
82,5,4351,里岡右貴,36,福岡,55,A1,7.03,53.03,6.57,49.15,27.01,42.55,2022_4_28_22_2R,22,2R
83,6,4346,前田健太,37,福岡,57,B1,4.50,28.68,4.84,29.35,27.72,30.56,2022_4_28_22_2R,22,2R
84,1,3715,倉尾大介,47,福岡,55,B1,5.13,33.33,5.39,35.09,41.72,30.43,2022_4_28_22_3R,22,3R
85,2,4932,新開航,26,福岡,51,A2,7.44,63.01,7.29,57.89,39.26,26.57,2022_4_28_22_3R,22,3R
86,3,4866,橋本英一,32,福岡,54,B1,5.17,32.67,4.89,32.54,42.38,33.57,2022_4_28_22_3R,22,3R
87,4,3747,國崎良春,47,福岡,53,B1,5.61,39.60,6.15,43.90,31.68,38.89,2022_4_28_22_3R,22,3R
88,5,3876,中辻崇人,45,福岡,53,A1,7.18,56.72,6.84,59.46,38.30,39.01,2022_4_28_22_3R,22,3R
89,6,5177,松井貫太,25,福岡,52,B2,1.68,0.00,1.95,4.65,27.05,36.17,2022_4_28_22_3R,22,3R
90,1,4861,田中宏樹,34,福岡,52,B1,5.05,27.96,5.17,31.03,25.98,32.85,2022_4_28_22_4R,22,4R
91,2,4477,篠崎仁志,34,福岡,54,A1,7.33,49.06,8.19,62.61,36.63,33.81,2022_4_28_22_4R,22,4R
92,3,4301,関裕也,39,福岡,52,A2,5.90,44.12,5.58,34.21,33.33,22.14,2022_4_28_22_4R,22,4R
93,4,5081,篠原飛翔,23,福岡,52,B1,4.64,27.19,4.19,20.45,40.54,34.72,2022_4_28_22_4R,22,4R
94,5,5152,丸山祐也,26,福岡,51,B2,1.58,2.70,1.44,0.00,36.81,28.87,2022_4_28_22_4R,22,4R
95,6,2903,山崎毅,62,福岡,50,B1,4.73,23.33,4.99,29.89,39.71,37.07,2022_4_28_22_4R,22,4R
96,1,4148,枝尾賢,40,福岡,51,A1,6.71,47.26,7.50,58.50,49.01,38.13,2022_4_28_22_5R,22,5R
97,2,4102,益田啓司,42,福岡,51,A1,7.06,58.62,7.03,57.53,32.21,35.34,2022_4_28_22_5R,22,5R
98,3,3616,中村真,49,福岡,55,A2,3.91,22.73,5.37,37.35,34.55,34.29,2022_4_28_22_5R,22,5R
99,4,3434,松尾宣邦,53,福岡,55,A2,4.60,26.13,5.38,33.33,34.25,23.40,2022_4_28_22_5R,22,5R
100,5,4393,田中孝明,35,福岡,57,B1,4.51,17.48,4.70,22.58,25.28,35.71,2022_4_28_22_5R,22,5R
101,6,4693,松下誉士,38,福岡,53,B1,4.00,21.49,4.50,23.47,36.22,38.03,2022_4_28_22_5R,22,5R
102,1,5009,大賀龍之,25,福岡,57,B2,5.38,40.00,4.66,28.13,32.79,32.64,2022_4_28_22_6R,22,6R
103,2,4614,石倉洋行,42,福岡,54,A1,7.59,65.52,6.96,52.25,31.40,31.85,2022_4_28_22_6R,22,6R
104,3,4079,出畑孝典,43,福岡,54,B1,6.79,49.22,6.44,47.25,36.72,40.00,2022_4_28_22_6R,22,6R
105,4,5018,竹下大樹,23,福岡,53,B1,5.56,34.29,5.10,33.71,41.76,46.62,2022_4_28_22_6R,22,6R
106,5,4060,島田一生,43,福岡,57,A2,3.84,21.43,4.23,22.58,33.71,24.22,2022_4_28_22_6R,22,6R
107,6,4367,山口修路,36,福岡,51,B1,4.13,12.73,4.79,25.76,43.87,34.27,2022_4_28_22_6R,22,6R
108,1,5131,江藤敦宏,23,福岡,53,B1,2.60,6.98,1.54,0.00,44.38,27.54,2022_4_28_22_7R,22,7R
109,2,4256,渡辺浩司,38,福岡,52,A1,6.77,49.62,7.00,56.12,34.29,26.12,2022_4_28_22_7R,22,7R
110,3,4638,小林遼太,31,福岡,54,B1,4.49,23.53,5.14,33.33,36.82,37.50,2022_4_28_22_7R,22,7R
111,4,4364,池永太,37,福岡,54,A1,7.47,65.83,7.11,54.74,36.36,26.76,2022_4_28_22_7R,22,7R
112,5,5177,松井貫太,25,福岡,52,B2,1.68,0.00,1.95,4.65,27.05,36.17,2022_4_28_22_7R,22,7R
113,6,4668,楠本晃嗣,37,福岡,50,B1,3.91,17.95,4.40,23.53,30.29,26.43,2022_4_28_22_7R,22,7R
114,1,4831,羽野直也,27,福岡,54,A1,7.78,55.08,7.52,50.00,39.10,20.80,2022_4_28_22_8R,22,8R
115,2,2903,山崎毅,62,福岡,50,B1,4.73,23.33,4.99,29.89,39.71,37.07,2022_4_28_22_8R,22,8R
116,3,3444,香月大介,52,福岡,52,B1,3.65,20.62,4.00,20.37,39.33,29.08,2022_4_28_22_8R,22,8R
117,4,4121,富永修一,40,福岡,52,A2,5.32,31.40,5.48,34.00,35.29,42.66,2022_4_28_22_8R,22,8R
118,5,4684,楠原翔太,31,福岡,54,B1,5.53,35.88,5.70,38.00,36.14,30.07,2022_4_28_22_8R,22,8R
119,6,5102,原田雄次,24,福岡,51,B1,4.38,25.95,2.75,6.78,34.12,41.43,2022_4_28_22_8R,22,8R
120,1,4122,安東幸治,40,福岡,56,B1,5.43,37.84,5.28,34.69,29.20,39.58,2022_4_28_22_9R,22,9R
121,2,5012,加倉侑征,24,福岡,51,B2,0.00,0.00,4.57,29.10,31.87,24.82,2022_4_28_22_9R,22,9R
122,3,4148,枝尾賢,40,福岡,51,A1,6.71,47.26,7.50,58.50,49.01,38.13,2022_4_28_22_9R,22,9R
123,4,4301,関裕也,39,福岡,52,A2,5.90,44.12,5.58,34.21,33.33,22.14,2022_4_28_22_9R,22,9R
124,5,4864,小川日紀,32,福岡,54,B1,4.81,27.88,4.54,24.32,29.23,39.86,2022_4_28_22_9R,22,9R
125,6,4679,植田太一,32,福岡,59,A2,5.05,30.85,5.05,33.77,46.48,24.48,2022_4_28_22_9R,22,9R
126,1,4614,石倉洋行,42,福岡,54,A1,7.59,65.52,6.96,52.25,31.40,31.85,2022_4_28_22_10R,22,10R
127,2,3876,中辻崇人,45,福岡,53,A1,7.18,56.72,6.84,59.46,38.30,39.01,2022_4_28_22_10R,22,10R
128,3,4657,江崎一雄,34,福岡,51,A2,5.59,35.94,5.01,29.87,42.24,40.41,2022_4_28_22_10R,22,10R
129,4,4942,柴田朋哉,31,福岡,52,B1,4.22,16.09,4.45,26.44,30.77,25.00,2022_4_28_22_10R,22,10R
130,5,4102,益田啓司,42,福岡,51,A1,7.06,58.62,7.03,57.53,32.21,35.34,2022_4_28_22_10R,22,10R
131,6,5081,篠原飛翔,23,福岡,52,B1,4.64,27.19,4.19,20.45,40.54,34.72,2022_4_28_22_10R,22,10R
132,1,4477,篠崎仁志,34,福岡,54,A1,7.33,49.06,8.19,62.61,36.63,33.81,2022_4_28_22_11R,22,11R
133,2,4367,山口修路,36,福岡,51,B1,4.13,12.73,4.79,25.76,43.87,34.27,2022_4_28_22_11R,22,11R
134,3,4256,渡辺浩司,38,福岡,52,A1,6.77,49.62,7.00,56.12,34.29,26.12,2022_4_28_22_11R,22,11R
135,4,3297,藤丸光一,55,福岡,51,A2,5.92,39.35,5.96,46.56,43.42,31.58,2022_4_28_22_11R,22,11R
