,艇番,選手登番,選手名,年齢,支部,体重,級別,全国勝率,全国2連率,当地勝率,当地2連率,モーター2連率,ボート2連率,RaceID,場所,R
0,1,4207,松下一也,39,静岡,55,A1,6.44,51.59,7.27,54.55,23.08,26.56,2022_11_13_23_1R,23,1R
1,2,4091,荒田泰明,41,埼玉,53,B1,4.40,25.71,6.25,50.00,33.33,28.24,2022_11_13_23_1R,23,1R
2,3,3875,廣中良一,46,山口,52,B1,4.63,25.25,4.41,27.27,14.29,43.61,2022_11_13_23_1R,23,1R
3,4,5154,村松栄太,26,広島,53,B1,2.00,2.82,1.75,0.00,21.43,30.88,2022_11_13_23_1R,23,1R
4,5,4952,吉武真也,28,福岡,52,B2,4.57,42.86,3.22,13.51,31.91,39.29,2022_11_13_23_1R,23,1R
5,6,3614,谷勝幸,49,広島,54,B1,4.39,23.48,4.63,27.40,39.58,30.37,2022_11_13_23_1R,23,1R
6,1,4523,中村辰也,34,長崎,53,A2,6.10,48.54,5.80,45.65,19.05,27.61,2022_11_13_23_2R,23,2R
7,2,4732,堀本和也,33,徳島,55,A2,6.81,50.52,7.35,58.82,34.78,28.91,2022_11_13_23_2R,23,2R
8,3,3283,窪田好弘,55,福井,52,B1,4.26,23.53,3.89,5.56,17.07,32.33,2022_11_13_23_2R,23,2R
9,4,5124,上瀧絢也,26,佐賀,53,B2,2.36,7.55,1.81,3.85,35.29,43.94,2022_11_13_23_2R,23,2R
10,5,4007,榮田将彦,43,山口,49,B1,5.81,43.84,5.58,40.00,29.27,27.07,2022_11_13_23_2R,23,2R
11,6,3921,川村正輝,47,福井,51,B1,5.16,28.09,5.34,37.50,38.78,26.52,2022_11_13_23_2R,23,2R
12,1,4949,横田貴満,30,佐賀,51,A2,5.68,39.66,5.05,30.86,29.41,36.03,2022_11_13_23_3R,23,3R
13,2,3616,中村真,49,福岡,54,B2,4.93,32.67,5.40,32.76,32.50,43.57,2022_11_13_23_3R,23,3R
14,3,3319,山崎義明,55,埼玉,51,A1,5.98,38.83,0.00,0.00,24.39,32.59,2022_11_13_23_3R,23,3R
15,4,4196,田中太一,40,佐賀,52,B1,4.66,29.03,5.08,31.48,15.15,35.77,2022_11_13_23_3R,23,3R
16,5,5102,原田雄次,24,福岡,51,B1,4.86,24.68,3.83,17.39,25.71,36.44,2022_11_13_23_3R,23,3R
17,6,4432,黄金井力,36,埼玉,55,B1,5.70,35.11,0.00,0.00,20.00,34.53,2022_11_13_23_3R,23,3R
18,1,5093,浦野海,20,福岡,53,B1,4.26,22.35,2.50,8.33,43.33,25.21,2022_11_13_23_4R,23,4R
19,2,3176,長谷川巌,58,山口,50,B2,4.51,25.29,2.20,0.00,25.53,35.11,2022_11_13_23_4R,23,4R
20,3,3891,谷口健一,47,福井,54,B1,4.09,19.74,4.27,18.18,25.71,39.23,2022_11_13_23_4R,23,4R
