,艇番,選手登番,選手名,年齢,支部,体重,級別,全国勝率,全国2連率,当地勝率,当地2連率,モーター2連率,ボート2連率,RaceID,場所,R
0,1,4969,町田洸希,31,長崎,53,B1,5.08,30.30,4.62,26.40,29.11,35.21,2022_11_25_24_1R,24,1R
1,2,5083,柳瀬幹太,24,山口,53,B1,3.97,15.53,2.41,3.45,29.73,31.51,2022_11_25_24_1R,24,1R
2,3,5124,上瀧絢也,26,佐賀,52,B2,2.35,8.06,1.31,0.00,40.74,26.09,2022_11_25_24_1R,24,1R
3,4,5109,川崎智稔,23,岡山,50,B1,3.88,15.96,0.00,0.00,23.61,38.36,2022_11_25_24_1R,24,1R
4,5,5074,大澤誠也,27,愛知,55,B1,4.48,20.49,4.27,27.27,28.40,31.43,2022_11_25_24_1R,24,1R
5,6,5210,藤井公人,24,福岡,56,B2,1.63,0.00,1.13,0.00,39.02,39.13,2022_11_25_24_1R,24,1R
6,1,5033,藤原孝斗,24,愛知,56,B1,4.47,18.64,3.38,12.50,35.90,26.47,2022_11_25_24_2R,24,2R
7,2,5130,上野拓馬,24,三重,52,B1,2.91,7.81,0.00,0.00,28.57,33.78,2022_11_25_24_2R,24,2R
8,3,5191,飛田江己,21,埼玉,52,B1,4.59,22.22,0.00,0.00,45.35,31.94,2022_11_25_24_2R,24,2R
9,4,4980,佐々木完,26,山口,52,A2,6.21,43.93,6.83,43.33,41.67,34.25,2022_11_25_24_2R,24,2R
10,5,5133,堀越雄貴,23,東京,51,B1,3.39,14.94,2.89,0.00,37.18,21.13,2022_11_25_24_2R,24,2R
11,6,5055,眞鳥章太,26,長崎,53,B1,4.52,19.78,4.64,25.42,35.06,19.12,2022_11_25_24_2R,24,2R
12,1,5064,品川二千,24,山口,51,B1,4.70,25.00,3.09,17.39,23.19,34.78,2022_11_25_24_3R,24,3R
13,2,5104,山田丈,24,福岡,52,B1,5.17,32.63,2.84,12.00,27.03,25.00,2022_11_25_24_3R,24,3R
