,艇番,選手登番,選手名,年齢,支部,体重,級別,全国勝率,全国2連率,当地勝率,当地2連率,モーター2連率,ボート2連率,RaceID,場所,R
0,1,5055,眞鳥章太,26,長崎,53,B1,3.54,11.49,3.98,19.32,31.48,42.50,2022_3_4_24_1R,24,1R
1,2,3581,加木郁,49,山口,53,B1,4.97,31.82,5.38,32.73,28.57,34.18,2022_3_4_24_1R,24,1R
2,3,5117,冨名腰桃,21,福岡,43,B1,3.20,10.00,1.88,5.88,31.41,27.21,2022_3_4_24_1R,24,1R
3,4,5106,山崎祥,23,山口,51,B1,4.28,17.78,0.00,0.00,43.48,33.99,2022_3_4_24_1R,24,1R
4,5,4408,仁科さや,36,長崎,48,B2,5.12,22.73,4.30,21.28,27.78,34.62,2022_3_4_24_1R,24,1R
5,6,5011,高木圭大,24,長崎,52,B1,3.79,13.83,3.41,11.83,40.54,34.44,2022_3_4_24_1R,24,1R
6,1,4079,出畑孝典,43,福岡,54,B1,6.46,48.32,5.60,35.29,36.77,31.97,2022_3_4_24_2R,24,2R
7,2,3726,桂林寛,50,福岡,55,B1,4.17,17.71,5.64,34.43,35.29,39.86,2022_3_4_24_2R,24,2R
8,3,4505,島田賢人,33,埼玉,56,A2,5.83,50.00,6.05,50.00,24.46,29.68,2022_3_4_24_2R,24,2R
9,4,3682,切田潤二,48,山口,51,B1,3.70,10.94,3.41,13.51,34.19,40.40,2022_3_4_24_2R,24,2R
10,5,4241,大串重幸,37,長崎,54,B1,5.30,33.07,5.37,35.44,26.11,27.66,2022_3_4_24_2R,24,2R
11,6,4924,中北涼,29,長崎,48,B1,4.42,21.52,3.93,22.95,18.49,29.22,2022_3_4_24_2R,24,2R
12,1,4152,深水慎一,41,東京,53,A2,6.14,42.34,5.27,31.82,25.85,41.56,2022_3_4_24_3R,24,3R
13,2,4116,川田正人,41,徳島,52,A2,5.96,40.95,4.38,20.83,24.67,29.22,2022_3_4_24_3R,24,3R
14,3,4697,國弘翔平,35,福岡,49,B1,4.66,24.24,4.41,23.08,28.87,25.83,2022_3_4_24_3R,24,3R
15,4,5161,登玉隼百,22,兵庫,51,B1,3.31,13.59,0.00,0.00,35.33,27.27,2022_3_4_24_3R,24,3R
16,5,3122,高山哲也,60,兵庫,55,B1,3.98,19.57,4.20,20.00,31.06,24.83,2022_3_4_24_3R,24,3R
17,6,4853,前原哉,27,岡山,47,B1,4.15,19.05,5.42,16.67,36.48,42.00,2022_3_4_24_3R,24,3R
18,1,4041,小林基樹,42,山口,56,B1,4.97,31.94,5.00,35.90,28.75,38.31,2022_3_4_24_4R,24,4R
19,2,3523,寳田亮治,53,福岡,53,B1,4.83,29.55,4.88,35.71,33.75,28.21,2022_3_4_24_4R,24,4R
20,3,5143,常盤海心,21,徳島,53,B1,4.44,23.53,4.43,14.29,29.27,36.13,2022_3_4_24_4R,24,4R
