,着,艇番,選手登番,選手名,モーター,ボート,展示,進入,スタートタイミング,場所,R,天気,風向,風量,波,日時,RaceID
0,1,1,4348,宮崎奨,51,140,6.89,1,0.19,22,1R,曇り,北,1,2,2020_10_11,2020_10_11_22_1R
1,2,4,4368,山口隆史,17,112,6.88,4,0.21,22,1R,曇り,北,1,2,2020_10_11,2020_10_11_22_1R
2,3,3,3935,岩津徹郎,33,109,6.94,3,0.17,22,1R,曇り,北,1,2,2020_10_11,2020_10_11_22_1R
3,4,5,4729,佐藤謙史朗,70,146,6.94,5,0.23,22,1R,曇り,北,1,2,2020_10_11,2020_10_11_22_1R
4,5,6,3964,宮地博士,66,118,6.91,6,0.36,22,1R,曇り,北,1,2,2020_10_11,2020_10_11_22_1R
5,6,2,5025,粟田祥,57,169,6.94,2,0.21,22,1R,曇り,北,1,2,2020_10_11,2020_10_11_22_1R
6,1,2,4521,小池公生,41,161,6.86,2,0.22,22,2R,曇り,北,1,2,2020_10_11,2020_10_11_22_2R
7,2,3,3901,松田憲幸,29,120,6.89,3,0.22,22,2R,曇り,北,1,2,2020_10_11,2020_10_11_22_2R
8,3,6,5104,山田丈,31,104,6.86,5,0.24,22,2R,曇り,北,1,2,2020_10_11,2020_10_11_22_2R
9,4,4,4892,柴田直哉,53,113,6.88,4,0.31,22,2R,曇り,北,1,2,2020_10_11,2020_10_11_22_2R
10,5,1,4557,松尾光広,21,160,6.92,1,0.24,22,2R,曇り,北,1,2,2020_10_11,2020_10_11_22_2R
11,6,5,5106,山崎祥,64,139,6.89,6,0.30,22,2R,曇り,北,1,2,2020_10_11,2020_10_11_22_2R
12,1,2,4544,松田大志郎,32,141,6.85,3,0.22,22,3R,曇り,北,1,2,2020_10_11,2020_10_11_22_3R
13,2,1,4607,鶴田勇雄,15,119,6.90,1,0.16,22,3R,曇り,北,1,2,2020_10_11,2020_10_11_22_3R
14,3,3,4966,田川大貴,11,152,6.93,4,0.27,22,3R,曇り,北,1,2,2020_10_11,2020_10_11_22_3R
15,4,4,3568,木村光宏,54,121,6.93,2,0.22,22,3R,曇り,北,1,2,2020_10_11,2020_10_11_22_3R
